candidate_index,candidate_id,beta_flex,beta_extend,included,inclusion_reason,finite,duration_s,sample_count,hip_min_deg,hip_max_deg,hip_rom_deg,knee_min_deg,knee_max_deg,knee_rom_deg,hip_min_error_deg,hip_max_error_deg,hip_rom_error_deg,knee_min_error_deg,knee_max_error_deg,knee_rom_error_deg,hip_q_max_abs_error_rad,hip_dq_max_abs_error_rad_s,hip_ddq_max_abs_error_rad_s2,max_knee_displacement_deg,rms_knee_displacement_deg,max_knee_displacement_fraction_of_rom,rms_knee_displacement_fraction_of_rom,joint_space_path_length_deg,signed_qspace_area_deg2,flex_coordination_slope,extension_coordination_slope,flex_knee_midpoint_time_s,extension_knee_midpoint_time_s,peak_abs_knee_dq_deg_s,rms_knee_dq_deg_s,peak_abs_knee_ddq_deg_s2,rms_knee_ddq_deg_s2,peak_abs_knee_jerk_deg_s3,rms_knee_jerk_deg_s3,peak_dq_ratio,rms_dq_ratio,peak_ddq_ratio,rms_ddq_ratio,peak_jerk_ratio,minimum_warp_derivative,warped_phase_min,warped_phase_max,q_closure_error_rad,dq_closure_error_rad_s,ddq_closure_error_rad_s2,branch_anchor_q_max_error_rad,branch_anchor_dq_max_error_rad_s,branch_anchor_ddq_max_error_rad_s2,kinematic_gate_pass,exclusion_reason
455,MYOLEG_V3_K0455,0.015,-0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422616778,119.49998613167573,101.17908870905895,0.0,0.0,0.0,9.697131986285967e-10,1.386832427385798e-05,1.3869293994162035e-05,0.0,0.0,0.0,2.7445528219890605,0.7654407647135697,0.027125688527071912,0.0075652061068718565,268.22700692659504,755.0017464693102,1.2084097577086648,1.2192654079966614,4.530018460896282,19.20628859453298,28.465887304463088,11.809860954753207,16.087660631715263,6.2032792098030765,154.01699293376635,23.87354436389792,1.0055156646086443,1.006623631531142,0.9204670067261158,1.0099534472972682,0.9885074845804146,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
456,MYOLEG_V3_K0456,0.015,-0.015,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422478232,119.49998813111254,101.1790907086343,0.0,0.0,0.0,8.311680232964136e-10,1.1868887455079857e-05,1.1869718633761295e-05,0.0,0.0,0.0,2.3528674993023913,0.6820076753711608,0.02325448081020816,0.006740598186695866,268.12173179554713,741.7750097383715,1.2084097577086648,1.2197223808925894,4.530018460896282,19.19352214062332,28.40450123231412,11.805941788620702,16.223553991640394,6.191802838687783,123.24018981046099,23.15323272164582,1.0033472917603155,1.0062895780431298,0.9282422424864752,1.0080849838316812,0.7909766819115921,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
457,MYOLEG_V3_K0457,0.015,-0.0125,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.3208974223397,119.4999901244627,101.179092702123,0.0,0.0,0.0,6.926370588189457e-10,9.875537301695658e-06,9.876229938754477e-06,0.0,0.0,0.0,1.9614347030585435,0.6024222194363406,0.01938576892930644,0.005954018212108827,268.01830200224435,728.5288231347444,1.2084097577086648,1.2201767039844738,4.530018460896282,19.180569673744735,28.391788849990814,11.802426494709731,16.83351829494726,6.201761604493336,140.82080421526388,23.76575051953476,1.00289824552389,1.005989948950449,0.9631417862627658,1.009706366573933,0.9038120813804248,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
458,MYOLEG_V3_K0458,0.015,-0.01,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742220117,119.49999211172863,101.17909468952746,0.0,0.0,0.0,5.541060943414777e-10,7.888271369438371e-06,7.888825479085426e-06,0.0,0.0,0.0,1.5698411540892891,0.5284449602033597,0.015515468254658679,0.005222866646737974,267.9167265250218,715.2640109176452,1.2084097577086648,1.2206283647556,4.530018460896282,19.16742190058873,28.356304303139876,11.799306993420739,16.853202118937624,6.224036240202899,157.96667849559367,24.957261355905178,1.0016448060182623,1.0057240555814988,0.9642680103275384,1.013332891249239,1.0138572441441824,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
459,MYOLEG_V3_K0459,0.015,-0.0075,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742206264,119.49999409291286,101.17909667085021,0.0,0.0,0.0,4.155751298640098e-10,5.907087142986711e-06,5.9075027252220025e-06,0.0,0.0,0.0,1.2328745330245425,0.4627900625391907,0.012185070845729298,0.00457396884085631,267.81701342268445,701.9814186440492,1.2084097577086648,1.2210773497890821,4.530018460896282,19.154345201844986,28.297172258414612,11.796591411764208,16.86687724164785,6.208195095968114,146.64828316784107,23.615637602679616,0.9995560533784573,1.005492590648991,0.9650504422519711,1.0107538007895074,0.9412138410897228,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
460,MYOLEG_V3_K0460,0.015,-0.005,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421924116,119.49999606801782,101.1790986460937,0.0,0.0,0.0,2.7705127081389946e-10,3.9319821780736675e-06,3.932259232897195e-06,0.0,0.0,0.0,1.2328745330245425,0.40949339057964523,0.012185070845729298,0.004047213111645601,267.7191792721361,688.6818722947343,1.2084097577086648,1.2215236481158758,4.530018460896282,19.141194018409518,28.31757034209829,11.794281418682342,16.87446243162595,6.205218501172758,116.06324038737841,23.038735427189597,1.0002765857283735,1.0052956964066468,0.9654844343204529,1.0102691825620986,0.7449137892006357,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
461,MYOLEG_V3_K0461,0.015,-0.0025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421785588,119.49999803704607,101.17910061526048,0.0,0.0,0.0,1.3852385905011033e-10,1.962953930956246e-06,1.96309245836801e-06,0.0,0.0,0.0,1.2328745330245425,0.37388579674693306,0.012185070845729298,0.0036952867461677325,267.6232398882946,675.3662076740826,1.2084097577086648,1.2219672498733678,4.530018460896282,19.127861080233778,28.315198396421966,11.792370499450437,16.945534181989466,6.226628258385183,128.11485656355535,23.973698563857386,1.0001928002307485,1.0051328175663155,0.9695508553382437,1.013754896709596,0.8222631294553465,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
462,MYOLEG_V3_K0462,0.015,0.0,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2328745330245425,0.3612382118085224,0.012185070845729298,0.0035702847979777255,267.5292036184092,662.0352606730739,1.2084097577086648,1.2224081452046176,4.530018460896282,19.114337507314264,28.290056421386033,11.790858711137977,17.826758226796514,6.272302922390122,171.58937243907474,26.26826548285964,0.999304696885596,1.005003958992364,1.0199707191921308,1.0211911707842876,1.1012900310514706,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
463,MYOLEG_V3_K0463,0.015,0.0025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421508548,119.5000019568824,101.17910453537385,0.0,0.0,0.0,1.3851675362275273e-10,1.956882400122595e-06,1.957020913323504e-06,0.0,0.0,0.0,1.2328745330245425,0.3738831523330929,0.012185070845729298,0.0036952606101992094,267.4370754431342,648.6898656686892,1.2084097577086648,1.2228463250170662,4.530018460896282,19.100944809839206,28.314630669960493,11.789753524211054,17.865212079480465,6.247402574409696,141.23249587058237,24.003653986885904,1.0001727461272485,1.0049097574363794,1.0221708838703505,1.017137154927321,0.906454389056154,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
464,MYOLEG_V3_K0464,0.015,0.005,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742137003,119.50000390769671,101.17910648632667,0.0,0.0,0.0,2.7703350724550546e-10,3.9076967084383796e-06,3.907973734840198e-06,0.0,0.0,0.0,1.2328745330245425,0.409474151580209,0.012185070845729298,0.0040470229636906776,267.34686270050486,635.3308509820221,1.2084097577086648,1.2232817832756753,4.530018460896282,19.087458454164246,28.371180414327203,11.78905180919876,17.89797162406506,6.246500352315689,110.64710342409822,23.076801874333775,1.0021702827992014,1.0048499461552236,1.0240452446388792,1.0169902645031996,0.7101520929505504,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
465,MYOLEG_V3_K0465,0.015,0.0075,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742123152,119.50000585244669,101.17910843121517,0.0,0.0,0.0,4.155431554409006e-10,5.852446690823854e-06,5.852862230426581e-06,0.0,0.0,0.0,1.2328745330245425,0.46273283243170954,0.012185070845729298,0.004573403209159421,267.2585690324063,621.9590434201754,1.2084097577086648,1.2237145147097868,4.530018460896282,19.073795922178714,28.418255555050578,11.788746620417744,17.924953109095192,6.269803586370374,135.34652626527935,23.65919192965898,1.003833143011663,1.0048239331276168,1.0255890095983258,1.0207842548703447,0.8686772263027105,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
466,MYOLEG_V3_K0466,0.015,0.01,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421093008,119.50000779113599,101.17911037004298,0.0,0.0,0.0,5.540563563499745e-10,7.791135985257824e-06,7.79169003806146e-06,0.0,0.0,0.0,1.568271000147206,0.5283266125752326,0.0154999496949752,0.005221696962236815,267.17219040921464,608.5752695878855,1.2084097577086648,1.2241445140582863,4.530018460896282,19.059951729088283,28.418600416398924,11.788837747280198,17.94607278312255,6.307481880338316,168.8268843037757,25.097482592513312,1.003845324732337,1.0048317004039264,1.0267973868496876,1.0269186430857047,1.083559908252735,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
467,MYOLEG_V3_K0467,0.015,0.0125,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420954502,119.5000097237683,101.17911230281379,0.0,0.0,0.0,6.925624518316909e-10,9.723768300773372e-06,9.724460852567063e-06,0.0,0.0,0.0,1.9596407771927744,0.6022202791353022,0.019368038727910555,0.005952022342449062,267.08772135534986,595.1803512192766,1.2084097577086648,1.224571777995766,4.530018460896282,19.046343441477777,28.514885086683094,11.789333172803863,18.42832285967733,6.306130168758817,138.34003903761916,23.93858580689563,1.0072464393084224,1.004873928423519,1.0543896698187056,1.0266985714553145,0.8878901048577249,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
468,MYOLEG_V3_K0468,0.015,0.015,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420815992,119.50001165034739,101.1791142295314,0.0,0.0,0.0,8.31072100027086e-10,1.1650347389036142e-05,1.1651178454030742e-05,0.0,0.0,0.0,2.3500058180757577,0.6817011679125645,0.02322619748733111,0.006737568831317279,267.0051630233818,581.7750813181632,1.2084097577086648,1.2249963042923815,4.530018460896282,19.032584811943096,28.616864610630216,11.790226339785995,19.1336424547948,6.31513158754543,107.57446725364329,23.254988991206336,1.0108487162268054,1.004950058277593,1.0947450348009313,1.0281640889061072,0.6904313868516242,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
469,MYOLEG_V3_K0469,0.015,0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420677493,119.50001357087694,101.17911615019945,0.0,0.0,0.0,9.695710900814447e-10,1.357087694486836e-05,1.3571846508853014e-05,0.0,0.0,0.0,2.7389654979544247,0.7650100411650239,0.027070466412106926,0.0075609490662619915,266.92451473569713,568.3602484773928,1.2084097577086648,1.2254180902470617,4.530018460896282,19.0186575345024,28.670776504568437,11.791509446637892,19.18761383075747,6.345004031774264,146.80403839323492,23.891524126411326,1.0127530747062652,1.005059424991041,1.0978330456695415,1.0330276097968694,0.942213504848452,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
470,MYOLEG_V3_K0470,0.015,0.02,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420538994,119.50001548536063,101.17911806482164,0.0,0.0,0.0,1.1080700801358034e-09,1.5485360634670542e-05,1.548646869764525e-05,0.0,0.0,0.0,3.126133388416065,0.8510030845203096,0.030897026251000714,0.008410858199313382,266.8457697444802,554.9366466710256,1.2084097577086648,1.2258371351157586,4.530018460896282,19.004662112121984,28.69770847157522,11.793187017309654,19.236135979165837,6.377953118828405,169.39979209628154,24.77847126550664,1.0137044068890424,1.0052024141666316,1.1006092750870942,1.0383920376954296,1.0872369287559855,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
471,MYOLEG_V3_K0471,0.015,0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420400495,119.5000173938022,101.1791199734017,0.0,0.0,0.0,1.2465690701901622e-09,1.739380219589748e-05,1.739504875786224e-05,0.0,0.0,0.0,3.513433459370134,0.9389227022527699,0.03472489249100956,0.00927980856052434,266.76892192329433,541.5050437428403,1.2084097577086648,1.2262534430195817,4.530018460896282,18.99084984815852,28.856772910770637,11.795262499253365,19.279124433876387,6.384919629270424,138.62039526569848,23.94649387747754,1.0193231246048293,1.0053793196509009,1.1030688902627892,1.0395262525193296,0.8896894792288653,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
472,MYOLEG_V3_K0472,0.015,0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742026201,119.50001929620531,101.1791218759433,0.0,0.0,0.0,1.3850538493898057e-09,1.929620530916054e-05,1.9297590355904504e-05,0.0,0.0,0.0,3.902294083841028,1.0282542130269563,0.038568182405246156,0.010162713315535466,266.6939725875752,528.0662323412406,1.2084097577086648,1.226667019193628,4.530018460896282,18.976893658031347,28.968470969733104,11.797721305716204,19.316494728764795,6.408544601890231,129.22125481815627,23.789163497700148,1.0232686945001872,1.005588898129457,1.1052070584069253,1.0433726250156654,0.8293641832726357,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
473,MYOLEG_V3_K0473,0.015,0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420123522,119.50002119257371,101.1791237724502,0.0,0.0,0.0,1.523542181303128e-09,2.119257371191452e-05,2.1194097257648536e-05,0.0,0.0,0.0,4.289672147017967,1.1186386847914405,0.04239681947856823,0.011056024972401475,266.62092091444333,514.6209624826333,1.2084097577086648,1.2270778628092935,4.530018460896282,18.962778984041407,29.032417606193224,11.800560445457613,19.741422595163087,6.44677704725359,155.56153811782542,24.51976261205462,1.0255275155224148,1.0058308946413441,1.1295196101328782,1.049597234401667,0.9984206405616615,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
474,MYOLEG_V3_K0474,0.015,0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089741998503,119.50002308291111,101.17912566292608,0.0,0.0,0.0,1.6620340659301291e-09,2.3082911113192495e-05,2.308457314370571e-05,0.0,0.0,0.0,4.675211981898585,1.2098193229860383,0.04620728848902478,0.01195720551137678,266.549761815024,501.16998278207404,1.2084097577086648,1.227485975564794,4.530018460896282,18.948749014913556,29.1233380058049,11.80379919336606,20.709464944166353,6.477620205065874,174.05830523484076,24.891062162483266,1.0287391451148529,1.0061069520982189,1.1849068453418639,1.0546187967889964,1.11713606531725,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
475,MYOLEG_V3_K0475,0.0175,-0.03,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423309514,119.49997604310423,101.17907861979471,0.0,0.0,0.0,1.6624497334305488e-09,2.395689577383564e-05,2.3958558230674498e-05,0.0,0.0,0.0,4.704586410061594,1.2298371704536348,0.04649760958710194,0.0121550511826417,268.82073997323425,813.9840429538721,1.2083729579539924,1.2169413400568079,4.5236718289178155,19.268770856157552,28.826181129143148,11.84518413113244,15.562447731862543,6.248747917567598,133.79963387771448,24.267667211564262,1.018242514845305,1.0096344327776858,0.8904165751010031,1.0173561897174968,0.8587490055666653,0.8969656089543516,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
476,MYOLEG_V3_K0476,0.0175,-0.0275,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423170962,119.49997807301177,101.17908064984081,0.0,0.0,0.0,1.523897452671008e-09,2.1926988225118293e-05,2.1928512126123678e-05,0.0,0.0,0.0,4.314234173596276,1.1399530429574338,0.04263957737968015,0.01126668466025043,268.7064291776734,800.8668652640354,1.2083729579539924,1.217411322068233,4.5236718289178155,19.256576662939548,28.745057055992522,11.839270118628304,16.045520479803653,6.239548257986946,162.80055942219457,24.295534718805616,1.0153769260984182,1.009130346847577,0.9180559278016515,1.0158583967610297,1.0448819212560798,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
477,MYOLEG_V3_K0477,0.0175,-0.025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423032413,119.49998009682022,101.1790826737878,0.0,0.0,0.0,1.3853487246251461e-09,1.9903179776292745e-05,1.990456513567551e-05,0.0,0.0,0.0,3.9223937054616584,1.05112075426176,0.038766836288394266,0.010388713948592039,268.59390203083876,787.726117821622,1.2083729579539924,1.217878737732475,4.5236718289178155,19.244230170288734,28.63648689763539,11.833777781314787,16.09718079722128,6.220559460585501,133.02105938186398,23.485034283630323,1.0115418446983726,1.0086622027641445,0.9210117098030558,1.012766838127765,0.8537519808761325,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
478,MYOLEG_V3_K0478,0.0175,-0.0225,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742289386,119.49998211453203,101.17908469163817,0.0,0.0,0.0,1.2467964438656054e-09,1.788546796888113e-05,1.7886714772430423e-05,0.0,0.0,0.0,3.529714758737285,0.9636544360485517,0.03488580812429997,0.009524243756780697,268.4831728380011,774.562608128615,1.2083729579539924,1.2183435693584845,4.5236718289178155,19.23169443870321,28.582100930702534,11.828675255932811,16.542566855703566,6.221717750943439,160.99737786428645,23.981029625097424,1.0096207402865913,1.008227284635162,0.9464947916179798,1.0129554189251797,1.0333087926545101,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
479,MYOLEG_V3_K0479,0.0175,-0.02,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422755316,119.49998412614971,101.1790867033944,0.0,0.0,0.0,1.1082512685334223e-09,1.5873850287562163e-05,1.5874958535277983e-05,0.0,0.0,0.0,3.136880825625255,0.8779853585113321,0.031003248157850178,0.008677536528172125,268.37425137466073,761.3771904404751,1.2083729579539924,1.218805799233494,4.5236718289178155,19.21896131637431,28.53578196455092,11.823941217681927,16.09720206792273,6.230384086482354,145.30335060383544,24.595397068771735,1.0079845908303746,1.0078237748229664,0.9210129268214491,1.0143663816042623,0.932581833150526,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
480,MYOLEG_V3_K0480,0.0175,-0.0175,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422616778,119.49998613167573,101.17908870905895,0.0,0.0,0.0,9.697131986285967e-10,1.386832427385798e-05,1.3869293994162035e-05,0.0,0.0,0.0,2.7445528219890605,0.7947170744906059,0.027125688527071912,0.007854557455430861,268.26714601042863,748.1707233554773,1.2083729579539924,1.2192654079966614,4.5236718289178155,19.20628859453298,28.465887304463088,11.819614852857653,16.087660631715263,6.218255371310456,154.01699293376635,23.843893054658402,1.0055156646086443,1.007455013405078,0.9204670067261158,1.0123917102595021,0.9885074845804146,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
481,MYOLEG_V3_K0481,0.0175,-0.015,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422478232,119.49998813111254,101.1790907086343,0.0,0.0,0.0,8.311680232964136e-10,1.1868887455079857e-05,1.1869718633761295e-05,0.0,0.0,0.0,2.3528674993023913,0.7147098246608813,0.02325448081020816,0.007063808696142675,268.1618708793808,734.9439866245386,1.2083729579539924,1.2197223808925894,4.5236718289178155,19.19352214062332,28.40450123231412,11.815698922010048,16.223553991640394,6.206806691144678,123.24018981046099,23.12265774018367,1.0033472917603155,1.00712123567935,0.9282422424864752,1.0105277551465097,0.7909766819115921,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
482,MYOLEG_V3_K0482,0.0175,-0.0125,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.3208974223397,119.4999901244627,101.179092702123,0.0,0.0,0.0,6.926370588189457e-10,9.875537301695658e-06,9.876229938754477e-06,0.0,0.0,0.0,1.9614347030585435,0.6392090383217522,0.01938576892930644,0.006317599405734497,268.05844108607795,721.6978000209115,1.2083729579539924,1.2201767039844738,4.5236718289178155,19.180569673744735,28.391788849990814,11.81218653181176,16.83351829494726,6.216741421920652,140.82080421526388,23.735964553052224,1.00289824552389,1.006821854087111,0.9631417862627658,1.0121452247550533,0.9038120813804248,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
483,MYOLEG_V3_K0483,0.0175,-0.01,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742220117,119.49999211172863,101.17909468952746,0.0,0.0,0.0,5.541060943414777e-10,7.888271369438371e-06,7.888825479085426e-06,0.0,0.0,0.0,1.5698411540892891,0.5700260872678928,0.015515468254658679,0.005633832211809405,267.9568656088553,708.4329878038124,1.2083729579539924,1.2206283647556,4.5236718289178155,19.16742190058873,28.356304303139876,11.80906960874888,16.853202118937624,6.238962576215321,157.96667849559367,24.928899091093914,1.0016448060182623,1.0065561804754757,0.9642680103275384,1.015763042142244,1.0138572441441824,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
484,MYOLEG_V3_K0484,0.0175,-0.0075,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742206264,119.49999409291286,101.17909667085021,0.0,0.0,0.0,4.155751298640098e-10,5.907087142986711e-06,5.9075027252220025e-06,0.0,0.0,0.0,1.4323726867746274,0.5097551433645775,0.014156803631119383,0.00503814651814908,267.85715250651805,695.1503955302163,1.2083729579539924,1.2210773497890821,4.5236718289178155,19.154345201844986,28.297172258414612,11.806356272593078,16.86687724164785,6.223159427305298,146.64828316784107,23.585662061686556,0.9995560533784573,1.0063249069401494,0.9650504422519711,1.0131901376863868,0.9412138410897228,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
485,MYOLEG_V3_K0485,0.0175,-0.005,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421924116,119.49999606801782,101.1790986460937,0.0,0.0,0.0,2.7705127081389946e-10,3.9319821780736675e-06,3.932259232897195e-06,0.0,0.0,0.0,1.4323726867746274,0.461909624418053,0.014156803631119383,0.004565267062537453,267.75931835596975,681.8508491809014,1.2083729579539924,1.2215236481158758,4.5236718289178155,19.141194018409518,28.31757034209829,11.804048190445702,16.87446243162595,6.220189993509278,116.06324038737841,23.008008292571223,1.0002765857283735,1.0061281755779456,0.9654844343204529,1.012706685338462,0.7449137892006357,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
486,MYOLEG_V3_K0486,0.0175,-0.0025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421785588,119.49999803704607,101.17910061526048,0.0,0.0,0.0,1.3852385905011033e-10,1.962953930956246e-06,1.96309245836801e-06,0.0,0.0,0.0,1.4323726867746274,0.43065793062557417,0.014156803631119383,0.004256392077524836,267.66337897212816,668.5351845602497,1.2083729579539924,1.2219672498733678,4.5236718289178155,19.127861080233778,28.315198396421966,11.802138852580823,16.945534181989466,6.241548395724988,128.11485656355535,23.944171281079722,1.0001928002307485,1.0059654315267899,0.9695508553382437,1.0161840383991512,0.8222631294553465,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
487,MYOLEG_V3_K0487,0.0175,0.0,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4323726867746274,0.4197245642945285,0.014156803631119383,0.004148332546925828,267.5693427022428,655.204237559241,1.2083729579539924,1.2224081452046176,4.5236718289178155,19.114337507314264,28.290056421386033,11.800628315700278,17.826758226796514,6.287114668771354,171.58937243907474,26.24132022183679,0.999304696885596,1.0058366796197113,1.0199707191921308,1.023602665384527,1.1012900310514706,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
488,MYOLEG_V3_K0488,0.0175,0.0025,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421508548,119.5000019568824,101.17910453537385,0.0,0.0,0.0,1.3851675362275273e-10,1.956882400122595e-06,1.957020913323504e-06,0.0,0.0,0.0,1.4323726867746274,0.4306556348175926,0.014156803631119383,0.004256369386989705,267.47721452696777,641.8588425548563,1.2083729579539924,1.2228463250170662,4.5236718289178155,19.100944809839206,28.314630669960493,11.799524043830576,17.865212079480465,6.26227321623683,141.23249587058237,23.97416359811388,1.0001727461272485,1.0057425560594142,1.0221708838703505,1.0195582382719337,0.906454389056154,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
489,MYOLEG_V3_K0489,0.0175,0.005,True,all_preregistered_kinematic_gates_pass,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742137003,119.50000390769671,101.17910648632667,0.0,0.0,0.0,2.7703350724550546e-10,3.9076967084383796e-06,3.907973734840198e-06,0.0,0.0,0.0,1.4323726867746274,0.4618925686931377,0.014156803631119383,0.004565098492897274,267.3870017843384,628.4998278681892,1.2083729579539924,1.2232817832756753,4.5236718289178155,19.087458454164246,28.371180414327203,11.798822909903404,17.89797162406506,6.261373136903461,110.64710342409822,23.046125493328372,1.0021702827992014,1.0056827943075473,1.0240452446388792,1.0194116967098288,0.7101520929505504,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
