candidate_id,beta_flex,beta_extend,duration_s,sample_count,hip_min_deg,hip_max_deg,hip_rom_deg,knee_min_deg,knee_max_deg,knee_rom_deg,hip_min_error_deg,hip_max_error_deg,hip_rom_error_deg,knee_min_error_deg,knee_max_error_deg,knee_rom_error_deg,hip_q_max_abs_error_rad,hip_dq_max_abs_error_rad_s,hip_ddq_max_abs_error_rad_s2,max_knee_displacement_deg,rms_knee_displacement_deg,joint_space_path_length_deg,signed_qspace_area_deg2,flex_coordination_slope,extension_coordination_slope,flex_knee_midpoint_time_s,extension_knee_midpoint_time_s,kinematic_gate_pass,exclusion_reason
MYOLEG_V3_K0162,-0.015,0.0,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.297794555381472,0.3796052043054256,267.1140341136406,747.637554552582,1.2087394224556383,1.2224081452046176,4.61334324498244,19.114337507314264,True,
MYOLEG_V3_K0163,-0.015,0.0025,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421508548,119.5000019568824,101.17910453537385,0.0,0.0,0.0,1.3851675362275273e-10,1.956882400122595e-06,1.957020913323504e-06,0.0,0.0,0.0,1.297794555381472,0.3916576018203602,267.02190593836565,734.2921595481972,1.2087394224556383,1.2228463250170662,4.61334324498244,19.100944809839206,True,
MYOLEG_V3_K0164,-0.015,0.005,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742137003,119.50000390769671,101.17910648632667,0.0,0.0,0.0,2.7703350724550546e-10,3.9076967084383796e-06,3.907973734840198e-06,0.0,0.0,0.0,1.297794555381472,0.4257653652864181,266.9316931957363,720.9331448615301,1.2087394224556383,1.2232817832756753,4.61334324498244,19.087458454164246,True,
MYOLEG_V3_K0165,-0.015,0.0075,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742123152,119.50000585244669,101.17910843121517,0.0,0.0,0.0,4.155431554409006e-10,5.852446690823854e-06,5.852862230426581e-06,0.0,0.0,0.0,1.297794555381472,0.4772093247993145,266.84339952763776,707.5613372996834,1.2087394224556383,1.2237145147097868,4.61334324498244,19.073795922178714,True,
MYOLEG_V3_K0166,-0.015,0.01,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421093008,119.50000779113599,101.17911037004298,0.0,0.0,0.0,5.540563563499745e-10,7.791135985257824e-06,7.79169003806146e-06,0.0,0.0,0.0,1.568271000147206,0.5410508987335341,266.7570209044461,694.1775634673935,1.2087394224556383,1.2241445140582863,4.61334324498244,19.059951729088283,True,
MYOLEG_V3_K0167,-0.015,0.0125,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420954502,119.5000097237683,101.17911230281379,0.0,0.0,0.0,6.925624518316909e-10,9.723768300773372e-06,9.724460852567063e-06,0.0,0.0,0.0,1.9596407771927744,0.6134136696120704,266.67255185058127,680.7826450987847,1.2087394224556383,1.224571777995766,4.61334324498244,19.046343441477777,True,
MYOLEG_V3_K0168,-0.015,0.015,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420815992,119.50001165034739,101.1791142295314,0.0,0.0,0.0,8.31072100027086e-10,1.1650347389036142e-05,1.1651178454030742e-05,0.0,0.0,0.0,2.3500058180757577,0.6916093896112888,266.5899935186132,667.3773751976712,1.2087394224556383,1.2249963042923815,4.61334324498244,19.032584811943096,True,
MYOLEG_V3_K0169,-0.015,0.0175,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420677493,119.50001357087694,101.17911615019945,0.0,0.0,0.0,9.695710900814447e-10,1.357087694486836e-05,1.3571846508853014e-05,0.0,0.0,0.0,2.7389654979544247,0.7738523299366983,266.5093452309286,653.9625423569008,1.2087394224556383,1.2254180902470617,4.61334324498244,19.0186575345024,True,
MYOLEG_V3_K0170,-0.015,0.02,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420538994,119.50001548536063,101.17911806482164,0.0,0.0,0.0,1.1080700801358034e-09,1.5485360634670542e-05,1.548646869764525e-05,0.0,0.0,0.0,3.126133388416065,0.8589606017322484,266.4306002397117,640.5389405505337,1.2087394224556383,1.2258371351157586,4.61334324498244,19.004662112121984,True,
MYOLEG_V3_K0171,-0.015,0.0225,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420400495,119.5000173938022,101.1791199734017,0.0,0.0,0.0,1.2465690701901622e-09,1.739380219589748e-05,1.739504875786224e-05,0.0,0.0,0.0,3.513433459370134,0.9461410604507071,266.35375241852574,627.1073376223483,1.2087394224556383,1.2262534430195817,4.61334324498244,18.99084984815852,True,
MYOLEG_V3_K0172,-0.015,0.025,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742026201,119.50001929620531,101.1791218759433,0.0,0.0,0.0,1.3850538493898057e-09,1.929620530916054e-05,1.9297590355904504e-05,0.0,0.0,0.0,3.902294083841028,1.0348496470854258,266.2788030828067,613.6685262207486,1.2087394224556383,1.226667019193628,4.61334324498244,18.976893658031347,True,
MYOLEG_V3_K0173,-0.015,0.0275,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420123522,119.50002119257371,101.1791237724502,0.0,0.0,0.0,1.523542181303128e-09,2.119257371191452e-05,2.1194097257648536e-05,0.0,0.0,0.0,4.289672147017967,1.1247042155949576,266.2057514096748,600.2232563621413,1.2087394224556383,1.2270778628092935,4.61334324498244,18.962778984041407,True,
MYOLEG_V3_K0174,-0.015,0.03,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089741998503,119.50002308291111,101.17912566292608,0.0,0.0,0.0,1.6620340659301291e-09,2.3082911113192495e-05,2.308457314370571e-05,0.0,0.0,0.0,4.675211981898585,1.2154299073725072,266.1345923102554,586.772276661582,1.2087394224556383,1.227485975564794,4.61334324498244,18.948749014913556,True,
MYOLEG_V3_K0175,-0.0125,-0.03,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423309514,119.49997604310423,101.17907861979471,0.0,0.0,0.0,1.6624497334305488e-09,2.395689577383564e-05,2.3958558230674498e-05,0.0,0.0,0.0,4.704586410061594,1.1981528466550377,268.39475074568725,899.0211336357095,1.2087210913134974,1.2169413400568079,4.605831203049449,19.268770856157552,True,
MYOLEG_V3_K0176,-0.0125,-0.0275,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423170962,119.49997807301177,101.17908064984081,0.0,0.0,0.0,1.523897452671008e-09,2.1926988225118293e-05,2.1928512126123678e-05,0.0,0.0,0.0,4.314234173596276,1.1056960333952912,268.2804399501264,885.9039559458728,1.2087210913134974,1.217411322068233,4.605831203049449,19.256576662939548,True,
MYOLEG_V3_K0177,-0.0125,-0.025,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423032413,119.49998009682022,101.1790826737878,0.0,0.0,0.0,1.3853487246251461e-09,1.9903179776292745e-05,1.990456513567551e-05,0.0,0.0,0.0,3.9223937054616584,1.0138666668541674,268.16791280329176,872.7632085034594,1.2087210913134974,1.217878737732475,4.605831203049449,19.244230170288734,True,
MYOLEG_V3_K0178,-0.0125,-0.0225,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742289386,119.49998211453203,101.17908469163817,0.0,0.0,0.0,1.2467964438656054e-09,1.788546796888113e-05,1.7886714772430423e-05,0.0,0.0,0.0,3.529714758737285,0.9228762919450364,268.0571836104541,859.5996988104524,1.2087210913134974,1.2183435693584845,4.605831203049449,19.23169443870321,True,
MYOLEG_V3_K0179,-0.0125,-0.02,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422755316,119.49998412614971,101.1790867033944,0.0,0.0,0.0,1.1082512685334223e-09,1.5873850287562163e-05,1.5874958535277983e-05,0.0,0.0,0.0,3.136880825625255,0.8330240500000226,267.9482621471137,846.4142811223126,1.2087210913134974,1.218805799233494,4.605831203049449,19.21896131637431,True,
MYOLEG_V3_K0180,-0.0125,-0.0175,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422616778,119.49998613167573,101.17908870905895,0.0,0.0,0.0,9.697131986285967e-10,1.386832427385798e-05,1.3869293994162035e-05,0.0,0.0,0.0,2.7445528219890605,0.7447455985805321,267.8411567828816,833.2078140373147,1.2087210913134974,1.2192654079966614,4.605831203049449,19.20628859453298,True,
MYOLEG_V3_K0181,-0.0125,-0.015,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422478232,119.49998813111254,101.1790907086343,0.0,0.0,0.0,8.311680232964136e-10,1.1868887455079857e-05,1.1869718633761295e-05,0.0,0.0,0.0,2.3528674993023913,0.6586963728342183,267.7358816518338,819.981077306376,1.2087210913134974,1.2197223808925894,4.605831203049449,19.19352214062332,True,
MYOLEG_V3_K0182,-0.0125,-0.0125,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.3208974223397,119.4999901244627,101.179092702123,0.0,0.0,0.0,6.926370588189457e-10,9.875537301695658e-06,9.876229938754477e-06,0.0,0.0,0.0,1.9614347030585435,0.5758984049208569,267.63245185853094,806.7348907027489,1.2087210913134974,1.2201767039844738,4.605831203049449,19.180569673744735,True,
MYOLEG_V3_K0183,-0.0125,-0.01,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742220117,119.49999211172863,101.17909468952746,0.0,0.0,0.0,5.541060943414777e-10,7.888271369438371e-06,7.888825479085426e-06,0.0,0.0,0.0,1.5698411540892891,0.49799650428904746,267.5308763813083,793.4700784856498,1.2087210913134974,1.2206283647556,4.605831203049449,19.16742190058873,True,
MYOLEG_V3_K0184,-0.0125,-0.0075,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742206264,119.49999409291286,101.17909667085021,0.0,0.0,0.0,4.155751298640098e-10,5.907087142986711e-06,5.9075027252220025e-06,0.0,0.0,0.0,1.1777247814558365,0.42769274520946565,267.43116327897104,780.1874862120537,1.2087210913134974,1.2210773497890821,4.605831203049449,19.154345201844986,True,
MYOLEG_V3_K0185,-0.0125,-0.005,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421924116,119.49999606801782,101.1790986460937,0.0,0.0,0.0,2.7705127081389946e-10,3.9319821780736675e-06,3.932259232897195e-06,0.0,0.0,0.0,1.077489587805431,0.3693660504813548,267.33332912842275,766.8879398627388,1.2087210913134974,1.2215236481158758,4.605831203049449,19.141194018409518,True,
MYOLEG_V3_K0186,-0.0125,-0.0025,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421785588,119.49999803704607,101.17910061526048,0.0,0.0,0.0,1.3852385905011033e-10,1.962953930956246e-06,1.96309245836801e-06,0.0,0.0,0.0,1.077489587805431,0.32944958844847533,267.23738974458115,753.5722752420871,1.2087210913134974,1.2219672498733678,4.605831203049449,19.127861080233778,True,
MYOLEG_V3_K0187,-0.0125,0.0,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077489587805431,0.3150229959707699,267.1433534746958,740.2413282410785,1.2087210913134974,1.2224081452046176,4.605831203049449,19.114337507314264,True,
MYOLEG_V3_K0188,-0.0125,0.0025,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421508548,119.5000019568824,101.17910453537385,0.0,0.0,0.0,1.3851675362275273e-10,1.956882400122595e-06,1.957020913323504e-06,0.0,0.0,0.0,1.077489587805431,0.3294465873526566,267.05122529942076,726.8959332366937,1.2087210913134974,1.2228463250170662,4.605831203049449,19.100944809839206,True,
MYOLEG_V3_K0189,-0.0125,0.005,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742137003,119.50000390769671,101.17910648632667,0.0,0.0,0.0,2.7703350724550546e-10,3.9076967084383796e-06,3.907973734840198e-06,0.0,0.0,0.0,1.077489587805431,0.3693447212728413,266.9610125567914,713.5369185500266,1.2087210913134974,1.2232817832756753,4.605831203049449,19.087458454164246,True,
MYOLEG_V3_K0190,-0.0125,0.0075,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742123152,119.50000585244669,101.17910843121517,0.0,0.0,0.0,4.155431554409006e-10,5.852446690823854e-06,5.852862230426581e-06,0.0,0.0,0.0,1.1762909835079256,0.42763081803122355,266.87271888869293,700.1651109881799,1.2087210913134974,1.2237145147097868,4.605831203049449,19.073795922178714,True,
MYOLEG_V3_K0191,-0.0125,0.01,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421093008,119.50000779113599,101.17911037004298,0.0,0.0,0.0,5.540563563499745e-10,7.791135985257824e-06,7.79169003806146e-06,0.0,0.0,0.0,1.568271000147206,0.4978709188886219,266.7863402655013,686.78133715589,1.2087210913134974,1.2241445140582863,4.605831203049449,19.059951729088283,True,
MYOLEG_V3_K0192,-0.0125,0.0125,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420954502,119.5000097237683,101.17911230281379,0.0,0.0,0.0,6.925624518316909e-10,9.723768300773372e-06,9.724460852567063e-06,0.0,0.0,0.0,1.9596407771927744,0.5756871606363843,266.70187121163644,673.3864187872812,1.2087210913134974,1.224571777995766,4.605831203049449,19.046343441477777,True,
MYOLEG_V3_K0193,-0.0125,0.015,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420815992,119.50001165034739,101.1791142295314,0.0,0.0,0.0,8.31072100027086e-10,1.1650347389036142e-05,1.1651178454030742e-05,0.0,0.0,0.0,2.3500058180757577,0.6583790129197128,266.6193128796683,659.9811488861677,1.2087210913134974,1.2249963042923815,4.605831203049449,19.032584811943096,True,
MYOLEG_V3_K0194,-0.0125,0.0175,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420677493,119.50001357087694,101.17911615019945,0.0,0.0,0.0,9.695710900814447e-10,1.357087694486836e-05,1.3571846508853014e-05,0.0,0.0,0.0,2.7389654979544247,0.7443028989619027,266.5386645919838,646.5663160453973,1.2087210913134974,1.2254180902470617,4.605831203049449,19.0186575345024,True,
MYOLEG_V3_K0195,-0.0125,0.02,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420538994,119.50001548536063,101.17911806482164,0.0,0.0,0.0,1.1080700801358034e-09,1.5485360634670542e-05,1.548646869764525e-05,0.0,0.0,0.0,3.126133388416065,0.8324378007892614,266.4599196007668,633.1427142390302,1.2087210913134974,1.2258371351157586,4.605831203049449,19.004662112121984,True,
MYOLEG_V3_K0196,-0.0125,0.0225,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420400495,119.5000173938022,101.1791199734017,0.0,0.0,0.0,1.2465690701901622e-09,1.739380219589748e-05,1.739504875786224e-05,0.0,0.0,0.0,3.513433459370134,0.9221292117298011,266.38307177958086,619.7111113108448,1.2087210913134974,1.2262534430195817,4.605831203049449,18.99084984815852,True,
MYOLEG_V3_K0197,-0.0125,0.025,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742026201,119.50001929620531,101.1791218759433,0.0,0.0,0.0,1.3850538493898057e-09,1.929620530916054e-05,1.9297590355904504e-05,0.0,0.0,0.0,3.902294083841028,1.0129428260901334,266.3081224438618,606.2722999092451,1.2087210913134974,1.226667019193628,4.605831203049449,18.976893658031347,True,
MYOLEG_V3_K0198,-0.0125,0.0275,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420123522,119.50002119257371,101.1791237724502,0.0,0.0,0.0,1.523542181303128e-09,2.119257371191452e-05,2.1194097257648536e-05,0.0,0.0,0.0,4.289672147017967,1.10458089311363,266.23507077073,592.8270300506379,1.2087210913134974,1.2270778628092935,4.605831203049449,18.962778984041407,True,
MYOLEG_V3_K0199,-0.0125,0.03,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089741998503,119.50002308291111,101.17912566292608,0.0,0.0,0.0,1.6620340659301291e-09,2.3082911113192495e-05,2.308457314370571e-05,0.0,0.0,0.0,4.675211981898585,1.1968330027995457,266.16391167131053,579.3760503500786,1.2087210913134974,1.227485975564794,4.605831203049449,18.948749014913556,True,
MYOLEG_V3_K0200,-0.01,-0.03,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423309514,119.49997604310423,101.17907861979471,0.0,0.0,0.0,1.6624497334305488e-09,2.395689577383564e-05,2.3958558230674498e-05,0.0,0.0,0.0,4.704586410061594,1.1829276970579812,268.4250631549018,891.6736877739919,1.208700914799886,1.2169413400568079,4.598433868962909,19.268770856157552,True,
MYOLEG_V3_K0201,-0.01,-0.0275,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423170962,119.49997807301177,101.17908064984081,0.0,0.0,0.0,1.523897452671008e-09,2.1926988225118293e-05,2.1928512126123678e-05,0.0,0.0,0.0,4.314234173596276,1.0891792372173688,268.31075235934094,878.5565100841552,1.208700914799886,1.217411322068233,4.598433868962909,19.256576662939548,True,
MYOLEG_V3_K0202,-0.01,-0.025,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423032413,119.49998009682022,101.1790826737878,0.0,0.0,0.0,1.3853487246251461e-09,1.9903179776292745e-05,1.990456513567551e-05,0.0,0.0,0.0,3.9223937054616584,0.9958279523478478,268.19822521250626,865.4157626417418,1.208700914799886,1.217878737732475,4.598433868962909,19.244230170288734,True,
MYOLEG_V3_K0203,-0.01,-0.0225,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742289386,119.49998211453203,101.17908469163817,0.0,0.0,0.0,1.2467964438656054e-09,1.788546796888113e-05,1.7886714772430423e-05,0.0,0.0,0.0,3.529714758737285,0.9030217842076395,268.08749601966866,852.2522529487348,1.208700914799886,1.2183435693584845,4.598433868962909,19.23169443870321,True,
MYOLEG_V3_K0204,-0.01,-0.02,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422755316,119.49998412614971,101.1790867033944,0.0,0.0,0.0,1.1082512685334223e-09,1.5873850287562163e-05,1.5874958535277983e-05,0.0,0.0,0.0,3.136880825625255,0.8109727248174062,267.9785745563282,839.066835260595,1.208700914799886,1.218805799233494,4.598433868962909,19.21896131637431,True,
MYOLEG_V3_K0205,-0.01,-0.0175,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422616778,119.49998613167573,101.17908870905895,0.0,0.0,0.0,9.697131986285967e-10,1.386832427385798e-05,1.3869293994162035e-05,0.0,0.0,0.0,2.7445528219890605,0.719995624378651,267.87146919209613,825.8603681755972,1.208700914799886,1.2192654079966614,4.598433868962909,19.20628859453298,True,
MYOLEG_V3_K0206,-0.01,-0.015,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897422478232,119.49998813111254,101.1790907086343,0.0,0.0,0.0,8.311680232964136e-10,1.1868887455079857e-05,1.1869718633761295e-05,0.0,0.0,0.0,2.3528674993023913,0.6305779920868502,267.7661940610483,812.6336314446585,1.208700914799886,1.2197223808925894,4.598433868962909,19.19352214062332,True,
MYOLEG_V3_K0207,-0.01,-0.0125,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.3208974223397,119.4999901244627,101.179092702123,0.0,0.0,0.0,6.926370588189457e-10,9.875537301695658e-06,9.876229938754477e-06,0.0,0.0,0.0,1.9614347030585435,0.5435132613926871,267.6627642677455,799.3874448410313,1.208700914799886,1.2201767039844738,4.598433868962909,19.180569673744735,True,
MYOLEG_V3_K0208,-0.01,-0.01,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742220117,119.49999211172863,101.17909468952746,0.0,0.0,0.0,5.541060943414777e-10,7.888271369438371e-06,7.888825479085426e-06,0.0,0.0,0.0,1.5698411540892891,0.46016107049971045,267.56118879052286,786.1226326239322,1.208700914799886,1.2206283647556,4.598433868962909,19.16742190058873,True,
MYOLEG_V3_K0209,-0.01,-0.0075,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742206264,119.49999409291286,101.17909667085021,0.0,0.0,0.0,4.155751298640098e-10,5.907087142986711e-06,5.9075027252220025e-06,0.0,0.0,0.0,1.1777247814558365,0.3829735980771222,267.4614756881856,772.8400403503362,1.208700914799886,1.2210773497890821,4.598433868962909,19.154345201844986,True,
MYOLEG_V3_K0210,-0.01,-0.005,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421924116,119.49999606801782,101.1790986460937,0.0,0.0,0.0,2.7705127081389946e-10,3.9319821780736675e-06,3.932259232897195e-06,0.0,0.0,0.0,0.8585716774253029,0.31651061872790776,267.36364153763725,759.5404940010212,1.208700914799886,1.2215236481158758,4.598433868962909,19.141194018409518,True,
MYOLEG_V3_K0211,-0.01,-0.0025,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421785588,119.49999803704607,101.17910061526048,0.0,0.0,0.0,1.3852385905011033e-10,1.962953930956246e-06,1.96309245836801e-06,0.0,0.0,0.0,0.8585716774253029,0.26885818538441053,267.2677021537957,746.2248293803696,1.208700914799886,1.2219672498733678,4.598433868962909,19.127861080233778,True,
MYOLEG_V3_K0212,-0.01,0.0,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8585716774253029,0.25097246962511244,267.1736658839103,732.8938823793609,1.208700914799886,1.2224081452046176,4.598433868962909,19.114337507314264,True,
MYOLEG_V3_K0213,-0.01,0.0025,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421508548,119.5000019568824,101.17910453537385,0.0,0.0,0.0,1.3851675362275273e-10,1.956882400122595e-06,1.957020913323504e-06,0.0,0.0,0.0,0.8585716774253029,0.2688545079362439,267.0815377086353,719.5484873749762,1.208700914799886,1.2228463250170662,4.598433868962909,19.100944809839206,True,
MYOLEG_V3_K0214,-0.01,0.005,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742137003,119.50000390769671,101.17910648632667,0.0,0.0,0.0,2.7703350724550546e-10,3.9076967084383796e-06,3.907973734840198e-06,0.0,0.0,0.0,0.8585716774253029,0.3164857274055831,266.99132496600595,706.189472688309,1.208700914799886,1.2232817832756753,4.598433868962909,19.087458454164246,True,
MYOLEG_V3_K0215,-0.01,0.0075,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742123152,119.50000585244669,101.17910843121517,0.0,0.0,0.0,4.155431554409006e-10,5.852446690823854e-06,5.852862230426581e-06,0.0,0.0,0.0,1.1762909835079256,0.38290443853444905,266.90303129790743,692.8176651264623,1.208700914799886,1.2237145147097868,4.598433868962909,19.073795922178714,True,
MYOLEG_V3_K0216,-0.01,0.01,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421093008,119.50000779113599,101.17911037004298,0.0,0.0,0.0,5.540563563499745e-10,7.791135985257824e-06,7.79169003806146e-06,0.0,0.0,0.0,1.568271000147206,0.46002515626249074,266.8166526747158,679.4338912941724,1.208700914799886,1.2241445140582863,4.598433868962909,19.059951729088283,True,
MYOLEG_V3_K0217,-0.01,0.0125,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420954502,119.5000097237683,101.17911230281379,0.0,0.0,0.0,6.925624518316909e-10,9.723768300773372e-06,9.724460852567063e-06,0.0,0.0,0.0,1.9596407771927744,0.543289425114193,266.73218362085095,666.0389729255636,1.208700914799886,1.224571777995766,4.598433868962909,19.046343441477777,True,
MYOLEG_V3_K0218,-0.01,0.015,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420815992,119.50001165034739,101.1791142295314,0.0,0.0,0.0,8.31072100027086e-10,1.1650347389036142e-05,1.1651178454030742e-05,0.0,0.0,0.0,2.3500058180757577,0.6302464733518655,266.6496252888829,652.6337030244501,1.208700914799886,1.2249963042923815,4.598433868962909,19.032584811943096,True,
MYOLEG_V3_K0219,-0.01,0.0175,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420677493,119.50001357087694,101.17911615019945,0.0,0.0,0.0,9.695710900814447e-10,1.357087694486836e-05,1.3571846508853014e-05,0.0,0.0,0.0,2.7389654979544247,0.7195376973602013,266.5689770011983,639.2188701836798,1.208700914799886,1.2254180902470617,4.598433868962909,19.0186575345024,True,
MYOLEG_V3_K0220,-0.01,0.02,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420538994,119.50001548536063,101.17911806482164,0.0,0.0,0.0,1.1080700801358034e-09,1.5485360634670542e-05,1.548646869764525e-05,0.0,0.0,0.0,3.126133388416065,0.8103705230955716,266.49023200998136,625.7952683773126,1.208700914799886,1.2258371351157586,4.598433868962909,19.004662112121984,True,
MYOLEG_V3_K0221,-0.01,0.0225,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420400495,119.5000173938022,101.1791199734017,0.0,0.0,0.0,1.2465690701901622e-09,1.739380219589748e-05,1.739504875786224e-05,0.0,0.0,0.0,3.513433459370134,0.90225826438152,266.4133841887954,612.3636654491272,1.208700914799886,1.2262534430195817,4.598433868962909,18.99084984815852,True,
MYOLEG_V3_K0222,-0.01,0.025,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089742026201,119.50001929620531,101.1791218759433,0.0,0.0,0.0,1.3850538493898057e-09,1.929620530916054e-05,1.9297590355904504e-05,0.0,0.0,0.0,3.902294083841028,0.9948873611855739,266.33843485307636,598.9248540475276,1.208700914799886,1.226667019193628,4.598433868962909,18.976893658031347,True,
MYOLEG_V3_K0223,-0.01,0.0275,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897420123522,119.50002119257371,101.1791237724502,0.0,0.0,0.0,1.523542181303128e-09,2.119257371191452e-05,2.1194097257648536e-05,0.0,0.0,0.0,4.289672147017967,1.0880471689917828,266.2653831799445,585.4795841889203,1.208700914799886,1.2270778628092935,4.598433868962909,18.962778984041407,True,
MYOLEG_V3_K0224,-0.01,0.03,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.32089741998503,119.50002308291111,101.17912566292608,0.0,0.0,0.0,1.6620340659301291e-09,2.3082911113192495e-05,2.308457314370571e-05,0.0,0.0,0.0,4.675211981898585,1.181590846744128,266.1942240805251,572.028604488361,1.208700914799886,1.227485975564794,4.598433868962909,18.948749014913556,True,
MYOLEG_V3_K0225,-0.0075,-0.03,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423309514,119.49997604310423,101.17907861979471,0.0,0.0,0.0,1.6624497334305488e-09,2.395689577383564e-05,2.3958558230674498e-05,0.0,0.0,0.0,4.704586410061594,1.171096881287073,268.4563524678913,884.3747009703799,1.208678946200401,1.2169413400568079,4.5911489228326126,19.268770856157552,True,
MYOLEG_V3_K0226,-0.0075,-0.0275,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423170962,119.49997807301177,101.17908064984081,0.0,0.0,0.0,1.523897452671008e-09,2.1926988225118293e-05,2.1928512126123678e-05,0.0,0.0,0.0,4.314234173596276,1.0763184378606636,268.3420416723304,871.2575232805432,1.208678946200401,1.217411322068233,4.5911489228326126,19.256576662939548,True,
MYOLEG_V3_K0227,-0.0075,-0.025,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897423032413,119.49998009682022,101.1790826737878,0.0,0.0,0.0,1.3853487246251461e-09,1.9903179776292745e-05,1.990456513567551e-05,0.0,0.0,0.0,3.9223937054616584,0.9817450175940376,268.22951452549574,858.1167758381298,1.208678946200401,1.217878737732475,4.5911489228326126,19.244230170288734,True,
