swept_branch,swept_beta,beta_flex,beta_extend,finite,duration_s,sample_count,hip_min_deg,hip_max_deg,hip_rom_deg,knee_min_deg,knee_max_deg,knee_rom_deg,hip_min_error_deg,hip_max_error_deg,hip_rom_error_deg,knee_min_error_deg,knee_max_error_deg,knee_rom_error_deg,hip_q_max_abs_error_rad,hip_dq_max_abs_error_rad_s,hip_ddq_max_abs_error_rad_s2,max_knee_displacement_deg,rms_knee_displacement_deg,max_knee_displacement_fraction_of_rom,rms_knee_displacement_fraction_of_rom,joint_space_path_length_deg,signed_qspace_area_deg2,flex_coordination_slope,extension_coordination_slope,flex_knee_midpoint_time_s,extension_knee_midpoint_time_s,peak_abs_knee_dq_deg_s,rms_knee_dq_deg_s,peak_abs_knee_ddq_deg_s2,rms_knee_ddq_deg_s2,peak_abs_knee_jerk_deg_s3,rms_knee_jerk_deg_s3,peak_dq_ratio,rms_dq_ratio,peak_ddq_ratio,rms_ddq_ratio,peak_jerk_ratio,minimum_warp_derivative,warped_phase_min,warped_phase_max,q_closure_error_rad,dq_closure_error_rad_s,ddq_closure_error_rad_s2,branch_anchor_q_max_error_rad,branch_anchor_dq_max_error_rad_s,branch_anchor_ddq_max_error_rad_s2,kinematic_gate_pass,exclusion_reason
flex,0.0125,0.0125,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031450459299208,0.3022676398278716,0.0101943032999374,0.0029874512831717993,267.48978916310864,668.9116877632001,1.20844533524537,1.2224081452046176,4.536453337855927,19.114337507314264,28.290056421386033,11.781079668731099,17.826758226796514,6.259446434890549,171.58937243907474,26.315045015526245,0.999304696885596,1.0041704339222364,1.0199707191921308,1.0190980111132206,1.1012900310514706,0.9570690037309799,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.015,0.015,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2328745330245425,0.3612382118085224,0.012185070845729298,0.0035702847979777255,267.5292036184092,662.0352606730739,1.2084097577086648,1.2224081452046176,4.530018460896282,19.114337507314264,28.290056421386033,11.790858711137977,17.826758226796514,6.272302922390122,171.58937243907474,26.26826548285964,0.999304696885596,1.005003958992364,1.0199707191921308,1.0211911707842876,1.1012900310514706,0.9484828044771758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.0175,0.0175,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4323726867746274,0.4197245642945285,0.014156803631119383,0.004148332546925828,267.5693427022428,655.204237559241,1.2083729579539924,1.2224081452046176,4.5236718289178155,19.114337507314264,28.290056421386033,11.800628315700278,17.826758226796514,6.287114668771354,171.58937243907474,26.24132022183679,0.999304696885596,1.0058366796197113,1.0199707191921308,1.023602665384527,1.1012900310514706,0.9398966052233718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.02,0.02,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.629980437886772,0.47773124910360043,0.016109852690426047,0.00472163951774178,267.61015040884297,648.4182687414607,1.2083349945778776,1.2224081452046176,4.5174115107844015,19.114337507314264,28.290056421386033,11.81040308486463,17.826758226796514,6.301338935813916,171.58937243907474,26.263491994947064,0.999304696885596,1.0066698404563459,1.0199707191921308,1.0259185127047974,1.1012900310514706,0.9313104059695678,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.0225,0.0225,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8258111767820395,0.5352631389249556,0.018045338713773767,0.005290253869473182,267.6515664318125,641.6769740199366,1.208295928997412,1.2224081452046176,4.511235304496291,19.114337507314264,28.290056421386033,11.820175073657635,17.826758226796514,6.309021365900871,171.58937243907474,26.18754869674392,0.999304696885596,1.007502764305643,1.0199707191921308,1.0271692861243913,1.1012900310514706,0.9227242067157637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.025,0.025,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0199788783863255,0.5923250399199796,0.01996438816821939,0.005854223103642218,267.6935643986998,634.9799846612776,1.2082558195918875,1.2224081452046176,4.505140755974234,19.114337507314264,28.290056421386033,11.829942634324924,17.826758226796514,6.317008045709747,171.58937243907474,26.076707256213787,0.999304696885596,1.0083353107198452,1.0199707191921308,1.0284695943214957,1.1012900310514706,0.9141380074619597,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.0275,0.0275,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2125975176255537,0.6489217542961905,0.021868127520820037,0.006413594682693162,267.7361159766888,628.3269357275407,1.208214721871851,1.2224081452046176,4.499125164617981,19.114337507314264,28.290056421386033,11.8396887551156,17.826758226796514,6.338367961070648,171.58937243907474,26.21523849131112,0.999304696885596,1.0091660296877685,1.0199707191921308,1.031947193736758,1.1012900310514706,0.9055518082081557,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.03,0.03,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4037810694256763,0.7050575684542629,0.023757683238633115,0.0069684109711120185,267.7791634091717,621.7174953954392,1.2081726980801735,1.2224081452046176,4.493185885649295,19.114337507314264,28.290056421386033,11.849398010385107,17.826758226796514,6.359885893548678,171.58937243907474,26.35910080005712,0.999304696885596,1.009993606391364,1.0199707191921308,1.035450519856684,1.1012900310514706,0.8969656089543517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.0325,0.0325,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.593640244429082,0.7607370803785107,0.025634149526287515,0.007518717412910409,267.8226614397903,615.1513034365668,1.2081298182370954,1.2224081452046176,4.487316454432616,19.114337507314264,28.290056421386033,11.859087961385677,17.826758226796514,6.373634909736076,171.58937243907474,26.354604816009097,0.999304696885596,1.010819537679033,1.0199707191921308,1.0376889917722256,1.1012900310514706,0.8883794097005476,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.035,0.035,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7821935418586463,0.8159647896287385,0.027497709220183287,0.008064558479324885,267.86659230525487,608.6280062434314,1.208086140764366,1.2224081452046176,4.4814866315461,19.114337507314264,28.290056421386033,11.86874925513741,17.826758226796514,6.384879076125586,171.58937243907474,26.350930644041018,0.999304696885596,1.011643026341509,1.0199707191921308,1.0395196500777752,1.1012900310514706,0.8797932104467436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.0375,0.0375,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.969356589138087,0.8707456504996526,0.029347528427015074,0.008605983135947945,267.91092320215256,602.147208872201,1.2080417163925852,1.2224081452046176,4.4757287362112015,19.114337507314264,28.290056421386033,11.878423165710402,17.826758226796514,6.402134894174337,171.58937243907474,26.368764138008938,0.999304696885596,1.0124675904095706,1.0199707191921308,1.0423290630245163,1.1012900310514706,0.8712070111929396,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.04,0.04,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1550396093292363,0.9250850150765587,0.03118271983966233,0.009143044279921088,267.95559714298633,595.7084708968288,1.2079966055906766,1.2224081452046176,4.470042148435129,19.114337507314264,28.290056421386033,11.888093716594232,17.826758226796514,6.412828726088737,171.58937243907474,26.34602787632933,0.999304696885596,1.0132918681116438,1.0199707191921308,1.0440701215907175,1.1012900310514706,0.8626208119391356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.0425,0.0425,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3391528254938123,0.9789887170446898,0.033002396151003394,0.009675799568261267,268.0005779002082,589.311303792928,1.2079508761280686,1.2224081452046176,4.464426028190537,19.114337507314264,28.290056421386033,11.89775331001998,17.826758226796514,6.423303306555574,171.58937243907474,26.2870218660961,0.999304696885596,1.0141152118453758,1.0199707191921308,1.0457754839150117,1.1012900310514706,0.8540346126853315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,
flex,0.045,0.045,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5216064606936897,1.0324613095105446,0.03480567005391813,0.010204294001431849,268.0458428242532,582.9553405003734,1.2079045929248544,1.2224081452046176,4.4588793286813715,19.114337507314264,28.290056421386033,11.907356453463466,17.826758226796514,6.444716109985604,171.58937243907474,26.353811192592854,0.999304696885596,1.0149337440164345,1.0199707191921308,1.0492616940159987,1.1012900310514706,0.8454484134315275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve
flex,0.0475,0.0475,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.702310754113057,1.0855065773422596,0.03659165440063074,0.010728564987040135,268.09135253864986,576.6402920321294,1.2078578074309207,1.2224081452046176,4.45340080900813,19.114337507314264,28.290056421386033,11.916889880133414,17.88182650343255,6.47308564140592,171.58937243907474,26.593731439176725,0.999304696885596,1.0157463338184827,1.0231214900171202,1.053880526263768,1.1012900310514706,0.8368622141777236,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve
flex,0.05,0.05,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8811984771899546,1.1381291192856684,0.03835968474008119,0.011248657976624204,268.13704979642023,570.3657744982908,1.2078105792287164,1.2224081452046176,4.447989046186676,19.114337507314264,28.290056421386033,11.926446986774708,18.0558489054771,6.476227738086574,171.58937243907474,26.521773204538267,0.999304696885596,1.0165609420032062,1.0330783061869897,1.054392089788001,1.1012900310514706,0.8282760149239194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve
flex,0.0525,0.0525,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.058269721408408,1.1903357969418336,0.04010976197644855,0.011764640786569929,268.18290920002687,564.1312015925924,1.2077629751619456,1.2224081452046176,4.44264244648346,19.114337507314264,28.290056421386033,11.935974004170737,18.22798297824432,6.491451486105548,171.58937243907474,26.508020211343815,0.999304696885596,1.0173729855052926,1.0429270802469834,1.056870662212768,1.1012900310514706,0.8196898156701155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve
flex,0.055,0.055,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.233537096091965,1.2421316651381313,0.041842010733525926,0.012276563376080811,268.2289081517357,557.9361593217881,1.2077150568038963,1.2224081452046176,4.437359253681799,19.114337507314264,28.290056421386033,11.945484177692416,18.398179180314635,6.5002832744942465,171.58937243907474,26.42912713029526,0.999304696885596,1.0181835933052965,1.0526649776493548,1.058308562205222,1.1012900310514706,0.8111036164163115,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve
flex,0.0575,0.0575,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4070132105641875,1.2935217259693739,0.0435565556351066,0.012784475183179971,268.2750102820346,551.7802165671443,1.2076668781181514,1.2224081452046176,4.432137525780384,19.114337507314264,28.290056421386033,11.954973791379038,18.566387970262134,6.52340142141506,171.58937243907474,26.546714098410245,0.999304696885596,1.0189924486701185,1.0622891638459957,1.062072418608929,1.1012900310514706,0.8025174171625074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve
flex,0.06,0.06,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.578710674148667,1.3445107104013254,0.045253521304984105,0.013288422966196388,268.32117584155367,545.6629678379248,1.2076184956850473,1.2224081452046176,4.426975321729925,19.114337507314264,28.290056421386033,11.964418279229424,18.732559806664252,6.544071917186726,171.58937243907474,26.69792146461649,0.999304696885596,1.0197974576955704,1.0717968042889885,1.065437773892139,1.1012900310514706,0.7939312179087034,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve
flex,0.0625,0.0625,0.0,True,24.0,401,28.90933692566648,112.02543857007235,83.11610164440587,18.320897421647064,119.5,101.17910257835294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.748642096168965,1.395104073707176,0.0469330323669517,0.01378846064212528,268.3673890423303,539.5839556026198,1.2075699771729604,1.2224081452046176,4.4218711062050335,19.114337507314264,28.290056421386033,11.97381792261443,18.896645148099644,6.56518374016853,171.58937243907474,26.916241146248687,0.999304696885596,1.0205986443645383,1.081185064430486,1.0688749814847793,1.1012900310514706,0.7853450186548994,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,warp_monotonic_reserve
