subject_id,scenario_name,trial_id,parameter,sensitivity,uncertainty_proxy,optimizer_standard_error,recovery_stability_relative_change,maximum_abs_correlation_with_other_parameter,parameter_supported_by_research_rule,rank,minimum_singular_value,condition_number,maximum_abs_parameter_correlation,highest_correlation_pair,weakest_parameter,training_residual_rmse_nm,within_identification_validation_residual_rmse_nm,case_id,estimate,delta_theta,normalized_parameter_change,maximum_normalized_parameter_change_in_trial,gate,validation_residual_used_by_gate,threshold_status,evidence_role,diagnostic_five_trial_rollout,operational_stop_rule_applied
heavy_leg,matched_linear,4,k_hip_nm_per_rad,884.6573071534453,0.001175708488765015,6.888284748013607e-14,0.0,0.26258747440318714,False,5,27.892893199924828,37.71559460538304,0.26670334383240046,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,2.927618067450842e-12,2.9055201446077635e-12,heavy_leg__matched_linear,15.000000000000258,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,4,k_knee_nm_per_rad,1016.1651645182178,0.0010236794518812212,5.134483965866934e-14,0.0,0.26670334383240046,False,5,27.892893199924828,37.71559460538304,0.26670334383240046,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,2.927618067450842e-12,2.9055201446077635e-12,heavy_leg__matched_linear,12.000000000000046,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,4,b_hip_nm_s_per_rad,28.03072990218958,0.03585124960816044,3.1518511549819474e-13,0.0,0.06800952984767208,False,5,27.892893199924828,37.71559460538304,0.26670334383240046,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,2.927618067450842e-12,2.9055201446077635e-12,heavy_leg__matched_linear,2.0000000000159313,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,4,b_knee_nm_s_per_rad,37.64005130230725,0.02663592568958121,1.9769229603351112e-13,0.0,0.0666650619445919,False,5,27.892893199924828,37.71559460538304,0.26670334383240046,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,2.927618067450842e-12,2.9055201446077635e-12,heavy_leg__matched_linear,1.4999999999999958,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,5,mass_scale,813.0441119548065,0.001320892206080729,3.737402680759113e-15,0.0,0.26669981663448505,False,5,30.287899938490966,38.824202760085065,0.2666998166344851,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,2.843399541685988e-12,2.822214166262822e-12,heavy_leg__matched_linear,1.3000000000000123,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,5,k_hip_nm_per_rad,992.4099487453519,0.0010462952961870155,5.952608731880572e-14,0.0,0.25661026407041965,False,5,30.287899938490966,38.824202760085065,0.2666998166344851,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,2.843399541685988e-12,2.822214166262822e-12,heavy_leg__matched_linear,15.000000000000258,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,5,k_knee_nm_per_rad,1135.8830424840935,0.0009157761667356523,4.439674414869282e-14,0.0,0.2666998166344851,False,5,30.287899938490966,38.824202760085065,0.2666998166344851,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,2.843399541685988e-12,2.822214166262822e-12,heavy_leg__matched_linear,12.000000000000046,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,5,b_hip_nm_s_per_rad,30.437294983171384,0.03301633166030982,2.818572370559857e-13,0.0,0.06824335220318388,False,5,30.287899938490966,38.824202760085065,0.2666998166344851,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,2.843399541685988e-12,2.822214166262822e-12,heavy_leg__matched_linear,2.0000000000159313,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
heavy_leg,matched_linear,5,b_knee_nm_s_per_rad,40.72813122821234,0.024616070360856453,1.765076656612506e-13,0.0,0.06650497414499576,False,5,30.287899938490966,38.824202760085065,0.2666998166344851,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,2.843399541685988e-12,2.822214166262822e-12,heavy_leg__matched_linear,1.4999999999999958,0.0,0.0,0.0,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MATCHED_POSITIVE_CONTROL,True,False
baseline,nonlinear_stiffness_mild,1,mass_scale,363.81628307768,0.0029576828571768726,0.0011968887069763315,0.03565205503078506,0.26672034315458193,False,5,14.82426138805673,35.48085603153951,0.26672034315458193,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.667438406969608,0.6653676772276619,baseline__nonlinear_stiffness_mild,0.9643479449692149,-0.03565205503078506,0.03565205503078506,0.3787297262281828,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,1,k_hip_nm_per_rad,441.829392378703,0.002355216843679256,0.018896781643166553,0.35614121164820534,0.2642450793397942,False,5,14.82426138805673,35.48085603153951,0.26672034315458193,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.667438406969608,0.6653676772276619,baseline__nonlinear_stiffness_mild,17.122824232964106,7.122824232964106,0.35614121164820534,0.3787297262281828,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,1,k_knee_nm_per_rad,508.04002202557746,0.0020475828054592193,0.03841591491969948,0.1915082686669697,0.26672034315458176,False,5,14.82426138805673,35.48085603153951,0.26672034315458193,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.667438406969608,0.6653676772276619,baseline__nonlinear_stiffness_mild,13.830165373339394,3.830165373339394,0.1915082686669697,0.3787297262281828,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,1,b_hip_nm_s_per_rad,14.897119613077225,0.06745661668021687,0.08142122014068612,0.3787297262281828,0.06829529243596742,False,5,14.82426138805673,35.48085603153951,0.26672034315458193,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.667438406969608,0.6653676772276619,baseline__nonlinear_stiffness_mild,2.1361891786845484,1.1361891786845484,0.3787297262281828,0.3787297262281828,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,1,b_knee_nm_s_per_rad,19.945250331769465,0.050267290754559546,0.14649383542807315,0.24278876381417422,0.06711461024511049,False,5,14.82426138805673,35.48085603153951,0.26672034315458193,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.667438406969608,0.6653676772276619,baseline__nonlinear_stiffness_mild,1.7283662914425226,0.7283662914425226,0.24278876381417422,0.3787297262281828,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,2,mass_scale,514.6873181406396,0.0020908696478801215,0.0008437390644636999,3.5443951128533158e-06,0.26672554374718555,False,5,20.963690071546036,35.45718963821865,0.26672554374718566,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6668584891262556,0.66480405575569,baseline__nonlinear_stiffness_mild,0.9643514893643278,3.5443951128533158e-06,3.5443951128533158e-06,0.0007452600781088966,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,2,k_hip_nm_per_rad,624.8411189550194,0.0016654063300405512,0.013324175715614674,2.1527385683839383e-06,0.2642800131242947,False,5,20.963690071546036,35.45718963821865,0.26672554374718566,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6668584891262556,0.66480405575569,baseline__nonlinear_stiffness_mild,17.122867287735474,4.305477136767877e-05,2.1527385683839383e-06,0.0007452600781088966,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,2,k_knee_nm_per_rad,717.8220942311343,0.0014491697443315226,0.027129044751934193,3.1656585891504105e-05,0.26672554374718566,False,5,20.963690071546036,35.45718963821865,0.26672554374718566,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6668584891262556,0.66480405575569,baseline__nonlinear_stiffness_mild,13.830798505057224,0.0006331317178300822,3.1656585891504105e-05,0.0007452600781088966,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,2,b_hip_nm_s_per_rad,21.06770859802682,0.04770125999172702,0.057411362684667296,0.0007452600781088966,0.06804817222398807,False,5,20.963690071546036,35.45718963821865,0.26672554374718566,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6668584891262556,0.66480405575569,baseline__nonlinear_stiffness_mild,2.1339533984502217,-0.0022357802343266897,0.0007452600781088966,0.0007452600781088966,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,2,b_knee_nm_s_per_rad,28.31007260606436,0.03541457724415654,0.10298959445100042,3.223269181584776e-05,0.06681820354415823,False,5,20.963690071546036,35.45718963821865,0.26672554374718566,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6668584891262556,0.66480405575569,baseline__nonlinear_stiffness_mild,1.728269593367075,-9.669807544754327e-05,3.223269181584776e-05,0.0007452600781088966,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,3,mass_scale,630.1077115427141,0.001705676659758555,0.0006928462568450204,0.00030122363252937934,0.2669153681130949,False,5,24.73318923219812,36.76652556341369,0.26691536811309496,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6670731151348664,0.6650253770526711,baseline__nonlinear_stiffness_mild,0.9640502657317984,-0.00030122363252937934,0.00030122363252937934,0.0028270630745811745,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,3,k_hip_nm_per_rad,767.5581007117072,0.0013538098635338222,0.010903808161089578,0.0005810293350874574,0.2592415854711086,False,5,24.73318923219812,36.76652556341369,0.26691536811309496,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6670731151348664,0.6650253770526711,baseline__nonlinear_stiffness_mild,17.134487874437223,0.011620586701749147,0.0005810293350874574,0.0028270630745811745,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,3,k_knee_nm_per_rad,878.0017167441517,0.001184839561339134,0.022290145108869182,0.00036667155888743254,0.26691536811309496,False,5,24.73318923219812,36.76652556341369,0.26691536811309496,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6670731151348664,0.6650253770526711,baseline__nonlinear_stiffness_mild,13.823465073879476,-0.0073334311777486505,0.00036667155888743254,0.0028270630745811745,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,3,b_hip_nm_s_per_rad,24.855750047419754,0.04043129298436023,0.04899213635041579,0.0020814701990693094,0.06822992507825604,False,5,24.73318923219812,36.76652556341369,0.26691536811309496,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6670731151348664,0.6650253770526711,baseline__nonlinear_stiffness_mild,2.1401978090474296,0.006244410597207928,0.0020814701990693094,0.0028270630745811745,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,3,b_knee_nm_s_per_rad,33.24263810199345,0.030159414333597718,0.08814138432497196,0.0028270630745811745,0.06664742259477383,False,5,24.73318923219812,36.76652556341369,0.26691536811309496,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6670731151348664,0.6650253770526711,baseline__nonlinear_stiffness_mild,1.7367507825908186,0.008481189223743524,0.0028270630745811745,0.0028270630745811745,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,4,mass_scale,727.4376248992338,0.0014786675827066626,0.000598085321790447,0.0001520345868454287,0.2667033438298808,False,5,27.89289320175529,37.71559460266461,0.2667033438298808,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.6699059430159592,0.6678133586255058,baseline__nonlinear_stiffness_mild,0.9642023003186438,0.0001520345868454287,0.0001520345868454287,0.002106884338875107,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,4,k_hip_nm_per_rad,884.6573071544498,0.0011757084887642024,0.009428390382958349,0.0003443116931045154,0.26258747438645536,False,5,27.89289320175529,37.71559460266461,0.2667033438298808,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.6699059430159592,0.6678133586255058,baseline__nonlinear_stiffness_mild,17.127601640575133,-0.006886233862090307,0.0003443116931045154,0.002106884338875107,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,4,k_knee_nm_per_rad,1016.1651645184041,0.0010236794518792048,0.01930433113215078,0.0005681749546092796,0.2667033438298805,False,5,27.89289320175529,37.71559460266461,0.2667033438298808,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.6699059430159592,0.6678133586255058,baseline__nonlinear_stiffness_mild,13.834828572971661,0.011363499092185592,0.0005681749546092796,0.002106884338875107,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,4,b_hip_nm_s_per_rad,28.030729904311873,0.0358512496058073,0.04325133615587335,0.0008106016681993881,0.06800952988193486,False,5,27.89289320175529,37.71559460266461,0.2667033438298808,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.6699059430159592,0.6678133586255058,baseline__nonlinear_stiffness_mild,2.142629614052028,0.0024318050045981643,0.0008106016681993881,0.002106884338875107,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,4,b_knee_nm_s_per_rad,37.64005130176243,0.02663592568993825,0.07803376470721007,0.002106884338875107,0.06666506193059474,False,5,27.89289320175529,37.71559460266461,0.2667033438298808,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.6699059430159592,0.6678133586255058,baseline__nonlinear_stiffness_mild,1.743071435607444,0.006320653016625322,0.002106884338875107,0.002106884338875107,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,5,mass_scale,813.0441119200111,0.001320892206131066,0.000539597177281285,0.0003412318392875813,0.2666998166285757,False,5,30.287899940913405,38.824202756761544,0.2666998166285759,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6722558228007858,0.6701698750578928,baseline__nonlinear_stiffness_mild,0.9638610684793563,-0.0003412318392875813,0.0003412318392875813,0.0025288336774506406,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,5,k_hip_nm_per_rad,992.4099487444744,0.0010462952961872224,0.008475368516106018,0.0006584243078286533,0.2566102640681914,False,5,30.287899940913405,38.824202756761544,0.2666998166285759,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6722558228007858,0.6701698750578928,baseline__nonlinear_stiffness_mild,17.140770126731706,0.013168486156573067,0.0006584243078286533,0.0025288336774506406,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,5,k_knee_nm_per_rad,1135.8830424855175,0.0009157761667326456,0.017421656946685047,0.00011986391088791848,0.2666998166285759,False,5,30.287899940913405,38.824202756761544,0.2666998166285759,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6722558228007858,0.6701698750578928,baseline__nonlinear_stiffness_mild,13.832431294753903,-0.0023972782177583696,0.00011986391088791848,0.0025288336774506406,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,5,b_hip_nm_s_per_rad,30.437294985543577,0.033016331657669214,0.0402357843874833,0.0019547118701881416,0.06824335221240779,False,5,30.287899940913405,38.824202756761544,0.2666998166285759,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6722558228007858,0.6701698750578928,baseline__nonlinear_stiffness_mild,2.148493749662592,0.005864135610564425,0.0019547118701881416,0.0025288336774506406,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,nonlinear_stiffness_mild,5,b_knee_nm_s_per_rad,40.72813122777041,0.024616070361115374,0.07275121423594814,0.0025288336774506406,0.06650497414062305,False,5,30.287899940913405,38.824202756761544,0.2666998166285759,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.6722558228007858,0.6701698750578928,baseline__nonlinear_stiffness_mild,1.7506579366397959,0.007586501032351922,0.0025288336774506406,0.0025288336774506406,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,1,mass_scale,363.81628313841463,0.002957682856662366,0.00015491162913761308,0.0026486638186178357,0.2667203431374209,False,5,14.824261388863125,35.48085603028963,0.2667203431374209,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.061643639516487374,0.06200667256217363,baseline__hip_knee_coupling_mild,1.0026486638186178,0.0026486638186178357,0.0026486638186178357,0.389324107941803,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,1,k_hip_nm_per_rad,441.8293923791199,0.002355216843653557,0.002449265872876882,0.29028076649470835,0.26424507932190433,False,5,14.824261388863125,35.48085603028963,0.2667203431374209,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.061643639516487374,0.06200667256217363,baseline__hip_knee_coupling_mild,15.805615329894167,5.805615329894167,0.29028076649470835,0.389324107941803,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,1,k_knee_nm_per_rad,508.04002202696927,0.0020475828054374442,0.0031513858143030174,0.08645723204984543,0.2667203431374204,False,5,14.824261388863125,35.48085603028963,0.2667203431374209,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.061643639516487374,0.06200667256217363,baseline__hip_knee_coupling_mild,11.729144640996909,1.7291446409969087,0.08645723204984543,0.389324107941803,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,1,b_hip_nm_s_per_rad,14.897119613858045,0.06745661667654745,0.010518025607760844,0.389324107941803,0.06829529236686999,False,5,14.824261388863125,35.48085603028963,0.2667203431374209,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.061643639516487374,0.06200667256217363,baseline__hip_knee_coupling_mild,2.167972323825409,1.167972323825409,0.389324107941803,0.389324107941803,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,1,b_knee_nm_s_per_rad,19.945250331024088,0.050267290756289384,0.011841015773153446,0.13805502085540863,0.06711461020545173,False,5,14.824261388863125,35.48085603028963,0.2667203431374209,mass_scale|k_knee_nm_per_rad,b_hip_nm_s_per_rad,0.061643639516487374,0.06200667256217363,baseline__hip_knee_coupling_mild,1.4141650625662259,0.41416506256622587,0.13805502085540863,0.389324107941803,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,2,mass_scale,514.6873180720813,0.0020908696481861536,0.00010791587221307596,6.956573433791746e-05,0.26672554376990076,False,5,20.963690069434534,35.45718964139582,0.2667255437699008,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.06088161937633664,0.061238050961408524,baseline__hip_knee_coupling_mild,1.0027182295529558,6.956573433791746e-05,6.956573433791746e-05,0.0074691726528737235,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,2,k_hip_nm_per_rad,624.841118955463,0.0016654063300631612,0.0017066445770197024,1.6512630245912872e-05,0.2642800131498551,False,5,20.963690069434534,35.45718964139582,0.2667255437699008,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.06088161937633664,0.061238050961408524,baseline__hip_knee_coupling_mild,15.805285077289248,-0.0003302526049182575,1.6512630245912872e-05,0.0074691726528737235,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,2,k_knee_nm_per_rad,717.8220942312537,0.0014491697443451603,0.002198670801952634,6.604410286747964e-06,0.2667255437699008,False,5,20.963690069434534,35.45718964139582,0.2667255437699008,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.06088161937633664,0.061238050961408524,baseline__hip_knee_coupling_mild,11.729012552791174,-0.00013208820573495927,6.604410286747964e-06,0.0074691726528737235,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,2,b_hip_nm_s_per_rad,21.067708596025113,0.047701259996531374,0.007329162973644513,0.0074691726528737235,0.06804817230812174,False,5,20.963690069434534,35.45718964139582,0.2667255437699008,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.06088161937633664,0.061238050961408524,baseline__hip_knee_coupling_mild,2.1455648058667878,-0.02240751795862117,0.0074691726528737235,0.0074691726528737235,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,2,b_knee_nm_s_per_rad,28.310072605418746,0.035414577245072805,0.008223756440855491,0.004341585835065498,0.06681820358407463,False,5,20.963690069434534,35.45718964139582,0.2667255437699008,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.06088161937633664,0.061238050961408524,baseline__hip_knee_coupling_mild,1.4271898200714224,0.013024757505196494,0.004341585835065498,0.0074691726528737235,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,3,mass_scale,630.1077114947954,0.0017056766599060538,8.853135292257744e-05,5.0972389141756835e-05,0.2669153681274433,False,5,24.733189236927274,36.766525556111986,0.2669153681274434,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.061146140073386826,0.06149961126934118,baseline__hip_knee_coupling_mild,1.002667257163814,-5.0972389141756835e-05,5.0972389141756835e-05,0.0011100471977679345,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
baseline,hip_knee_coupling_mild,3,k_hip_nm_per_rad,767.5581007116432,0.0013538098635405569,0.0013952317945472724,0.00016613180165805374,0.2592415854819072,False,5,24.733189236927274,36.766525556111986,0.2669153681274434,k_knee_nm_per_rad|mass_scale,b_hip_nm_s_per_rad,0.061146140073386826,0.06149961126934118,baseline__hip_knee_coupling_mild,15.80860771332241,0.003322636033161075,0.00016613180165805374,0.0011100471977679345,PARAMETER_IDENTIFIABILITY_GATE,False,PARAMETER_IDENTIFIABILITY_THRESHOLD_REQUIRES_REVIEW,MILD_MODEL_MISMATCH,True,False
