subject_id,scenario_name,case_id,trial_id,temporary_parameter_name,parameter,estimate,previous_estimate,previous_state,delta_theta,absolute_delta_theta,parameter_scale,normalized_parameter_change,parameter_interpretation,is_tissue_material_change,maximum_normalized_parameter_change_in_trial,evidence_role,diagnostic_five_trial_rollout,operational_stop_rule_applied
baseline,structured_residual,baseline__structured_residual,1,theta_hat_ID_1,mass_scale,0.9826012870641735,1.0,initial_guess,-0.01739871293582651,0.01739871293582651,1.0,0.01739871293582651,local_equivalent_dynamics_parameter,False,0.3690924683454037,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,1,theta_hat_ID_1,k_hip_nm_per_rad,14.87345237344041,10.0,initial_guess,4.87345237344041,4.87345237344041,20.0,0.24367261867202047,local_equivalent_dynamics_parameter,False,0.3690924683454037,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,1,theta_hat_ID_1,k_knee_nm_per_rad,11.815729173760777,10.0,initial_guess,1.8157291737607775,1.8157291737607775,20.0,0.09078645868803888,local_equivalent_dynamics_parameter,False,0.3690924683454037,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,1,theta_hat_ID_1,b_hip_nm_s_per_rad,2.107277405036211,1.0,initial_guess,1.107277405036211,1.107277405036211,3.0,0.3690924683454037,local_equivalent_dynamics_parameter,False,0.3690924683454037,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,1,theta_hat_ID_1,b_knee_nm_s_per_rad,1.3846406703739877,1.0,initial_guess,0.38464067037398775,0.38464067037398775,3.0,0.12821355679132926,local_equivalent_dynamics_parameter,False,0.3690924683454037,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,2,theta_hat_ID_2,mass_scale,0.9826111574374313,0.9826012870641735,theta_hat_ID_1,9.870373257836462e-06,9.870373257836462e-06,1.0,9.870373257836462e-06,local_equivalent_dynamics_parameter,False,0.0020740022153882265,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,2,theta_hat_ID_2,k_hip_nm_per_rad,14.873320071884624,14.87345237344041,theta_hat_ID_1,-0.00013230155578547453,0.00013230155578547453,20.0,6.6150777892737265e-06,local_equivalent_dynamics_parameter,False,0.0020740022153882265,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,2,theta_hat_ID_2,k_knee_nm_per_rad,11.815714354695164,11.815729173760777,theta_hat_ID_1,-1.4819065613735916e-05,1.4819065613735916e-05,20.0,7.409532806867958e-07,local_equivalent_dynamics_parameter,False,0.0020740022153882265,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,2,theta_hat_ID_2,b_hip_nm_s_per_rad,2.1010553983900464,2.107277405036211,theta_hat_ID_1,-0.0062220066461646795,0.0062220066461646795,3.0,0.0020740022153882265,local_equivalent_dynamics_parameter,False,0.0020740022153882265,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,2,theta_hat_ID_2,b_knee_nm_s_per_rad,1.387938208462686,1.3846406703739877,theta_hat_ID_1,0.0032975380886981487,0.0032975380886981487,3.0,0.001099179362899383,local_equivalent_dynamics_parameter,False,0.0020740022153882265,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,3,theta_hat_ID_3,mass_scale,0.9825693151460914,0.9826111574374313,theta_hat_ID_2,-4.184229133996631e-05,4.184229133996631e-05,1.0,4.184229133996631e-05,local_equivalent_dynamics_parameter,False,0.0007748559626199469,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,3,theta_hat_ID_3,k_hip_nm_per_rad,14.874684089525756,14.873320071884624,theta_hat_ID_2,0.0013640176411318095,0.0013640176411318095,20.0,6.820088205659048e-05,local_equivalent_dynamics_parameter,False,0.0007748559626199469,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,3,theta_hat_ID_3,k_knee_nm_per_rad,11.815479382533974,11.815714354695164,theta_hat_ID_2,-0.00023497216118961717,0.00023497216118961717,20.0,1.1748608059480859e-05,local_equivalent_dynamics_parameter,False,0.0007748559626199469,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,3,theta_hat_ID_3,b_hip_nm_s_per_rad,2.1020993705404427,2.1010553983900464,theta_hat_ID_2,0.0010439721503963106,0.0010439721503963106,3.0,0.0003479907167987702,local_equivalent_dynamics_parameter,False,0.0007748559626199469,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,3,theta_hat_ID_3,b_knee_nm_s_per_rad,1.385613640574826,1.387938208462686,theta_hat_ID_2,-0.002324567887859841,0.002324567887859841,3.0,0.0007748559626199469,local_equivalent_dynamics_parameter,False,0.0007748559626199469,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,4,theta_hat_ID_4,mass_scale,0.9825946335478088,0.9825693151460914,theta_hat_ID_3,2.5318401717489003e-05,2.5318401717489003e-05,1.0,2.5318401717489003e-05,local_equivalent_dynamics_parameter,False,0.0004905151017859192,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,4,theta_hat_ID_4,k_hip_nm_per_rad,14.873528405229695,14.874684089525756,theta_hat_ID_3,-0.0011556842960604996,0.0011556842960604996,20.0,5.778421480302498e-05,local_equivalent_dynamics_parameter,False,0.0004905151017859192,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,4,theta_hat_ID_4,k_knee_nm_per_rad,11.815405266522433,11.815479382533974,theta_hat_ID_3,-7.411601154139191e-05,7.411601154139191e-05,20.0,3.7058005770695956e-06,local_equivalent_dynamics_parameter,False,0.0004905151017859192,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,4,theta_hat_ID_4,b_hip_nm_s_per_rad,2.103469107212761,2.1020993705404427,theta_hat_ID_3,0.0013697366723182114,0.0013697366723182114,3.0,0.0004565788907727371,local_equivalent_dynamics_parameter,False,0.0004905151017859192,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,4,theta_hat_ID_4,b_knee_nm_s_per_rad,1.3841420952694683,1.385613640574826,theta_hat_ID_3,-0.0014715453053577576,0.0014715453053577576,3.0,0.0004905151017859192,local_equivalent_dynamics_parameter,False,0.0004905151017859192,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,5,theta_hat_ID_5,mass_scale,0.9825580633739819,0.9825946335478088,theta_hat_ID_4,-3.657017382696637e-05,3.657017382696637e-05,1.0,3.657017382696637e-05,local_equivalent_dynamics_parameter,False,0.0006235242041053487,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,5,theta_hat_ID_5,k_hip_nm_per_rad,14.874698707653943,14.873528405229695,theta_hat_ID_4,0.001170302424247538,0.001170302424247538,20.0,5.85151212123769e-05,local_equivalent_dynamics_parameter,False,0.0006235242041053487,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,5,theta_hat_ID_5,k_knee_nm_per_rad,11.814972600434768,11.815405266522433,theta_hat_ID_4,-0.00043266608766501236,0.00043266608766501236,20.0,2.1633304383250617e-05,local_equivalent_dynamics_parameter,False,0.0006235242041053487,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,5,theta_hat_ID_5,b_hip_nm_s_per_rad,2.1043708878465135,2.103469107212761,theta_hat_ID_4,0.0009017806337525691,0.0009017806337525691,3.0,0.0003005935445841897,local_equivalent_dynamics_parameter,False,0.0006235242041053487,MILD_MODEL_MISMATCH,True,False
baseline,structured_residual,baseline__structured_residual,5,theta_hat_ID_5,b_knee_nm_s_per_rad,1.3822715226571523,1.3841420952694683,theta_hat_ID_4,-0.001870572612316046,0.001870572612316046,3.0,0.0006235242041053487,local_equivalent_dynamics_parameter,False,0.0006235242041053487,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,1,theta_hat_ID_1,mass_scale,0.9889032420790087,1.0,initial_guess,-0.011096757920991296,0.011096757920991296,1.0,0.011096757920991296,local_equivalent_dynamics_parameter,False,0.41709565825018996,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,1,theta_hat_ID_1,k_hip_nm_per_rad,16.74686512744769,10.0,initial_guess,6.746865127447691,6.746865127447691,20.0,0.33734325637238455,local_equivalent_dynamics_parameter,False,0.41709565825018996,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,1,theta_hat_ID_1,k_knee_nm_per_rad,13.231585807093891,10.0,initial_guess,3.231585807093891,3.231585807093891,20.0,0.16157929035469457,local_equivalent_dynamics_parameter,False,0.41709565825018996,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,1,theta_hat_ID_1,b_hip_nm_s_per_rad,2.25128697475057,1.0,initial_guess,1.25128697475057,1.25128697475057,3.0,0.41709565825018996,local_equivalent_dynamics_parameter,False,0.41709565825018996,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,1,theta_hat_ID_1,b_knee_nm_s_per_rad,1.6126809232167603,1.0,initial_guess,0.6126809232167603,0.6126809232167603,3.0,0.20422697440558676,local_equivalent_dynamics_parameter,False,0.41709565825018996,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,2,theta_hat_ID_2,mass_scale,0.9889735756790973,0.9889032420790087,theta_hat_ID_1,7.033360008856793e-05,7.033360008856793e-05,1.0,7.033360008856793e-05,local_equivalent_dynamics_parameter,False,0.007236113183382169,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,2,theta_hat_ID_2,k_hip_nm_per_rad,16.74663070256367,16.74686512744769,theta_hat_ID_1,-0.00023442488402025674,0.00023442488402025674,20.0,1.1721244201012837e-05,local_equivalent_dynamics_parameter,False,0.007236113183382169,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,2,theta_hat_ID_2,k_knee_nm_per_rad,13.231879173105785,13.231585807093891,theta_hat_ID_1,0.00029336601189378086,0.00029336601189378086,20.0,1.4668300594689044e-05,local_equivalent_dynamics_parameter,False,0.007236113183382169,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,2,theta_hat_ID_2,b_hip_nm_s_per_rad,2.2295786352004234,2.25128697475057,theta_hat_ID_1,-0.021708339550146505,0.021708339550146505,3.0,0.007236113183382169,local_equivalent_dynamics_parameter,False,0.007236113183382169,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,2,theta_hat_ID_2,b_knee_nm_s_per_rad,1.6249624671644594,1.6126809232167603,theta_hat_ID_1,0.012281543947699092,0.012281543947699092,3.0,0.004093847982566364,local_equivalent_dynamics_parameter,False,0.007236113183382169,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,3,theta_hat_ID_3,mass_scale,0.9887529979737284,0.9889735756790973,theta_hat_ID_2,-0.000220577705368874,0.000220577705368874,1.0,0.000220577705368874,local_equivalent_dynamics_parameter,False,0.001836970308140895,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,3,theta_hat_ID_3,k_hip_nm_per_rad,16.756609900654883,16.74663070256367,theta_hat_ID_2,0.009979198091212282,0.009979198091212282,20.0,0.0004989599045606141,local_equivalent_dynamics_parameter,False,0.001836970308140895,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,3,theta_hat_ID_3,k_knee_nm_per_rad,13.225089754352505,13.231879173105785,theta_hat_ID_2,-0.0067894187532804295,0.0067894187532804295,20.0,0.0003394709376640215,local_equivalent_dynamics_parameter,False,0.001836970308140895,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,3,theta_hat_ID_3,b_hip_nm_s_per_rad,2.235089546124846,2.2295786352004234,theta_hat_ID_2,0.005510910924422685,0.005510910924422685,3.0,0.001836970308140895,local_equivalent_dynamics_parameter,False,0.001836970308140895,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,3,theta_hat_ID_3,b_knee_nm_s_per_rad,1.6265471564444196,1.6249624671644594,theta_hat_ID_2,0.0015846892799602497,0.0015846892799602497,3.0,0.0005282297599867499,local_equivalent_dynamics_parameter,False,0.001836970308140895,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,4,theta_hat_ID_4,mass_scale,0.988884374105382,0.9887529979737284,theta_hat_ID_3,0.0001313761316535933,0.0001313761316535933,1.0,0.0001313761316535933,local_equivalent_dynamics_parameter,False,0.0018952040679683553,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,4,theta_hat_ID_4,k_hip_nm_per_rad,16.749759240488277,16.756609900654883,theta_hat_ID_3,-0.006850660166605849,0.006850660166605849,20.0,0.0003425330083302924,local_equivalent_dynamics_parameter,False,0.0018952040679683553,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,4,theta_hat_ID_4,k_knee_nm_per_rad,13.234391722355271,13.225089754352505,theta_hat_ID_3,0.009301968002766614,0.009301968002766614,20.0,0.0004650984001383307,local_equivalent_dynamics_parameter,False,0.0018952040679683553,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,4,theta_hat_ID_4,b_hip_nm_s_per_rad,2.240775158328751,2.235089546124846,theta_hat_ID_3,0.005685612203905066,0.005685612203905066,3.0,0.0018952040679683553,local_equivalent_dynamics_parameter,False,0.0018952040679683553,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,4,theta_hat_ID_4,b_knee_nm_s_per_rad,1.627768419693064,1.6265471564444196,theta_hat_ID_3,0.0012212632486443553,0.0012212632486443553,3.0,0.00040708774954811844,local_equivalent_dynamics_parameter,False,0.0018952040679683553,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,5,theta_hat_ID_5,mass_scale,0.9886432330535775,0.988884374105382,theta_hat_ID_4,-0.0002411410518045054,0.0002411410518045054,1.0,0.0002411410518045054,local_equivalent_dynamics_parameter,False,0.0016921784062421767,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,5,theta_hat_ID_5,k_hip_nm_per_rad,16.76028757125857,16.749759240488277,theta_hat_ID_4,0.010528330770291916,0.010528330770291916,20.0,0.0005264165385145958,local_equivalent_dynamics_parameter,False,0.0016921784062421767,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,5,theta_hat_ID_5,k_knee_nm_per_rad,13.230992603172872,13.234391722355271,theta_hat_ID_4,-0.003399119182398991,0.003399119182398991,20.0,0.00016995595911994954,local_equivalent_dynamics_parameter,False,0.0016921784062421767,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,5,theta_hat_ID_5,b_hip_nm_s_per_rad,2.2458516935474777,2.240775158328751,theta_hat_ID_4,0.00507653521872653,0.00507653521872653,3.0,0.0016921784062421767,local_equivalent_dynamics_parameter,False,0.0016921784062421767,MILD_MODEL_MISMATCH,True,False
baseline,combined_mild,baseline__combined_mild,5,theta_hat_ID_5,b_knee_nm_s_per_rad,1.6296072221635243,1.627768419693064,theta_hat_ID_4,0.00183880247046031,0.00183880247046031,3.0,0.0006129341568201033,local_equivalent_dynamics_parameter,False,0.0016921784062421767,MILD_MODEL_MISMATCH,True,False
