subject_i,subject_j,all_candidate_kendall_tau_b,all_candidate_rank_inversion_rate,all_candidate_crossover_exists,deterministic_subset_count,subset_kendall_tau_b,subset_rank_inversion_rate,subset_crossover_exists
MYOLEG_VP_007,MYOLEG_VP_010,0.9798413136001269,0.01007934319993653,True,512,0.9799107142857145,0.010044642857142738,True
MYOLEG_VP_007,MYOLEG_VP_011,0.9949207260349675,0.002539636982516247,True,512,0.9949088796477497,0.0025455601761251723,True
MYOLEG_VP_007,MYOLEG_VP_013,0.9937593779576567,0.0031203110211716623,True,512,0.9938233855185912,0.003088307240704413,True
MYOLEG_VP_007,MYOLEG_VP_014,0.9917133336893986,0.004143333155300688,True,512,0.9913619129158514,0.004319043542074297,True
MYOLEG_VP_007,MYOLEG_VP_015,0.9776393487315357,0.011180325634232158,True,512,0.977892612524462,0.011053693737768988,True
MYOLEG_VP_007,MYOLEG_VP_017,0.9930796314689004,0.0034601842655497816,True,512,0.9924474070450099,0.003776296477495056,True
MYOLEG_VP_007,MYOLEG_VP_018,0.9899160890947114,0.005041955452644298,True,512,0.9896190068493153,0.005190496575342374,True
MYOLEG_VP_007,MYOLEG_VP_019,0.9824301307424734,0.008784934628763286,True,512,0.9822651663405089,0.008867416829745567,True
MYOLEG_VP_007,MYOLEG_VP_021,0.9857058300644569,0.007147084967771555,True,512,0.9855063600782781,0.007246819960860962,True
MYOLEG_VP_007,MYOLEG_VP_022,0.979240937285945,0.010379531357027516,True,512,0.9794979207436402,0.010251039628179914,True
MYOLEG_VP_007,MYOLEG_VP_023,0.9942567615076954,0.0028716192461523127,True,512,0.9937775195694718,0.0031112402152640994,True
MYOLEG_VP_007,MYOLEG_VP_025,0.9890519080150462,0.005474045992476917,True,512,0.9886558219178084,0.005672089041095785,True
MYOLEG_VP_007,MYOLEG_VP_026,0.9886914549202549,0.005654272539872551,True,512,0.9877843688845404,0.006107815557729823,True
MYOLEG_VP_007,MYOLEG_VP_027,0.9845190610883835,0.007740469455808252,True,512,0.9841150929549903,0.007942453522504833,True
MYOLEG_VP_007,MYOLEG_VP_029,0.9714732917816012,0.014263354109199378,True,512,0.9720982142857145,0.013950892857142738,True
