subject_id,family,candidate_id,candidate_index,duration_scale,assistance_timing,hip_share,E3,E2,peak_ratio,native_E3,assistance_E3_change,valid,feasible,actuation_valid,actuation_violations,assist_peak_l1_nm,hip_assist_peak_nm,hip_abs_impulse_nm_s,hip_signed_work_j,hip_positive_work_j,hip_negative_work_j,hip_squared_torque_integral_nm2_s,hip_native_peak_nm,hip_net_peak_nm,knee_assist_peak_nm,knee_abs_impulse_nm_s,knee_signed_work_j,knee_positive_work_j,knee_negative_work_j,knee_squared_torque_integral_nm2_s,knee_native_peak_nm,knee_net_peak_nm,hip_flex_net_rms_nm,hip_flex_native_rms_nm,hip_flex_reference_rms_nm,hip_extend_net_rms_nm,hip_extend_native_rms_nm,hip_extend_reference_rms_nm,knee_flex_net_rms_nm,knee_flex_native_rms_nm,knee_flex_reference_rms_nm,knee_extend_net_rms_nm,knee_extend_native_rms_nm,knee_extend_reference_rms_nm
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:10,10,1.0,0.25,0.25,1.0064059622630328,1.0354982843043428,1.0,1.0,0.006405962263032805,True,False,True,[],2.0,0.5,2.189643499318837,0.4134184945442312,0.41341849454423124,0.0,0.8166920043012049,51.06565373794856,51.01227904568782,1.5,6.568930497956516,1.365243622137242,1.3661923715836262,-0.0009487494463841311,7.35022803871084,16.47304853531143,16.47304853531143,32.74566919750253,32.87745213385689,32.87745213385689,37.74617271212494,37.72019947803967,37.72019947803967,10.233978137186016,9.883143499422886,9.883143499422886,10.60508804609932,10.675059904668554,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:11,11,1.0,0.25,0.5,1.0030487971607722,1.0234612468705884,1.0,1.0,0.003048797160772221,True,False,True,[],2.0,1.0,4.379286998637674,0.8268369890884624,0.8268369890884625,0.0,3.2667680172048197,51.06565373794856,50.964166449920654,1.0,4.379286998637674,0.9101624147581612,0.9107949143890841,-0.000632499630922754,3.2667680172048197,16.47304853531143,16.47304853531143,32.61439930519463,32.87745213385689,32.87745213385689,37.77303105099613,37.72019947803967,37.72019947803967,10.115014368920297,9.883143499422886,9.883143499422886,10.625253644859901,10.675059904668554,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:12,12,1.0,0.25,0.75,0.9998260336767574,1.0116260960685133,1.0,1.0,-0.00017396632324262473,True,False,True,[],2.0,1.5,6.568930497956516,1.2402554836326944,1.2402554836326938,0.0,7.35022803871084,51.06565373794856,50.962661763519286,0.5,2.189643499318837,0.4550812073790806,0.45539745719454205,-0.000316249815461377,0.8166920043012049,16.47304853531143,16.47304853531143,32.483648676731065,32.87745213385689,32.87745213385689,37.80077260798993,37.72019947803967,37.72019947803967,9.998045875206078,9.883143499422886,9.883143499422886,10.648584515567775,10.675059904668554,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:13,13,1.0,0.5,0.25,1.0005790022829077,1.024956386551326,1.0,1.0,0.0005790022829077479,True,False,True,[],2.0,0.5,2.1899795759772958,0.43627518671557397,0.43627518671557397,0.0,0.8169427810811108,51.06565373794856,51.06565373794856,1.5,6.569938727931894,1.671907481906597,1.6719074819065969,0.0,7.352485029729994,16.47304853531143,16.47304853531143,32.80857779023283,32.87745213385689,32.87745213385689,37.82083659884575,37.72019947803967,37.72019947803967,10.129791048936708,9.883143499422886,9.883143499422886,10.427254542894016,10.675059904668554,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:14,14,1.0,0.5,0.75,1.0004783303247056,1.0080541791225872,1.0,1.0,0.000478330324705567,True,True,True,[],2.0,1.5,6.569938727931894,1.3088255601467225,1.3088255601467218,0.0,7.352485029729994,51.06565373794856,51.06565373794856,0.5,2.1899795759772958,0.5573024939688659,0.5573024939688657,0.0,0.8169427810811108,16.47304853531143,16.47304853531143,32.67352456699109,32.87745213385689,32.87745213385689,38.024004721175515,37.72019947803967,37.72019947803967,9.962615489098779,9.883143499422886,9.883143499422886,10.589879696930987,10.675059904668554,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:15,15,1.0,0.75,0.25,0.9962637665926705,1.015745432677356,1.0007983383048105,1.0,-0.0037362334073295367,True,False,True,[],2.0,0.5,2.1896434993188376,0.1936522400601759,0.19365229358112623,-5.352095040571605e-08,0.8166920043012045,51.06565373794856,51.10642140538775,1.5,6.56893049795651,0.7979322818180971,0.7979322818180972,0.0,7.350228038710841,16.47304853531143,16.47304853531143,32.85263423051363,32.87745213385689,32.87745213385689,37.84193673606764,37.72019947803967,37.72019947803967,10.038757870033699,9.883143499422886,9.883143499422886,10.321044161518095,10.675059904668554,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:16,16,1.0,0.75,0.5,0.998219624646048,1.0101786881459873,1.0093325819272325,1.0,-0.001780375353952035,True,False,True,[],2.0,1.0,4.379286998637675,0.3873044801203518,0.38730458716225247,-1.070419008114321e-07,3.266768017204818,51.06565373794856,51.54222813512565,1.0,4.379286998637675,0.5319548545453984,0.531954854545398,0.0,3.266768017204818,16.47304853531143,16.47304853531143,32.82883627882625,32.87745213385689,32.87745213385689,37.964182038145864,37.72019947803967,37.72019947803967,9.983740935005553,9.883143499422886,9.883143499422886,10.437115905743982,10.675059904668554,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:17,17,1.0,0.75,0.75,1.0003115283319288,1.0097224038948773,1.0187201285618228,1.0,0.0003115283319288231,True,True,True,[],2.0,1.5,6.56893049795651,0.5809567201805279,0.5809568807433787,-1.6056285121714814e-07,7.350228038710841,51.06565373794856,52.021609341016486,0.5,2.1896434993188376,0.2659774272726992,0.265977427272699,0.0,0.8166920043012045,16.47304853531143,16.47304853531143,32.80606049845425,32.87745213385689,32.87745213385689,38.08693049236051,37.72019947803967,37.72019947803967,9.93185305014356,9.883143499422886,9.883143499422886,10.555142769823272,10.675059904668554,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:18,18,1.1,0.25,0.25,1.006285621780807,1.0366865366060276,0.9999096018505675,0.9998673496055455,0.006418272175261475,True,False,True,[],2.0,0.5,2.4086078492507195,0.4134184945442314,0.4134184945442313,0.0,0.8983612047313254,51.025192839921694,50.971818147660954,1.5,7.225823547752165,1.3652436221372417,1.3661923715836262,-0.0009487494463841298,8.085250842581925,16.471559402208328,16.471559402208328,32.736773403141925,32.86853921185886,32.87745213385689,37.74495735108775,37.718887876314184,37.72019947803967,10.245721805197087,9.894528950214688,9.883143499422886,10.590497166296903,10.660363107058853,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:19,19,1.1,0.25,0.5,1.002925401743103,1.024637931089843,0.9999096018505675,0.9998673496055455,0.0030580521375576097,True,False,True,[],2.0,1.0,4.817215698501439,0.8268369890884628,0.8268369890884626,0.0,3.5934448189253017,51.025192839921694,50.935681480545696,1.0,4.817215698501439,0.9101624147581611,0.9107949143890841,-0.0006324996309227532,3.5934448189253017,16.471559402208328,16.471559402208328,32.60552091661803,32.86853921185886,32.87745213385689,37.77191182426958,37.718887876314184,37.72019947803967,10.126643707912697,9.894528950214688,9.883143499422886,10.610622950398232,10.660363107058853,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:20,20,1.1,0.25,0.75,0.9996995636824204,1.0127907048488376,0.9999096018505675,0.9998673496055455,-0.00016778592312505225,True,False,True,[],2.0,1.5,7.225823547752165,1.2402554836326938,1.2402554836326938,0.0,8.085250842581925,51.025192839921694,50.93417679414433,0.5,2.4086078492507195,0.45508120737908053,0.45539745719454205,-0.0003162498154613766,0.8983612047313254,16.471559402208328,16.471559402208328,32.47478797632974,32.86853921185886,32.87745213385689,37.799749402619724,37.718887876314184,37.72019947803967,10.009555870902712,9.894528950214688,9.883143499422886,10.633918524099382,10.660363107058853,10.675059904668554
MYOLEG_VP_001,CONTROLLED_ACTUATION_V3,CONTROLLED_ACTUATION_V3:21,21,1.1,0.5,0.25,1.0004625517498347,1.0261092338580033,0.9999096018505675,0.9998673496055455,0.0005952021442892086,True,False,True,[],2.0,0.5,2.4089775335750256,0.436275186715574,0.43627518671557397,0.0,0.8986370591892221,51.025192839921694,51.025192839921694,1.5,7.226932600725078,1.6719074819065969,1.6719074819065967,0.0,8.08773353270299,16.471559402208328,16.471559402208328,32.79963052354469,32.86853921185886,32.87745213385689,37.81949287877252,37.718887876314184,37.72019947803967,10.141184804301524,9.894528950214688,9.883143499422886,10.413260754406034,10.660363107058853,10.675059904668554
