Frame,Nose_X,Nose_Y,Nose_Z,LEye_X,LEye_Y,LEye_Z,REye_X,REye_Y,REye_Z,LEar_X,LEar_Y,LEar_Z,REar_X,REar_Y,REar_Z,LShoulder_X,LShoulder_Y,LShoulder_Z,RShoulder_X,RShoulder_Y,RShoulder_Z,LElbow_X,LElbow_Y,LElbow_Z,RElbow_X,RElbow_Y,RElbow_Z,LWrist_X,LWrist_Y,LWrist_Z,RWrist_X,RWrist_Y,RWrist_Z,LHip_X,LHip_Y,LHip_Z,RHip_X,RHip_Y,RHip_Z,LKnee_X,LKnee_Y,LKnee_Z,RKnee_X,RKnee_Y,RKnee_Z,LAnkle_X,LAnkle_Y,LAnkle_Z,RAnkle_X,RAnkle_Y,RAnkle_Z
5823,-35.45,1639.94,261.21,-24.74,1666.59,262.85,-70.39,1675.90,279.77,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-145.67,1600.86,194.13,317.82,1311.53,22.44,-271.29,1401.71,74.68,17.94,1307.96,14.49,-225.49,1388.94,-150.86,135.27,1095.98,-15.19,-107.12,1082.87,7.63,185.76,766.44,-190.30,-110.13,722.37,116.44,197.55,456.12,-352.52,-133.07,438.84,-88.09
5824,-37.88,1642.17,262.56,-24.74,1666.59,262.85,-72.80,1680.17,282.69,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-145.56,1600.87,194.27,318.22,1311.90,22.40,-271.31,1401.73,74.68,18.35,1306.44,15.29,-225.49,1399.64,-150.86,135.27,1095.98,-15.19,-114.48,1083.55,7.43,185.76,766.44,-190.30,-110.43,718.28,98.95,197.55,456.12,-352.52,-135.03,425.49,-91.88
5825,-39.22,1643.11,260.04,-24.68,1666.56,262.83,-75.75,1681.50,279.99,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-145.48,1600.90,194.40,318.62,1312.28,22.35,-271.33,1401.75,74.68,18.73,1307.65,16.08,-225.49,1407.67,-150.86,135.27,1095.98,-15.19,-116.91,1084.38,8.48,185.76,766.44,-190.30,-113.71,715.27,83.05,197.55,456.12,-352.52,-136.63,413.95,-94.24
5826,-43.41,1645.45,260.84,-24.67,1666.56,262.83,-75.94,1681.68,279.99,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-145.43,1600.94,194.53,319.04,1312.65,22.31,-271.34,1401.77,74.68,19.11,1308.85,16.87,-225.49,1408.15,-150.86,135.27,1095.98,-15.19,-115.13,1085.00,11.51,185.76,766.44,-190.30,-118.50,712.48,66.48,197.55,456.12,-352.52,-138.38,402.72,-96.01
5827,-43.83,1645.75,260.87,-24.67,1666.56,262.83,-76.12,1681.87,279.99,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-145.41,1601.00,194.66,319.46,1313.04,22.26,-271.36,1401.78,74.68,19.55,1306.96,17.66,-225.49,1406.34,-150.86,135.27,1095.98,-15.19,-110.95,1085.39,14.96,185.76,766.44,-190.30,-118.77,710.56,50.33,197.55,456.12,-352.52,-139.13,392.96,-96.19
5828,-44.25,1646.06,260.89,-24.67,1666.56,262.83,-76.30,1682.05,279.99,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-145.39,1601.06,194.79,319.88,1313.44,22.21,-271.38,1401.80,74.67,19.95,1308.16,18.44,-225.49,1397.71,-150.85,135.27,1095.98,-15.19,-103.98,1081.87,21.81,185.76,766.44,-190.30,-117.35,705.61,29.80,197.55,456.12,-352.52,-140.11,379.70,-96.75
5829,-53.69,1657.33,266.23,-24.67,1666.56,262.82,-76.49,1682.24,279.99,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-169.10,1613.51,193.47,314.93,1308.98,22.70,-289.68,1412.00,81.87,18.52,1309.56,19.45,-226.67,1398.42,-150.36,135.27,1095.98,-15.19,-98.99,1079.32,24.72,185.76,766.44,-190.30,-125.63,703.74,18.19,197.55,456.12,-352.52,-141.20,372.85,-95.93
5830,-54.53,1658.13,266.49,-24.67,1666.56,262.82,-76.57,1682.32,280.00,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-170.17,1614.15,193.52,314.94,1308.99,22.70,-290.32,1412.34,82.00,17.54,1307.13,20.21,-226.69,1398.44,-150.35,135.27,1095.98,-15.19,-100.80,1077.75,25.61,185.76,766.44,-190.30,-130.29,702.90,4.79,197.55,456.12,-352.52,-141.47,367.01,-94.21
5831,-55.39,1658.95,266.77,-24.67,1666.56,262.82,-76.67,1682.42,280.00,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-180.79,1621.21,192.71,312.58,1308.34,20.78,-291.24,1412.93,82.17,16.21,1304.81,21.07,-227.88,1399.18,-150.80,135.27,1095.98,-15.19,-99.08,1076.54,26.27,185.76,766.44,-190.30,-141.96,704.00,-8.23,197.55,456.12,-352.52,-142.58,363.92,-92.46
5832,-55.82,1659.36,266.90,-24.67,1666.56,262.82,-76.71,1682.47,280.00,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-185.53,1624.89,192.01,311.75,1308.12,20.10,-292.24,1413.65,82.27,14.92,1306.30,22.00,-228.39,1399.59,-150.89,135.27,1095.98,-15.19,-97.44,1075.47,26.86,185.76,766.44,-190.30,-144.64,704.57,-18.07,197.55,456.12,-352.52,-143.35,361.81,-90.61
5833,-56.03,1659.57,266.97,-24.67,1666.56,262.82,-76.74,1682.49,280.00,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-188.16,1627.16,191.44,310.70,1308.19,18.73,-293.00,1414.24,82.36,13.58,1304.31,22.87,-228.68,1399.89,-151.00,135.27,1095.98,-15.19,-97.44,1074.41,27.33,185.76,766.44,-190.30,-157.24,706.55,-26.64,197.55,456.12,-352.52,-144.72,361.93,-88.59
5834,-54.94,1653.11,268.14,-24.67,1666.56,262.82,-76.75,1682.50,280.00,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-202.33,1637.97,189.13,310.96,1306.09,22.29,-293.95,1414.90,82.48,12.28,1305.81,24.08,-230.79,1401.28,-151.84,135.27,1095.98,-15.19,-101.55,1074.60,24.86,185.76,766.44,-190.30,-159.14,707.03,-33.32,197.55,456.12,-352.52,-145.18,361.06,-86.84
5835,-55.74,1651.74,269.72,-24.67,1666.56,262.82,-76.75,1682.51,280.00,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-205.95,1641.39,189.18,310.84,1305.17,23.60,-294.59,1415.35,82.68,10.94,1304.06,25.20,-232.68,1402.60,-152.63,135.27,1095.98,-15.19,-99.47,1074.25,25.05,185.76,766.44,-190.30,-162.53,708.17,-36.77,197.55,456.12,-352.52,-146.25,361.52,-84.91
5836,-51.14,1648.84,268.81,-24.67,1666.56,262.82,-91.08,1691.54,288.12,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-205.61,1641.80,189.43,310.84,1304.84,24.13,-295.06,1415.67,82.89,10.86,1302.32,26.25,-234.35,1403.77,-153.39,135.27,1095.98,-15.19,-96.08,1073.08,25.80,185.76,766.44,-190.30,-160.33,707.69,-38.80,197.55,456.12,-352.52,-146.56,360.41,-83.02
5837,-52.06,1650.36,270.85,-24.67,1666.56,262.82,-95.84,1696.86,290.99,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-208.38,1643.59,190.58,311.23,1305.29,23.89,-295.67,1416.06,83.14,11.25,1303.96,27.24,-236.17,1404.98,-154.16,135.27,1095.98,-15.19,-97.29,1074.24,24.86,185.76,766.44,-190.30,-164.24,709.48,-40.55,197.55,456.12,-352.52,-147.37,361.87,-80.96
5838,-53.64,1648.94,271.65,-24.67,1666.56,262.82,-98.88,1697.90,291.43,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-211.52,1644.97,189.91,312.39,1306.18,23.93,-296.43,1416.43,83.24,12.44,1303.13,28.24,-236.58,1405.17,-154.30,135.27,1095.98,-15.19,-96.34,1073.64,23.94,185.76,766.44,-190.30,-162.48,708.67,-41.11,197.55,456.12,-352.52,-146.83,360.73,-79.14
5839,-54.02,1650.85,272.04,-24.67,1666.56,262.82,-99.43,1700.60,291.54,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-209.36,1643.14,189.87,313.14,1307.07,23.44,-300.69,1420.63,82.98,13.21,1304.94,29.28,-237.45,1405.98,-154.45,135.27,1095.98,-15.19,-94.06,1073.35,24.77,185.76,766.44,-190.30,-157.16,707.15,-36.26,197.55,456.12,-352.52,-147.10,359.36,-77.43
5840,-54.03,1650.59,272.31,-24.67,1666.56,262.82,-100.52,1701.84,289.71,5.84,1677.02,222.29,-116.77,1704.60,254.39,168.23,1489.60,138.70,-211.46,1644.59,189.78,313.12,1307.00,23.53,-301.33,1421.09,83.15,13.21,1303.69,30.04,-237.70,1406.16,-154.53,135.27,1095.98,-15.19,-92.86,1077.70,24.92,185.76,766.44,-190.30,-149.14,708.70,-24.94,197.55,456.12,-352.52,-146.25,361.99,-75.27
5841,-51.57,1647.55,270.37,-24.67,1666.56,262.82,-98.06,1698.91,288.37,5.84,1677.02,222.29,-128.89,1716.91,261.67,168.23,1489.60,138.70,-201.67,1637.90,190.36,314.64,1306.47,26.32,-300.39,1420.45,83.41,14.68,1305.30,31.19,-236.86,1405.59,-154.55,135.27,1095.98,-15.19,-93.65,1079.96,24.09,185.76,766.44,-190.30,-143.80,709.04,-17.33,197.55,456.12,-352.52,-145.34,363.17,-73.23
5842,-51.43,1647.13,270.51,-24.67,1666.56,262.82,-98.75,1699.46,288.56,5.84,1677.02,222.29,-129.16,1717.18,261.85,168.23,1489.60,138.70,-203.07,1638.88,190.31,314.78,1306.35,26.70,-300.99,1420.87,83.59,14.83,1304.00,31.96,-237.09,1408.22,-154.63,135.27,1095.98,-15.19,-94.85,1081.84,21.37,185.76,766.44,-190.30,-136.50,708.48,-4.69,197.55,456.12,-352.52,-145.57,364.40,-70.12
5843,-51.29,1646.72,270.64,-24.67,1666.56,262.82,-99.43,1700.00,288.75,5.84,1677.02,222.29,-129.44,1717.45,262.04,168.23,1489.60,138.70,-204.45,1639.83,190.26,315.45,1307.71,25.37,-301.59,1421.29,83.76,15.55,1305.23,32.71,-237.32,1419.11,-154.71,135.27,1095.98,-15.19,-94.77,1083.41,16.91,185.76,766.44,-190.30,-130.13,708.56,9.67,197.55,456.12,-352.52,-144.52,367.08,-67.37
5844,-51.15,1646.31,270.77,-24.67,1666.56,262.82,-100.08,1700.52,288.94,5.84,1677.02,222.29,-129.75,1717.77,262.23,168.23,1489.60,138.70,-205.79,1640.76,190.21,316.55,1308.15,26.12,-303.43,1421.91,83.53,16.66,1304.95,33.45,-237.55,1427.43,-154.78,135.27,1095.98,-15.19,-97.19,1084.30,8.26,185.76,766.44,-190.30,-123.11,709.24,29.95,197.55,456.12,-352.52,-143.19,372.10,-63.26
5845,-51.00,1645.89,270.89,-24.67,1666.56,262.82,-100.73,1701.02,289.12,5.84,1677.02,222.29,-130.06,1718.08,262.42,168.23,1489.60,138.70,-207.21,1641.74,190.16,316.86,1308.21,26.42,-304.89,1422.50,83.47,16.97,1306.18,34.21,-237.78,1433.82,-154.86,135.27,1095.98,-15.19,-97.79,1087.73,1.73,185.76,766.44,-190.30,-116.62,714.92,51.46,197.55,456.12,-352.52,-141.20,382.64,-56.87
5846,-50.72,1646.78,270.95,-24.67,1666.56,262.82,-101.39,1701.55,289.30,5.84,1677.02,222.29,-130.38,1718.40,262.61,168.23,1489.60,138.70,-208.62,1642.72,190.11,317.18,1308.28,26.72,-306.05,1422.95,83.41,17.30,1305.29,34.97,-238.01,1433.98,-154.94,135.27,1095.98,-15.19,-98.29,1087.68,-3.27,185.76,766.44,-190.30,-111.74,718.03,67.37,197.55,456.12,-352.52,-140.44,389.62,-51.26
5847,-50.58,1646.43,271.08,-24.67,1666.56,262.82,-102.05,1702.08,289.49,5.84,1677.02,222.29,-130.69,1718.72,262.80,168.23,1489.60,138.70,-210.68,1642.17,190.30,317.50,1308.35,27.05,-306.73,1423.39,83.56,17.66,1303.91,35.72,-238.23,1434.14,-155.02,135.27,1095.98,-15.19,-100.28,1087.14,0.78,185.76,766.44,-190.30,-107.30,721.33,89.90,197.55,456.12,-352.52,-139.06,399.14,-44.03
5848,-50.44,1646.08,271.20,-24.67,1666.56,262.82,-102.71,1702.60,289.67,5.84,1677.02,222.29,-130.99,1719.03,262.98,168.23,1489.60,138.70,-212.11,1643.06,190.26,317.83,1308.42,27.38,-307.41,1423.83,83.71,17.99,1305.14,36.47,-238.46,1434.30,-155.09,135.27,1095.98,-15.19,-102.32,1087.29,3.12,185.76,766.44,-190.30,-106.34,727.80,115.20,197.55,456.12,-352.52,-137.72,405.98,-19.69
5849,-50.29,1645.73,271.34,-24.67,1666.56,262.82,-103.39,1703.15,289.86,5.84,1677.02,222.29,-131.31,1719.35,263.17,168.23,1489.60,138.70,-213.58,1643.98,190.22,311.77,1305.15,24.80,-308.12,1424.27,83.87,16.22,1306.88,37.56,-238.71,1434.48,-155.18,135.27,1095.98,-15.19,-102.91,1086.89,5.01,185.76,766.44,-190.30,-107.19,730.53,126.68,197.55,456.12,-352.52,-133.44,413.43,-19.98
5850,-50.22,1645.56,271.40,-24.67,1666.56,262.82,-103.72,1703.41,289.95,5.84,1677.02,222.29,-131.46,1719.50,263.26,168.23,1489.60,138.70,-214.29,1644.42,190.20,311.50,1304.89,24.87,-308.46,1424.49,83.94,15.19,1305.17,38.35,-238.82,1434.56,-155.21,135.27,1095.98,-15.19,-104.10,1086.77,6.65,185.76,766.44,-190.30,-109.21,739.26,151.64,197.55,456.12,-352.52,-134.78,422.40,4.33
5851,-50.15,1645.38,271.47,-24.67,1666.56,262.82,-104.06,1703.68,290.05,5.84,1677.02,222.29,-131.62,1719.66,263.36,168.23,1489.60,138.70,-215.03,1644.88,190.18,311.46,1304.67,25.18,-308.81,1424.71,84.02,13.76,1306.91,39.49,-238.95,1436.86,-155.26,135.27,1095.98,-15.19,-107.91,1087.08,8.21,185.76,766.44,-190.30,-109.14,749.68,175.46,197.55,456.12,-352.52,-133.44,437.16,18.97
5852,-50.11,1645.29,271.50,-24.67,1666.56,262.82,-104.22,1703.80,290.09,5.84,1677.02,222.29,-131.69,1719.74,263.40,168.23,1489.60,138.70,-215.37,1645.10,190.17,311.19,1304.40,25.28,-308.97,1424.82,84.06,12.72,1306.26,40.29,-239.00,1436.90,-155.28,135.27,1095.98,-15.19,-109.44,1087.67,4.45,185.76,766.44,-190.30,-111.30,763.89,196.75,197.55,456.12,-352.52,-126.05,460.10,22.83
5853,-50.07,1645.20,271.53,-24.67,1666.56,262.82,-104.39,1703.94,290.14,5.84,1677.02,222.29,-131.77,1719.82,263.45,168.23,1489.60,138.70,-215.74,1645.33,190.16,312.03,1305.75,24.17,-309.15,1424.93,84.10,12.53,1308.06,41.28,-239.06,1436.94,-155.30,135.27,1095.98,-15.19,-112.31,1087.47,6.54,185.76,766.44,-190.30,-113.40,769.68,208.57,197.55,456.12,-352.52,-129.57,473.37,22.33
5854,-50.06,1645.16,271.55,-24.67,1666.56,262.82,-104.47,1704.01,290.16,5.84,1677.02,222.29,-131.81,1719.86,263.48,168.23,1489.60,138.70,-215.93,1645.45,190.15,311.08,1305.32,23.66,-309.24,1424.99,84.12,11.67,1306.41,42.35,-239.09,1436.97,-155.31,135.27,1095.98,-15.19,-114.30,1086.80,8.50,185.76,766.44,-190.30,-115.95,777.21,222.88,197.55,456.12,-352.52,-132.00,488.63,24.84
5855,-50.05,1645.14,271.56,-24.67,1666.56,262.82,-104.51,1704.04,290.18,5.84,1677.02,222.29,-131.83,1719.88,263.49,168.23,1489.60,138.70,-216.02,1645.50,190.15,311.50,1305.27,24.27,-309.28,1425.02,84.13,12.13,1308.25,43.45,-239.11,1436.98,-155.31,135.27,1095.98,-15.19,-113.65,1087.28,12.21,185.76,766.44,-190.30,-117.21,784.46,236.04,197.55,456.12,-352.52,-134.34,502.20,29.19
5856,-50.04,1645.13,271.56,-24.67,1666.56,262.82,-104.53,1704.06,290.18,5.84,1677.02,222.29,-131.84,1719.89,263.49,168.23,1489.60,138.70,-216.06,1645.53,190.15,310.87,1305.02,23.88,-309.30,1425.03,84.13,11.59,1307.28,44.56,-239.12,1436.98,-155.31,135.27,1095.98,-15.19,-114.30,1087.47,12.18,185.76,766.44,-190.30,-120.80,795.83,250.34,197.55,456.12,-352.52,-135.77,517.75,37.74
5857,-50.04,1645.12,271.56,-24.67,1666.56,262.82,-104.55,1704.06,290.18,5.84,1677.02,222.29,-131.85,1719.89,263.50,168.23,1489.60,138.70,-216.09,1645.55,190.15,311.96,1305.21,24.94,-309.31,1425.04,84.14,12.68,1305.63,45.68,-239.12,1436.99,-155.32,135.27,1095.98,-15.19,-114.95,1087.65,12.17,185.76,766.44,-190.30,-125.13,808.79,265.04,197.55,456.12,-352.52,-135.08,534.04,47.87
5858,-50.04,1645.12,271.56,-24.67,1666.56,262.82,-104.55,1704.07,290.19,5.84,1677.02,222.29,-131.85,1719.90,263.50,168.23,1489.60,138.70,-216.10,1645.55,190.15,312.05,1304.92,25.51,-309.32,1425.04,84.14,12.82,1307.63,46.88,-239.12,1436.99,-155.32,135.27,1095.98,-15.19,-115.57,1087.80,12.14,185.76,766.44,-190.30,-128.13,822.29,278.89,197.55,456.12,-352.52,-135.01,549.48,59.17
5859,-50.04,1645.12,271.56,-24.67,1666.56,262.82,-104.55,1704.07,290.19,5.84,1677.02,222.29,-131.85,1719.90,263.50,168.23,1489.60,138.70,-216.10,1645.56,190.15,311.94,1304.75,25.66,-309.32,1425.04,84.14,12.75,1306.63,47.64,-239.12,1436.99,-155.32,135.27,1095.98,-15.19,-116.16,1087.94,12.12,185.76,766.44,-190.30,-129.68,829.94,286.09,197.55,456.12,-352.52,-135.11,556.39,67.25
5860,-50.04,1645.12,271.56,-24.67,1666.56,262.82,-104.56,1704.07,290.19,5.84,1677.02,222.29,-131.85,1719.90,263.50,168.23,1489.60,138.70,-216.11,1645.56,190.15,311.82,1304.57,25.82,-309.33,1425.05,84.14,12.68,1305.68,48.40,-239.12,1436.99,-155.32,135.27,1095.98,-15.19,-116.75,1088.09,12.10,185.76,766.44,-190.30,-130.87,840.81,295.76,197.55,456.12,-352.52,-134.36,567.06,77.13
5861,-50.04,1645.11,271.56,-24.67,1666.56,262.82,-104.56,1704.07,290.19,5.84,1677.02,222.29,-131.85,1719.90,263.50,168.23,1489.60,138.70,-216.11,1645.56,190.14,311.71,1304.38,25.98,-309.33,1425.05,84.14,12.60,1304.59,49.16,-239.13,1436.99,-155.32,135.27,1095.98,-15.19,-117.33,1088.26,12.10,185.76,766.44,-190.30,-132.80,850.76,303.94,197.55,456.12,-352.52,-133.61,576.60,85.80
5862,-50.04,1645.11,271.56,-24.67,1666.56,262.82,-104.56,1704.08,290.19,5.84,1677.02,222.29,-131.85,1719.90,263.50,168.23,1489.60,138.70,-216.12,1645.57,190.14,311.58,1304.18,26.14,-311.20,1425.78,83.62,12.53,1301.96,49.91,-239.13,1436.99,-155.32,135.27,1095.98,-15.19,-117.91,1088.51,12.07,185.76,766.44,-190.30,-134.40,864.79,314.54,197.55,456.12,-352.52,-127.76,593.64,92.76
5863,-50.04,1645.11,271.56,-24.67,1666.56,262.82,-104.56,1704.08,290.19,5.84,1677.02,222.29,-131.86,1719.90,263.50,168.23,1489.60,138.70,-216.12,1645.57,190.14,311.46,1303.98,26.31,-312.23,1426.21,83.29,12.45,1303.26,50.67,-239.13,1432.76,-155.32,135.27,1095.98,-15.19,-118.47,1088.81,12.07,185.76,766.44,-190.30,-136.17,874.68,321.33,197.55,456.12,-352.52,-121.71,608.29,94.22
5864,-50.04,1645.11,271.57,-24.67,1666.56,262.82,-104.56,1704.08,290.19,5.84,1677.02,222.29,-131.86,1719.90,263.50,168.23,1489.60,138.70,-216.13,1645.57,190.14,311.33,1303.78,26.49,-313.20,1426.64,82.98,12.37,1303.34,51.42,-239.13,1431.41,-155.32,135.27,1095.98,-15.19,-119.08,1089.12,12.14,185.76,766.44,-190.30,-137.19,882.65,326.55,197.55,456.12,-352.52,-117.65,620.46,94.98
5865,-50.03,1645.11,271.57,-24.67,1666.56,262.82,-104.57,1704.08,290.19,5.84,1677.02,222.29,-131.86,1719.90,263.50,168.23,1489.60,138.70,-216.13,1645.58,190.14,311.20,1303.57,26.67,-314.12,1427.03,82.70,12.29,1302.95,52.17,-239.13,1430.09,-155.32,135.27,1095.98,-15.19,-119.68,1089.53,12.20,185.76,766.44,-190.30,-138.14,891.72,332.11,197.55,456.12,-352.52,-113.18,633.35,96.80
5866,-50.03,1645.11,271.57,-24.67,1666.56,262.82,-104.57,1704.08,290.19,5.84,1677.02,222.29,-131.86,1719.91,263.50,168.23,1489.60,138.70,-216.14,1645.58,190.14,311.08,1303.35,26.86,-314.65,1427.29,82.44,12.21,1302.85,52.91,-239.13,1425.49,-155.32,135.27,1095.98,-15.19,-120.25,1090.00,12.31,185.76,766.44,-190.30,-138.58,902.80,338.55,197.55,456.12,-352.52,-107.80,649.79,98.15
5867,-50.03,1645.11,271.57,-24.67,1666.56,262.82,-104.57,1704.09,290.19,5.84,1677.02,222.29,-131.86,1719.91,263.50,168.23,1489.60,138.70,-216.14,1645.58,190.14,310.95,1303.14,27.05,-315.27,1427.57,82.20,12.13,1302.71,53.66,-239.13,1424.93,-155.32,135.27,1095.98,-15.19,-120.64,1090.44,12.57,185.76,766.44,-190.30,-139.19,908.98,342.02,197.55,456.12,-352.52,-108.00,654.73,102.99
5868,-50.03,1645.11,271.57,-24.67,1666.56,262.82,-104.57,1704.09,290.19,5.84,1677.02,222.29,-131.86,1719.91,263.51,168.23,1489.60,138.70,-216.15,1645.58,190.14,310.80,1302.92,27.24,-315.98,1427.94,81.96,12.03,1301.88,54.40,-239.13,1424.93,-155.32,135.27,1095.98,-15.19,-120.96,1091.01,12.86,185.76,766.44,-190.30,-139.75,915.13,345.32,197.55,456.12,-352.52,-108.21,659.70,107.60
5869,-50.03,1645.10,271.57,-24.67,1666.56,262.82,-104.58,1704.09,290.19,5.84,1677.02,222.29,-131.86,1719.91,263.51,168.23,1489.60,138.70,-216.15,1645.59,190.14,310.65,1302.69,27.43,-316.89,1428.22,81.72,11.93,1301.51,55.15,-239.13,1426.89,-155.32,135.27,1095.98,-15.19,-121.22,1091.55,13.27,185.76,766.44,-190.30,-140.29,921.17,348.56,197.55,456.12,-352.52,-108.44,664.63,112.07
5870,-50.03,1645.10,271.57,-24.67,1666.56,262.82,-104.58,1704.09,290.19,5.84,1677.02,222.29,-131.86,1719.91,263.51,168.23,1489.60,138.70,-216.16,1645.59,190.14,310.50,1302.45,27.64,-317.10,1428.31,81.66,11.83,1301.80,55.89,-239.13,1428.02,-155.32,135.27,1095.98,-15.19,-122.11,1092.35,13.45,185.76,766.44,-190.30,-141.00,927.30,351.41,197.55,456.12,-352.52,-108.34,669.82,116.06
5871,-50.03,1645.10,271.57,-24.67,1666.56,262.82,-104.58,1704.09,290.19,5.84,1677.02,222.29,-131.87,1719.91,263.51,168.23,1489.60,138.70,-216.16,1645.59,190.14,310.34,1302.22,27.84,-317.30,1428.39,81.59,11.73,1301.88,56.62,-239.13,1429.36,-155.32,135.27,1095.98,-15.19,-123.03,1093.16,13.57,185.76,766.44,-190.30,-141.73,933.38,354.06,197.55,456.12,-352.52,-108.24,675.00,119.82
5872,-50.03,1645.10,271.57,-24.67,1666.56,262.82,-104.58,1704.09,290.20,5.84,1677.02,222.29,-131.87,1719.91,263.51,168.23,1489.60,138.70,-216.17,1645.60,190.14,310.19,1301.98,28.03,-317.50,1428.48,81.53,11.63,1301.28,57.36,-239.13,1431.09,-155.32,135.27,1095.98,-15.19,-123.83,1093.85,13.89,185.76,766.44,-190.30,-142.43,939.27,356.78,197.55,456.12,-352.52,-108.03,680.11,123.53
5873,-50.03,1645.10,271.57,-24.67,1666.56,262.82,-104.59,1704.10,290.20,5.84,1677.02,222.29,-131.87,1719.91,263.51,168.23,1489.60,138.70,-216.17,1645.60,190.14,310.03,1301.74,28.24,-317.71,1428.57,81.46,11.52,1301.12,58.09,-239.14,1433.03,-155.32,135.27,1095.98,-15.19,-124.65,1094.58,14.27,185.76,766.44,-190.30,-143.14,945.09,359.41,197.55,456.12,-352.52,-107.77,685.27,127.05
5874,-50.03,1645.10,271.57,-24.67,1666.56,262.82,-104.59,1704.10,290.20,5.84,1677.02,222.29,-131.87,1719.92,263.51,168.23,1489.60,138.70,-216.18,1645.60,190.14,309.85,1301.48,28.46,-317.91,1428.65,81.40,11.39,1300.67,58.83,-239.14,1434.71,-155.32,135.27,1095.98,-15.19,-124.79,1095.50,14.86,185.76,766.44,-190.30,-143.69,950.76,362.00,197.55,456.12,-352.52,-107.75,689.63,131.19
5875,-50.03,1645.10,271.57,-24.67,1666.56,262.82,-104.59,1704.10,290.20,5.84,1677.02,222.29,-131.87,1719.92,263.51,168.23,1489.60,138.70,-216.18,1645.61,190.14,309.69,1301.22,28.69,-318.11,1428.74,81.33,11.28,1300.89,59.55,-239.14,1434.71,-155.32,135.27,1095.98,-15.19,-124.69,1096.64,15.61,185.76,766.44,-190.30,-144.17,956.37,364.55,197.55,456.12,-352.52,-107.64,693.99,135.26
5876,-50.03,1645.10,271.57,-24.67,1666.56,262.82,-104.59,1704.10,290.20,5.84,1677.02,222.29,-131.87,1719.92,263.51,168.23,1489.60,138.70,-216.19,1645.61,190.14,309.52,1300.95,28.94,-318.31,1428.82,81.27,11.16,1301.11,60.28,-239.14,1434.71,-155.32,135.27,1095.98,-15.19,-124.63,1097.73,16.01,185.76,766.44,-190.30,-144.43,962.14,366.77,197.55,456.12,-352.52,-107.54,699.26,138.11
5877,-50.03,1645.09,271.57,-24.67,1666.56,262.82,-104.59,1704.10,290.20,5.84,1677.02,222.29,-131.87,1719.92,263.51,168.23,1489.60,138.70,-216.19,1645.61,190.14,313.66,1305.90,25.98,-318.52,1428.91,81.21,15.67,1302.45,60.46,-239.14,1440.76,-155.32,135.27,1095.98,-15.19,-124.34,1098.85,16.49,185.76,766.44,-190.30,-144.81,967.68,368.88,197.55,456.12,-352.52,-107.35,703.49,141.83
5878,-50.03,1645.09,271.57,-24.67,1666.56,262.82,-104.60,1704.11,290.20,5.84,1677.02,222.29,-131.87,1719.92,263.51,168.23,1489.60,138.70,-216.20,1645.62,190.14,313.84,1306.04,26.00,-318.72,1428.99,81.14,15.91,1303.73,61.13,-239.14,1440.76,-155.32,135.27,1095.98,-15.19,-123.89,1099.89,17.13,185.76,766.44,-190.30,-145.12,973.06,371.07,197.55,456.12,-352.52,-107.09,707.66,145.54
5879,-50.03,1645.09,271.57,-24.67,1666.56,262.82,-104.60,1704.11,290.20,5.84,1677.02,222.29,-131.87,1719.92,263.51,168.23,1489.60,138.70,-216.20,1645.62,190.14,314.27,1306.69,25.49,-318.92,1429.08,81.08,16.47,1305.01,61.76,-239.14,1440.76,-155.32,135.27,1095.98,-15.19,-123.35,1100.93,18.04,185.76,766.44,-190.30,-145.39,978.31,373.41,197.55,456.12,-352.52,-106.78,711.81,149.27
5880,-50.03,1645.09,271.57,-24.67,1666.56,262.82,-104.60,1704.11,290.20,5.84,1677.02,222.29,-131.88,1719.92,263.51,168.23,1489.60,138.70,-216.21,1645.62,190.14,314.49,1306.89,25.45,-319.12,1429.16,81.02,16.78,1306.28,62.41,-239.14,1440.76,-155.32,135.27,1095.98,-15.19,-122.74,1102.16,18.79,185.76,766.44,-190.30,-145.60,983.58,375.48,197.55,456.12,-352.52,-106.44,715.92,152.82
