subject_id,native_subject_id,profile_id,candidate_id,candidate_index,duration_scale,assistance_timing,hip_share,E3,E2,peak_ratio,unassisted_E3,native_E3_same_denominator,assistance_E3_change,valid,feasible,force_mapping_valid,force_mapping_invalid_samples,force_mapping_invalid_reasons,net_equivalent_force_peak_n,interaction_equivalent_force_peak_n,interaction_peak_nm,assist_peak_l1_nm,balance_error_nm,spring_work_j,damper_work_j,stored_energy_change_j
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:22,22,1.1,0.5,0.5,1.000143773726301,1.0159435538055295,0.9998680553543643,0.9999233855445098,1.016003688543028,0.00022038818179126451,True,False,True,0,,115.56072247278024,29.22001225581757,8.69433013201713,2.0,0.0,-0.00011124845342534414,-0.44286289325568096,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:23,23,1.1,0.5,0.75,1.0001641396984295,1.0085773711405501,0.9998680553543643,0.9999233855445098,1.016003688543028,0.0002407541539197755,True,True,True,0,,115.56072247278024,29.22001225581757,8.69433013201713,2.0,0.0,-0.00011124845342534414,-0.44286289325568096,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:24,24,1.1,0.75,0.25,0.9932437461599497,1.009970929538034,0.999776008181711,0.9999233855445098,1.016003688543028,-0.0066796393845600655,True,True,True,0,,128.11900183158536,29.22001225581757,8.69433013201713,2.0,0.0,-0.00011124845342534414,-0.44286289325568096,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:25,25,1.1,0.75,0.5,0.9958959716393583,1.0067435780479546,1.0071791883903367,0.9999233855445098,1.016003688543028,-0.004027413905151489,True,True,True,0,,125.60410607319858,29.22001225581757,8.69433013201713,2.0,0.0,-0.00011124845342534414,-0.44286289325568096,0.0
MYOLEG_VP_001::HIP_SPRING,MYOLEG_VP_001,HIP_SPRING,CONTROLLED_ACTUATION_V3:26,26,1.1,0.75,0.75,0.9987165107350319,1.008955731357781,1.0166119947122527,0.9999233855445098,1.016003688543028,-0.001206874809477898,True,True,True,0,,123.1454908958271,29.22001225581757,8.69433013201713,2.0,0.0,-0.00011124845342534414,-0.44286289325568096,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:0,0,1.0,0.5,0.5,0.9988848530454445,1.0053199940175719,1.0,1.0,1.0389186050898471,-0.0011151469545555015,True,True,True,0,,119.63996106725257,39.14180759108063,10.592139252721994,2.0,0.0,-0.00017656977262214997,-0.48714918258124884,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:1,1,0.9,0.25,0.25,1.013301752084092,1.0350944130711452,1.0001634757455506,1.0000937744620013,1.0390548068961376,0.013207977622090583,True,False,True,0,,114.84213219894878,39.14212408777482,10.592214066687824,2.0,0.0,-0.0001765697726340324,-0.5412768695347214,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:2,2,0.9,0.25,0.5,1.0077530060443125,1.0227027138990354,1.0001634757455506,1.0000937744620013,1.0390548068961376,0.007659231582311188,True,False,True,0,,114.84213219894878,39.14212408777482,10.592214066687824,2.0,0.0,-0.0001765697726340324,-0.5412768695347214,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:3,3,0.9,0.25,0.75,1.0023604678611893,1.0106210394103379,1.0001634757455506,1.0000937744620013,1.0390548068961376,0.0022666933991879468,True,False,True,0,,114.84213219894878,39.14212408777482,10.592214066687824,2.0,0.0,-0.0001765697726340324,-0.5412768695347214,0.0
MYOLEG_VP_001::KNEE_SPRING,MYOLEG_VP_001,KNEE_SPRING,CONTROLLED_ACTUATION_V3:4,4,0.9,0.5,0.25,0.9983946766935405,1.0025851165473825,1.0010978954878993,1.0000937744620013,1.0390548068961376,-0.0016990977684607778,True,True,True,0,,120.0755327635077,39.14212408777482,10.592214066687824,2.0,0.0,-0.0001765697726340324,-0.5412768695347214,0.0
