subject_id,family,method,seed,noise_std,budget,prefix_size,heldout_count,fit_success,fit_status,fit_cost,train_torque_rmse_nm,train_samples,boundary_hits,mismatch_flag,heldout_torque_rmse_mean_nm,heldout_E3_abs_error_mean,heldout_E2_abs_error_mean,heldout_peak_abs_error_mean,rank_spearman,predicted_best_candidate,predicted_best_true_E3,true_oracle_candidate,true_oracle_E3,top_regret,predicted_best_true_feasible,predicted_best_pred_feasible,optimizer_message
MYOLEG_VP_017,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,386,True,OK,120.86498637575393,3.5338222584403494,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.552110549834543,0.15611643513780452,0.045115315872806004,0.01048860048163979,0.8685030116286893,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_017,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,385,True,OK,224.853401010439,3.49182652857878,802,mass_scale,BOUNDARY_LIMITED,3.562260512477786,0.16670192238901937,0.047812918126479594,0.010469983044036455,0.9610843819393042,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_017,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,4,4,383,True,OK,439.2896116844994,3.4720575520203467,1604,mass_scale,BOUNDARY_LIMITED,3.5666878273518985,0.169328619264172,0.04818648366181567,0.0104196601524439,0.9617840775497931,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_017,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,8,8,379,True,OK,867.8564552072398,3.462307404721649,3208,mass_scale,BOUNDARY_LIMITED,3.565413497698993,0.17055986168946455,0.046347294956854,0.01026680732842639,0.9179615705931495,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_017,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,1,1,386,True,OK,120.86498637575393,3.5338222584403494,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.552110549834543,0.15611643513780452,0.045115315872806004,0.01048860048163979,0.8685030116286893,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_017,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,2,2,385,True,OK,224.853401010439,3.49182652857878,802,mass_scale,BOUNDARY_LIMITED,3.562260512477786,0.16670192238901937,0.047812918126479594,0.010469983044036455,0.9610843819393042,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_017,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,4,4,383,True,OK,432.5397581781867,3.465246484117811,1604,mass_scale,BOUNDARY_LIMITED,3.567163465545006,0.17129447883282684,0.04719292479958118,0.010334885822775402,0.945293810575096,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_017,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,8,8,379,True,OK,857.5363869312085,3.454819013401778,3208,mass_scale,BOUNDARY_LIMITED,3.5711071779827988,0.17229082844837632,0.04794121738037791,0.010341557479088893,0.9529353286470353,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_017,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,1,1,386,True,OK,120.86498637575393,3.5338222584403494,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.552110549834543,0.15611643513780452,0.045115315872806004,0.01048860048163979,0.8685030116286893,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_017,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,2,2,385,True,OK,224.853401010439,3.49182652857878,802,mass_scale,BOUNDARY_LIMITED,3.562260512477786,0.16670192238901937,0.047812918126479594,0.010469983044036455,0.9610843819393042,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_017,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,4,4,383,True,OK,436.3803644048125,3.4669834655358143,1604,mass_scale,BOUNDARY_LIMITED,3.5722325687004632,0.17040362049732094,0.049171255806885444,0.010450425499900504,0.969586431861988,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_017,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,8,8,379,True,OK,859.7102697926467,3.455324507422694,3208,mass_scale,BOUNDARY_LIMITED,3.5742703183059334,0.17221993730750806,0.04894411120058386,0.010397419119371813,0.9657135362592938,KEY_POSTURE_TIMING:383,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,323,True,OK,124.59543888948049,3.605696687219401,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.630359815598204,0.1609157681580425,0.04167974280673401,0.009910129133352062,0.8733976173739264,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,322,True,OK,239.15430623856645,3.555407189433209,802,mass_scale,BOUNDARY_LIMITED,3.6312665469272183,0.16494162679135446,0.04449688410494876,0.00997843886420265,0.9704348473066167,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,4,4,320,True,OK,469.7739290255958,3.533222724148767,1604,mass_scale,BOUNDARY_LIMITED,3.6337342937322434,0.16666760147432874,0.04491881833067628,0.009935145162802361,0.9714814109512788,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,8,8,316,True,OK,940.9671773565238,3.5361322313327825,3208,mass_scale,BOUNDARY_LIMITED,3.635138674154319,0.166618058898611,0.04528027691621739,0.009964350026798973,0.9712494509443759,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,PHYSICS_GREEDY,0,0.0,1,1,323,True,OK,124.59543888948049,3.605696687219401,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.630359815598204,0.1609157681580425,0.04167974280673401,0.009910129133352062,0.8733976173739264,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,PHYSICS_GREEDY,0,0.0,2,2,322,True,OK,239.15430623856645,3.555407189433209,802,mass_scale,BOUNDARY_LIMITED,3.6312665469272183,0.16494162679135446,0.04449688410494876,0.00997843886420265,0.9704348473066167,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,PHYSICS_GREEDY,0,0.0,4,4,320,True,OK,468.8574083831018,3.529259386568664,1604,mass_scale,BOUNDARY_LIMITED,3.636677086470135,0.1669589477547028,0.0458070095684715,0.009985222568262741,0.9756749333489584,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,PHYSICS_GREEDY,0,0.0,8,8,316,True,OK,930.3590674751896,3.520213191606099,3208,mass_scale,BOUNDARY_LIMITED,3.63635195216614,0.16770448887815137,0.04526490919052172,0.009909858359516169,0.9708961538534674,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,1,1,323,True,OK,124.59543888948049,3.605696687219401,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.630359815598204,0.1609157681580425,0.04167974280673401,0.009910129133352062,0.8733976173739264,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,2,2,322,True,OK,239.15430623856645,3.555407189433209,802,mass_scale,BOUNDARY_LIMITED,3.6312665469272183,0.16494162679135446,0.04449688410494876,0.00997843886420265,0.9704348473066167,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,4,4,320,True,OK,468.8574083831018,3.529259386568664,1604,mass_scale,BOUNDARY_LIMITED,3.636677086470135,0.1669589477547028,0.0458070095684715,0.009985222568262741,0.9756749333489584,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,8,8,316,True,OK,930.5809154038718,3.51896965268344,3208,mass_scale,BOUNDARY_LIMITED,3.6362304553075697,0.1676950517748047,0.045202076858189756,0.00989952871693437,0.9704888544085127,BETA_TIMING:288,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,386,True,OK,124.59543888948049,3.605696687219401,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.624240117887982,0.15962371601807956,0.04379054937608408,0.010143820848691266,0.858253197980876,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,385,True,OK,231.74686131981957,3.5610654710871357,802,mass_scale,BOUNDARY_LIMITED,3.6351478741861696,0.17059112342420882,0.04671382029740089,0.010119649014582725,0.9608791467599758,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,4,4,383,True,OK,452.66291875684135,3.53993096928978,1604,mass_scale,BOUNDARY_LIMITED,3.640027764430963,0.17331924181831448,0.047126585820641734,0.01006528678199505,0.9618725052287672,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,8,8,379,True,OK,894.3960243796668,3.530073962286445,3208,mass_scale,BOUNDARY_LIMITED,3.638943508808786,0.17457335905690977,0.045363982189306186,0.009916671402042174,0.9148462625340836,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,1,1,386,True,OK,124.59543888948049,3.605696687219401,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.624240117887982,0.15962371601807956,0.04379054937608408,0.010143820848691266,0.858253197980876,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,2,2,385,True,OK,231.74686131981957,3.5610654710871357,802,mass_scale,BOUNDARY_LIMITED,3.6351478741861696,0.17059112342420882,0.04671382029740089,0.010119649014582725,0.9608791467599758,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,4,4,383,True,OK,445.7516378984419,3.532997011870689,1604,mass_scale,BOUNDARY_LIMITED,3.6407517708788713,0.17533734497125647,0.04617395086016567,0.009981413360453398,0.9444298251609642,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,8,8,379,True,OK,883.6512357521018,3.521831016464329,3208,mass_scale,BOUNDARY_LIMITED,3.6449441262416977,0.1763741254701835,0.046916930003446676,0.009984469340696347,0.9525639075701565,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,1,1,386,True,OK,124.59543888948049,3.605696687219401,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,3.624240117887982,0.15962371601807956,0.04379054937608408,0.010143820848691266,0.858253197980876,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,2,2,385,True,OK,231.74686131981957,3.5610654710871357,802,mass_scale,BOUNDARY_LIMITED,3.6351478741861696,0.17059112342420882,0.04671382029740089,0.010119649014582725,0.9608791467599758,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,4,4,383,True,OK,449.67162070028184,3.5346253228369533,1604,mass_scale,BOUNDARY_LIMITED,3.6457803411392216,0.17443066883240987,0.04806542285083662,0.010091434281143582,0.969741500690334,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_018,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,8,8,379,True,OK,885.8956953126651,3.522353132345212,3208,mass_scale,BOUNDARY_LIMITED,3.64812728513329,0.17630319907006384,0.047871360324235904,0.010037096139691117,0.9657847344835263,KEY_POSTURE_TIMING:383,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,323,True,OK,145.06881036463338,4.136125702834292,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.161551280603489,0.17051921616506227,0.07448233722614317,0.032156439066388216,0.8321464359962141,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,322,True,OK,277.9989268145644,4.08023048912083,802,mass_scale,BOUNDARY_LIMITED,4.163220199214279,0.17490075677983044,0.07701169006219312,0.03212404219359005,0.9632767412232328,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,4,4,320,True,OK,545.6357452835877,4.055179257866773,1604,mass_scale,BOUNDARY_LIMITED,4.166061820305539,0.176746877696071,0.07749086831753689,0.03216917898195043,0.9657464916649577,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,8,8,316,True,OK,1092.6535655179864,4.057555667178808,3208,mass_scale,BOUNDARY_LIMITED,4.167686996699561,0.17670971035771202,0.07786090053328723,0.03213939832098116,0.9659058799816698,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,PHYSICS_GREEDY,0,0.0,1,1,323,True,OK,145.06881036463338,4.136125702834292,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.161551280603489,0.17051921616506227,0.07448233722614317,0.032156439066388216,0.8321464359962141,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,PHYSICS_GREEDY,0,0.0,2,2,322,True,OK,277.9989268145644,4.08023048912083,802,mass_scale,BOUNDARY_LIMITED,4.163220199214279,0.17490075677983044,0.07701169006219312,0.03212404219359005,0.9632767412232328,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,PHYSICS_GREEDY,0,0.0,4,4,320,True,OK,544.547759626989,4.050986925708549,1604,mass_scale,BOUNDARY_LIMITED,4.169688876852614,0.17706495854995313,0.07864994415511126,0.03209686518980569,0.9710093604429731,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,PHYSICS_GREEDY,0,0.0,8,8,316,True,OK,1080.1682772523302,4.0406773334205885,3208,mass_scale,BOUNDARY_LIMITED,4.168999944238987,0.17785128308215103,0.07785990786923667,0.032195876480451704,0.9653780259857807,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,1,1,323,True,OK,145.06881036463338,4.136125702834292,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.161551280603489,0.17051921616506227,0.07448233722614317,0.032156439066388216,0.8321464359962141,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,2,2,322,True,OK,277.9989268145644,4.08023048912083,802,mass_scale,BOUNDARY_LIMITED,4.163220199214279,0.17490075677983044,0.07701169006219312,0.03212404219359005,0.9632767412232328,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,4,4,320,True,OK,544.547759626989,4.050986925708549,1604,mass_scale,BOUNDARY_LIMITED,4.169688876852614,0.17706495854995313,0.07864994415511126,0.03209686518980569,0.9710093604429731,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,BETA_TIMING,RESIDUAL_GP_GREEDY,0,0.0,8,8,316,True,OK,1080.5628396719387,4.039657388711274,3208,mass_scale,BOUNDARY_LIMITED,4.168830509483799,0.17783509552689225,0.07778871219318534,0.032206415102573854,0.9647919863548983,BETA_TIMING:288,0.9765870332190938,BETA_TIMING:288,0.9765870332190938,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,386,True,OK,145.06881036463338,4.136125702834292,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.155524859003909,0.16924397088194273,0.07648836800772194,0.03194419616972477,0.8212663185310491,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,385,True,OK,270.0202496331583,4.090017984315088,802,mass_scale,BOUNDARY_LIMITED,4.16726608498328,0.18050539978325955,0.0790876707296942,0.03200376250867696,0.9540300534957271,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,4,4,383,True,OK,527.3990923224395,4.0675458730681235,1604,mass_scale,BOUNDARY_LIMITED,4.172360020409034,0.18332380029900616,0.07954963942568181,0.0320620581053204,0.9562643961970118,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,0.0,8,8,379,True,OK,1053.1947486651868,4.065377040330553,3208,mass_scale,BOUNDARY_LIMITED,4.169797725481673,0.18336056245226315,0.07841477729581155,0.032138836363957694,0.9275733308645404,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,1,1,386,True,OK,145.06881036463338,4.136125702834292,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.155524859003909,0.16924397088194273,0.07648836800772194,0.03194419616972477,0.8212663185310491,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,2,2,385,True,OK,270.0202496331583,4.090017984315088,802,mass_scale,BOUNDARY_LIMITED,4.16726608498328,0.18050539978325955,0.0790876707296942,0.03200376250867696,0.9540300534957271,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,4,4,383,True,OK,519.6967835058642,4.0612993134418565,1604,mass_scale,BOUNDARY_LIMITED,4.172309692033596,0.18534161198847918,0.0782904732668605,0.03216818685600815,0.9310887796809427,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,0.0,8,8,379,True,OK,1030.3347757577556,4.049854641513807,3208,mass_scale,BOUNDARY_LIMITED,4.176837235984452,0.1864254571525254,0.07918739996549921,0.0321573388168642,0.9432563378543103,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,1,1,386,True,OK,145.06881036463338,4.136125702834292,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.155524859003909,0.16924397088194273,0.07648836800772194,0.03194419616972477,0.8212663185310491,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,2,2,385,True,OK,270.0202496331583,4.090017984315088,802,mass_scale,BOUNDARY_LIMITED,4.16726608498328,0.18050539978325955,0.0790876707296942,0.03200376250867696,0.9540300534957271,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,4,4,383,True,OK,524.072844854871,4.062550991350273,1604,mass_scale,BOUNDARY_LIMITED,4.178935306974989,0.18447105255069163,0.08080369701128137,0.03202088560662716,0.967456478203218,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_019,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,0.0,8,8,379,True,OK,1032.9961717421286,4.050615565958116,3208,mass_scale,BOUNDARY_LIMITED,4.180782746483624,0.18636790022103628,0.08045438795342509,0.03208647573755842,0.9621064534687643,KEY_POSTURE_TIMING:383,0.970620841821743,KEY_POSTURE_TIMING:383,0.970620841821743,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_021,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,1,1,323,True,OK,161.15483854785396,4.291417131402672,401,mass_scale;b_hip_nm_s_per_rad,BOUNDARY_LIMITED,4.315223802062735,0.1684193437735033,0.07908080767410161,0.040531084768208665,0.7877885962419546,BETA_TIMING:288,0.9773486098887598,BETA_TIMING:288,0.9773486098887598,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_021,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,2,2,322,True,OK,308.6713010395218,4.2342749099051575,802,mass_scale,BOUNDARY_LIMITED,4.3168260861843315,0.17292391477121766,0.08152689330085493,0.0405074062334444,0.9568655366935157,BETA_TIMING:288,0.9773486098887598,BETA_TIMING:288,0.9773486098887598,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_021,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,4,4,320,True,OK,605.5718994761941,4.208354440772096,1604,mass_scale,BOUNDARY_LIMITED,4.319927303303937,0.1748180586654529,0.08202632722220791,0.04055160387810789,0.9600584478364046,BETA_TIMING:288,0.9773486098887598,BETA_TIMING:288,0.9773486098887598,0.0,True,True,`ftol` termination condition is satisfied.
MYOLEG_VP_021,BETA_TIMING,MODEL_INFORMED_BO_EI,0,0.0,8,8,316,True,OK,1214.4975619150562,4.218063374644248,3208,mass_scale,BOUNDARY_LIMITED,4.321912386978081,0.17463889332443916,0.08253192064251609,0.04047472137969905,0.9632943717757839,BETA_TIMING:288,0.9773486098887598,BETA_TIMING:288,0.9773486098887598,0.0,True,True,`ftol` termination condition is satisfied.
