case_id,subject_id,scenario_name,iteration,trial_purpose,trajectory_id,alpha_hip,alpha_knee,alpha_phase,best_alpha_hip_before,best_alpha_knee_before,best_alpha_phase_before,best_alpha_hip_after,best_alpha_knee_after,best_alpha_phase_after,actual_J,best_actual_J_before,best_actual_J_after,actual_best_J_improvement,changed_best_alpha,accepted_meaningful_improvement,J_pred_at_execution,best_executed_J_pred_so_far,map_best_supported_J_pred_after,eligible_endpoint_ids_before,eligible_endpoint_ids_after,changed_future_exploit_eligibility,future_eligibility_added,future_eligibility_removed,parameter_delta_json,parameter_changed_exactly,prediction_map_change_rms,prediction_map_change_max_abs,prediction_map_changed_exactly,supported_point_count_before,supported_point_count_after,support_point_increase,model_refit_after_execution,full_map_recomputed_after_execution,frozen_history_row_verified,truth_used_to_select_or_stop,trial_value_classification,classification_is_posthoc_only,classification_used_to_stop_policy
baseline__combined_mild,baseline,combined_mild,4,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-3.75,0,0,-5,0,0.966892394609,0.974903154678,0.966892394609,0.00801076006898,True,True,0.972431987188,0.972431987188,0.970805457359,asym_h+0.000_k-5.000_p+0.00000,,True,,asym_h+0.000_k-5.000_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.004842924198212195, ""b_knee_nm_s_per_rad"": 0.00044920081901222986, ""k_hip_nm_per_rad"": 0.00308377449212216, ""k_knee_nm_per_rad"": -0.01096077015448138, ""mass_scale"": -4.76410558855056e-05}",True,4.41293503357e-06,8.51082594433e-06,True,13750,13750,0,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,1,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999401239992,1,1,0,False,False,0.999401747968,0.999401747968,0.968635488401,,asym_h+0.000_k-1.250_p+0.00000,True,asym_h+0.000_k-1.250_p+0.00000,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,7650,12100,4450,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,2,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,0,-1.25,0,0,0,0,0,-1.25,0,0.992071846745,1,0.992071846745,0.00792815325521,True,True,0.992076929776,0.992076929776,0.968635488401,asym_h+0.000_k-1.250_p+0.00000,asym_h+0.000_k-2.500_p+0.00000,True,asym_h+0.000_k-2.500_p+0.00000,asym_h+0.000_k-1.250_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,3,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,0,-2.5,0,0,-1.25,0,0,-2.5,0,0.984299603202,0.992071846745,0.984299603202,0.00777224354304,True,True,0.984304731038,0.984304731038,0.968635488401,asym_h+0.000_k-2.500_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,True,asym_h+0.000_k-3.750_p+0.00000,asym_h+0.000_k-2.500_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,4,EXPLOIT,asym_h+0.000_k-3.750_p+0.00000,0,-3.75,0,0,-2.5,0,0,-3.75,0,0.976676894985,0.984299603202,0.976676894985,0.00762270821688,True,True,0.976682068452,0.976682068452,0.968635488401,asym_h+0.000_k-3.750_p+0.00000,asym_h+0.000_k-5.000_p+0.00000,True,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-3.75,0,0,-5,0,0.969202794811,0.976676894985,0.969202794811,0.00747410017385,True,True,0.969208014726,0.969208014726,0.968635488401,asym_h+0.000_k-5.000_p+0.00000,,True,,asym_h+0.000_k-5.000_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,6,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0.998812189197,0.969202794811,0.969202794811,0,False,False,0.998812697049,0.969208014726,0.968093995952,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12650,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,7,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0.998227323026,0.969202794811,0.969202794811,0,False,False,0.998227830761,0.969208014726,0.967556689682,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12650,13200,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,8,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,-5,0,0,-5,0,0.99764665691,0.969202794811,0.969202794811,0,False,False,0.997647164536,0.969208014726,0.96702358543,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,13200,13750,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,9,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,-5,0,0,-5,0,0.997070206154,0.969202794811,0.969202794811,0,False,False,0.997070713678,0.969208014726,0.966494698904,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,13750,14300,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,10,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,-5,0,0,-5,0,0.996497985937,0.969202794811,0.969202794811,0,False,False,0.996498493366,0.969208014726,0.965969971642,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,14300,14850,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,11,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,-5,0,0,-5,0,0.995930011309,0.969202794811,0.969202794811,0,False,False,0.995930518652,0.969208014726,0.96544946356,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,14850,15400,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_001__matched_linear,prospective_subject_001,matched_linear,12,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,-5,0,0,-5,0,0.995366297193,0.969202794811,0.969202794811,0,False,False,0.995366804456,0.969208014726,0.964933220542,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,15400,15950,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,1,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,0,-1.25,0,0,0,0,0,-1.25,0,0.987080761961,1,0.987080761961,0.0129192380388,True,True,0.99431327353,0.99431327353,0.975851303396,asym_h+0.000_k-1.250_p+0.00000,asym_h+0.000_k-2.500_p+0.00000,True,asym_h+0.000_k-2.500_p+0.00000,asym_h+0.000_k-1.250_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.05897116435409311, ""b_knee_nm_s_per_rad"": 0.08248281968286886, ""k_hip_nm_per_rad"": 0.018355569141832007, ""k_knee_nm_per_rad"": -0.017445415141015275, ""mass_scale"": -0.0004088453989476992}",True,1.0285031485e-05,2.16250774798e-05,True,13750,13750,0,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,2,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,0,-2.5,0,0,-1.25,0,0,-2.5,0,0.974590435357,0.987080761961,0.974590435357,0.0124903266039,True,True,0.988676269312,0.988676269312,0.975829857504,asym_h+0.000_k-2.500_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,True,asym_h+0.000_k-3.750_p+0.00000,asym_h+0.000_k-2.500_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.04766023969849309, ""b_knee_nm_s_per_rad"": 0.05863018681679444, ""k_hip_nm_per_rad"": 0.01274670034321801, ""k_knee_nm_per_rad"": -0.05464349580164196, ""mass_scale"": -0.00027438452457506646}",True,8.91878554219e-06,2.17621486169e-05,True,13750,13750,0,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,3,EXPLOIT,asym_h+0.000_k-3.750_p+0.00000,0,-3.75,0,0,-2.5,0,0,-3.75,0,0.962518614188,0.974590435357,0.962518614188,0.0120718211693,True,True,0.983082233434,0.983082233434,0.975808365121,asym_h+0.000_k-3.750_p+0.00000,asym_h+0.000_k-5.000_p+0.00000,True,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.03927684053572689, ""b_knee_nm_s_per_rad"": 0.04239490457687056, ""k_hip_nm_per_rad"": 0.009479809947357865, ""k_knee_nm_per_rad"": -0.07497633374043389, ""mass_scale"": -0.00019736983405715947}",True,9.48891463325e-06,2.17641519926e-05,True,13750,13750,0,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_001__nonlinear_stiffness_strong,prospective_subject_001,nonlinear_stiffness_strong,4,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-3.75,0,0,-5,0,0.950858011384,0.962518614188,0.950858011384,0.0116606028041,True,True,0.977528805059,0.977528805059,0.975786904638,asym_h+0.000_k-5.000_p+0.00000,,True,,asym_h+0.000_k-5.000_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.032860484691453085, ""b_knee_nm_s_per_rad"": 0.03070187991169071, ""k_hip_nm_per_rad"": 0.0073945909352062245, ""k_knee_nm_per_rad"": -0.08697716831618152, ""mass_scale"": -0.00014897904015276353}",True,1.02826620396e-05,2.17072639642e-05,True,13750,13750,0,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,1,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999855412977,1,1,0,False,False,0.999855563362,0.999855563362,0.97497639947,,asym_h+0.000_k-1.250_p+0.00000,True,asym_h+0.000_k-1.250_p+0.00000,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,7650,12100,4450,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,2,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,0,-1.25,0,0,0,0,0,-1.25,0,0.993717850529,1,0.993717850529,0.00628214947129,True,True,0.993721361052,0.993721361052,0.97497639947,asym_h+0.000_k-1.250_p+0.00000,asym_h+0.000_k-2.500_p+0.00000,True,asym_h+0.000_k-2.500_p+0.00000,asym_h+0.000_k-1.250_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,3,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,0,-2.5,0,0,-1.25,0,0,-2.5,0,0.987511992957,0.993717850529,0.987511992957,0.00620585757193,True,True,0.987515532302,0.987515532302,0.97497639947,asym_h+0.000_k-2.500_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,True,asym_h+0.000_k-3.750_p+0.00000,asym_h+0.000_k-2.500_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,4,EXPLOIT,asym_h+0.000_k-3.750_p+0.00000,0,-3.75,0,0,-2.5,0,0,-3.75,0,0.98137858626,0.987511992957,0.98137858626,0.0061334066969,True,True,0.98138215486,0.98138215486,0.97497639947,asym_h+0.000_k-3.750_p+0.00000,asym_h+0.000_k-5.000_p+0.00000,True,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-3.75,0,0,-5,0,0.975317392642,0.98137858626,0.975317392642,0.00606119361788,True,True,0.975320990929,0.975320990929,0.97497639947,asym_h+0.000_k-5.000_p+0.00000,,True,,asym_h+0.000_k-5.000_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,6,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0.999716119706,0.975317392642,0.975317392642,0,False,False,0.999716269938,0.975320990929,0.974856747862,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12650,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,7,EXPLORE,asym_h+0.750_k+0.000_p+0.00000,0.75,0,0,0,-5,0,0,-5,0,0.999578501898,0.975317392642,0.975317392642,0,False,False,0.999578651978,0.975320990929,0.974738735976,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12650,13200,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,8,EXPLORE,asym_h+1.000_k+0.000_p+0.00000,1,0,0,0,-5,0,0,-5,0,0.999442571431,0.975317392642,0.975317392642,0,False,False,0.999442721362,0.975320990929,0.974622375819,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,13200,13750,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,9,EXPLORE,asym_h+1.250_k+0.000_p+0.00000,1.25,0,0,0,-5,0,0,-5,0,0.999308340161,0.975317392642,0.975317392642,0,False,False,0.999308489944,0.975320990929,0.974507679375,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,13750,14300,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,10,EXPLORE,asym_h+1.500_k+0.000_p+0.00000,1.5,0,0,0,-5,0,0,-5,0,0.999175819918,0.975317392642,0.975317392642,0,False,False,0.999175969556,0.975320990929,0.974394658602,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,14300,14850,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,11,EXPLORE,asym_h+1.750_k+0.000_p+0.00000,1.75,0,0,0,-5,0,0,-5,0,0.999045022513,0.975317392642,0.975317392642,0,False,False,0.999045172008,0.975320990929,0.974283325434,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,14850,15400,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,12,EXPLORE,asym_h+2.000_k+0.000_p+0.00000,2,0,0,0,-5,0,0,-5,0,0.99891595973,0.975317392642,0.975317392642,0,False,False,0.998916109083,0.975320990929,0.974173691782,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,15400,15950,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,1,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,0,-1.25,0,0,0,0,0,-1.25,0,0.993005294444,1,0.993005294444,0.00699470555619,True,True,0.993580473362,0.993580473362,0.974241172934,asym_h+0.000_k-1.250_p+0.00000,asym_h+0.000_k-2.500_p+0.00000,True,asym_h+0.000_k-2.500_p+0.00000,asym_h+0.000_k-1.250_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.05542739426856702, ""b_knee_nm_s_per_rad"": -0.02834801127078279, ""k_hip_nm_per_rad"": 0.008003688273966247, ""k_knee_nm_per_rad"": -0.005299861996970634, ""mass_scale"": -6.0686631679907066e-05}",True,2.51709089729e-06,6.25059053139e-06,True,13750,13750,0,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,2,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,0,-2.5,0,0,-1.25,0,0,-2.5,0,0.986118257202,0.993005294444,0.986118257202,0.0068870372416,True,True,0.987238553572,0.987238553572,0.97423946686,asym_h+0.000_k-2.500_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,True,asym_h+0.000_k-3.750_p+0.00000,asym_h+0.000_k-2.500_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.04326429225399009, ""b_knee_nm_s_per_rad"": -0.0225638223807878, ""k_hip_nm_per_rad"": 0.013414895140179794, ""k_knee_nm_per_rad"": -0.009760307292957293, ""mass_scale"": -0.00015377589351994736}",True,4.47927200735e-06,1.07706812932e-05,True,13750,13750,0,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,3,EXPLOIT,asym_h+0.000_k-3.750_p+0.00000,0,-3.75,0,0,-2.5,0,0,-3.75,0,0.97933547887,0.986118257202,0.97933547887,0.00678277833181,True,True,0.980972941862,0.980972941862,0.974237506917,asym_h+0.000_k-3.750_p+0.00000,asym_h+0.000_k-5.000_p+0.00000,True,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.033292159712046576, ""b_knee_nm_s_per_rad"": -0.018070341192862438, ""k_hip_nm_per_rad"": 0.016327256316028382, ""k_knee_nm_per_rad"": -0.012284586905117578, ""mass_scale"": -0.00020217923965093476}",True,5.53574909488e-06,1.32033431759e-05,True,13750,13750,0,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,4,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-3.75,0,0,-5,0,0.972657012595,0.97933547887,0.972657012595,0.00667846627504,True,True,0.974783111231,0.974783111231,0.974235356488,asym_h+0.000_k-5.000_p+0.00000,,True,,asym_h+0.000_k-5.000_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.02505129204164369, ""b_knee_nm_s_per_rad"": -0.014523490827560437, ""k_hip_nm_per_rad"": 0.018025830827426148, ""k_knee_nm_per_rad"": -0.013866021815559293, ""mass_scale"": -0.00022931072395970808}",True,6.15244198087e-06,1.46295287603e-05,True,13750,13750,0,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,1,EXPLORE,asym_h+0.250_k+0.000_p+0.00000,0.25,0,0,0,0,0,0,0,0,0.999878286127,1,1,0,False,False,0.999878704536,0.999878704536,0.973421975829,,asym_h+0.000_k-1.250_p+0.00000,True,asym_h+0.000_k-1.250_p+0.00000,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,7650,12100,4450,True,True,True,False,MULTIPLE_VALUES,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,2,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,0,-1.25,0,0,0,0,0,-1.25,0,0.993288626216,1,0.993288626216,0.0067113737841,True,True,0.993291837822,0.993291837822,0.973421975829,asym_h+0.000_k-1.250_p+0.00000,asym_h+0.000_k-2.500_p+0.00000,True,asym_h+0.000_k-2.500_p+0.00000,asym_h+0.000_k-1.250_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,3,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,0,-2.5,0,0,-1.25,0,0,-2.5,0,0.986671233355,0.993288626216,0.986671233355,0.00661739286102,True,True,0.986674470195,0.986674470195,0.973421975829,asym_h+0.000_k-2.500_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,True,asym_h+0.000_k-3.750_p+0.00000,asym_h+0.000_k-2.500_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,4,EXPLOIT,asym_h+0.000_k-3.750_p+0.00000,0,-3.75,0,0,-2.5,0,0,-3.75,0,0.980143911665,0.986671233355,0.980143911665,0.00652732169023,True,True,0.980147174238,0.980147174238,0.973421975829,asym_h+0.000_k-3.750_p+0.00000,asym_h+0.000_k-5.000_p+0.00000,True,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,0,-5,0,0,-3.75,0,0,-5,0,0.973706313745,0.980143911665,0.973706313745,0.00643759791918,True,True,0.973709602551,0.973709602551,0.973421975829,asym_h+0.000_k-5.000_p+0.00000,,True,,asym_h+0.000_k-5.000_p+0.00000,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12100,0,True,True,True,False,DIRECT_DECISION_VALUE,True,False
prospective_subject_003__matched_linear,prospective_subject_003,matched_linear,6,EXPLORE,asym_h+0.500_k+0.000_p+0.00000,0.5,0,0,0,-5,0,0,-5,0,0.999762288957,0.973706313745,0.973706313745,0,False,False,0.999762707071,0.973709602551,0.973337223252,,,False,,,"{""b_hip_nm_s_per_rad"": 0.0, ""b_knee_nm_s_per_rad"": 0.0, ""k_hip_nm_per_rad"": 0.0, ""k_knee_nm_per_rad"": 0.0, ""mass_scale"": 0.0}",False,0,0,False,12100,12650,550,True,True,True,False,POST_OPTIMUM_LOW_VALUE,True,False
