case_id,axis,direction,alpha_hip,alpha_knee,alpha_phase,axis_alpha,distance_in_existing_grid_steps,J_truth,delta_J_truth_vs_reference,model_supported_at_initial_state,domain_coverage_at_initial_state,reference_near_local_delta_J,best_axis_direction_alpha,best_axis_direction_J,best_axis_direction_improvement,best_axis_direction_at_generator_boundary,truth_monotonic_improvement_from_reference_to_boundary,truth_used_for_policy_selection
hip_stiff__matched_linear,PHASE,POSITIVE,0,0,0.03,0.03,12,0.999734347738,-0.000265652261734,False,78.5536159601,-2.83340312295e-05,0.03,0.999734347738,0.000265652261734,True,True,False
knee_stiff__matched_linear,HIP,NEGATIVE,-0.25,0,0,-0.25,1,1.00036774504,0.000367745038959,False,79.0523690773,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-0.5,0,0,-0.5,2,1.00074179017,0.000741790166136,False,79.5511221945,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-0.75,0,0,-0.75,3,1.00111716231,0.00111716230618,False,80.5486284289,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-1,0,0,-1,4,1.00149384882,0.00149384882476,False,81.2967581047,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-1.25,0,0,-1.25,5,1.001871837,0.00187183700496,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-1.5,0,0,-1.5,6,1.00225111405,0.00225111404764,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-1.75,0,0,-1.75,7,1.00263166707,0.00263166707168,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-2,0,0,-2,8,1.00301348311,0.00301348311437,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-2.25,0,0,-2.25,9,1.00339654913,0.00339654913169,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-2.5,0,0,-2.5,10,1.003780852,0.00378085199871,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-2.75,0,0,-2.75,11,1.00416637851,0.00416637850986,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-3,0,0,-3,12,1.00455311538,0.00455311537937,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-3.25,0,0,-3.25,13,1.00494104924,0.00494104924162,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-3.5,0,0,-3.5,14,1.00533016665,0.0053301666515,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-3.75,0,0,-3.75,15,1.00572045408,0.00572045408483,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-4,0,0,-4,16,1.00611189794,0.00611189793876,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-4.25,0,0,-4.25,17,1.00650448453,0.00650448453218,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-4.5,0,0,-4.5,18,1.00689820011,0.00689820010613,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-4.75,0,0,-4.75,19,1.00729303082,0.00729303082425,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,NEGATIVE,-5,0,0,-5,20,1.00768896277,0.00768896277322,False,81.0473815461,0.000367745038959,-0.25,1.00036774504,-0.000367745038959,False,False,False
knee_stiff__matched_linear,HIP,POSITIVE,0.25,0,0,0.25,1,0.999623685946,-0.000376314053928,False,78.0548628429,-0.000376314053928,2,0.997063097918,0.0029369020822,True,True,False
knee_stiff__matched_linear,HIP,POSITIVE,0.5,0,0,0.5,2,0.999253696834,-0.000746303166305,False,77.8054862843,-0.000376314053928,2,0.997063097918,0.0029369020822,True,True,False
knee_stiff__matched_linear,HIP,POSITIVE,0.75,0,0,0.75,3,0.99888508444,-0.00111491555967,False,77.3067331671,-0.000376314053928,2,0.997063097918,0.0029369020822,True,True,False
knee_stiff__matched_linear,HIP,POSITIVE,1,0,0,1,4,0.998517860983,-0.00148213901663,False,77.0573566085,-0.000376314053928,2,0.997063097918,0.0029369020822,True,True,False
knee_stiff__matched_linear,HIP,POSITIVE,1.25,0,0,1.25,5,0.998152038596,-0.00184796140393,False,76.8079800499,-0.000376314053928,2,0.997063097918,0.0029369020822,True,True,False
knee_stiff__matched_linear,HIP,POSITIVE,1.5,0,0,1.5,6,0.997787629327,-0.00221237067269,False,76.5586034913,-0.000376314053928,2,0.997063097918,0.0029369020822,True,True,False
knee_stiff__matched_linear,HIP,POSITIVE,1.75,0,0,1.75,7,0.997424645141,-0.00257535485861,False,76.3092269327,-0.000376314053928,2,0.997063097918,0.0029369020822,True,True,False
knee_stiff__matched_linear,HIP,POSITIVE,2,0,0,2,8,0.997063097918,-0.0029369020822,False,76.0598503741,-0.000376314053928,2,0.997063097918,0.0029369020822,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-0.25,0,-0.25,1,0.998880841206,-0.00111915879411,False,78.8029925187,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-0.5,0,-0.5,2,0.997762976849,-0.00223702315062,False,79.5511221945,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-0.75,0,-0.75,3,0.99664696741,-0.00335303259049,False,80.2992518703,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-1,0,-1,4,0.995532812069,-0.00446718793104,False,81.7955112219,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-1.25,0,-1.25,5,0.994420509997,-0.00557949000293,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-1.5,0,-1.5,6,0.99331006035,-0.00668993964992,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-1.75,0,-1.75,7,0.992201462271,-0.00779853772871,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-2,0,-2,8,0.991094714891,-0.00890528510875,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-2.25,0,-2.25,9,0.989989817328,-0.010010182672,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-2.5,0,-2.5,10,0.988886768687,-0.0111132313128,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-2.75,0,-2.75,11,0.987785568062,-0.0122144319376,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-3,0,-3,12,0.986686214535,-0.0133137854648,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-3.25,0,-3.25,13,0.985588707175,-0.0144112928247,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-3.5,0,-3.5,14,0.984493045041,-0.0155069549589,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-3.75,0,-3.75,15,0.983399227179,-0.0166007728206,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-4,0,-4,16,0.982307252626,-0.017692747374,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-4.25,0,-4.25,17,0.981217120406,-0.0187828795943,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-4.5,0,-4.5,18,0.980128829532,-0.0198711704675,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-4.75,0,-4.75,19,0.97904237901,-0.0209576209902,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,NEGATIVE,0,-5,0,-5,20,0.977957767831,-0.0220422321691,False,81.5461346633,-0.00111915879411,-5,0.977957767831,0.0220422321691,True,True,False
knee_stiff__matched_linear,KNEE,POSITIVE,0,0.25,0,0.25,1,1.00112213787,0.00112213787043,False,78.0548628429,0.00112213787043,0.25,1.00112213787,-0.00112213787043,False,False,False
knee_stiff__matched_linear,KNEE,POSITIVE,0,0.5,0,0.5,2,1.00224557174,0.00224557174481,False,77.8054862843,0.00112213787043,0.25,1.00112213787,-0.00112213787043,False,False,False
knee_stiff__matched_linear,KNEE,POSITIVE,0,0.75,0,0.75,3,1.00337086367,0.00337086366816,False,77.5561097257,0.00112213787043,0.25,1.00112213787,-0.00112213787043,False,False,False
knee_stiff__matched_linear,KNEE,POSITIVE,0,1,0,1,4,1.00449801439,0.00449801438837,False,77.3067331671,0.00112213787043,0.25,1.00112213787,-0.00112213787043,False,False,False
knee_stiff__matched_linear,KNEE,POSITIVE,0,1.25,0,1.25,5,1.00562702464,0.00562702463886,False,77.0573566085,0.00112213787043,0.25,1.00112213787,-0.00112213787043,False,False,False
knee_stiff__matched_linear,KNEE,POSITIVE,0,1.5,0,1.5,6,1.00675789514,0.00675789513842,False,76.8079800499,0.00112213787043,0.25,1.00112213787,-0.00112213787043,False,False,False
knee_stiff__matched_linear,KNEE,POSITIVE,0,1.75,0,1.75,7,1.00789062659,0.00789062659101,False,76.3092269327,0.00112213787043,0.25,1.00112213787,-0.00112213787043,False,False,False
knee_stiff__matched_linear,KNEE,POSITIVE,0,2,0,2,8,1.00902521969,0.00902521968556,False,75.8104738155,0.00112213787043,0.25,1.00112213787,-0.00112213787043,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.0025,-0.0025,1,1.00002150849,2.1508491282e-05,False,78.5536159601,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.005,-0.005,2,1.00004209673,4.20967291863e-05,False,78.5536159601,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.0075,-0.0075,3,1.00006230816,6.23081648246e-05,False,78.5536159601,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.01,-0.01,4,1.00008213249,8.21324931477e-05,False,78.5536159601,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.0125,-0.0125,5,1.00010159289,0.000101592894327,False,78.5536159601,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.015,-0.015,6,1.00012056445,0.000120564452927,False,78.3042394015,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.0175,-0.0175,7,1.00013913296,0.000139132961564,False,78.3042394015,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.02,-0.02,8,1.00015722167,0.000157221668758,False,78.3042394015,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.0225,-0.0225,9,1.00017508489,0.000175084889846,False,78.3042394015,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.025,-0.025,10,1.00019224892,0.000192248915984,False,78.3042394015,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.0275,-0.0275,11,1.00020889763,0.000208897634969,False,78.3042394015,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,NEGATIVE,0,0,-0.03,-0.03,12,1.00022483399,0.00022483399317,False,78.3042394015,2.1508491282e-05,-0.0025,1.00002150849,-2.1508491282e-05,False,False,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.0025,0.0025,1,0.999979333417,-2.06665833941e-05,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.005,0.005,2,0.999957782485,-4.22175152047e-05,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.0075,0.0075,3,0.999935925963,-6.4074037497e-05,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.01,0.01,4,0.999913789968,-8.62100324982e-05,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.0125,0.0125,5,0.999891421356,-0.0001085786437,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.015,0.015,6,0.999868777852,-0.00013122214849,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.0175,0.0175,7,0.99984590006,-0.00015409993976,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.02,0.02,8,0.999822948772,-0.000177051227583,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.0225,0.0225,9,0.999799710808,-0.000200289191867,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.025,0.025,10,0.999776236307,-0.000223763692783,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.0275,0.0275,11,0.99975268304,-0.000247316959769,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
knee_stiff__matched_linear,PHASE,POSITIVE,0,0,0.03,0.03,12,0.999729222401,-0.00027077759923,False,78.5536159601,-2.06665833941e-05,0.03,0.999729222401,0.00027077759923,True,True,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-0.25,0,0,-0.25,1,1.00059234134,0.000592341339066,False,79.0523690773,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-0.5,0,0,-0.5,2,1.0011938523,0.00119385230027,False,79.5511221945,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-0.75,0,0,-0.75,3,1.00179948491,0.0017994849098,False,80.5486284289,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-1,0,0,-1,4,1.00240922311,0.00240922311135,False,81.2967581047,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-1.25,0,0,-1.25,5,1.00302305073,0.00302305072554,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-1.5,0,0,-1.5,6,1.00364095145,0.00364095145048,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-1.75,0,0,-1.75,7,1.00426290886,0.00426290886246,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-2,0,0,-2,8,1.00488890642,0.00488890641652,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-2.25,0,0,-2.25,9,1.00551892745,0.00551892744716,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-2.5,0,0,-2.5,10,1.00615295517,0.00615295516897,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-2.75,0,0,-2.75,11,1.00679097268,0.0067909726773,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-3,0,0,-3,12,1.00743296295,0.00743296294895,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-3.25,0,0,-3.25,13,1.00807890884,0.00807890884289,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-3.5,0,0,-3.5,14,1.0087287931,0.00872879310089,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-3.75,0,0,-3.75,15,1.00938259835,0.00938259834832,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-4,0,0,-4,16,1.01004030709,0.0100403070948,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-4.25,0,0,-4.25,17,1.01070190174,0.010701901735,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-4.5,0,0,-4.5,18,1.01136736455,0.0113673645493,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-4.75,0,0,-4.75,19,1.0120366777,0.0120366777047,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,NEGATIVE,-5,0,0,-5,20,1.01270982326,0.0127098232552,False,81.0473815461,0.000592341339066,-0.25,1.00059234134,-0.000592341339066,False,False,False
prospective_subject_001__matched_linear,HIP,POSITIVE,0.25,0,0,0.25,1,0.999401747968,-0.000598252032347,False,78.0548628429,-0.000598252032347,2,0.995366804456,0.00463319554393,True,True,False
prospective_subject_001__matched_linear,HIP,POSITIVE,0.5,0,0,0.5,2,0.998812697049,-0.00118730295086,False,77.8054862843,-0.000598252032347,2,0.995366804456,0.00463319554393,True,True,False
prospective_subject_001__matched_linear,HIP,POSITIVE,0.75,0,0,0.75,3,0.998227830761,-0.00177216923884,False,77.3067331671,-0.000598252032347,2,0.995366804456,0.00463319554393,True,True,False
prospective_subject_001__matched_linear,HIP,POSITIVE,1,0,0,1,4,0.997647164536,-0.00235283546435,False,77.0573566085,-0.000598252032347,2,0.995366804456,0.00463319554393,True,True,False
prospective_subject_001__matched_linear,HIP,POSITIVE,1.25,0,0,1.25,5,0.997070713678,-0.00292928632202,False,76.8079800499,-0.000598252032347,2,0.995366804456,0.00463319554393,True,True,False
prospective_subject_001__matched_linear,HIP,POSITIVE,1.5,0,0,1.5,6,0.996498493366,-0.00350150663358,False,76.5586034913,-0.000598252032347,2,0.995366804456,0.00463319554393,True,True,False
prospective_subject_001__matched_linear,HIP,POSITIVE,1.75,0,0,1.75,7,0.995930518652,-0.00406948134838,False,76.3092269327,-0.000598252032347,2,0.995366804456,0.00463319554393,True,True,False
prospective_subject_001__matched_linear,HIP,POSITIVE,2,0,0,2,8,0.995366804456,-0.00463319554393,False,76.0598503741,-0.000598252032347,2,0.995366804456,0.00463319554393,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-0.25,0,-0.25,1,0.998402918578,-0.00159708142236,False,78.8029925187,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-0.5,0,-0.5,2,0.996812377339,-0.00318762266102,False,79.5511221945,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-0.75,0,-0.75,3,0.99522786943,-0.00477213057022,False,80.2992518703,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-1,0,-1,4,0.993649388932,-0.00635061106775,False,81.7955112219,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-1.25,0,-1.25,5,0.992076929776,-0.00792307022393,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-1.5,0,-1.5,6,0.990510485739,-0.00948951426115,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-1.75,0,-1.75,7,0.988950050447,-0.0110499495533,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-2,0,-2,8,0.987395617375,-0.0126043826255,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-2.25,0,-2.25,9,0.985847179847,-0.0141528201531,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-2.5,0,-2.5,10,0.984304731038,-0.0156952689618,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-2.75,0,-2.75,11,0.982768263973,-0.0172317360267,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-3,0,-3,12,0.981237771528,-0.0187622284715,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-3.25,0,-3.25,13,0.979713246431,-0.0202867535688,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-3.5,0,-3.5,14,0.978194681262,-0.0218053187385,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-3.75,0,-3.75,15,0.976682068452,-0.023317931548,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-4,0,-4,16,0.975175400289,-0.0248245997111,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-4.25,0,-4.25,17,0.973674668912,-0.0263253310878,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-4.5,0,-4.5,18,0.972179866317,-0.0278201336833,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-4.75,0,-4.75,19,0.970690984353,-0.0293090156474,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,NEGATIVE,0,-5,0,-5,20,0.969208014726,-0.0307919852742,False,81.5461346633,-0.00159708142236,-5,0.969208014726,0.0307919852742,True,True,False
prospective_subject_001__matched_linear,KNEE,POSITIVE,0,0.25,0,0.25,1,1.00160212395,0.00160212394903,False,78.0548628429,0.00160212394903,0.25,1.00160212395,-0.00160212394903,False,False,False
prospective_subject_001__matched_linear,KNEE,POSITIVE,0,0.5,0,0.5,2,1.00321079915,0.00321079915055,False,77.8054862843,0.00160212394903,0.25,1.00160212395,-0.00160212394903,False,False,False
prospective_subject_001__matched_linear,KNEE,POSITIVE,0,0.75,0,0.75,3,1.00482552982,0.00482552981821,False,77.5561097257,0.00160212394903,0.25,1.00160212395,-0.00160212394903,False,False,False
prospective_subject_001__matched_linear,KNEE,POSITIVE,0,1,0,1,4,1.0064463211,0.00644632110042,False,77.3067331671,0.00160212394903,0.25,1.00160212395,-0.00160212394903,False,False,False
prospective_subject_001__matched_linear,KNEE,POSITIVE,0,1.25,0,1.25,5,1.00807317799,0.00807317799038,False,77.0573566085,0.00160212394903,0.25,1.00160212395,-0.00160212394903,False,False,False
prospective_subject_001__matched_linear,KNEE,POSITIVE,0,1.5,0,1.5,6,1.00970610533,0.00970610532581,False,76.8079800499,0.00160212394903,0.25,1.00160212395,-0.00160212394903,False,False,False
prospective_subject_001__matched_linear,KNEE,POSITIVE,0,1.75,0,1.75,7,1.01134510779,0.0113451077885,False,76.3092269327,0.00160212394903,0.25,1.00160212395,-0.00160212394903,False,False,False
prospective_subject_001__matched_linear,KNEE,POSITIVE,0,2,0,2,8,1.0129901899,0.0129901899039,False,75.8104738155,0.00160212394903,0.25,1.00160212395,-0.00160212394903,False,False,False
prospective_subject_001__matched_linear,PHASE,NEGATIVE,0,0,-0.0025,-0.0025,1,1.00002011406,2.01140611615e-05,False,78.5536159601,2.01140611615e-05,-0.0025,1.00002011406,-2.01140611615e-05,False,False,False
