case_id,subject_id,scenario_name,iteration,decision_state,trajectory_id,axis_direction,coordinate,direction,hip_delta,knee_delta,phase_delta,predicted_cumulative_delta_J,calibrated_uncertainty,meaningful_improvement_component,decision_evidence_margin,truth_cumulative_delta_J_posthoc,magnitude_gate_pass,direction_gate_pass,all_nondecision_gates_available,authorized,authorized_prediction_rank,selected,truth_direction_supports_improvement,truth_meaningful_improvement,domain_coverage,model_supported,decision_guard_status,truth_used_for_authorization,truth_attached_posthoc_only
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,4,EXPLOIT,asym_h+0.000_k-2.500_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-2.5,0.0125,-0.000113045221466,0.00400496043747,-0.00488695477853,-0.003891915216,-0.000113045221467,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,5,EXPLOIT,asym_h-1.250_k-3.750_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-3.75,0.0,0.000652461914962,0.00400496043747,-0.00565246191496,-0.00465742235243,0.00065246191499,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,5,EXPLOIT,asym_h+1.250_k-3.750_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-3.75,0.0,-0.000618892176068,0.00400496043747,-0.00438110782393,-0.0033860682614,-0.000618892176094,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,5,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-5.0,0.0,-0.00606116393129,0.00400496043747,0.00106116393129,0.00205620349382,-0.00606116393139,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,5,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-2.5,0.0,0.00613337744198,0.00400496043747,-0.011133377442,-0.0101383378795,0.00613337744209,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,5,EXPLOIT,asym_h+0.000_k-3.750_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-3.75,-0.0125,0.000108679595841,0.00400496043747,-0.00510867959584,-0.00411364003331,0.000108679595843,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,5,EXPLOIT,asym_h+0.000_k-3.750_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-3.75,0.0125,-0.000104493017191,0.00400496043747,-0.00489550698281,-0.00390046742028,-0.000104493017191,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,6,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000629392685823,0.00400496043747,-0.00562939268582,-0.00463435312329,0.000629392685848,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,6,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00059609614225,0.00400496043747,-0.00440390385775,-0.00340886429522,-0.000596096142272,False,False,False,False,,False,True,False,81.79551122194513,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,6,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00606116393129,0.00400496043747,-0.0110611639313,-0.0100661243688,0.00606116393139,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,6,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000100240533616,0.00400496043747,-0.00510024053362,-0.00410520097109,0.000100240533617,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,6,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.59345065085e-05,0.00400496043747,-0.00490406549349,-0.00390902593096,-9.59345065078e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,7,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000629392685823,0.00400496043747,-0.00562939268582,-0.00463435312329,0.000629392685848,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,7,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00059609614225,0.00400496043747,-0.00440390385775,-0.00340886429522,-0.000596096142272,False,False,False,False,,False,True,False,82.7930174563591,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,7,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00606116393129,0.00400496043747,-0.0110611639313,-0.0100661243688,0.00606116393139,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,7,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000100240533616,0.00400496043747,-0.00510024053362,-0.00410520097109,0.000100240533617,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,7,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.59345065085e-05,0.00400496043747,-0.00490406549349,-0.00390902593096,-9.59345065078e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,8,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000629392685823,0.00400496043747,-0.00562939268582,-0.00463435312329,0.000629392685848,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,8,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00059609614225,0.00400496043747,-0.00440390385775,-0.00340886429522,-0.000596096142272,False,False,False,False,,False,True,False,84.03990024937656,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,8,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00606116393129,0.00400496043747,-0.0110611639313,-0.0100661243688,0.00606116393139,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,8,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000100240533616,0.00400496043747,-0.00510024053362,-0.00410520097109,0.000100240533617,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,8,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.59345065085e-05,0.00400496043747,-0.00490406549349,-0.00390902593096,-9.59345065078e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,9,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000629392685823,0.00400496043747,-0.00562939268582,-0.00463435312329,0.000629392685848,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,9,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00059609614225,0.00400496043747,-0.00440390385775,-0.00340886429522,-0.000596096142272,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,9,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00606116393129,0.00400496043747,-0.0110611639313,-0.0100661243688,0.00606116393139,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,9,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000100240533616,0.00400496043747,-0.00510024053362,-0.00410520097109,0.000100240533617,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,9,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.59345065085e-05,0.00400496043747,-0.00490406549349,-0.00390902593096,-9.59345065078e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,10,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000629392685823,0.00400496043747,-0.00562939268582,-0.00463435312329,0.000629392685848,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,10,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00059609614225,0.00400496043747,-0.00440390385775,-0.00340886429522,-0.000596096142272,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,10,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00606116393129,0.00400496043747,-0.0110611639313,-0.0100661243688,0.00606116393139,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,10,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000100240533616,0.00400496043747,-0.00510024053362,-0.00410520097109,0.000100240533617,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,10,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.59345065085e-05,0.00400496043747,-0.00490406549349,-0.00390902593096,-9.59345065078e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,11,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000629392685823,0.00400496043747,-0.00562939268582,-0.00463435312329,0.000629392685848,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,11,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00059609614225,0.00400496043747,-0.00440390385775,-0.00340886429522,-0.000596096142272,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,11,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00606116393129,0.00400496043747,-0.0110611639313,-0.0100661243688,0.00606116393139,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,11,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000100240533616,0.00400496043747,-0.00510024053362,-0.00410520097109,0.000100240533617,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,11,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.59345065085e-05,0.00400496043747,-0.00490406549349,-0.00390902593096,-9.59345065078e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,12,EXPLORE,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000629392685823,0.00400496043747,-0.00562939268582,-0.00463435312329,0.000629392685848,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,12,EXPLORE,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00059609614225,0.00400496043747,-0.00440390385775,-0.00340886429522,-0.000596096142272,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,12,EXPLORE,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00606116393129,0.00400496043747,-0.0110611639313,-0.0100661243688,0.00606116393139,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,12,EXPLORE,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000100240533616,0.00400496043747,-0.00510024053362,-0.00410520097109,0.000100240533617,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,12,EXPLORE,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.59345065085e-05,0.00400496043747,-0.00490406549349,-0.00390902593096,-9.59345065078e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,13,FINAL_STOP_DECISION,asym_h-1.250_k-5.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-5.0,0.0,0.000629392685823,0.00400496043747,-0.00562939268582,-0.00463435312329,0.000629392685848,False,False,True,False,,False,False,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,13,FINAL_STOP_DECISION,asym_h+1.250_k-5.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-5.0,0.0,-0.00059609614225,0.00400496043747,-0.00440390385775,-0.00340886429522,-0.000596096142272,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,13,FINAL_STOP_DECISION,asym_h+0.000_k-3.750_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-3.75,0.0,0.00606116393129,0.00400496043747,-0.0110611639313,-0.0100661243688,0.00606116393139,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,13,FINAL_STOP_DECISION,asym_h+0.000_k-5.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-5.0,-0.0125,0.000100240533616,0.00400496043747,-0.00510024053362,-0.00410520097109,0.000100240533617,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__matched_linear,prospective_subject_002,matched_linear,13,FINAL_STOP_DECISION,asym_h+0.000_k-5.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-5.0,0.0125,-9.59345065085e-05,0.00400496043747,-0.00490406549349,-0.00390902593096,-9.59345065078e-05,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,1,EXPLOIT,asym_h-1.250_k+0.000_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,0.0,0.0,0.000565189978901,0.00400496043747,-0.0055651899789,-0.00457015041637,0.00123378932191,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,1,EXPLOIT,asym_h+1.250_k+0.000_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,0.0,0.0,-0.00052684427592,0.00400496043747,-0.00447315572408,-0.00347811616155,-0.00118992274196,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,1,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-1.25,0.0,-0.00641952663804,0.00400496043747,0.00141952663804,0.00241456620057,-0.00699144118431,True,True,True,True,1,True,True,True,100.0,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,1,EXPLOIT,asym_h+0.000_k+1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,1.25,0.0,0.00649758715541,0.00400496043747,-0.0114975871554,-0.0105025475929,0.00709493878227,False,False,False,False,,False,False,False,80.0498753117207,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,1,EXPLOIT,asym_h+0.000_k+0.000_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,0.0,-0.0125,0.000140570234847,0.00400496043747,-0.00514057023485,-0.00414553067232,0.000168060518233,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,1,EXPLOIT,asym_h+0.000_k+0.000_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,0.0,0.0125,-0.000134893622141,0.00400496043747,-0.00486510637786,-0.00387006681533,-0.000148591291914,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,2,EXPLOIT,asym_h-1.250_k-1.250_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-1.25,0.0,0.000533465598673,0.00400496043747,-0.00553346559867,-0.00453842603614,0.00118525583567,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,2,EXPLOIT,asym_h+1.250_k-1.250_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-1.25,0.0,-0.000495400332223,0.00400496043747,-0.00450459966778,-0.00350956010525,-0.00114192871837,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,2,EXPLOIT,asym_h+0.000_k-2.500_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-2.5,0.0,-0.00634140648859,0.00400496043747,0.00134140648859,0.00233644605112,-0.00688700556388,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,2,EXPLOIT,asym_h+0.000_k+0.000_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,0.0,0.0,0.00642003993907,0.00400496043747,-0.0114200399391,-0.0104250003765,0.00699144118431,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,2,EXPLOIT,asym_h+0.000_k-1.250_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-1.25,-0.0125,0.000131900450602,0.00400496043747,-0.0051319004506,-0.00413686088807,0.000156258921212,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,2,EXPLOIT,asym_h+0.000_k-1.250_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-1.25,0.0125,-0.000125567255153,0.00400496043747,-0.00487443274485,-0.00387939318232,-0.000135928680561,False,False,True,False,,False,True,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,3,EXPLOIT,asym_h-1.250_k-2.500_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-2.5,0.0,0.0005015769872,0.00400496043747,-0.0055015769872,-0.00450653742467,0.00113745627796,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,3,EXPLOIT,asym_h+1.250_k-2.500_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-2.5,0.0,-0.000463791937312,0.00400496043747,-0.00453620806269,-0.00354116850016,-0.00109468971404,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,3,EXPLOIT,asym_h+0.000_k-3.750_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-3.75,0.0,-0.00626400852919,0.00400496043747,0.00126400852919,0.00225904809172,-0.00678274608481,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,3,EXPLOIT,asym_h+0.000_k-1.250_p+0.00000,KNEE_POSITIVE,knee,POSITIVE,0.0,-1.25,0.0,0.00634219128015,0.00400496043747,-0.0113421912802,-0.0103471517176,0.00688700556388,False,False,True,False,,False,False,False,100.0,True,EXECUTED_ENDPOINT_NOT_REELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,3,EXPLOIT,asym_h+0.000_k-2.500_p-0.01250,PHASE_NEGATIVE,phase,NEGATIVE,0.0,-2.5,-0.0125,0.000122939627739,0.00400496043747,-0.00512293962774,-0.00412790006521,0.0001441301736,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,3,EXPLOIT,asym_h+0.000_k-2.500_p+0.01250,PHASE_POSITIVE,phase,POSITIVE,0.0,-2.5,0.0125,-0.000116451332969,0.00400496043747,-0.00488354866703,-0.0038885091045,-0.000123481549872,False,False,True,False,,False,True,False,99.75062344139651,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,4,EXPLOIT,asym_h-1.250_k-3.750_p+0.00000,HIP_NEGATIVE,hip,NEGATIVE,-1.25,-3.75,0.0,0.000469903055961,0.00400496043747,-0.00546990305596,-0.00447486349343,0.00109042298694,False,False,True,False,,False,False,False,100.0,True,ENDPOINT_MAGNITUDE_GATE_FAILED,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,4,EXPLOIT,asym_h+1.250_k-3.750_p+0.00000,HIP_POSITIVE,hip,POSITIVE,1.25,-3.75,0.0,-0.000432406675418,0.00400496043747,-0.00456759332458,-0.00357255376205,-0.00104824183141,False,False,False,False,,False,True,False,86.0349127182045,False,UNSUPPORTED_PROVENANCE_NOT_EXPLOIT_ELIGIBLE,False,True
prospective_subject_002__hip_knee_coupling_strong,prospective_subject_002,hip_knee_coupling_strong,4,EXPLOIT,asym_h+0.000_k-5.000_p+0.00000,KNEE_NEGATIVE,knee,NEGATIVE,0.0,-5.0,0.0,-0.00618696395253,0.00400496043747,0.00118696395253,0.00218200351506,-0.00667843346042,True,True,True,True,1,True,True,True,99.75062344139651,True,RESEARCH_EXPLOIT_ELIGIBLE,False,True
