family,subject_a,subject_b,spearman_rank,oracle_a,oracle_b,oracle_same,oracle_distance,transfer_a_to_b_regret_pct,transfer_b_to_a_regret_pct
KEY_POSTURE_TIMING,MYOLEG_VP_001,MYOLEG_VP_031,0.9996494837079283,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_003,0.9996979307323492,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_005,0.9999000003726694,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_006,0.999816563830611,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_007,0.9999000003726694,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_009,0.9996256742728494,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_010,0.9999699794079442,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_011,0.9998737064747999,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_013,0.9999486544356564,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_014,0.9998956525627855,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_015,0.9994677038470664,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_017,0.9996699805259526,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_018,0.9996919266139381,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_019,0.9999159423422438,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_021,0.9999853002618211,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_022,0.9997453425639409,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_023,0.9996718438730456,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_025,0.9992784705978321,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_026,0.9990882021557683,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_027,0.9999792961434099,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_029,0.9998494829625895,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_030,0.9993329217406642,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_002,MYOLEG_VP_031,0.9998364395329377,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_005,0.9998577645052255,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_006,0.9999625260195718,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_007,0.999873292397668,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_009,0.9999834369147279,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_010,0.9997906840098733,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_011,0.9998633545465048,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_013,0.9998329198773174,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_014,0.9998964807170492,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_015,0.9999149071494144,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_017,0.9999743272178282,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_018,0.9999697723693782,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_019,0.9998913047529016,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_021,0.9996416162424239,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_022,0.9999774327963168,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_023,0.9999590063639514,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_025,0.9998587996980549,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_026,0.9997681168061899,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_027,0.9996594215590915,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_029,0.9999322983889501,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_030,0.9998774331689863,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_003,MYOLEG_VP_031,0.9999407869701522,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_006,0.9999356110060045,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_007,0.9999948240358526,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_009,0.9998109737893317,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_010,0.999953623361238,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_011,0.9999904762259686,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_013,0.9999668738294558,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_014,0.99996211194244,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_015,0.999732299134289,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_017,0.9998670812406911,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_018,0.9998761909375907,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_019,0.9999602485953469,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_021,0.9998799176317769,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_022,0.9998728783205364,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_023,0.9998538307724734,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_025,0.9995581797003655,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_026,0.9994122175114047,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_027,0.9999037270668557,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_029,0.9999629400967037,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_030,0.9996064196862207,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_005,MYOLEG_VP_031,0.9999532092841061,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_007,0.9999459629342996,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_009,0.9999343687746092,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_010,0.9998886132515449,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_011,0.9999364391602682,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_013,0.999917805689337,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_014,0.999957764132556,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_015,0.9998639756622025,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_017,0.9999565219011606,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_018,0.9999604556339129,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_019,0.999951760014145,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_021,0.9997743279631671,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_022,0.9999693582922465,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_023,0.9999459629342996,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_025,0.9997606634178174,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_026,0.9996534174406805,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_027,0.9997925473569663,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_029,0.9999797102205418,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_030,0.9997946177426255,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_006,MYOLEG_VP_031,0.9999848861846892,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_009,0.9998310565302241,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_010,0.9999542444769356,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_011,0.9999855073003869,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_013,0.9999697723693782,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_014,0.9999674949451535,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_015,0.9997488622195612,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_017,0.9998784683618157,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_018,0.9998877850972813,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_019,0.9999672879065875,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_021,0.9998776402075521,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_022,0.9998894414058085,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_023,0.9998670812406911,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_025,0.9995869580610258,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_026,0.9994463788747785,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_027,0.9998981370255764,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_029,0.9999691512536807,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_030,0.9996316783912607,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_007,MYOLEG_VP_031,0.999960041556781,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_010,0.9997316780185913,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_011,0.9998204975633631,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_013,0.999780953197276,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_014,0.9998546589267369,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_015,0.9999430643943771,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_017,0.9999706005236421,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_018,0.99996211194244,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_019,0.9998463773841009,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_021,0.9995619063945518,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_022,0.9999575570939901,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_023,0.9999565219011606,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_025,0.9998971018327468,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_026,0.9998227749875881,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_027,0.9995853017524987,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_029,0.9999008285269332,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_030,0.999911801570926,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_009,MYOLEG_VP_031,0.999911801570926,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_011,0.9999362321217024,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_013,0.9999838509918597,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_014,0.9999488614742222,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_015,0.9996039352234298,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_017,0.9997751561174307,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_018,0.9997929614340982,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_019,0.9999581782096879,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_021,0.9999523811298425,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_022,0.9998231890647199,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_023,0.9997753631559967,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_025,0.9994254679796225,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_026,0.9992588019340715,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_027,0.99996211194244,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_029,0.9999159423422438,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_030,0.9994768135439662,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_010,MYOLEG_VP_031,0.9999064185682125,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_013,0.999949689628486,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_014,0.9999573500554243,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_015,0.9997546592994063,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_017,0.9998782613232498,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_018,0.9998859217501882,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_019,0.9999480333199586,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_021,0.9998534166953416,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_022,0.9998722572048385,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_023,0.9998627334308072,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_025,0.9995737075928081,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
KEY_POSTURE_TIMING,MYOLEG_VP_011,MYOLEG_VP_026,0.9994372691778788,KEY_POSTURE_TIMING:383,KEY_POSTURE_TIMING:383,True,0.0,0.0,0.0
