scope,subject_id,family,method,seed,budget,status,executed_count,domain_size,coverage_fraction,recommendation_id,recommendation_E3,recommendation_feasible,full_oracle_id,full_oracle_E3,recommendation_selection_score,pool_oracle_id,pool_oracle_E3,pool_has_full_oracle,pool_has_near_oracle,exploration_regret_relative_pct,recommendation_regret_relative_pct,distance_to_full_oracle,no_feasible_candidate_in_pool
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,PURE_BO_EI,0,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:246,0.9904527055317398,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9904527055317398,KEY_POSTURE_TIMING:246,0.9904527055317398,False,False,2.113274040064086,2.113274040064086,0.3886407938787006,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,PURE_BO_EI,0,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:384,0.9705379880436038,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9705379880436038,KEY_POSTURE_TIMING:384,0.9705379880436038,False,True,0.060114921068351555,0.060114921068351555,0.14433756729740643,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,0,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:329,0.9865110244031481,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9865110244031481,KEY_POSTURE_TIMING:329,0.9865110244031481,False,False,1.706896266532387,1.706896266532387,0.6208193510729725,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,0,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:329,0.9865110244031481,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9865110244031481,KEY_POSTURE_TIMING:329,0.9865110244031481,False,False,1.706896266532387,1.706896266532387,0.6208193510729725,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,0,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:329,0.9865110244031481,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9865110244031481,KEY_POSTURE_TIMING:329,0.9865110244031481,False,False,1.706896266532387,1.706896266532387,0.6208193510729725,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,1,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,1,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,1,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:292,0.9821282176614684,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9821282176614684,KEY_POSTURE_TIMING:292,0.9821282176614684,False,False,1.255039511153535,1.255039511153535,0.1613743060919757,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,1,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:368,0.9792060397331215,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9792060397331215,KEY_POSTURE_TIMING:368,0.9792060397331215,False,False,0.9537700472764897,0.9537700472764897,0.21650635094610965,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,2,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,2,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:324,0.9893522675421818,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9893522675421818,KEY_POSTURE_TIMING:324,0.9893522675421818,False,False,1.9998215497389553,1.9998215497389553,0.649519052838329,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,2,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:324,0.9893522675421818,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9893522675421818,KEY_POSTURE_TIMING:324,0.9893522675421818,False,False,1.9998215497389553,1.9998215497389553,0.649519052838329,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,2,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:324,0.9893522675421818,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9893522675421818,KEY_POSTURE_TIMING:324,0.9893522675421818,False,False,1.9998215497389553,1.9998215497389553,0.649519052838329,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,3,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,3,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,3,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,3,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:337,0.978946611479114,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.978946611479114,KEY_POSTURE_TIMING:337,0.978946611479114,False,False,0.9270236228917133,0.9270236228917133,0.30618621784789724,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,4,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,4,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:281,0.9936990629257658,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9936990629257658,KEY_POSTURE_TIMING:281,0.9936990629257658,False,False,2.447965621354883,2.447965621354883,0.6614378277661477,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,4,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:340,0.9745454101818862,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9745454101818862,KEY_POSTURE_TIMING:340,0.9745454101818862,False,False,0.47327043340648134,0.47327043340648134,0.07216878364870322,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RANDOM,4,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:340,0.9745454101818862,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9745454101818862,KEY_POSTURE_TIMING:340,0.9745454101818862,False,False,0.47327043340648134,0.47327043340648134,0.07216878364870322,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,REFERENCE,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,REFERENCE,0,2,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,REFERENCE,0,4,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,REFERENCE,0,8,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:383,0.9699549004208172,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:383,0.9699549004208172,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,RESIDUAL_GP_GREEDY,0,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:383,0.9699549004208172,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,SPACE_FILLING,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,SPACE_FILLING,0,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,SPACE_FILLING,0,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9699549004208172,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.097576966325717,3.097576966325717,0.5,False
DEVELOPMENT,MYOLEG_VP_017,KEY_POSTURE_TIMING,SPACE_FILLING,0,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:383,0.9699549004208172,True,KEY_POSTURE_TIMING:383,0.9699549004208172,0.9699549004208172,KEY_POSTURE_TIMING:383,0.9699549004208172,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,MODEL_INFORMED_BO_EI,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,MODEL_INFORMED_BO_EI,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:288,0.9758710972311491,True,BETA_TIMING:288,0.9758710972311491,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,MODEL_INFORMED_BO_EI,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:288,0.9758710972311491,True,BETA_TIMING:288,0.9758710972311491,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,MODEL_INFORMED_BO_EI,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:288,0.9758710972311491,True,BETA_TIMING:288,0.9758710972311491,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,PHYSICS_GREEDY,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,PHYSICS_GREEDY,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:288,0.9758710972311491,True,BETA_TIMING:288,0.9758710972311491,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,PHYSICS_GREEDY,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:288,0.9758710972311491,True,BETA_TIMING:288,0.9758710972311491,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,PHYSICS_GREEDY,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:288,0.9758710972311491,True,BETA_TIMING:288,0.9758710972311491,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,PURE_BO_EI,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,PURE_BO_EI,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,PURE_BO_EI,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:108,0.9866791420761098,True,BETA_TIMING:288,0.9758710972311491,0.9866791420761098,BETA_TIMING:108,0.9866791420761098,False,False,1.1075279179418862,1.1075279179418862,0.36084391824351614,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,PURE_BO_EI,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:252,0.977863424268812,True,BETA_TIMING:288,0.9758710972311491,0.977863424268812,BETA_TIMING:252,0.977863424268812,False,False,0.20415883238224783,0.20415883238224783,0.07216878364870322,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:275,0.9963268481012751,True,BETA_TIMING:288,0.9758710972311491,0.9963268481012751,BETA_TIMING:275,0.9963268481012751,False,False,2.0961529579229703,2.0961529579229703,0.39528470752104744,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:275,0.9963268481012751,True,BETA_TIMING:288,0.9758710972311491,0.9963268481012751,BETA_TIMING:275,0.9963268481012751,False,False,2.0961529579229703,2.0961529579229703,0.39528470752104744,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:275,0.9963268481012751,True,BETA_TIMING:288,0.9758710972311491,0.9963268481012751,BETA_TIMING:275,0.9963268481012751,False,False,2.0961529579229703,2.0961529579229703,0.39528470752104744,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,1,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,1,2,complete,2,324,0.006172839506172839,BETA_TIMING:152,0.992423450918865,True,BETA_TIMING:288,0.9758710972311491,0.992423450918865,BETA_TIMING:152,0.992423450918865,False,False,1.6961618941968974,1.6961618941968974,0.3535533905932738,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,1,4,complete,4,324,0.012345679012345678,BETA_TIMING:152,0.992423450918865,True,BETA_TIMING:288,0.9758710972311491,0.992423450918865,BETA_TIMING:152,0.992423450918865,False,False,1.6961618941968974,1.6961618941968974,0.3535533905932738,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,1,8,complete,8,324,0.024691358024691357,BETA_TIMING:266,0.9901791404366896,True,BETA_TIMING:288,0.9758710972311491,0.9901791404366896,BETA_TIMING:266,0.9901791404366896,False,False,1.4661816756472204,1.4661816756472204,0.3679900360969936,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,2,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,2,2,complete,2,324,0.006172839506172839,BETA_TIMING:271,0.9935969961577265,True,BETA_TIMING:288,0.9758710972311491,0.9935969961577265,BETA_TIMING:271,0.9935969961577265,False,False,1.8164180675984047,1.8164180675984047,0.414578098794425,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,2,4,complete,4,324,0.012345679012345678,BETA_TIMING:271,0.9935969961577265,True,BETA_TIMING:288,0.9758710972311491,0.9935969961577265,BETA_TIMING:271,0.9935969961577265,False,False,1.8164180675984047,1.8164180675984047,0.414578098794425,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,2,8,complete,8,324,0.024691358024691357,BETA_TIMING:263,0.9880642195191314,True,BETA_TIMING:288,0.9758710972311491,0.9880642195191314,BETA_TIMING:263,0.9880642195191314,False,False,1.2494603357531542,1.2494603357531542,0.5994789404140899,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,3,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,3,2,complete,2,324,0.006172839506172839,BETA_TIMING:263,0.9880642195191314,True,BETA_TIMING:288,0.9758710972311491,0.9880642195191314,BETA_TIMING:263,0.9880642195191314,False,False,1.2494603357531542,1.2494603357531542,0.5994789404140899,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,3,4,complete,4,324,0.012345679012345678,BETA_TIMING:263,0.9880642195191314,True,BETA_TIMING:288,0.9758710972311491,0.9880642195191314,BETA_TIMING:263,0.9880642195191314,False,False,1.2494603357531542,1.2494603357531542,0.5994789404140899,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,3,8,complete,8,324,0.024691358024691357,BETA_TIMING:259,0.9854569665818526,True,BETA_TIMING:288,0.9758710972311491,0.9854569665818526,BETA_TIMING:259,0.9854569665818526,False,False,0.9822884782530802,0.9822884782530802,0.1613743060919757,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,4,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,4,2,complete,2,324,0.006172839506172839,BETA_TIMING:235,0.9956388314383469,True,BETA_TIMING:288,0.9758710972311491,0.9956388314383469,BETA_TIMING:235,0.9956388314383469,False,False,2.025650135892438,2.025650135892438,0.4330127018922193,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,4,4,complete,4,324,0.012345679012345678,BETA_TIMING:305,0.9904593270591753,True,BETA_TIMING:288,0.9758710972311491,0.9904593270591753,BETA_TIMING:305,0.9904593270591753,False,False,1.4948931133853203,1.4948931133853203,0.28867513459481287,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RANDOM,4,8,complete,8,324,0.024691358024691357,BETA_TIMING:303,0.9888612778504013,True,BETA_TIMING:288,0.9758710972311491,0.9888612778504013,BETA_TIMING:303,0.9888612778504013,False,False,1.3311369356167506,1.3311369356167506,0.4841229182759272,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,REFERENCE,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,REFERENCE,0,2,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,REFERENCE,0,4,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,REFERENCE,0,8,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RESIDUAL_GP_GREEDY,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RESIDUAL_GP_GREEDY,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:288,0.9758710972311491,True,BETA_TIMING:288,0.9758710972311491,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RESIDUAL_GP_GREEDY,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:288,0.9758710972311491,True,BETA_TIMING:288,0.9758710972311491,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,RESIDUAL_GP_GREEDY,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:288,0.9758710972311491,True,BETA_TIMING:288,0.9758710972311491,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,SPACE_FILLING,0,1,complete,1,324,0.0030864197530864196,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,SPACE_FILLING,0,2,complete,2,324,0.006172839506172839,BETA_TIMING:163,1.0,True,BETA_TIMING:288,0.9758710972311491,1.0,BETA_TIMING:163,1.0,False,False,2.4725502002582274,2.4725502002582274,0.5,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,SPACE_FILLING,0,4,complete,4,324,0.012345679012345678,BETA_TIMING:288,0.9758710972311491,True,BETA_TIMING:288,0.9758710972311491,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,BETA_TIMING,SPACE_FILLING,0,8,complete,8,324,0.024691358024691357,BETA_TIMING:288,0.9758710972311491,True,BETA_TIMING:288,0.9758710972311491,0.9758710972311491,BETA_TIMING:288,0.9758710972311491,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9698086940825621,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.113119742239354,3.113119742239354,0.5,False
DEVELOPMENT,MYOLEG_VP_018,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:383,0.9698086940825621,True,KEY_POSTURE_TIMING:383,0.9698086940825621,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,4,complete,4,387,0.0103359173126615,KEY_POSTURE_TIMING:383,0.9698086940825621,True,KEY_POSTURE_TIMING:383,0.9698086940825621,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,KEY_POSTURE_TIMING,MODEL_INFORMED_BO_EI,0,8,complete,8,387,0.020671834625323,KEY_POSTURE_TIMING:383,0.9698086940825621,True,KEY_POSTURE_TIMING:383,0.9698086940825621,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,True,True,0.0,0.0,0.0,False
DEVELOPMENT,MYOLEG_VP_018,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,1,complete,1,387,0.002583979328165375,KEY_POSTURE_TIMING:193,1.0,True,KEY_POSTURE_TIMING:383,0.9698086940825621,1.0,KEY_POSTURE_TIMING:193,1.0,False,False,3.113119742239354,3.113119742239354,0.5,False
DEVELOPMENT,MYOLEG_VP_018,KEY_POSTURE_TIMING,PHYSICS_GREEDY,0,2,complete,2,387,0.00516795865633075,KEY_POSTURE_TIMING:383,0.9698086940825621,True,KEY_POSTURE_TIMING:383,0.9698086940825621,0.9698086940825621,KEY_POSTURE_TIMING:383,0.9698086940825621,True,True,0.0,0.0,0.0,False
