subject_id,split,boundary_side,hip_deg,knee_deg,knee_velocity_deg_s,required_knee_drive_nm,subject_reference_knee_rms_nm,joint_limit_knee_contribution_nm,absolute_joint_limit_knee_contribution_nm,relative_joint_limit_contribution,joint_limit_active_count,contact_active_count,source_equality_residual_max,solver_warning_count,finite,artifact_gate_pass
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.5,1.0,-3.687797687640235e-13,11.036924047268874,0.0017996033133466495,0.0017996033133466495,0.00016305297614075434,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.5,-1.0,6.514553338594126e-13,11.036924047268874,0.0015728609277150933,0.0015728609277150933,0.00014250899263045153,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.5,0.0,6.613834285749765e-13,11.036924047268874,0.0015051747529539576,0.0015051747529539576,0.0001363762898528253,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.5,1.0,6.617069923127866e-13,11.036924047268874,0.0014374926296952595,0.0014374926296952595,0.00013024395416139266,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.5,-1.0,5.513714061946506e-13,11.036924047268874,0.001304236448581011,0.001304236448581011,0.00011817028394824814,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.5,0.0,5.514008340167997e-13,11.036924047268874,0.0012365610503378708,0.0012365610503378708,0.00011203855757654345,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.5,1.0,5.616715024795374e-13,11.036924047268874,0.001168889731994856,0.001168889731994856,0.00010590720086400359,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.6,-1.0,9.458846809100604e-13,11.036924047268874,0.0021710783840910215,0.0021710783840910215,0.00019671045798564342,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.6,0.0,9.50498142239139e-13,11.036924047268874,0.0020961289371603875,0.0020961289371603875,0.00018991966676431754,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.6,1.0,9.463609862292617e-13,11.036924047268874,0.002021183869427349,0.002021183869427349,0.0001831292723199901,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.6,-1.0,-6.736623102521294e-14,11.036924047268874,0.0019190686090307114,0.0019190686090307114,0.00017387712380838497,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.6,0.0,-6.765931917786261e-14,11.036924047268874,0.001844117880497726,0.001844117880497726,0.0001670862164675365,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.6,1.0,-7.302906089476774e-14,11.036924047268874,0.0017691715608268808,0.0017691715608268808,0.00016029570859144116,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.6,-1.0,-1.380905119901318e-13,11.036924047268874,0.0015203746008044343,0.0015203746008044343,0.0001377534713741784,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.6,0.0,-1.4098192158425997e-13,11.036924047268874,0.0014454373669404556,0.0014454373669404556,0.0001309637867171999,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.6,1.0,-1.3458274094904844e-13,11.036924047268874,0.0013705046028961222,0.0013705046028961222,0.0001241745070480265,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.6,-1.0,6.85063879782524e-14,11.036924047268874,0.0012243808900779815,0.0012243808900779815,0.00011093497471163254,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.6,0.0,6.226032081505196e-14,11.036924047268874,0.0011494556307192797,0.0011494556307192797,0.00010414637500415857,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.6,1.0,6.333318041331157e-14,11.036924047268874,0.0010745348727845172,0.0010745348727845172,9.735818314799536e-05,1,0,1.1102230246251565e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.7,-1.0,6.836776763514796e-14,11.036924047268874,0.0021606015617273407,0.0021606015617273407,0.00019576120597314332,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.7,0.0,6.250243849575392e-14,11.036924047268874,0.0020779943799118686,0.0020779943799118686,0.00018827658603178262,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.7,1.0,6.967724954858687e-14,11.036924047268874,0.001995392006971298,0.001995392006971298,0.00018079240179831309,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.7,-1.0,7.803230969357989e-13,11.036924047268874,0.0018835982522187186,0.0018835982522187186,0.0001706633337469439,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.7,0.0,7.808316841662768e-13,11.036924047268874,0.0018009896130259198,0.0018009896130259198,0.00016317858175997696,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.7,1.0,7.807489332112211e-13,11.036924047268874,0.0017183858155151912,0.0017183858155151912,0.0001556942684533932,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.7,-1.0,-1.7502742756787004e-14,11.036924047268874,0.0014464094002055964,0.0014464094002055964,0.00013105185774686158,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.7,0.0,-1.2132968276841727e-14,11.036924047268874,0.0013638156557606797,0.0013638156557606797,0.00012356845529784728,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.7,1.0,-1.5725012970572782e-14,11.036924047268874,0.00128122682048207,0.00128122682048207,0.00011608549764362237,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.7,-1.0,-1.8083576748267127e-13,11.036924047268874,0.0011216216678021633,0.0011216216678021633,0.00010162448006333002,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.7,0.0,-1.8415313588024869e-13,11.036924047268874,0.0010390411660680294,0.0010390411660680294,9.41422774695223e-05,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.7,1.0,-1.7906011918832302e-13,11.036924047268874,0.000956465608503235,0.000956465608503235,8.666052284195213e-05,1,0,1.9984014443252818e-15,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.75,-1.0,1.7680801954879198e-12,11.036924047268874,0.0021481536362093242,0.0021481536362093242,0.00019463336224923033,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.75,0.0,1.7796025075780896e-12,11.036924047268874,0.002061561941046891,0.002061561941046891,0.0001867877256577689,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.75,1.0,1.793077838063553e-12,11.036924047268874,0.0019749752774002637,0.0019749752774002637,0.00017894254494656763,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.75,-1.0,2.0249802423656184e-14,11.036924047268874,0.0018581495358487318,0.0018581495358487318,0.00016835755396074666,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.75,0.0,3.013789912950381e-14,11.036924047268874,0.0017715562905915327,0.0017715562905915327,0.00016051177692301966,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.75,1.0,2.4346712467663323e-14,11.036924047268874,0.0016849681112997728,0.0016849681112997728,0.00015266645888686024,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.75,-1.0,-5.0605039746696304e-14,11.036924047268874,0.0014009694459431136,0.0014009694459431136,0.00012693477276304972,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.75,0.0,-4.991199805168718e-14,11.036924047268874,0.0013143918244409153,0.0013143918244409153,0.0001190904113149321,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.75,1.0,-4.9611168691881565e-14,11.036924047268874,0.0012278193397962083,0.0012278193397962083,0.00011124651529155323,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.75,-1.0,-5.964590391417149e-14,11.036924047268874,0.0010612386926531323,0.0010612386926531323,9.615348335352e-05,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.75,0.0,-6.64478567787188e-14,11.036924047268874,0.0009746749749600755,0.0009746749749600755,8.83103816593956e-05,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.75,1.0,-5.663601758249151e-14,11.036924047268874,0.0008881164309007849,0.0008881164309007849,8.046774872212267e-05,1,0,2.220446049250313e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.8,-1.0,-1.2850064331225392e-12,11.036924047268874,0.0021306957422866906,0.0021306957422866906,0.00019305159056648023,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.8,0.0,-1.2889701487701886e-12,11.036924047268874,0.002040013596992107,0.002040013596992107,0.0001848353389273269,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.8,1.0,-1.276051164551144e-12,11.036924047268874,0.001949336711137014,0.001949336711137014,0.0001766195638194488,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.8,-1.0,-9.829747643376893e-14,11.036924047268874,0.0018273471963747578,0.0018273471963747578,0.00016556670939734712,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.8,0.0,-8.829443059552275e-14,11.036924047268874,0.0017366634049626654,0.0017366634049626654,0.00015735030861179197,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.8,1.0,-9.435078852449731e-14,11.036924047268874,0.0016459849091308356,0.0016459849091308356,0.00014913438763204502,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.8,-1.0,-2.658203337705535e-13,11.036924047268874,0.0013496691553490352,0.0013496691553490352,0.0001222867122731551,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.8,0.0,-2.678338034588697e-13,11.036924047268874,0.0012590017364280735,0.0012590017364280735,0.00011407179491641223,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.8,1.0,-2.709091530524215e-13,11.036924047268874,0.001168339687485825,0.001168339687485825,0.00010585736410634581,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.8,-1.0,9.777418707885792e-14,11.036924047268874,0.000994624151353276,0.000994624151353276,9.011787587678464e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.8,0.0,1.0081590172388652e-13,11.036924047268874,0.0009039713157370906,0.0009039713157370906,8.190427983970602e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.8,1.0,9.86584887435093e-14,11.036924047268874,0.0008133238886994761,0.0008133238886994761,7.369117384664217e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.9,-1.0,-9.93036925015447e-13,11.036924047268874,0.0020801197155049683,0.0020801197155049683,0.00018846915196627645,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.9,0.0,-9.821337674179839e-13,11.036924047268874,0.0019809314565932606,0.0019809314565932606,0.00017948220429073706,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,119.9,1.0,-9.85209824479737e-13,11.036924047268874,0.0018817489291076232,0.0018817489291076232,0.0001704957759107954,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.9,-1.0,-1.4099450260917346e-13,11.036924047268874,0.0017490254974130849,0.0017490254974130849,0.00015847037543452946,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.9,0.0,-1.3565944432832868e-13,11.036924047268874,0.0016498353901420416,0.0016498353901420416,0.00014948326028847676,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,119.9,1.0,-1.490525571441943e-13,11.036924047268874,0.0015506510539701932,0.0015506510539701932,0.00014049666803260346,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.9,-1.0,-8.484474401693995e-15,11.036924047268874,0.0012287945144504638,0.0012287945144504638,0.0001113348709466324,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.9,0.0,-7.751111364254671e-15,11.036924047268874,0.0011296223377498078,0.0011296223377498078,0.00010234938039909198,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,119.9,1.0,6.818738545031133e-16,11.036924047268874,0.0010304560138630146,0.0010304560138630146,9.33644201454847e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.9,-1.0,-9.625464953283096e-14,11.036924047268874,0.000841982400485686,0.000841982400485686,7.628777700015409e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.9,0.0,-7.647119319850971e-14,11.036924047268874,0.0007428262226281559,0.0007428262226281559,6.730373602706551e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,119.9,1.0,-8.625527450113915e-14,11.036924047268874,0.0006436759399862114,0.0006436759399862114,5.832022918971625e-05,1,0,6.661338147750939e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,120.0,-1.0,6.493994003427994e-13,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,120.0,0.0,-2.1496212727725236e-15,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,30.0,120.0,1.0,-1.1745571007029e-15,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,120.0,-1.0,5.44791670502714e-13,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,120.0,0.0,1.1003855901540406e-15,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,60.0,120.0,1.0,-3.8771558998881324e-15,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,120.0,-1.0,4.025226048371297e-13,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,120.0,0.0,7.135141840101106e-16,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,90.0,120.0,1.0,-5.364845982140682e-16,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,120.0,-1.0,1.970406172501588e-13,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,120.0,0.0,3.43371529569975e-16,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_018,DEVELOPMENT,UPPER,112.0,120.0,1.0,1.0441478325540735e-15,11.036924047268874,0.0,0.0,0.0,1,0,4.440892098500626e-16,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.0,-1.0,-8.671879479300175e-14,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.0,0.0,-6.676843538389043e-14,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.0,1.0,-7.439786188345038e-14,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.0,-1.0,8.548068790692473e-14,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.0,0.0,1.1634128498080185e-13,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.0,1.0,9.600322802755246e-14,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.0,-1.0,2.2169611601829256e-13,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.0,0.0,2.094892320917967e-13,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.0,1.0,2.2240126389643646e-13,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.0,-1.0,2.285756004145532e-13,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.0,0.0,2.432008902822011e-13,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.0,1.0,1.711719685151478e-13,11.666085437753384,0.0,0.0,0.0,0,0,0.0,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.1,-1.0,-2.1852253285862932e-14,11.666085437753384,-0.0016030281951168106,0.0016030281951168106,0.0001374092624016918,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.1,0.0,5.7686098978360564e-15,11.666085437753384,-0.001667934782914436,0.001667934782914436,0.0001429729613942928,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.1,1.0,-2.7053236920452355e-14,11.666085437753384,-0.0017328410835710905,0.0017328410835710905,0.00014853663577358433,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.1,-1.0,-2.3681117930480507e-13,11.666085437753384,-0.0027349027771107295,0.0027349027771107295,0.00023443191734736753,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.1,0.0,-2.0953124726065322e-13,11.666085437753384,-0.0027998182523800413,0.0027998182523800413,0.00023999637816120957,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.1,1.0,-2.2293367860796598e-13,11.666085437753384,-0.002864733460802623,0.002864733460802623,0.0002455608161013352,1,0,6.539094352803199e-19,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.1,-1.0,-4.170187239047959e-13,11.666085437753384,-0.006292227805728822,0.006292227805728822,0.0005393606826644806,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.1,0.0,-3.945142805392701e-13,11.666085437753384,-0.0063571483407131825,0.0063571483407131825,0.0005449255771897913,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.1,1.0,-4.079336281651183e-13,11.666085437753384,-0.006422068774472575,0.006422068774472575,0.0005504904630382439,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.1,-1.0,3.152983283978782e-13,11.666085437753384,-0.009991474092203377,0.009991474092203377,0.0008564547332963388,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.1,0.0,3.372023074800219e-13,11.666085437753384,-0.01005639305781139,0.01005639305781139,0.0008620194932969749,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.1,1.0,3.465614924187235e-13,11.666085437753384,-0.010121312043946624,0.010121312043946624,0.0008675842550571747,1,0,6.539094352803199e-19,0,True,False
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.25,-1.0,-3.49038897451305e-13,11.666085437753384,-0.0008702916554956371,0.0008702916554956371,7.460014416483092e-05,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.25,0.0,-3.461359447108342e-13,11.666085437753384,-0.0008987389316915057,0.0008987389316915057,7.70386036076024e-05,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.25,1.0,-3.3106167936672857e-13,11.666085437753384,-0.0009271860495225772,0.0009271860495225772,7.947704947557213e-05,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.25,-1.0,-1.1661390451691614e-13,11.666085437753384,-0.0013668759308299422,0.0013668759308299422,0.00011716663126831777,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.25,0.0,-1.3727492611484453e-13,11.666085437753384,-0.0013953270809727472,0.0013953270809727472,0.00011960542278022735,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.25,1.0,-1.0493234769100049e-13,11.666085437753384,-0.0014237780820400819,0.0014237780820400819,0.00012204420151360285,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.25,-1.0,-4.0724452307150214e-13,11.666085437753384,-0.0029263857962590614,0.0029263857962590614,0.0002508455652818033,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.25,0.0,-3.9047902351862374e-13,11.666085437753384,-0.0029548391261036036,0.0029548391261036036,0.0002532845436345987,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.25,1.0,-4.1593249029220485e-13,11.666085437753384,-0.002983292379606019,0.002983292379606019,0.00025572351544345725,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.25,-1.0,-1.1184513977213522e-12,11.666085437753384,-0.004547522891105295,0.004547522891105295,0.0003898070964223147,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.25,0.0,-1.0553660208959376e-12,11.666085437753384,-0.004575975515595647,0.004575975515595647,0.00039224601431316736,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.25,1.0,-1.1034341315012802e-12,11.666085437753384,-0.004604428116965936,0.004604428116965936,0.00039468493022220153,1,0,1.1384122811097797e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.5,-1.0,4.3817105129012925e-14,11.666085437753384,-6.491126168091e-05,6.491126168091e-05,5.564099631127886e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.5,0.0,4.005906063321772e-14,11.666085437753384,-6.552488761984589e-05,6.552488761984589e-05,5.616698760648237e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,0.5,1.0,5.29936556329266e-14,11.666085437753384,-6.613850897407912e-05,6.613850897407912e-05,5.669297497174498e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.5,-1.0,-4.555212592664565e-14,11.666085437753384,-7.564065114419907e-05,7.564065114419907e-05,6.483807404616924e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.5,0.0,-3.374095884811357e-14,11.666085437753384,-7.625436016878293e-05,7.625436016878293e-05,6.536413656119061e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,60.0,0.5,1.0,-3.592484310532999e-14,11.666085437753384,-7.686806482335188e-05,7.686806482335188e-05,6.589019533029828e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.5,-1.0,-6.504068814823217e-15,11.666085437753384,-0.00010930603546486032,0.00010930603546486032,9.369555541838216e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.5,0.0,-3.8433262276636335e-14,11.666085437753384,-0.00010991979031349363,0.00010991979031349363,9.422165721311708e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,90.0,0.5,1.0,-5.049759131822011e-14,11.666085437753384,-0.00011053354236627756,0.00011053354236627756,9.474775661129029e-06,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.5,-1.0,1.0344923936288927e-12,11.666085437753384,-0.00014428491960486806,0.00014428491960486806,1.2367894987116944e-05,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.5,0.0,1.0330741857860254e-12,11.666085437753384,-0.00014489865856149486,0.00014489865856149486,1.2420503804350583e-05,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,112.0,0.5,1.0,1.0357001213688146e-12,11.666085437753384,-0.00014551239586526132,0.00014551239586526132,1.2473112479903422e-05,1,0,2.032879073410321e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,1.0,-1.0,-8.521995333125252e-15,11.666085437753384,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,1.0,0.0,7.186497970553787e-15,11.666085437753384,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
MYOLEG_VP_019,DEVELOPMENT,LOWER,30.0,1.0,1.0,-1.3391079261923652e-14,11.666085437753384,0.0,0.0,0.0,1,0,1.6263032587282567e-18,0,True,True
