model,beta_flex,beta_extend,share_shift,step1,step2,valid,invalid_reason,flexion_share,flexion_duration_s,extension_duration_s,min_warp_derivative,ROM_excess_rad,hip_speed_peak_deg_s,knee_speed_peak_deg_s,hip_accel_peak_deg_s2,knee_accel_peak_deg_s2,knee_angle_change_peak_deg,E0,E2,hip_torque_peak_Nm,knee_torque_peak_Nm,decomposition_residual_Nm,warning_count,hip_flex_RMS_Nm,hip_extend_RMS_Nm,knee_flex_RMS_Nm,knee_extend_RMS_Nm,hip_flex_relative,hip_extend_relative,knee_flex_relative,knee_extend_relative,family,parameter_flex,parameter_extend,E3,reverse_motion_deg,flex_midpoint_offset_deg,extend_midpoint_offset_deg
LEG_1_HEAVY_HIP_STIFF,-0.015,0.03,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,3.583600871603921e-07,18.712359813602195,25.905551183286075,11.8926039900727,18.421312281673764,4.158655964012239,98.50987968735512,1.0002542737484206,144.59189970784422,27.557397282517233,,,100.92716934112396,91.27637017459128,17.334782331215195,16.859812702696242,1.0000654408805367,1.0002542737484206,0.9949559859803968,0.9869900760837074,BETA_ORIGINAL,-0.015,0.03,0.9955664441732653,,,
LEG_1_HEAVY_HIP_STIFF,0.0,-0.03,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158429,0.0,18.712359813602195,25.641226651658123,11.8926039900727,13.842980024286032,4.184784862839212,98.5308232892852,1.014588821530486,144.59189970650982,27.549375089404904,,,100.92060150182982,91.22804846494996,17.422636447429014,17.33125582085644,1.0000003615848208,0.999724739143888,0.9999985055315396,1.014588821530486,BETA_ORIGINAL,0.0,-0.03,1.0035781069476835,,,
LEG_1_HEAVY_HIP_STIFF,0.0,-0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.9484809938579214,0.0,18.712359813602195,25.26613743118144,11.8926039900727,14.43104180645307,2.092903272918741,98.52626370136936,1.0070947469545206,144.59189970650982,27.549357108501816,,,100.92060150182982,91.2408562657844,17.422636447429014,17.203241672799198,1.0000003615848208,0.9998650937339912,0.9999985055315396,1.0070947469545206,BETA_ORIGINAL,0.0,-0.015,1.0017396769512181,,,
LEG_1_HEAVY_HIP_STIFF,0.0,0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.9484809938579212,1.8087057918059202e-07,18.712359813602195,25.45503715020884,11.8926039900727,17.01959967077681,2.090357773859815,98.51831021775205,1.0001301303666366,144.59189970650982,27.557675741943683,,,100.92060150182982,91.26504169785508,17.422636447429014,16.967697901693302,1.0000003615848208,1.0001301303666366,0.9999985055315396,0.9933057821146164,BETA_ORIGINAL,0.0,0.015,0.9983586948994033,,,
LEG_1_HEAVY_HIP_STIFF,0.0,0.03,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,3.583600871603921e-07,18.712359813602195,25.905551183286075,11.8926039900727,18.421312281673764,4.158655964012239,98.51484927267052,1.0002542737484206,144.59189970650982,27.557397282517233,,,100.92060150182982,91.27637017459128,17.422636447429014,16.859812702696242,1.0000003615848208,1.0002542737484206,0.9999985055315396,0.9869900760837074,BETA_ORIGINAL,0.0,0.03,0.996810804237122,,,
LEG_1_HEAVY_HIP_STIFF,0.015,-0.03,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158429,0.0,18.712359813602195,25.641226651658123,11.8926039900727,13.842980024286032,4.184784862839212,98.53576937779228,1.014588821530486,144.59189970517542,27.549375089404904,,,100.91413303030708,91.22804846494996,17.50925176530796,17.33125582085644,0.9999362669028096,0.999724739143888,1.004969922383199,1.014588821530486,BETA_ORIGINAL,0.015,-0.03,1.0048049374900956,,,
LEG_1_HEAVY_HIP_STIFF,0.015,-0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.9484809938579212,0.0,18.712359813602195,25.26613743118144,11.8926039900727,14.43104180645307,2.092903272918741,98.53121001875952,1.0070947469545206,144.59189970517542,27.549357108501816,,,100.91413303030708,91.2408562657844,17.50925176530796,17.203241672799198,0.9999362669028096,0.9998650937339912,1.004969922383199,1.0070947469545206,BETA_ORIGINAL,0.015,-0.015,1.00296650749363,,,
LEG_1_HEAVY_HIP_STIFF,0.015,0.0,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.9484809938579212,0.0,18.712359813602195,25.16433742781108,11.8926039900727,15.857110801799442,1.09665637611562,98.52704501220651,1.004969922383199,144.59189970517542,27.54934097775132,,,100.91413303030708,91.25319640212496,17.50925176530796,17.08203643642555,0.9999362669028096,1.0000003234116142,1.004969922383199,0.9999992727888416,BETA_ORIGINAL,0.015,0.0,1.001226446371616,,,
LEG_1_HEAVY_HIP_STIFF,0.015,0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.9484809938579212,1.8087057918059202e-07,18.712359813602195,25.45503715020884,11.8926039900727,17.01959967077681,2.090357773859815,98.52325693444338,1.004969922383199,144.59189970517542,27.557675741943683,,,100.91413303030708,91.26504169785508,17.50925176530796,16.967697901693302,0.9999362669028096,1.0001301303666366,1.004969922383199,0.9933057821146164,BETA_ORIGINAL,0.015,0.015,0.9995855254418154,,,
LEG_1_HEAVY_HIP_STIFF,0.015,0.03,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,3.583600871603921e-07,18.712359813602195,25.905551183286075,11.8926039900727,18.421312281673764,4.158655964012239,98.51979616313724,1.004969922383199,144.59189970517542,27.557397282517233,,,100.91413303030708,91.27637017459128,17.50925176530796,16.859812702696242,0.9999362669028096,1.0002542737484206,1.004969922383199,0.9869900760837074,BETA_ORIGINAL,0.015,0.03,0.9980376347795342,,,
LEG_1_HEAVY_HIP_STIFF,0.03,-0.03,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,0.0,18.712359813602195,25.641226651658123,11.8926039900727,14.632428024861763,4.184784862839212,98.5406926761926,1.014588821530486,144.59189970384102,27.549375089404904,,,100.90776512288078,91.22804846494996,17.594638816104325,17.33125582085644,0.9998731686886284,0.999724739143888,1.0098708409924897,1.014588821530486,BETA_ORIGINAL,0.03,-0.03,1.006014392588873,,,
LEG_1_HEAVY_HIP_STIFF,0.03,-0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,0.0,18.712359813602195,25.26613743118144,11.8926039900727,14.632428024861763,2.138191491476972,98.53613354496548,1.0098708409924897,144.59189970384102,27.549357108501816,,,100.90776512288078,91.2408562657844,17.594638816104325,17.203241672799198,0.9998731686886284,0.9998650937339912,1.0098708409924897,1.0070947469545206,BETA_ORIGINAL,0.03,-0.015,1.0041759625924076,,,
LEG_1_HEAVY_HIP_STIFF,0.03,0.0,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,0.0,18.712359813602195,25.16433742781108,11.8926039900727,15.857110801799442,2.138191491476972,98.53196874653293,1.0098708409924897,144.59189970384102,27.54934097775132,,,100.90776512288078,91.25319640212496,17.594638816104325,17.08203643642555,0.9998731686886284,1.0000003234116142,1.0098708409924897,0.9999992727888416,BETA_ORIGINAL,0.03,0.0,1.0024359014703936,,,
LEG_1_HEAVY_HIP_STIFF,0.03,0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,1.8087057918059202e-07,18.712359813602195,25.45503715020884,11.8926039900727,17.01959967077681,2.138191491476972,98.52818085807084,1.0098708409924897,144.59189970384102,27.557675741943683,,,100.90776512288078,91.26504169785508,17.594638816104325,16.967697901693302,0.9998731686886284,1.0001301303666366,1.0098708409924897,0.9933057821146164,BETA_ORIGINAL,0.03,0.015,1.0007949805405927,,,
