case,sample_index,main_loop_timestamp_ns,supervisor_loop_period_ms,rt_sequence,source_or_receive_timestamp_ns,publish_timestamp_ns,supervisor_receive_timestamp_ns,observed_source_period_per_sequence_ms,observed_publish_interval_per_sequence_ms,rt_age_ms,rt_ipc_age_ms,rt_publish_to_receive_age_ms,new_snapshot_received,publish_count,publish_success_count,receive_count,overwrite_count,publish_drop_count,rt_valid,rt_stale,operation_state,rt_worker_state,rt_worker_alive,rt_worker_hung,rt_heartbeat_age_ms,rt_last_error_code,rt_last_error,wrench_sequence,wrench_last_success_ns,wrench_age_ms,wrench_valid,wrench_stale,wrench_worker_state,wrench_worker_alive,wrench_worker_hung,wrench_heartbeat_age_ms,wrench_last_error_code,wrench_last_error
rtonly,10587,3129288638331500,9.8273,13466,3129288634292300,3129288634310600,3129288638376300,8.0023,8.0045,4.1752,4.084,4.0657,True,13466,13466,10532,2934,0,True,False,IDLE,streaming,True,False,35.9827,,,0,,,False,True,not_tested,False,False,,,
rtonly,10588,3129288648450800,10.1193,13467,3129288642309400,3129288642325500,3129288648497300,8.0171,8.0149,6.2876,6.1879,6.1718,True,13467,13467,10533,2934,0,True,False,IDLE,streaming,True,False,46.1122,,,0,,,False,True,not_tested,False,False,,,
rtonly,10589,3129288658266300,9.8155,13468,3129288650328300,3129288650343600,3129288658309400,8.0189,8.0181,8.0822,7.9811,7.9658,True,13468,13468,10534,2934,0,True,False,IDLE,streaming,True,False,55.9257,,,0,,,False,True,not_tested,False,False,,,
rtonly,10590,3129288668256400,9.9901,13470,3129288666293500,3129288666310100,3129288668351600,7.9826,7.98325,2.2388,2.0581,2.0415,True,13470,13470,10535,2935,0,True,False,IDLE,streaming,True,False,66.0475,,,0,,,False,True,not_tested,False,False,,,
rtonly,10591,3129288678252800,9.9964,13471,3129288674164900,3129288674181400,3129288678298300,7.8714,7.8713,4.2257,4.1334,4.1169,True,13471,13471,10536,2935,0,True,False,IDLE,streaming,True,False,75.9058,,,0,,,False,True,not_tested,False,False,,,
rtonly,10592,3129288688185600,9.9328,13472,3129288682292600,3129288682309100,3129288688234300,8.1277,8.1277,6.0397,5.9417,5.9252,True,13472,13472,10537,2935,0,True,False,IDLE,streaming,True,False,85.8475,,,0,,,False,True,not_tested,False,False,,,
rtonly,10593,3129288698168600,9.983,13473,3129288690294200,3129288690310300,3129288698216500,8.0016,8.0012,8.0252,7.9223,7.9062,True,13473,13473,10538,2935,0,True,False,IDLE,streaming,True,False,95.8346,,,0,,,False,True,not_tested,False,False,,,
rtonly,10594,3129288708277800,10.1092,13475,3129288706307500,3129288706323600,3129288708323700,8.00665,8.00665,2.1128,2.0162,2.0001,True,13475,13475,10539,2936,0,True,False,IDLE,streaming,True,False,105.9355,,,0,,,False,True,not_tested,False,False,,,
rtonly,10595,3129288718141300,9.8635,13476,3129288714497800,3129288714511900,3129288718221900,8.1903,8.1883,4.0556,3.7241,3.71,True,13476,13476,10540,2936,0,True,False,IDLE,streaming,True,False,12.1785,,,0,,,False,True,not_tested,False,False,,,
rtonly,10596,3129288728104900,9.9636,13477,3129288722237500,3129288722254100,3129288728149400,7.7397,7.7422,5.9994,5.9119,5.8953,True,13477,13477,10541,2936,0,True,False,IDLE,streaming,True,False,21.862,,,0,,,False,True,not_tested,False,False,,,
rtonly,10597,3129288738053000,9.9481,13478,3129288730133000,3129288730147000,3129288738130300,7.8955,7.8929,8.1418,7.9973,7.9833,True,13478,13478,10542,2936,0,True,False,IDLE,streaming,True,False,31.8999,,,0,,,False,True,not_tested,False,False,,,
rtonly,10598,3129288747996400,9.9434,13480,3129288746076300,3129288746091700,3129288748048500,7.97165,7.97235,2.0699,1.9722,1.9568,True,13480,13480,10543,2937,0,True,False,IDLE,streaming,True,False,41.7713,,,0,,,False,True,not_tested,False,False,,,
rtonly,10599,3129288758007100,10.0107,13481,3129288754290800,3129288754306100,3129288758039200,8.2145,8.2144,3.8187,3.7484,3.7331,True,13481,13481,10544,2937,0,True,False,IDLE,streaming,True,False,51.7346,,,0,,,False,True,not_tested,False,False,,,
rtonly,10600,3129288767945800,9.9387,13482,3129288762070600,3129288762085800,3129288768068300,7.7798,7.7797,6.12,5.9977,5.9825,True,13482,13482,10545,2937,0,True,False,IDLE,streaming,True,False,61.8157,,,0,,,False,True,not_tested,False,False,,,
rtonly,10601,3129288777910900,9.9651,13483,3129288770122200,3129288770140500,3129288777970700,8.0516,8.0547,7.9429,7.8485,7.8302,True,13483,13483,10546,2937,0,True,False,IDLE,streaming,True,False,71.6902,,,0,,,False,True,not_tested,False,False,,,
rtonly,10602,3129288787906900,9.996,13485,3129288786293500,3129288786312700,3129288787939300,8.08565,8.0861,1.7049,1.6458,1.6266,True,13485,13485,10547,2938,0,True,False,IDLE,streaming,True,False,81.6235,,,0,,,False,True,not_tested,False,False,,,
rtonly,10603,3129288797851700,9.9448,13486,3129288794066000,3129288794077100,3129288797884700,7.7725,7.7644,3.8738,3.8187,3.8076,True,13486,13486,10548,2938,0,True,False,IDLE,streaming,True,False,91.5649,,,0,,,False,True,not_tested,False,False,,,
rtonly,10604,3129288807820100,9.9684,13487,3129288802159500,3129288802184000,3129288807853200,8.0935,8.1069,5.7501,5.6937,5.6692,True,13487,13487,10549,2938,0,True,False,IDLE,streaming,True,False,101.5347,,,0,,,False,True,not_tested,False,False,,,
rtonly,10605,3129288817834600,10.0145,13488,3129288810111000,3129288810119700,3129288817896700,7.9515,7.9357,7.8794,7.7857,7.777,True,13488,13488,10550,2938,0,True,False,IDLE,streaming,True,False,111.6155,,,0,,,False,True,not_tested,False,False,,,
rtonly,10606,3129288827786500,9.9519,13490,3129288826161500,3129288826178200,3129288827814700,8.02525,8.02925,1.7587,1.6532,1.6365,True,13490,13490,10551,2939,0,True,False,IDLE,streaming,True,False,17.7695,,,0,,,False,True,not_tested,False,False,,,
rtonly,10607,3129288837765600,9.9791,13491,3129288834077900,3129288834087800,3129288837816200,7.9164,7.9096,3.8397,3.7383,3.7284,True,13491,13491,10552,2939,0,True,False,IDLE,streaming,True,False,27.7669,,,0,,,False,True,not_tested,False,False,,,
rtonly,10608,3129288847737700,9.9721,13492,3129288842138400,3129288842153600,3129288847792400,8.0605,8.0658,5.7351,5.654,5.6388,True,13492,13492,10553,2939,0,True,False,IDLE,streaming,True,False,37.7228,,,0,,,False,True,not_tested,False,False,,,
rtonly,10609,3129288858694400,10.9567,13494,3129288858079000,3129288858092100,3129288858735700,7.9703,7.96925,0.7314,0.6567,0.6436,True,13494,13494,10554,2940,0,True,False,IDLE,streaming,True,False,48.6597,,,0,,,False,True,not_tested,False,False,,,
rtonly,10610,3129288869106800,10.4124,13495,3129288866094800,3129288866107700,3129288869169700,8.0158,8.0156,3.1779,3.0749,3.062,True,13495,13495,10555,2940,0,True,False,IDLE,streaming,True,False,59.122,,,0,,,False,True,not_tested,False,False,,,
rtonly,10611,3129288878638100,9.5313,13496,3129288874025000,3129288874044300,3129288878672100,7.9302,7.9366,4.7029,4.6471,4.6278,True,13496,13496,10556,2940,0,True,False,IDLE,streaming,True,False,68.5772,,,0,,,False,True,not_tested,False,False,,,
rtonly,10612,3129288888623000,9.9849,13497,3129288882046200,3129288882067400,3129288888674800,8.0212,8.0231,6.7046,6.6286,6.6074,True,13497,13497,10557,2940,0,True,False,IDLE,streaming,True,False,78.6001,,,0,,,False,True,not_tested,False,False,,,
rtonly,10613,3129288898674300,10.0513,13499,3129288898106100,3129288898123800,3129288898710500,8.02995,8.0282,0.6694,0.6044,0.5867,True,13499,13499,10558,2941,0,True,False,IDLE,streaming,True,False,88.6248,,,0,,,False,True,not_tested,False,False,,,
rtonly,10614,3129288908569800,9.8955,13500,3129288906180500,3129288906202100,3129288908632100,8.0744,8.0783,2.5284,2.4516,2.43,True,13500,13500,10559,2941,0,True,False,IDLE,streaming,True,False,98.5582,,,0,,,False,True,not_tested,False,False,,,
rtonly,10615,3129288918550600,9.9808,13501,3129288914121500,3129288914138900,3129288918620700,7.941,7.9368,4.6308,4.4992,4.4818,True,13501,13501,10560,2941,0,True,False,IDLE,streaming,True,False,108.6016,,,0,,,False,True,not_tested,False,False,,,
rtonly,10616,3129288928517500,9.9669,13502,3129288922370100,3129288922378900,3129288928581500,8.2486,8.24,6.4127,6.2114,6.2026,True,13502,13502,10561,2941,0,True,False,IDLE,streaming,True,False,14.588,,,0,,,False,True,not_tested,False,False,,,
rtonly,10617,3129288938535300,10.0178,13504,3129288938125700,3129288938137900,3129288938561000,7.8778,7.8795,0.4905,0.4353,0.4231,True,13504,13504,10562,2942,0,True,False,IDLE,streaming,True,False,24.4214,,,0,,,False,True,not_tested,False,False,,,
rtonly,10618,3129288948480200,9.9449,13505,3129288946129200,3129288946139200,3129288948517900,8.0035,8.0013,2.4418,2.3887,2.3787,True,13505,13505,10563,2942,0,True,False,IDLE,streaming,True,False,34.3762,,,0,,,False,True,not_tested,False,False,,,
rtonly,10619,3129288958482100,10.0019,13506,3129288954096100,3129288954108300,3129288958512200,7.9669,7.9691,4.4684,4.4161,4.4039,True,13506,13506,10564,2942,0,True,False,IDLE,streaming,True,False,44.3697,,,0,,,False,True,not_tested,False,False,,,
rtonly,10620,3129288968424100,9.942,13507,3129288962061900,3129288962073100,3129288968483200,7.9658,7.9648,6.5361,6.4213,6.4101,True,13507,13507,10565,2942,0,True,False,IDLE,streaming,True,False,54.4032,,,0,,,False,True,not_tested,False,False,,,
rtonly,10621,3129288978368400,9.9443,13509,3129288978053000,3129288978064200,3129288978391700,7.99555,7.99555,0.3983,0.3387,0.3275,True,13509,13509,10566,2943,0,True,False,IDLE,streaming,True,False,64.2565,,,0,,,False,True,not_tested,False,False,,,
rtonly,10622,3129288988348500,9.9801,13510,3129288986127800,3129288986145100,3129288988380800,8.0748,8.0809,2.3194,2.253,2.2357,True,13510,13510,10567,2943,0,True,False,IDLE,streaming,True,False,74.2524,,,0,,,False,True,not_tested,False,False,,,
rtonly,10623,3129288998309400,9.9609,13511,3129288994029500,3129288994039400,3129288998333700,7.9017,7.8943,4.3575,4.3042,4.2943,True,13511,13511,10568,2943,0,True,False,IDLE,streaming,True,False,84.1922,,,0,,,False,True,not_tested,False,False,,,
rtonly,10624,3129289008296800,9.9874,13512,3129289002148400,3129289002200600,3129289008337900,8.1189,8.1612,6.2575,6.1895,6.1373,True,13512,13512,10569,2943,0,True,False,IDLE,streaming,True,False,94.2111,,,0,,,False,True,not_tested,False,False,,,
rtonly,10625,3129289018287100,9.9903,13512,3129289002148400,3129289002200600,3129289008337900,,,16.3426,6.1895,6.1373,False,13512,13512,10569,2943,0,True,False,IDLE,streaming,True,False,104.2962,,,0,,,False,True,not_tested,False,False,,,
rtonly,10626,3129289028292100,10.005,13515,3129289026251300,3129289026273200,3129289028345400,8.0343,8.0242,2.2605,2.0941,2.0722,True,13515,13515,10570,2945,0,True,False,IDLE,streaming,True,False,10.1563,,,0,,,False,True,not_tested,False,False,,,
rtonly,10627,3129289038235600,9.9435,13516,3129289034365500,3129289034386500,3129289038271300,8.1142,8.1133,3.9771,3.9058,3.8848,True,13516,13516,10571,2945,0,True,False,IDLE,streaming,True,False,19.9871,,,0,,,False,True,not_tested,False,False,,,
rtonly,10628,3129289048194000,9.9584,13517,3129289042026800,3129289042037000,3129289048222000,7.6613,7.6505,6.2512,6.1952,6.185,True,13517,13517,10572,2945,0,True,False,IDLE,streaming,True,False,29.9225,,,0,,,False,True,not_tested,False,False,,,
rtonly,10629,3129289058169800,9.9758,13519,3129289058063600,3129289058074100,3129289058215900,8.0184,8.01855,0.219,0.1523,0.1418,True,13519,13519,10573,2946,0,True,False,IDLE,streaming,True,False,39.9271,,,0,,,False,True,not_tested,False,False,,,
rtonly,10630,3129289068158500,9.9887,13520,3129289066055800,3129289066065600,3129289068206000,7.9922,7.9915,2.2411,2.1502,2.1404,True,13520,13520,10574,2946,0,True,False,IDLE,streaming,True,False,49.9414,,,0,,,False,True,not_tested,False,False,,,
rtonly,10631,3129289078096400,9.9379,13521,3129289074069400,3129289074101400,3129289078121400,8.0136,8.0358,4.1072,4.052,4.02,True,13521,13521,10575,2946,0,True,False,IDLE,streaming,True,False,59.8211,,,0,,,False,True,not_tested,False,False,,,
rtonly,10632,3129289088131200,10.0348,13522,3129289082033200,3129289082040000,3129289088207000,7.9638,7.9386,6.3206,6.1738,6.167,True,13522,13522,10576,2946,0,True,False,IDLE,streaming,True,False,69.9983,,,0,,,False,True,not_tested,False,False,,,
rtonly,10633,3129289098051100,9.9199,13524,3129289098004900,3129289098013200,3129289098092100,7.98585,7.9866,0.1625,0.0872,0.0789,True,13524,13524,10577,2947,0,True,False,IDLE,streaming,True,False,79.8119,,,0,,,False,True,not_tested,False,False,,,
rtonly,10634,3129289108027900,9.9768,13525,3129289106039500,3129289106050100,3129289108051100,8.0346,8.0369,2.0656,2.0116,2.001,True,13525,13525,10578,2947,0,True,False,IDLE,streaming,True,False,89.7496,,,0,,,False,True,not_tested,False,False,,,
rtonly,10635,3129289118067100,10.0392,13526,3129289113991800,3129289113998200,3129289118146800,7.9523,7.9481,4.2442,4.155,4.1486,True,13526,13526,10579,2947,0,True,False,IDLE,streaming,True,False,99.8805,,,0,,,False,True,not_tested,False,False,,,
rtonly,10636,3129289127960400,9.8933,13527,3129289122054000,3129289122063900,3129289127982900,8.0622,8.0657,6.0254,5.9289,5.919,True,13527,13527,10580,2947,0,True,False,IDLE,streaming,True,False,5.983,,,0,,,False,True,not_tested,False,False,,,
rtonly,10637,3129289137956400,9.996,13528,3129289129996500,3129289130003000,3129289137996800,7.9425,7.9391,8.0586,8.0003,7.9938,True,13528,13528,10581,2947,0,True,False,IDLE,streaming,True,False,15.9587,,,0,,,False,True,not_tested,False,False,,,
rtonly,10638,3129289147918700,9.9623,13530,3129289146087900,3129289146107800,3129289147956900,8.0457,8.0524,1.9434,1.869,1.8491,True,13530,13530,10582,2948,0,True,False,IDLE,streaming,True,False,25.9349,,,0,,,False,True,not_tested,False,False,,,
rtonly,10639,3129289157924600,10.0059,13531,3129289154061800,3129289154071400,3129289157951300,7.9739,7.9636,3.9544,3.8895,3.8799,True,13531,13531,10583,2948,0,True,False,IDLE,streaming,True,False,35.9198,,,0,,,False,True,not_tested,False,False,,,
rtonly,10640,3129289167885000,9.9604,13532,3129289162011200,3129289162020700,3129289167926200,7.9494,7.9493,6.0146,5.915,5.9055,True,13532,13532,10584,2948,0,True,False,IDLE,streaming,True,False,45.9294,,,0,,,False,True,not_tested,False,False,,,
rtonly,10641,3129289177846900,9.9619,13533,3129289170122300,3129289170133200,3129289177912600,8.1111,8.1125,7.8966,7.7903,7.7794,True,13533,13533,10585,2948,0,True,False,IDLE,streaming,True,False,55.9225,,,0,,,False,True,not_tested,False,False,,,
rtonly,10642,3129289187859000,10.0121,13535,3129289186104800,3129289186119000,3129289187934500,7.99125,7.9929,1.9685,1.8297,1.8155,True,13535,13535,10586,2949,0,True,False,IDLE,streaming,True,False,65.9769,,,0,,,False,True,not_tested,False,False,,,
rtonly,10643,3129289197811400,9.9524,13536,3129289194118400,3129289194129900,3129289197843100,8.0136,8.0109,3.7876,3.7247,3.7132,True,13536,13536,10587,2949,0,True,False,IDLE,streaming,True,False,75.8096,,,0,,,False,True,not_tested,False,False,,,
rtonly,10644,3129289207923400,10.112,13537,3129289202244900,3129289202272700,3129289207955400,8.1265,8.1428,5.7741,5.7105,5.6827,True,13537,13537,10588,2949,0,True,False,IDLE,streaming,True,False,85.9226,,,0,,,False,True,not_tested,False,False,,,
rtonly,10645,3129289217913400,9.99,13538,3129289210242500,3129289210253700,3129289217949300,7.9976,7.981,7.8964,7.7068,7.6956,True,13538,13538,10589,2949,0,True,False,IDLE,streaming,True,False,96.0425,,,0,,,False,True,not_tested,False,False,,,
rtonly,10646,3129289227866600,9.9532,13540,3129289226235000,3129289226245200,3129289227902900,7.99625,7.99575,1.7317,1.6679,1.6577,True,13540,13540,10590,2950,0,True,False,IDLE,streaming,True,False,105.8703,,,0,,,False,True,not_tested,False,False,,,
rtonly,10647,3129289238704300,10.8377,13541,3129289234283800,3129289234292400,3129289238738300,8.0488,8.0472,4.5657,4.4545,4.4459,True,13541,13541,10591,2950,0,True,False,IDLE,streaming,True,False,12.5708,,,0,,,False,True,not_tested,False,False,,,
rtonly,10648,3129289248680900,9.9766,13542,3129289242119500,3129289242130900,3129289248716100,7.8357,7.8385,6.6606,6.5966,6.5852,True,13542,13542,10592,2950,0,True,False,IDLE,streaming,True,False,22.5014,,,0,,,False,True,not_tested,False,False,,,
rtonly,10649,3129289257742300,9.0614,13543,3129289250155400,3129289250164300,3129289257775800,8.0359,8.0334,7.682,7.6204,7.6115,True,13543,13543,10593,2950,0,True,False,IDLE,streaming,True,False,31.5587,,,0,,,False,True,not_tested,False,False,,,
rtonly,10650,3129289268654700,10.9124,13545,3129289266135300,3129289266143400,3129289268705600,7.98995,7.98955,2.6655,2.5703,2.5622,True,13545,13545,10594,2951,0,True,False,IDLE,streaming,True,False,42.5221,,,0,,,False,True,not_tested,False,False,,,
rtonly,10651,3129289278682500,10.0278,13546,3129289274192200,3129289274203700,3129289278709800,8.0569,8.0603,4.5769,4.5176,4.5061,True,13546,13546,10595,2951,0,True,False,IDLE,streaming,True,False,52.4904,,,0,,,False,True,not_tested,False,False,,,
rtonly,10652,3129289288591900,9.9094,13547,3129289282114400,3129289282121700,3129289288634700,7.9222,7.918,6.5915,6.5203,6.513,True,13547,13547,10596,2951,0,True,False,IDLE,streaming,True,False,62.4272,,,0,,,False,True,not_tested,False,False,,,
rtonly,10653,3129289298575000,9.9831,13549,3129289298146600,3129289298159700,3129289298605700,8.0161,8.019,0.5318,0.4591,0.446,True,13549,13549,10597,2952,0,True,False,IDLE,streaming,True,False,72.3997,,,0,,,False,True,not_tested,False,False,,,
rtonly,10654,3129289308508000,9.933,13550,3129289306207500,3129289306231200,3129289308542900,8.0609,8.0715,2.4029,2.3354,2.3117,True,13550,13550,10598,2952,0,True,False,IDLE,streaming,True,False,82.3317,,,0,,,False,True,not_tested,False,False,,,
rtonly,10655,3129289318464600,9.9566,13551,3129289314176600,3129289314185200,3129289318503200,7.9691,7.954,4.4058,4.3266,4.318,True,13551,13551,10599,2952,0,True,False,IDLE,streaming,True,False,92.3037,,,0,,,False,True,not_tested,False,False,,,
rtonly,10656,3129289328531100,10.0665,13552,3129289322097700,3129289322110400,3129289328557300,7.9211,7.9252,6.5317,6.4596,6.4469,True,13552,13552,10600,2952,0,True,False,IDLE,streaming,True,False,102.3507,,,0,,,False,True,not_tested,False,False,,,
rtonly,10657,3129289338433600,9.9025,13554,3129289338255700,3129289338265000,3129289338462900,8.079,8.0773,0.3262,0.2072,0.1979,True,13554,13554,10601,2953,0,True,False,IDLE,streaming,True,False,8.554,,,0,,,False,True,not_tested,False,False,,,
rtonly,10658,3129289348616400,10.1828,13555,3129289346285800,3129289346297000,3129289348648200,8.0301,8.032,2.4273,2.3624,2.3512,True,13555,13555,10602,2953,0,True,False,IDLE,streaming,True,False,18.6852,,,0,,,False,True,not_tested,False,False,,,
rtonly,10659,3129289358592500,9.9761,13556,3129289354149100,3129289354160600,3129289358624000,7.8633,7.8636,4.5391,4.4749,4.4634,True,13556,13556,10603,2953,0,True,False,IDLE,streaming,True,False,28.6603,,,0,,,False,True,not_tested,False,False,,,
rtonly,10660,3129289368370200,9.7777,13557,3129289362283200,3129289362293800,3129289368415900,8.1341,8.1332,6.2271,6.1327,6.1221,True,13557,13557,10604,2953,0,True,False,IDLE,streaming,True,False,38.4824,,,0,,,False,True,not_tested,False,False,,,
rtonly,10661,3129289378337600,9.9674,13557,3129289362283200,3129289362293800,3129289368415900,,,16.1384,6.1327,6.1221,False,13557,13557,10604,2953,0,True,False,IDLE,streaming,True,False,48.3937,,,0,,,False,True,not_tested,False,False,,,
rtonly,10662,3129289388325100,9.9875,13560,3129289386127600,3129289386141000,3129289388358700,7.948133333333333,7.949066666666667,2.3038,2.2311,2.2177,True,13560,13560,10605,2955,0,True,False,IDLE,streaming,True,False,58.4035,,,0,,,False,True,not_tested,False,False,,,
rtonly,10663,3129289398448700,10.1236,13561,3129289394296900,3129289394309800,3129289398491200,8.1693,8.1688,4.2783,4.1943,4.1814,True,13561,13561,10606,2955,0,True,False,IDLE,streaming,True,False,68.5473,,,0,,,False,True,not_tested,False,False,,,
rtonly,10664,3129289408428800,9.9801,13562,3129289402279800,3129289402321400,3129289408469900,7.9829,8.0116,6.278,6.1901,6.1485,True,13562,13562,10607,2955,0,True,False,IDLE,streaming,True,False,78.5299,,,0,,,False,True,not_tested,False,False,,,
rtonly,10665,3129289418260100,9.8313,13563,3129289410186700,3129289410208700,3129289418341100,7.9069,7.8873,8.342,8.1544,8.1324,True,13563,13563,10608,2955,0,True,False,IDLE,streaming,True,False,88.5008,,,0,,,False,True,not_tested,False,False,,,
rtonly,10666,3129289428382600,10.1225,13565,3129289426211200,3129289426235000,3129289428429000,8.01225,8.01315,2.3164,2.2178,2.194,True,13565,13565,10609,2956,0,True,False,IDLE,streaming,True,False,98.4997,,,0,,,False,True,not_tested,False,False,,,
rtonly,10667,3129289438210300,9.8277,13566,3129289434299200,3129289434314800,3129289438255600,8.088,8.0798,4.0513,3.9564,3.9408,True,13566,13566,10610,2956,0,True,False,IDLE,streaming,True,False,108.3226,,,0,,,False,True,not_tested,False,False,,,
rtonly,10668,3129289448143000,9.9327,13567,3129289442524500,3129289442538400,3129289448196200,8.2253,8.2236,5.9066,5.6717,5.6578,True,13567,13567,10611,2956,0,True,False,IDLE,streaming,True,False,14.0652,,,0,,,False,True,not_tested,False,False,,,
rtonly,10669,3129289458117400,9.9744,13568,3129289450161400,3129289450177300,3129289458173100,7.6369,7.6389,8.1034,8.0117,7.9958,True,13568,13568,10612,2956,0,True,False,IDLE,streaming,True,False,23.8989,,,0,,,False,True,not_tested,False,False,,,
rtonly,10670,3129289468075500,9.9581,13570,3129289466135700,3129289466149600,3129289468144000,7.98715,7.98615,2.0973,2.0083,1.9944,True,13570,13570,10613,2957,0,True,False,IDLE,streaming,True,False,33.8671,,,0,,,False,True,not_tested,False,False,,,
rtonly,10671,3129289478054300,9.9788,13571,3129289474236000,3129289474256900,3129289478107400,8.1003,8.1073,3.9679,3.8714,3.8505,True,13571,13571,10614,2957,0,True,False,IDLE,streaming,True,False,43.838,,,0,,,False,True,not_tested,False,False,,,
rtonly,10672,3129289489458500,11.4042,13572,3129289482175500,3129289482197400,3129289489523500,7.9395,7.9405,7.4692,7.348,7.3261,True,13572,13572,10615,2957,0,True,False,IDLE,streaming,True,False,55.2788,,,0,,,False,True,not_tested,False,False,,,
rtonly,10673,3129289505119700,15.6612,13574,3129289498126000,3129289498142600,3129289505162300,7.97525,7.9726,7.1121,7.0363,7.0197,True,13574,13574,10616,2958,0,True,False,IDLE,streaming,True,False,70.8722,,,0,,,False,True,not_tested,False,False,,,
rtonly,10674,3129289508159300,3.0396,13575,3129289508040600,3129289508054100,3129289508189400,9.9146,9.9115,0.2156,0.1488,0.1353,True,13575,13575,10617,2958,0,True,False,IDLE,streaming,True,False,73.8903,,,0,,,False,True,not_tested,False,False,,,
rtonly,10675,3129289517994400,9.8351,13576,3129289514069200,3129289514084700,3129289518060000,6.0286,6.0306,4.0984,3.9908,3.9753,True,13576,13576,10618,2958,0,True,False,IDLE,streaming,True,False,83.8017,,,0,,,False,True,not_tested,False,False,,,
rtonly,10676,3129289527916700,9.9223,13577,3129289522131700,3129289522148100,3129289527966400,8.0625,8.0634,5.9119,5.8347,5.8183,True,13577,13577,10619,2958,0,True,False,IDLE,streaming,True,False,93.6777,,,0,,,False,True,not_tested,False,False,,,
rtonly,10677,3129289543808000,15.8913,13579,3129289538330200,3129289538357900,3129289543890000,8.09925,8.1049,5.6907,5.5598,5.5321,True,13579,13579,10620,2959,0,True,False,IDLE,streaming,True,False,109.655,,,0,,,False,True,not_tested,False,False,,,
rtonly,10678,3129289547891500,4.0835,13580,3129289546180700,3129289546204100,3129289547962100,7.8505,7.8462,1.8952,1.7814,1.758,True,13580,13580,10621,2959,0,True,False,IDLE,streaming,True,False,113.71,,,0,,,False,True,not_tested,False,False,,,
rtonly,10679,3129289557841200,9.9497,13581,3129289554254300,3129289554264900,3129289557874400,8.0736,8.0608,3.7338,3.6201,3.6095,True,13581,13581,10622,2959,0,True,False,IDLE,streaming,True,False,19.5369,,,0,,,False,True,not_tested,False,False,,,
rtonly,10680,3129289567812700,9.9715,13582,3129289562112400,3129289562123700,3129289567859800,7.8581,7.8588,5.8602,5.7474,5.7361,True,13582,13582,10623,2959,0,True,False,IDLE,streaming,True,False,29.5214,,,0,,,False,True,not_tested,False,False,,,
rtonly,10681,3129289577818200,10.0055,13583,3129289570183600,3129289570194200,3129289577887300,8.0712,8.0705,7.8641,7.7037,7.6931,True,13583,13583,10624,2959,0,True,False,IDLE,streaming,True,False,39.5965,,,0,,,False,True,not_tested,False,False,,,
rtonly,10682,3129289587801600,9.9834,13585,3129289586233800,3129289586263100,3129289587875800,8.0251,8.03445,1.8303,1.642,1.6127,True,13585,13585,10625,2960,0,True,False,IDLE,streaming,True,False,49.6129,,,0,,,False,True,not_tested,False,False,,,
rtonly,10683,3129289597786300,9.9847,13586,3129289594249800,3129289594281600,3129289597863800,8.016,8.0185,3.7989,3.614,3.5822,True,13586,13586,10626,2960,0,True,False,IDLE,streaming,True,False,59.5975,,,0,,,False,True,not_tested,False,False,,,
rtonly,10684,3129289608724800,10.9385,13587,3129289602348100,3129289602393700,3129289608805800,8.0983,8.1121,6.6382,6.4577,6.4121,True,13587,13587,10627,2960,0,True,False,IDLE,streaming,True,False,70.5351,,,0,,,False,True,not_tested,False,False,,,
rtonly,10685,3129289618751900,10.0271,13589,3129289618501400,3129289618543200,3129289618823800,8.07665,8.07475,0.5007,0.3224,0.2806,True,13589,13589,10628,2961,0,True,False,IDLE,streaming,True,False,80.5509,,,0,,,False,True,not_tested,False,False,,,
rtonly,10686,3129289628820500,10.0686,13590,3129289626380500,3129289626412800,3129289628907400,7.8791,7.8696,2.723,2.5269,2.4946,True,13590,13590,10629,2961,0,True,False,IDLE,streaming,True,False,90.6523,,,0,,,False,True,not_tested,False,False,,,
rtonly,10687,3129289638696600,9.8761,13591,3129289634346100,3129289634379300,3129289638781300,7.9656,7.9665,4.6189,4.4352,4.402,True,13591,13591,10630,2961,0,True,False,IDLE,streaming,True,False,100.5138,,,0,,,False,True,not_tested,False,False,,,
rtonly,10688,3129289648765000,10.0684,13592,3129289642389300,3129289642419600,3129289648855900,8.0432,8.0403,6.6557,6.4666,6.4363,True,13592,13592,10631,2961,0,True,False,IDLE,streaming,True,False,110.5938,,,0,,,False,True,not_tested,False,False,,,
rtonly,10689,3129289658696000,9.931,13594,3129289658398300,3129289658432100,3129289658773100,8.0045,8.00625,0.7258,0.3748,0.341,True,13594,13594,10632,2962,0,True,False,IDLE,streaming,True,False,16.6046,,,0,,,False,True,not_tested,False,False,,,
rtonly,10690,3129289668630100,9.9341,13595,3129289666426900,3129289666459400,3129289668752600,8.0286,8.0273,2.5748,2.3257,2.2932,True,13595,13595,10633,2962,0,True,False,IDLE,streaming,True,False,26.4822,,,0,,,False,True,not_tested,False,False,,,
rtonly,10691,3129289678727700,10.0976,13596,3129289674377700,3129289674410900,3129289678812500,7.9508,7.9515,4.6267,4.4348,4.4016,True,13596,13596,10634,2962,0,True,False,IDLE,streaming,True,False,36.4849,,,0,,,False,True,not_tested,False,False,,,
rtonly,10692,3129289688589800,9.8621,13597,3129289682465200,3129289682506200,3129289688675700,8.0875,8.0953,6.399,6.2105,6.1695,True,13597,13597,10635,2962,0,True,False,IDLE,streaming,True,False,46.3447,,,0,,,False,True,not_tested,False,False,,,
