main_loop_timestamp_ns,loop_period_ms,rt_sequence,rt_timestamp_s,rt_age_ms,rt_valid,operation_state,wrench_sequence,wrench_age_ms,wrench_valid,wrench_stale,wrench_worker_alive,wrench_query_in_flight,wrench_in_flight_age_ms,last_wrench_error,last_wrench_error_code
3116580357972000,22.8928,33541,3116580.3498884,8.141799829900265,True,IDLE,5386,23.1049,True,False,True,False,,,
3116580358083200,0.1112,33541,3116580.3498884,8.221499621868134,True,IDLE,5386,23.2161,True,False,True,False,,,
3116580381772300,23.6891,33544,3116580.3740549,7.819500286132097,True,IDLE,5386,46.9052,True,False,True,False,,,
3116580381957200,0.1849,33544,3116580.3740549,7.969600148499012,True,IDLE,5386,47.0901,True,False,True,False,,,
3116580405977200,24.02,33547,3116580.398055,7.988999597728252,True,IDLE,5387,22.7092,True,False,True,False,,,
3116580406103600,0.1264,33547,3116580.398055,8.076199796050787,True,IDLE,5387,22.8356,True,False,True,False,,,
3116580421930700,15.8271,33549,3116580.4141358,7.856199983507395,True,IDLE,5387,38.6627,True,False,True,False,,,
3116580453889400,31.9587,33553,3116580.4460541,7.9021998681128025,True,IDLE,5388,14.8211,True,False,True,False,,,
3116580454022300,0.1329,33553,3116580.4460541,8.001599926501513,True,IDLE,5388,14.954,True,False,True,False,,,
3116580469862200,15.8399,33555,3116580.4619751,7.953200023621321,True,IDLE,5388,30.7939,True,False,True,False,,,
3116580501835500,31.9733,33559,3116580.4939802,7.922300137579441,True,IDLE,5389,14.8455,True,False,True,False,,,
3116580501967000,0.1315,33559,3116580.4939802,8.020900189876556,True,IDLE,5389,14.977,True,False,True,False,,,
3116580525827100,23.8601,33562,3116580.5179319,7.961200084537268,True,IDLE,5389,38.8371,True,False,True,False,,,
3116580525956900,0.1298,33562,3116580.5179319,8.05850001052022,True,IDLE,5389,38.9669,True,False,True,False,,,
3116580549795500,23.8386,33565,3116580.5420917,7.7874003909528255,True,IDLE,5390,14.7519,True,False,True,False,,,
3116580549950300,0.1548,33565,3116580.5420917,7.909500040113926,True,IDLE,5390,14.9067,True,False,True,False,,,
3116580573944200,23.9939,33568,3116580.5659023,8.107899688184261,True,IDLE,5390,38.9006,True,False,True,False,,,
3116580574074200,0.13,33568,3116580.5659023,8.204699959605932,True,IDLE,5390,39.0306,True,False,True,False,,,
3116580605946300,31.8721,33572,3116580.597964,8.048499934375286,True,IDLE,5391,14.6865,True,False,True,False,,,
3116580606077200,0.1309,33572,3116580.597964,8.150700014084578,True,IDLE,5391,14.8174,True,False,True,False,,,
3116580631728300,25.6511,33575,3116580.6220515,9.749800432473421,True,IDLE,5392,0.2707,True,False,True,False,,,
3116580631861700,0.1334,33575,3116580.6220515,9.859800338745117,True,IDLE,5392,0.4041,True,False,True,False,,,
3116580653955800,22.0941,33578,3116580.6460442,7.985900156199932,True,IDLE,5392,22.4982,True,False,True,False,,,
3116580654092600,0.1368,33578,3116580.6460442,8.07970017194748,True,IDLE,5392,22.635,True,False,True,False,,,
3116580677933300,23.8407,33581,3116580.6700805,7.937399670481682,True,IDLE,5392,46.4757,True,False,True,False,,,
3116580678090400,0.1571,33581,3116580.6700805,8.042299654334784,True,IDLE,5392,46.6328,True,False,True,False,,,
3116580701939100,23.8487,33584,3116580.6940775,7.924699690192938,True,IDLE,5393,22.5348,True,False,True,False,,,
3116580702067000,0.1279,33584,3116580.6940775,8.020800072699785,True,IDLE,5393,22.6627,True,False,True,False,,,
3116580725966600,23.8996,33587,3116580.7180497,7.983400020748377,True,IDLE,5393,46.5623,True,False,True,False,,,
3116580726094500,0.1279,33587,3116580.7180497,8.078200276941061,True,IDLE,5393,46.6902,True,False,True,False,,,
3116580749779400,23.6849,33590,3116580.7421072,7.739299908280373,True,IDLE,5394,14.494,True,False,True,False,,,
3116580749911300,0.1319,33590,3116580.7421072,7.8349001705646515,True,IDLE,5394,14.6259,True,False,True,False,,,
3116580773955900,24.0446,33593,3116580.7659586,8.063399698585272,True,IDLE,5394,38.6705,True,False,True,False,,,
3116580774085800,0.1299,33593,3116580.7659586,8.1599997356534,True,IDLE,5394,38.8004,True,False,True,False,,,
3116580789979000,15.8932,33595,3116580.7819102,8.134400006383657,True,IDLE,5394,54.6936,True,False,True,False,,,
3116580797800000,7.821,33596,3116580.7918537,6.059800274670124,True,IDLE,5395,6.3345,True,False,True,False,,,
3116580813868400,16.0684,33598,3116580.8059109,8.073900360614061,True,IDLE,5395,22.4029,True,False,True,False,,,
3116580814255000,0.3866,33598,3116580.8059109,8.441100362688303,True,IDLE,5395,22.7895,True,False,True,False,,,
3116580853965200,39.7102,33603,3116580.8459762,8.056300226598978,True,IDLE,5396,15.011,True,False,True,False,,,
3116580854097800,0.1326,33603,3116580.8459762,8.154999930411577,True,IDLE,5396,15.1436,True,False,True,False,,,
3116580869965100,15.8673,33605,3116580.8620618,7.9703000374138355,True,IDLE,5396,31.0109,True,False,True,False,,,
3116580901821900,31.8568,33609,3116580.8940279,7.8620002605021,True,IDLE,5397,14.679,True,False,True,False,,,
3116580901956400,0.1345,33609,3116580.8940279,7.962199859321117,True,IDLE,5397,14.8135,True,False,True,False,,,
3116580925963000,24.0066,33612,3116580.9179633,8.073700126260519,True,IDLE,5397,38.8201,True,False,True,False,,,
3116580926115700,0.1527,33612,3116580.9179633,8.190600201487541,True,IDLE,5397,38.9728,True,False,True,False,,,
3116580949832000,23.7163,33615,3116580.9421086,7.800600025802851,True,IDLE,5398,14.6523,True,False,True,False,,,
3116580949981300,0.1493,33615,3116580.9421086,7.91090028360486,True,IDLE,5398,14.8016,True,False,True,False,,,
3116580973994100,24.0128,33618,3116580.9659108,8.158700075000525,True,IDLE,5398,38.8144,True,False,True,False,,,
3116580974139100,0.145,33618,3116580.9659108,8.263700176030397,True,IDLE,5398,38.9594,True,False,True,False,,,
3116580989963000,15.8239,33620,3116580.9835944,6.441700272262096,True,IDLE,5399,6.7742,True,False,True,False,,,
3116581006000300,16.0373,33622,3116580.998129,7.9459999687969685,True,IDLE,5399,22.8115,True,False,True,False,,,
3116581006144000,0.1437,33622,3116580.998129,8.052700199186802,True,IDLE,5399,22.9552,True,False,True,False,,,
3116581032223700,26.0797,33625,3116581.0221033,10.1972003467381,True,IDLE,5400,0.3208,True,False,True,False,,,
3116581032448200,0.2245,33625,3116581.0221033,10.407499969005585,True,IDLE,5400,0.5453,True,False,True,False,,,
3116581046027200,13.579,33627,3116581.0381236,7.975899614393711,True,IDLE,5400,14.1243,True,False,True,False,,,
3116581062002300,15.9751,33629,3116581.0541119,7.971200160682201,True,IDLE,5400,30.0994,True,False,True,False,,,
3116581069985800,7.9835,33630,3116581.0623871,7.672499865293503,True,IDLE,5400,38.0829,True,False,True,False,,,
3116581101795000,31.8092,33634,3116581.0939087,7.944399956613779,True,IDLE,5401,14.8526,True,False,True,False,,,
3116581101909500,0.1145,33634,3116581.0939087,8.028099779039621,True,IDLE,5401,14.9671,True,False,True,False,,,
3116581125769500,23.86,33637,3116581.1178538,7.965300232172012,True,IDLE,5401,38.8271,True,False,True,False,,,
3116581125895900,0.1264,33637,3116581.1178538,8.065000176429749,True,IDLE,5401,38.9535,True,False,True,False,,,
3116581149789000,23.8931,33640,3116581.1418614,7.982600014656782,True,IDLE,5402,15.0294,True,False,True,False,,,
3116581149891600,0.1026,33640,3116581.1418614,8.051000069826841,True,IDLE,5402,15.132,True,False,True,False,,,
3116581173801600,23.91,33643,3116581.1659892,7.864899933338165,True,IDLE,5402,39.042,True,False,True,False,,,
3116581173897600,0.096,33643,3116581.1659892,7.92820006608963,True,IDLE,5402,39.138,True,False,True,False,,,
3116581190993100,17.0955,33645,3116581.1819037,9.118200279772282,True,IDLE,5403,0.1811,True,False,True,False,,,
3116581213881800,22.8887,33648,3116581.2059975,8.018400054425001,True,IDLE,5403,23.0698,True,False,True,False,,,
3116581214249400,0.3676,33648,3116581.2059975,8.355599828064442,True,IDLE,5403,23.4374,True,False,True,False,,,
3116581239003500,24.7541,33651,3116581.2298483,9.187699761241674,True,IDLE,5404,0.1732,True,False,True,False,,,
3116581239072400,0.0689,33651,3116581.2298483,9.244800079613924,True,IDLE,5404,0.2421,True,False,True,False,,,
3116581261764200,22.6918,33654,3116581.2539387,7.8650000505149364,True,IDLE,5404,22.9339,True,False,True,False,,,
3116581261847700,0.0835,33654,3116581.2539387,7.930699735879898,True,IDLE,5404,23.0174,True,False,True,False,,,
3116581279098500,17.2508,33656,3116581.2699226,9.20919980853796,True,IDLE,5405,0.1756,True,False,True,False,,,
3116581293963200,14.8647,33658,3116581.285889,8.1237000413239,True,IDLE,5405,15.0403,True,False,True,False,,,
3116581294056000,0.0928,33658,3116581.285889,8.187399711459875,True,IDLE,5405,15.1331,True,False,True,False,,,
3116581317965700,23.9097,33661,3116581.3099591,8.057199884206057,True,IDLE,5405,39.0428,True,False,True,False,,,
3116581318062200,0.0965,33661,3116581.3099591,8.1237000413239,True,IDLE,5405,39.1393,True,False,True,False,,,
3116581333873900,15.8117,33663,3116581.3260467,7.87770003080368,True,IDLE,5405,54.951,True,False,True,False,,,
3116581349753300,15.8794,33665,3116581.3418135,7.992299739271402,True,IDLE,5406,14.746,True,False,True,False,,,
3116581349855900,0.1026,33665,3116581.3418135,8.06610006839037,True,IDLE,5406,14.8486,True,False,True,False,,,
3116581373836000,23.9801,33668,3116581.3659087,7.977500092238188,True,IDLE,5406,38.8287,True,False,True,False,,,
3116581373940000,0.104,33668,3116581.3659087,8.06010002270341,True,IDLE,5406,38.9327,True,False,True,False,,,
3116581405989100,32.0491,33672,3116581.3979629,8.096999954432249,True,IDLE,5407,14.7119,True,False,True,False,,,
3116581406129500,0.1404,33672,3116581.3979629,8.202200289815664,True,IDLE,5407,14.8523,True,False,True,False,,,
3116581445975500,39.846,33677,3116581.4380027,8.046300150454044,True,IDLE,5408,14.0248,True,False,True,False,,,
3116581446121200,0.1457,33677,3116581.4380027,8.156099822372198,True,IDLE,5408,14.1705,True,False,True,False,,,
3116581470010400,23.8892,33680,3116581.4621342,7.949999999254942,True,IDLE,5408,38.0597,True,False,True,False,,,
3116581493854800,23.8444,33683,3116581.4859752,7.950100116431713,True,IDLE,5409,14.4958,True,False,True,False,,,
3116581510017800,16.163,33685,3116581.5020204,8.070199750363827,True,IDLE,5409,30.6588,True,False,True,False,,,
3116581525860000,15.8422,33687,3116581.5180711,7.862499915063381,True,IDLE,5409,46.501,True,False,True,False,,,
3116581526003100,0.1431,33687,3116581.5180711,7.969199679791927,True,IDLE,5409,46.6441,True,False,True,False,,,
3116581549827700,23.8246,33690,3116581.5420699,7.852800190448761,True,IDLE,5410,14.7228,True,False,True,False,,,
3116581550038800,0.2111,33690,3116581.5420699,8.0336001701653,True,IDLE,5410,14.9339,True,False,True,False,,,
3116581573870600,23.8318,33693,3116581.5659765,7.966999895870686,True,IDLE,5410,38.7657,True,False,True,False,,,
3116581574014100,0.1435,33693,3116581.5659765,8.075300138443708,True,IDLE,5410,38.9092,True,False,True,False,,,
3116581605864900,31.8508,33697,3116581.5980634,7.874500006437302,True,IDLE,5411,14.8602,True,False,True,False,,,
3116581606011700,0.1468,33697,3116581.5980634,7.985999807715416,True,IDLE,5411,15.007,True,False,True,False,,,
3116581621896500,15.8848,33699,3116581.6144944,7.477299775928259,True,IDLE,5411,30.8918,True,False,True,False,,,
3116581637852800,15.9563,33701,3116581.6301795,7.745899725705385,True,IDLE,5411,46.8481,True,False,True,False,,,
3116581637994800,0.142,33701,3116581.6301795,7.853499613702297,True,IDLE,5411,46.9901,True,False,True,False,,,
3116581653813100,15.8183,33703,3116581.645944,7.91889987885952,True,IDLE,5412,14.2705,True,False,True,False,,,
3116581669791100,15.978,33705,3116581.6618286,8.011100348085165,True,IDLE,5412,30.2485,True,False,True,False,,,
3116581669886100,0.095,33705,3116581.6618286,8.077600039541721,True,IDLE,5412,30.3435,True,False,True,False,,,
3116581719028100,49.142,33711,3116581.709853,9.239499922841787,True,IDLE,5413,0.1633,True,False,True,False,,,
3116581719165800,0.1377,33711,3116581.709853,9.35579976066947,True,IDLE,5413,0.301,True,False,True,False,,,
3116581734960200,15.7944,33713,3116581.7260428,8.947599679231644,True,IDLE,5414,0.1586,True,False,True,False,,,
3116581749794800,14.8346,33715,3116581.7418713,7.99109973013401,True,IDLE,5414,14.9932,True,False,True,False,,,
3116581749915100,0.1203,33715,3116581.7418713,8.075200021266937,True,IDLE,5414,15.1135,True,False,True,False,,,
3116581773930500,24.0154,33718,3116581.7658964,8.109800051897764,True,IDLE,5414,39.1289,True,False,True,False,,,
3116581774055700,0.1252,33718,3116581.7658964,8.190900087356567,True,IDLE,5414,39.2541,True,False,True,False,,,
3116581789936400,15.8807,33720,3116581.7832075,6.775400135666132,True,IDLE,5415,7.0719,True,False,True,False,,,
3116581805909200,15.9728,33722,3116581.7979455,8.012500125914812,True,IDLE,5415,23.0447,True,False,True,False,,,
3116581806002900,0.0937,33722,3116581.7979455,8.077600039541721,True,IDLE,5415,23.1384,True,False,True,False,,,
3116581822004200,16.0013,33724,3116581.813995,8.059900254011154,True,IDLE,5415,39.1397,True,False,True,False,,,
3116581854016700,32.0125,33728,3116581.8460985,8.015300147235394,True,IDLE,5416,14.912,True,False,True,False,,,
3116581854209400,0.1927,33728,3116581.8460985,8.161900099366903,True,IDLE,5416,15.1047,True,False,True,False,,,
3116581870029400,15.82,33730,3116581.8622166,7.958199828863144,True,IDLE,5416,30.9247,True,False,True,False,,,
3116581902006000,31.9766,33734,3116581.8942087,7.945300079882145,True,IDLE,5417,14.2223,True,False,True,False,,,
3116581902302500,0.2965,33734,3116581.8942087,8.18450003862381,True,IDLE,5417,14.5188,True,False,True,False,,,
3116581926077100,23.7746,33737,3116581.9182494,7.97600019723177,True,IDLE,5417,38.2934,True,False,True,False,,,
3116581926369000,0.2919,33737,3116581.9182494,8.232200052589178,True,IDLE,5417,38.5853,True,False,True,False,,,
3116581941982600,15.6136,33739,3116581.934548,7.585499901324511,True,IDLE,5417,54.1989,True,False,True,False,,,
3116581957975000,15.9924,33741,3116581.9502808,7.843300234526396,True,IDLE,5418,13.6486,True,False,True,False,,,
3116581958275200,0.3002,33741,3116581.9502808,8.141099940985441,True,IDLE,5418,13.9488,True,False,True,False,,,
3116581974420900,16.1457,33744,3116581.9742746,8.305400144308805,True,IDLE,5418,30.0945,True,False,True,False,,,
3116581982843000,8.4221,33744,3116581.9742746,11.204800102859735,True,IDLE,5418,38.5166,True,False,True,True,0.8911,,
3116581997979500,15.1365,33746,3116581.9902232,8.051400072872639,True,IDLE,5419,12.8318,True,False,True,False,,,
3116582014008300,16.0288,33748,3116582.0062571,8.138199802488089,True,IDLE,5419,28.8606,True,False,True,False,,,
3116582014795100,0.7868,33748,3116582.0062571,8.752900175750256,True,IDLE,5419,29.6474,True,False,True,False,,,
3116582054006900,39.2118,33753,3116582.0463835,7.795699872076511,True,IDLE,5420,14.2616,True,False,True,False,,,
3116582054338400,0.3315,33753,3116582.0463835,8.038099855184555,True,IDLE,5420,14.5931,True,False,True,False,,,
3116582078101200,23.7628,33756,3116582.0702915,7.955499924719334,True,IDLE,5420,38.3559,True,False,True,False,,,
3116582078391600,0.2904,33756,3116582.0702915,8.182699792087078,True,IDLE,5420,38.6463,True,False,True,False,,,
3116582094013400,15.6218,33758,3116582.0862217,7.935099769383669,True,IDLE,5421,12.399,True,False,True,False,,,
3116582110127400,16.114,33760,3116582.1022812,7.9955002292990685,True,IDLE,5421,28.513,True,False,True,False,,,
3116582110420700,0.2933,33760,3116582.1022812,8.226700127124786,True,IDLE,5421,28.8063,True,False,True,False,,,
3116582133936100,23.5154,33763,3116582.1263541,7.855299860239029,True,IDLE,5421,52.3217,True,False,True,False,,,
3116582134444200,0.5081,33763,3116582.1263541,8.291000034660101,True,IDLE,5421,52.8298,True,False,True,False,,,
3116582157945000,23.5008,33766,3116582.1502431,7.847300264984369,True,IDLE,5422,21.1588,True,False,True,False,,,
3116582158237000,0.292,33766,3116582.1502431,8.081000298261642,True,IDLE,5422,21.4508,True,False,True,False,,,
3116582184816300,26.5793,33769,3116582.1741849,10.755000170320272,True,IDLE,5423,0.5724,True,False,True,False,,,
3116582185075500,0.2592,33769,3116582.1741849,10.972400195896626,True,IDLE,5423,0.8316,True,False,True,False,,,
3116582198026100,12.9506,33771,3116582.1904006,7.9025998711586,True,IDLE,5423,13.7822,True,False,True,False,,,
3116582214026300,16.0002,33773,3116582.2063828,8.130600210279226,True,IDLE,5423,29.7824,True,False,True,False,,,
3116582221913500,7.8872,33774,3116582.2154889,6.614800076931715,True,IDLE,5423,37.6696,True,False,True,False,,,
3116582240173600,18.2601,33776,3116582.2304931,9.772300254553556,True,IDLE,5424,0.7936,True,False,True,False,,,
3116582240384000,0.2104,33776,3116582.2304931,9.95060009881854,True,IDLE,5424,1.004,True,False,True,False,,,
3116582253951600,13.5676,33778,3116582.2459233,8.096500299870968,True,IDLE,5424,14.5716,True,False,True,False,,,
3116582269797000,15.8454,33780,3116582.2619119,7.942000404000282,True,IDLE,5424,30.417,True,False,True,False,,,
3116582277730000,7.933,33781,3116582.2700767,7.738399785012007,True,IDLE,5424,38.35,True,False,True,False,,,
3116582285740400,8.0104,33782,3116582.2793066,6.510400213301182,True,IDLE,5425,6.8472,True,False,True,False,,,
3116582301738000,15.9976,33784,3116582.2939094,7.89290014654398,True,IDLE,5425,22.8448,True,False,True,False,,,
3116582301858100,0.1201,33784,3116582.2939094,7.98140000551939,True,IDLE,5425,22.9649,True,False,True,False,,,
3116582325739500,23.8814,33787,3116582.3178894,7.923300378024578,True,IDLE,5425,46.8463,True,False,True,False,,,
3116582325880500,0.141,33787,3116582.3178894,8.043200243264437,True,IDLE,5425,46.9873,True,False,True,False,,,
3116582349814400,23.9339,33790,3116582.3417904,8.125499822199345,True,IDLE,5426,15.0315,True,False,True,False,,,
3116582350002100,0.1877,33790,3116582.3417904,8.256500121206045,True,IDLE,5426,15.2192,True,False,True,False,,,
3116582365810900,15.8088,33792,3116582.3580015,7.893300149589777,True,IDLE,5426,31.028,True,False,True,False,,,
3116582381784200,15.9733,33794,3116582.3738715,7.966199889779091,True,IDLE,5426,47.0013,True,False,True,False,,,
3116582381890800,0.1066,33794,3116582.3738715,8.041999768465757,True,IDLE,5426,47.1079,True,False,True,False,,,
3116582405962200,24.0714,33797,3116582.3979585,8.056700229644775,True,IDLE,5427,23.0445,True,False,True,False,,,
3116582406071100,0.1089,33797,3116582.3979585,8.140900172293186,True,IDLE,5427,23.1534,True,False,True,False,,,
3116582431828600,25.7575,33800,3116582.4219404,9.968100115656853,True,IDLE,5428,0.3508,True,False,True,False,,,
3116582431977400,0.1488,33800,3116582.4219404,10.103700216859579,True,IDLE,5428,0.4996,True,False,True,False,,,
3116582454004300,22.0269,33803,3116582.4460742,8.00959998741746,True,IDLE,5428,22.5265,True,False,True,False,,,
3116582454172100,0.1678,33803,3116582.4460742,8.139600045979023,True,IDLE,5428,22.6943,True,False,True,False,,,
3116582493826400,39.6543,33808,3116582.4859974,7.916000206023455,True,IDLE,5429,14.3478,True,False,True,False,,,
3116582493995700,0.1693,33808,3116582.4859974,8.040300104767084,True,IDLE,5429,14.5171,True,False,True,False,,,
3116582517808400,23.8127,33811,3116582.5101189,7.799800019711256,True,IDLE,5429,38.3298,True,False,True,False,,,
3116582518008900,0.2005,33811,3116582.5101189,7.957099936902523,True,IDLE,5429,38.5303,True,False,True,False,,,
3116582533872200,15.8633,33813,3116582.5261754,7.783100008964539,True,IDLE,5429,54.3936,True,False,True,False,,,
3116582549848800,15.9766,33815,3116582.5421766,7.755599915981293,True,IDLE,5430,14.4757,True,False,True,False,,,
3116582550015400,0.1666,33815,3116582.5421766,7.88299972191453,True,IDLE,5430,14.6423,True,False,True,False,,,
3116582574021800,24.0064,33818,3116582.566025,8.081600069999695,True,IDLE,5430,38.6487,True,False,True,False,,,
3116582574186700,0.1649,33818,3116582.566025,8.206599857658148,True,IDLE,5430,38.8136,True,False,True,False,,,
3116582605947600,31.7609,33822,3116582.5981275,7.902899757027626,True,IDLE,5431,14.4589,True,False,True,False,,,
3116582606113300,0.1657,33822,3116582.5981275,8.028700016438961,True,IDLE,5431,14.6246,True,False,True,False,,,
3116582621877500,15.7642,33824,3116582.6142459,7.681800052523613,True,IDLE,5431,30.3888,True,False,True,False,,,
3116582639073100,17.1956,33826,3116582.6300928,9.013399947434664,True,IDLE,5432,0.1888,True,False,True,False,,,
3116582639144500,0.0714,33826,3116582.6300928,9.072300046682358,True,IDLE,5432,0.2602,True,False,True,False,,,
3116582661833600,22.6891,33829,3116582.653887,8.011600002646446,True,IDLE,5432,22.9493,True,False,True,False,,,
3116582661957300,0.1237,33829,3116582.653887,8.101500105112791,True,IDLE,5432,23.073,True,False,True,False,,,
3116582701848000,39.8907,33834,3116582.6939669,7.967200130224228,True,IDLE,5433,14.5291,True,False,True,False,,,
3116582702022000,0.174,33834,3116582.6939669,8.101799990981817,True,IDLE,5433,14.7031,True,False,True,False,,,
3116582725991100,23.9691,33837,3116582.7180313,8.046899922192097,True,IDLE,5433,38.6722,True,False,True,False,,,
3116582726170400,0.1793,33837,3116582.7180313,8.184699807316065,True,IDLE,5433,38.8515,True,False,True,False,,,
3116582749860700,23.6903,33840,3116582.7420131,7.957699708640575,True,IDLE,5434,14.7182,True,False,True,False,,,
3116582757997100,8.1364,33841,3116582.7504478,7.632900029420853,True,IDLE,5434,22.8546,True,False,True,False,,,
3116582773996500,15.9994,33843,3116582.7660135,8.07550037279725,True,IDLE,5434,38.854,True,False,True,False,,,
3116582782145500,8.149,33844,3116582.7744602,7.768499664962292,True,IDLE,5434,47.003,True,False,True,False,,,
3116582797840400,15.6949,33846,3116582.7901064,7.886500097811222,True,IDLE,5435,14.3061,True,False,True,False,,,
3116582798149700,0.3093,33846,3116582.7901064,8.152599912136793,True,IDLE,5435,14.6154,True,False,True,False,,,
3116582814295100,16.1454,33848,3116582.80615,8.313899859786034,True,IDLE,5435,30.7608,True,False,True,False,,,
3116582829813300,15.5182,33850,3116582.8219856,8.10910016298294,True,IDLE,5435,46.279,True,False,True,False,,,
3116582830243600,0.4303,33850,3116582.8219856,8.392499759793282,True,IDLE,5435,46.7093,True,False,True,False,,,
3116582853983600,23.74,33853,3116582.8459109,8.129100315272808,True,IDLE,5436,21.6529,True,False,True,False,,,
3116582854095900,0.1123,33853,3116582.8459109,8.211300242692232,True,IDLE,5436,21.7652,True,False,True,False,,,
3116582879504100,25.4082,33856,3116582.8700643,9.487200062721968,True,IDLE,5437,0.233,True,False,True,False,,,
3116582879603600,0.0995,33856,3116582.8700643,9.568099863827229,True,IDLE,5437,0.3325,True,False,True,False,,,
3116582901996900,22.3933,33859,3116582.8940499,8.00639996305108,True,IDLE,5437,22.7258,True,False,True,False,,,
3116582902110900,0.114,33859,3116582.8940499,8.088899776339531,True,IDLE,5437,22.8398,True,False,True,False,,,
3116582925998700,23.8878,33862,3116582.9179269,8.131799753755331,True,IDLE,5437,46.7276,True,False,True,False,,,
3116582926112800,0.1141,33862,3116582.9179269,8.212300017476082,True,IDLE,5437,46.8417,True,False,True,False,,,
3116582949850800,23.738,33865,3116582.9420786,7.853599730879068,True,IDLE,5438,14.7455,True,False,True,False,,,
3116582949993600,0.1428,33865,3116582.9420786,7.9564000479876995,True,IDLE,5438,14.8883,True,False,True,False,,,
3116582973982800,23.9892,33868,3116582.9658934,8.14859988167882,True,IDLE,5438,38.8775,True,False,True,False,,,
3116582974096200,0.1134,33868,3116582.9658934,8.230300154536963,True,IDLE,5438,38.9909,True,False,True,False,,,
3116582997795500,23.6993,33871,3116582.9900193,7.863699924200773,True,IDLE,5439,14.9426,True,False,True,False,,,
3116582997938200,0.1427,33871,3116582.9900193,7.96509999781847,True,IDLE,5439,15.0853,True,False,True,False,,,
3116583021849000,23.9108,33874,3116583.0142622,7.638100069016218,True,IDLE,5439,38.9961,True,False,True,False,,,
3116583021947100,0.0981,33874,3116583.0142622,7.705900352448225,True,IDLE,5439,39.0942,True,False,True,False,,,
3116583045756100,23.809,33877,3116583.0390823,6.702499929815531,True,IDLE,5440,6.9725,True,False,True,False,,,
3116583045818800,0.0627,33877,3116583.0390823,6.756599992513657,True,IDLE,5440,7.0352,True,False,True,False,,,
3116583061814400,15.9956,33879,3116583.0538449,8.017800282686949,True,IDLE,5440,23.0308,True,False,True,False,,,
3116583079125000,17.3106,33881,3116583.06987,9.288200177252293,True,IDLE,5441,0.1924,True,False,True,False,,,
3116583079196500,0.0715,33881,3116583.06987,9.350200183689594,True,IDLE,5441,0.2639,True,False,True,False,,,
3116583101964500,22.768,33884,3116583.0940371,7.981699891388416,True,IDLE,5441,23.0319,True,False,True,False,,,
3116583102067700,0.1032,33884,3116583.0940371,8.054499980062246,True,IDLE,5441,23.1351,True,False,True,False,,,
3116583125822600,23.7549,33887,3116583.1179503,7.915199734270573,True,IDLE,5441,46.89,True,False,True,False,,,
3116583125915200,0.0926,33887,3116583.1179503,7.990899961441755,True,IDLE,5441,46.9826,True,False,True,False,,,
3116583141932700,16.0175,33889,3116583.1352388,6.753599736839533,True,IDLE,5442,7.0292,True,False,True,False,,,
3116583157960300,16.0276,33891,3116583.1499385,8.082599844783545,True,IDLE,5442,23.0568,True,False,True,False,,,
3116583158077900,0.1176,33891,3116583.1499385,8.177599869668484,True,IDLE,5442,23.1744,True,False,True,False,,,
3116583174098200,16.0203,33893,3116583.1659134,8.23510019108653,True,IDLE,5442,39.1947,True,False,True,False,,,
3116583205986300,31.8881,33897,3116583.1980572,7.996000349521637,True,IDLE,5443,14.7212,True,False,True,False,,,
3116583206119800,0.1335,33897,3116583.1980572,8.0960001796484,True,IDLE,5443,14.8547,True,False,True,False,,,
3116583232253800,26.134,33900,3116583.2220834,10.21979982033372,True,IDLE,5444,0.2543,True,False,True,False,,,
3116583232433100,0.1793,33900,3116583.2220834,10.384900029748678,True,IDLE,5444,0.4336,True,False,True,False,,,
3116583253964200,21.5311,33903,3116583.2461831,7.832000032067299,True,IDLE,5444,21.9647,True,False,True,False,,,
3116583254060800,0.0966,33903,3116583.2461831,7.899099960923195,True,IDLE,5444,22.0613,True,False,True,False,,,
3116583293844700,39.7839,33908,3116583.2858879,8.011199999600649,True,IDLE,5445,14.6422,True,False,True,False,,,
3116583293950500,0.1058,33908,3116583.2858879,8.087900001555681,True,IDLE,5445,14.748,True,False,True,False,,,
3116583317933900,23.9834,33911,3116583.3101102,7.872499991208315,True,IDLE,5445,38.7314,True,False,True,False,,,
3116583318026700,0.0928,33911,3116583.3101102,7.936599664390087,True,IDLE,5445,38.8242,True,False,True,False,,,
3116583333899400,15.8727,33913,3116583.3261455,7.804400287568569,True,IDLE,5445,54.6969,True,False,True,False,,,
3116583349794600,15.8952,33915,3116583.3419298,7.920100353658199,True,IDLE,5446,14.8474,True,False,True,False,,,
3116583349900500,0.1059,33915,3116583.3419298,7.9932003282010555,True,IDLE,5446,14.9533,True,False,True,False,,,
3116583373811700,23.9112,33918,3116583.3659972,7.87329999729991,True,IDLE,5446,38.8645,True,False,True,False,,,
3116583373917400,0.1057,33918,3116583.3659972,7.9518998973071575,True,IDLE,5446,38.9702,True,False,True,False,,,
3116583389831400,15.914,33920,3116583.3819101,7.969999685883522,True,IDLE,5446,54.8842,True,False,True,False,,,
3116583405738900,15.9075,33922,3116583.39813,7.684200070798397,True,IDLE,5447,14.9272,True,False,True,False,,,
3116583405882700,0.1438,33922,3116583.39813,7.7992998994886875,True,IDLE,5447,15.071,True,False,True,False,,,
3116583437812100,31.9294,33926,3116583.4316106,6.253399886190891,True,IDLE,5448,6.785,True,False,True,False,,,
3116583437910200,0.0981,33926,3116583.4316106,6.318999920040369,True,IDLE,5448,6.8831,True,False,True,False,,,
