stage,main_loop_timestamp_ns,loop_period_ms,rt_sequence,rt_timestamp_ns,rt_age_ms,rt_valid,operation_state,wrench_sequence,wrench_age_ms,wrench_valid,wrench_stale,worker_pid,worker_start_time_ns,worker_alive,worker_exitcode,worker_state,heartbeat_age_ms,worker_hung,last_error_code,last_error,graceful_disconnect_confirmed
overlap,3118884375970200,31.6694,2269,3118884368175500,7.7947,True,IDLE,323,3.538,True,False,7804,3118867145639300,True,,idle,3.5239,False,,,
overlap,3118884408365100,32.3949,2273,3118884400203700,8.1614,True,IDLE,323,35.9329,True,False,7804,3118867145639300,True,,idle,35.9188,False,,,
overlap,3118884440204800,31.8397,2277,3118884432178600,8.0262,True,IDLE,324,17.5977,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884528216400,88.0116,2288,3118884520370600,7.8458,True,IDLE,326,5.7013,True,False,7804,3118867145639300,True,,idle,5.501,False,,,
overlap,3118884552208500,23.9921,2291,3118884544487300,7.7212,True,IDLE,326,29.6934,True,False,7804,3118867145639300,True,,idle,29.4931,False,,,
overlap,3118884584056300,31.8478,2295,3118884576285500,7.7708,True,IDLE,327,10.5192,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884640350200,56.2939,2302,3118884632273000,8.0772,True,IDLE,328,16.9646,True,False,7804,3118867145639300,True,,idle,16.9395,False,,,
overlap,3118884664278400,23.9282,2305,3118884656450000,7.8284,True,IDLE,328,40.8928,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884712207300,47.9289,2311,3118884704394100,7.8132,True,IDLE,329,38.9702,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884768247100,56.0398,2318,3118884760211100,8.036,True,IDLE,330,45.1512,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884800094800,31.8477,2322,3118884792096000,7.9988,True,IDLE,331,27.1501,True,False,7804,3118867145639300,True,,idle,27.1324,False,,,
overlap,3118884832139200,32.0444,2326,3118884824274400,7.8648,True,IDLE,332,9.3301,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884904435400,72.2962,2335,3118884896615900,7.8195,True,IDLE,333,30.8699,True,False,7804,3118867145639300,True,,idle,30.844,False,,,
overlap,3118884928267500,23.8321,2338,3118884920164000,8.1035,True,IDLE,334,5.6545,True,False,7804,3118867145639300,True,,idle,5.6288,False,,,
overlap,3118884968343400,40.0759,2343,3118884960395500,7.9479,True,IDLE,334,45.7304,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118884992358900,24.0155,2346,3118884984256600,8.1023,True,IDLE,335,18.97,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118885056262500,63.9036,2354,3118885048305000,7.9575,True,IDLE,336,33.1776,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118885112139800,55.8773,2361,3118885104253500,7.8863,True,IDLE,337,39.9183,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118885168168000,56.0282,2368,3118885160229500,7.9385,True,IDLE,338,45.0911,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118885256152900,87.9849,2379,3118885248197900,7.955,True,IDLE,340,33.3827,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118885328194600,72.0417,2388,3118885320416900,7.7777,True,IDLE,342,5.7265,True,False,7804,3118867145639300,True,,idle,5.6245,False,,,
overlap,3118885352260000,24.0654,2391,3118885344101100,8.1589,True,IDLE,342,29.7919,True,False,7804,3118867145639300,True,,idle,29.6899,False,,,
overlap,3118885384010100,31.7501,2395,3118885376087000,7.9231,True,IDLE,343,10.9435,True,False,7804,3118867145639300,True,,idle,10.9293,False,,,
overlap,3118885416192300,32.1822,2399,3118885408420300,7.772,True,IDLE,344,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118885496207300,80.015,2409,3118885488290700,7.9166,True,IDLE,345,23.0564,True,False,7804,3118867145639300,True,,idle,23.0282,False,,,
overlap,3118885528184300,31.977,2413,3118885520179500,8.0048,True,IDLE,346,5.4559,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118885592304200,64.1199,2421,3118885584247600,8.0566,True,IDLE,347,18.2678,True,False,7804,3118867145639300,True,,idle,18.2443,False,,,
overlap,3118885624344200,32.04,2425,3118885616207000,8.1372,True,IDLE,348,1.6752,True,False,7804,3118867145639300,True,,idle,1.6507,False,,,
overlap,3118885656331000,31.9868,2429,3118885648267100,8.0639,True,IDLE,348,33.662,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118885704341800,48.0108,2435,3118885696603300,7.7385,True,IDLE,349,31.0353,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118885744198900,39.8571,2440,3118885736342900,7.856,True,IDLE,350,21.1222,True,False,7804,3118867145639300,True,,idle,21.1068,False,,,
overlap,3118885776064800,31.8659,2444,3118885768315200,7.7496,True,IDLE,351,3.7672,True,False,7804,3118867145639300,True,,idle,3.7432,False,,,
overlap,3118885832064900,56.0001,2451,3118885824411200,7.6537,True,IDLE,352,9.7963,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118885904256800,72.1919,2460,3118885896579700,7.6771,True,IDLE,353,31.0938,True,False,7804,3118867145639300,True,,idle,31.0696,False,,,
overlap,3118885936105100,31.8483,2464,3118885928120800,7.9843,True,IDLE,354,13.1466,True,False,7804,3118867145639300,True,,idle,13.1309,False,,,
overlap,3118885968260200,32.1551,2468,3118885960542600,7.7176,True,IDLE,355,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886072370200,104.11,2481,3118886064453700,7.9165,True,IDLE,356,49.5768,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886160374900,88.0047,2492,3118886152346200,8.0287,True,IDLE,358,37.9429,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886192442700,32.0678,2496,3118886184297400,8.1453,True,IDLE,359,19.3596,True,False,7804,3118867145639300,True,,idle,19.3395,False,,,
overlap,3118886224088900,31.6462,2500,3118886216194100,7.8948,True,IDLE,360,1.8382,True,False,7804,3118867145639300,True,,idle,1.8146,False,,,
overlap,3118886272168100,48.0792,2506,3118886264222900,7.9452,True,IDLE,360,49.9174,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886304123500,31.9554,2510,3118886296691100,7.4324,True,IDLE,361,30.965,True,False,7804,3118867145639300,True,,idle,30.9408,False,,,
overlap,3118886336134000,32.0105,2514,3118886328181800,7.9522,True,IDLE,362,13.5818,True,False,7804,3118867145639300,True,,idle,13.5606,False,,,
overlap,3118886368182100,32.0481,2518,3118886360265200,7.9169,True,IDLE,362,45.6299,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886408096400,39.9143,2523,3118886400274600,7.8218,True,IDLE,363,34.485,True,False,7804,3118867145639300,True,,idle,34.4605,False,,,
overlap,3118886440057100,31.9607,2527,3118886432124700,7.9324,True,IDLE,364,16.8305,True,False,7804,3118867145639300,True,,idle,16.8166,False,,,
overlap,3118886488301000,48.2439,2533,3118886480697400,7.6036,True,IDLE,365,15.9974,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886544376900,56.0759,2540,3118886536410000,7.9669,True,IDLE,366,21.3079,True,False,7804,3118867145639300,True,,idle,21.2926,False,,,
overlap,3118886568224700,23.8478,2543,3118886560484400,7.7403,True,IDLE,366,45.1557,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886608252600,40.0279,2548,3118886600301100,7.9515,True,IDLE,367,34.9963,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886640281500,32.0289,2552,3118886632241500,8.04,True,IDLE,368,17.102,True,False,7804,3118867145639300,True,,idle,17.076,False,,,
overlap,3118886672101500,31.82,2556,3118886664193100,7.9084,True,IDLE,369,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886720377300,48.2758,2562,3118886712322600,8.0547,True,IDLE,369,47.1614,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886752133300,31.756,2566,3118886744119200,8.0141,True,IDLE,371,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886808323400,56.1901,2573,3118886800292000,8.0314,True,IDLE,371,34.7775,True,False,7804,3118867145639300,True,,idle,34.7596,False,,,
overlap,3118886840092000,31.7686,2577,3118886832232300,7.8597,True,IDLE,372,16.7564,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118886952235600,112.1436,2591,3118886944167300,8.0683,True,IDLE,374,29.2291,True,False,7804,3118867145639300,True,,idle,28.987,False,,,
overlap,3118886984064400,31.8288,2595,3118886976115300,7.9491,True,IDLE,375,11.0518,True,False,7804,3118867145639300,True,,idle,11.0315,False,,,
overlap,3118887000206000,16.1416,2597,3118886992313000,7.893,True,IDLE,375,27.1934,True,False,7804,3118867145639300,True,,idle,27.1731,False,,,
overlap,3118887032068200,31.8622,2601,3118887024120300,7.9479,True,IDLE,376,9.1054,True,False,7804,3118867145639300,True,,idle,9.0915,False,,,
overlap,3118887040254100,8.1859,2602,3118887032426400,7.8277,True,IDLE,376,17.2913,True,False,7804,3118867145639300,True,,idle,17.2774,False,,,
overlap,3118887072076100,31.822,2606,3118887064227600,7.8485,True,IDLE,376,49.1133,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118887112162000,40.0859,2611,3118887104344500,7.8175,True,IDLE,377,39.1152,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118887144158200,31.9962,2615,3118887136409200,7.749,True,IDLE,378,21.6412,True,False,7804,3118867145639300,True,,idle,21.624,False,,,
overlap,3118887168196100,24.0379,2618,3118887160106200,8.0899,True,IDLE,379,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118887248223400,80.0273,2628,3118887240326900,7.8965,True,IDLE,380,25.6982,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118887312099600,63.8762,2636,3118887304103200,7.9964,True,IDLE,381,39.1037,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118887440227600,128.128,2652,3118887432438900,7.7887,True,IDLE,384,17.7345,True,False,7804,3118867145639300,True,,idle,17.556,False,,,
overlap,3118887472104800,31.8772,2656,3118887464255900,7.8489,True,IDLE,385,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118887520106500,48.0017,2662,3118887512177600,7.9289,True,IDLE,385,46.6134,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118887544071500,23.965,2665,3118887536251400,7.8201,True,IDLE,386,20.7485,True,False,7804,3118867145639300,True,,idle,20.7096,False,,,
overlap,3118887576149600,32.0781,2669,3118887568344200,7.8054,True,IDLE,387,2.8273,True,False,7804,3118867145639300,True,,idle,2.8109,False,,,
overlap,3118887600183400,24.0338,2672,3118887592215500,7.9679,True,IDLE,387,26.8611,True,False,7804,3118867145639300,True,,idle,26.8447,False,,,
overlap,3118887632155000,31.9716,2676,3118887624110600,8.0444,True,IDLE,388,9.2121,True,False,7804,3118867145639300,True,,idle,9.1977,False,,,
overlap,3118887688228600,56.0736,2683,3118887680173100,8.0555,True,IDLE,389,16.127,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118887744085200,55.8566,2690,3118887736259500,7.8257,True,IDLE,390,21.9496,True,False,7804,3118867145639300,True,,idle,21.9297,False,,,
overlap,3118887776087900,32.0027,2694,3118887768120100,7.9678,True,IDLE,391,2.9867,True,False,7804,3118867145639300,True,,idle,2.9631,False,,,
overlap,3118887808086400,31.9985,2698,3118887800247200,7.8392,True,IDLE,391,34.9852,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118887832185700,24.0993,2701,3118887824535000,7.6507,True,IDLE,392,9.5146,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118887936389700,104.204,2714,3118887928515200,7.8745,True,IDLE,394,13.3215,True,False,7804,3118867145639300,True,,idle,13.1323,False,,,
overlap,3118887960110800,23.7211,2717,3118887952539600,7.5712,True,IDLE,394,37.0426,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118887992128900,32.0181,2721,3118887984252900,7.876,True,IDLE,395,19.0948,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888056144800,64.0159,2729,3118888048243800,7.901,True,IDLE,397,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888128226300,72.0815,2738,3118888120325000,7.9013,True,IDLE,398,5.2072,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888176528400,48.3021,2744,3118888168356200,8.1722,True,IDLE,399,3.8207,True,False,7804,3118867145639300,True,,idle,3.7923,False,,,
overlap,3118888232035300,55.5069,2751,3118888224173300,7.862,True,IDLE,400,4.4616,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888304340200,72.3049,2760,3118888296680200,7.66,True,IDLE,401,32.0005,True,False,7804,3118867145639300,True,,idle,31.9763,False,,,
overlap,3118888336278300,31.9381,2764,3118888328328100,7.9502,True,IDLE,402,13.9628,True,False,7804,3118867145639300,True,,idle,13.9394,False,,,
overlap,3118888368369200,32.0909,2768,3118888360405000,7.9642,True,IDLE,402,46.0537,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888400335900,31.9667,2772,3118888392115800,8.2201,True,IDLE,404,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888432126200,31.7903,2776,3118888424572800,7.5534,True,IDLE,404,8.9771,True,False,7804,3118867145639300,True,,idle,8.953,False,,,
overlap,3118888464049900,31.9237,2780,3118888456131300,7.9186,True,IDLE,404,40.9008,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888520212400,56.1625,2787,3118888512370500,7.8419,True,IDLE,405,47.685,True,False,7804,3118867145639300,True,,idle,47.6698,False,,,
overlap,3118888552090000,31.8776,2791,3118888544295800,7.7942,True,IDLE,406,29.587,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888600173600,48.0836,2797,3118888592444800,7.7288,True,IDLE,407,27.478,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888648168900,47.9953,2803,3118888640429700,7.7392,True,IDLE,408,24.6015,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888728365600,80.1967,2813,3118888720451200,7.9144,True,IDLE,410,6.016,True,False,7804,3118867145639300,True,,idle,5.8139,False,,,
overlap,3118888760176200,31.8106,2817,3118888752274000,7.9022,True,IDLE,410,37.8266,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888800202500,40.0263,2822,3118888792384000,7.8185,True,IDLE,411,27.0808,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888832264100,32.0616,2826,3118888824554200,7.7099,True,IDLE,412,9.7793,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888904559200,72.2951,2835,3118888896707600,7.8516,True,IDLE,413,32.2005,True,False,7804,3118867145639300,True,,idle,32.1734,False,,,
overlap,3118888936103300,31.5441,2839,3118888928373600,7.7297,True,IDLE,414,13.0311,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118888992287000,56.1837,2846,3118888984272000,8.015,True,IDLE,415,20.0007,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889056253500,63.9665,2854,3118889048273800,7.9797,True,IDLE,416,33.1239,True,False,7804,3118867145639300,True,,idle,33.0969,False,,,
overlap,3118889088154900,31.9014,2858,3118889080685200,7.4697,True,IDLE,417,15.032,True,False,7804,3118867145639300,True,,idle,15.0073,False,,,
overlap,3118889128165100,40.0102,2863,3118889120409500,7.7556,True,IDLE,418,5.651,True,False,7804,3118867145639300,True,,idle,5.6311,False,,,
overlap,3118889160228200,32.0631,2867,3118889152328500,7.8997,True,IDLE,418,37.7141,True,False,7804,3118867145639300,True,,idle,37.6942,False,,,
overlap,3118889168265500,8.0373,2868,3118889160479600,7.7859,True,IDLE,418,45.7514,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889192230800,23.9653,2871,3118889184417400,7.8134,True,IDLE,419,18.8103,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889272425400,80.1946,2881,3118889264388600,8.0368,True,IDLE,420,49.8121,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889320390800,47.9654,2887,3118889312514400,7.8764,True,IDLE,420,97.7775,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889344196900,23.8061,2890,3118889336281600,7.9153,True,IDLE,422,21.912,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889400154900,55.958,2897,3118889392314500,7.8404,True,IDLE,423,26.9526,True,False,7804,3118867145639300,True,,idle,26.9285,False,,,
overlap,3118889432061900,31.907,2901,3118889424144700,7.9172,True,IDLE,424,8.9674,True,False,7804,3118867145639300,True,,idle,8.9436,False,,,
overlap,3118889488363600,56.3017,2908,3118889480659800,7.7038,True,IDLE,425,15.2863,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889584165500,95.8019,2920,3118889576293500,7.872,True,IDLE,427,10.588,True,False,7804,3118867145639300,True,,idle,10.3965,False,,,
overlap,3118889608372300,24.2068,2923,3118889600371500,8.0008,True,IDLE,427,34.7948,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889640387700,32.0154,2927,3118889632302100,8.0856,True,IDLE,428,17.8844,True,False,7804,3118867145639300,True,,idle,17.8604,False,,,
overlap,3118889672407800,32.0201,2931,3118889664305500,8.1023,True,IDLE,428,49.9045,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889712339400,39.9316,2936,3118889704557400,7.782,True,IDLE,429,39.0455,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889800266900,87.9275,2947,3118889792231200,8.0357,True,IDLE,432,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889912412800,112.1459,2961,3118889904362600,8.0502,True,IDLE,433,39.0721,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118889960421700,48.0089,2967,3118889952526300,7.8954,True,IDLE,433,87.081,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118890000263000,39.8413,2972,3118889992630200,7.6328,True,IDLE,436,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118890056281600,56.0186,2979,3118890048403700,7.8779,True,IDLE,436,32.9575,True,False,7804,3118867145639300,True,,idle,32.9257,False,,,
overlap,3118890088271400,31.9898,2983,3118890080718400,7.553,True,IDLE,437,15.0953,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118890152208500,63.9371,2991,3118890144341700,7.8668,True,IDLE,438,29.0052,True,False,7804,3118867145639300,True,,idle,28.9739,False,,,
overlap,3118890184099500,31.891,2995,3118890176178400,7.9211,True,IDLE,439,11.5318,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118890304492800,120.3933,3010,3118890296993300,7.4995,True,IDLE,441,31.1202,True,False,7804,3118867145639300,True,,idle,30.8838,False,,,
overlap,3118890336149000,31.6562,3014,3118890328356700,7.7923,True,IDLE,442,13.7449,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118890392143700,55.9947,3021,3118890384431100,7.7126,True,IDLE,443,19.1023,True,False,7804,3118867145639300,True,,idle,19.0853,False,,,
overlap,3118890424105500,31.9618,3025,3118890416209100,7.8964,True,IDLE,444,1.8996,True,False,7804,3118867145639300,True,,idle,1.874,False,,,
overlap,3118890472083600,47.9781,3031,3118890464298100,7.7855,True,IDLE,444,49.8777,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118890560322600,88.239,3042,3118890552363200,7.9594,True,IDLE,446,37.8466,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118890592421500,32.0989,3046,3118890584227200,8.1943,True,IDLE,447,18.7053,True,False,7804,3118867145639300,True,,idle,18.682,False,,,
overlap,3118890624089600,31.6681,3050,3118890616173900,7.9157,True,IDLE,448,0.4223,True,False,7804,3118867145639300,True,,idle,0.3986,False,,,
overlap,3118890656433600,32.344,3054,3118890648354200,8.0794,True,IDLE,448,32.7663,True,False,7804,3118867145639300,True,,idle,32.7426,False,,,
overlap,3118890688135700,31.7021,3058,3118890680260400,7.8753,True,IDLE,449,15.0158,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118890744257200,56.1215,3065,3118890736422400,7.8348,True,IDLE,450,21.9284,True,False,7804,3118867145639300,True,,idle,21.9027,False,,,
overlap,3118890776088100,31.8309,3069,3118890768247900,7.8402,True,IDLE,451,2.9292,True,False,7804,3118867145639300,True,,idle,2.903,False,,,
overlap,3118890824196100,48.108,3075,3118890816337800,7.8583,True,IDLE,452,1.6296,True,False,7804,3118867145639300,True,,idle,1.6132,False,,,
overlap,3118890856276900,32.0808,3079,3118890848205300,8.0716,True,IDLE,452,33.7104,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118890920384000,64.1071,3087,3118890912474700,7.9093,True,IDLE,453,47.7853,True,False,7804,3118867145639300,True,,idle,47.7622,False,,,
overlap,3118890952232100,31.8481,3091,3118890944346400,7.8857,True,IDLE,454,29.6025,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891008399400,56.1673,3098,3118891000321700,8.0777,True,IDLE,455,35.0362,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891040431100,32.0317,3102,3118891032413600,8.0175,True,IDLE,456,18.0371,True,False,7804,3118867145639300,True,,idle,18.0114,False,,,
overlap,3118891072299500,31.8684,3106,3118891064394500,7.905,True,IDLE,457,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891208272800,135.9733,3123,3118891200282700,7.9901,True,IDLE,459,35.6332,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891272267900,63.9951,3131,3118891264285600,7.9823,True,IDLE,460,48.7974,True,False,7804,3118867145639300,True,,idle,48.7775,False,,,
overlap,3118891304266800,31.9989,3135,3118891296922100,7.3447,True,IDLE,461,31.7233,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891352405000,48.1382,3141,3118891344484500,7.9205,True,IDLE,462,29.8278,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891392416800,40.0118,3146,3118891384266500,8.1503,True,IDLE,463,18.9635,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891448274900,55.8581,3153,3118891440302800,7.9721,True,IDLE,464,25.1171,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891512201500,63.9266,3161,3118891504412200,7.7893,True,IDLE,466,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891584216300,72.0148,3170,3118891576204100,8.0122,True,IDLE,467,11.6419,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891672454200,88.2379,3181,3118891664513400,7.9408,True,IDLE,468,49.2074,True,False,7804,3118867145639300,True,,idle,49.1868,False,,,
overlap,3118891704278600,31.8244,3185,3118891696820000,7.4586,True,IDLE,469,31.6804,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891768362800,64.0842,3193,3118891760619700,7.7431,True,IDLE,470,44.7724,True,False,7804,3118867145639300,True,,idle,44.7375,False,,,
overlap,3118891800149500,31.7867,3197,3118891792257800,7.8917,True,IDLE,472,0.0,True,False,7804,3118867145639300,True,,idle,76.5242,False,,,
overlap,3118891872421200,72.2717,3206,3118891864355300,8.0659,True,IDLE,472,49.5637,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118891944494900,72.0737,3215,3118891936599600,7.8953,True,IDLE,474,21.9679,True,False,7804,3118867145639300,True,,idle,21.6735,False,,,
overlap,3118891976152600,31.6577,3219,3118891968306100,7.8465,True,IDLE,475,2.752,True,False,7804,3118867145639300,True,,idle,2.7205,False,,,
overlap,3118892024286800,48.1342,3225,3118892016418100,7.8687,True,IDLE,476,0.9949,True,False,7804,3118867145639300,True,,idle,0.9632,False,,,
overlap,3118892056337100,32.0503,3229,3118892048528600,7.8085,True,IDLE,476,33.0452,True,False,7804,3118867145639300,True,,idle,33.0135,False,,,
overlap,3118892088196200,31.8591,3233,3118892080568900,7.6273,True,IDLE,477,14.8807,True,False,7804,3118867145639300,True,,idle,14.8492,False,,,
overlap,3118892128407900,40.2117,3238,3118892120440600,7.9673,True,IDLE,478,5.6352,True,False,7804,3118867145639300,True,,idle,5.6049,False,,,
overlap,3118892168311200,39.9033,3243,3118892160553100,7.7581,True,IDLE,479,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118892208428600,40.1174,3248,3118892200402900,8.0257,True,IDLE,479,35.6298,True,False,7804,3118867145639300,True,,idle,35.5991,False,,,
overlap,3118892240193200,31.7646,3252,3118892232339500,7.8537,True,IDLE,480,16.4526,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118892352353200,112.16,3266,3118892344530500,7.8227,True,IDLE,482,29.969,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118892416259000,63.9058,3274,3118892408170900,8.0881,True,IDLE,483,42.9671,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118892456200300,39.9413,3279,3118892448213400,7.9869,True,IDLE,483,82.9084,True,False,7804,3118867145639300,True,,idle,33.0165,False,,,
overlap,3118892488384800,32.1845,3283,3118892480522900,7.8619,True,IDLE,485,15.2941,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118892544291400,55.9066,3290,3118892536448700,7.8427,True,IDLE,487,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118892608441600,64.1502,3298,3118892600368000,8.0736,True,IDLE,487,35.058,True,False,7804,3118867145639300,True,,idle,35.0427,False,,,
overlap,3118892640255700,31.8141,3302,3118892632204900,8.0508,True,IDLE,488,16.8032,True,False,7804,3118867145639300,True,,querying,0.0,False,,,
overlap,3118892776141500,135.8858,3319,3118892768358800,7.7827,True,IDLE,491,3.146,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118892928169500,152.028,3338,3118892920258900,7.9106,True,IDLE,494,5.0872,True,False,7804,3118867145639300,True,,idle,4.9188,False,,,
overlap,3118892960258300,32.0888,3342,3118892952282500,7.9758,True,IDLE,495,0.0,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118893160279400,200.0211,3367,3118893152440700,7.8387,True,IDLE,498,37.3755,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118893216316500,56.0371,3374,3118893208411800,7.9047,True,IDLE,499,44.1216,True,False,7804,3118867145639300,True,,idle,0.0,False,,,
overlap,3118893344224700,127.9082,3390,3118893336450000,7.7747,True,IDLE,502,20.8427,True,False,7804,3118867145639300,True,,idle,20.6466,False,,,
overlap,3118893384323900,40.0992,3395,3118893376199000,8.1249,True,IDLE,503,11.2828,True,False,7804,3118867145639300,True,,idle,11.2656,False,,,
overlap,3118893424223300,39.8994,3400,3118893416379700,7.8436,True,IDLE,504,2.0701,True,False,7804,3118867145639300,True,,idle,2.0463,False,,,
overlap,3118893456217100,31.9938,3404,3118893448294800,7.9223,True,IDLE,504,34.0639,True,False,7804,3118867145639300,True,,idle,34.0401,False,,,
overlap,3118893480304500,24.0874,3407,3118893472275800,8.0287,True,IDLE,505,7.2275,True,False,7804,3118867145639300,True,,idle,7.2031,False,,,
