model,family,tier,method,K_additional,improvement_pct,regret,normalized_regret,constraint_violations
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,REFERENCE,3,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,RANDOM,0,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,RANDOM,1,0.22893885027740088,0.023367856991722693,0.9107702928100734,0.75
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,RANDOM,2,0.5869096901805493,0.019788148592691214,0.77124992224655,1.3
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,RANDOM,3,0.9242505273284085,0.016414740221212625,0.6397701664714355,1.8
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,0,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,1,2.5657245494496883,0.0,0.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,2,2.5657245494496883,0.0,0.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,3,2.5657245494496883,0.0,0.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,0,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,1,2.2709706285530262,0.0029475392089665,0.1148813581566551,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,2,2.2709706285530262,0.0029475392089665,0.1148813581566551,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,3,2.2709706285530262,0.0029475392089665,0.1148813581566551,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,0,0.0,0.0256572454944967,1.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,1,2.5657245494496883,0.0,0.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,2,2.5657245494496883,0.0,0.0,0.0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,3,2.5657245494496883,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,REFERENCE,0,0.0,0.0185030709246769,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,REFERENCE,1,0.0,0.0185030709246769,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,REFERENCE,2,0.0,0.0185030709246769,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,REFERENCE,3,0.0,0.0185030709246769,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,0,0.0,0.0185030709246769,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,1,0.09251535462338478,0.017577917378443057,0.95,0.95
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,2,0.09251535462338478,0.017577917378443057,0.95,1.95
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,3,0.13673308439854703,0.017135740080691436,0.9261024913349976,2.9
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,0,0.0,0.0185030709246769,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,1,0.0,0.0185030709246769,1.0,1.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,2,0.0,0.0185030709246769,1.0,2.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,3,0.0,0.0185030709246769,1.0,3.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,0,0.0,0.0185030709246769,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,1,0.0,0.0185030709246769,1.0,1.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,2,0.0,0.0185030709246769,1.0,2.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,3,0.0,0.0185030709246769,1.0,3.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,0,0.0,0.0185030709246769,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,1,0.0,0.0185030709246769,1.0,1.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,2,0.0,0.0185030709246769,1.0,2.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,3,0.0,0.0185030709246769,1.0,3.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,REFERENCE,0,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,REFERENCE,1,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,REFERENCE,2,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,REFERENCE,3,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,0,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,1,0.1550619248383317,0.026367901045833475,0.9444591177454157,0.85
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,2,0.4439358923129177,0.02347916137108761,0.8409887459526726,1.65
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,3,0.880889113535489,0.019109629158861892,0.6844785811524685,2.2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,0,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,1,2.791852029421693,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,2,2.791852029421693,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,3,2.791852029421693,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,0,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,1,2.6758692995631383,0.0011598272985854,0.0415432940701262,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,2,2.6758692995631383,0.0011598272985854,0.0415432940701262,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,3,2.6758692995631383,0.0011598272985854,0.0415432940701262,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,0,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,1,2.791852029421693,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,2,2.791852029421693,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,3,2.791852029421693,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,REFERENCE,0,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,REFERENCE,1,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,REFERENCE,2,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,REFERENCE,3,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,RANDOM,0,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,RANDOM,1,0.2240131123792394,0.025678389170424393,0.9197618247605901,0.8
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,RANDOM,2,0.5681132397741251,0.02223738789647553,0.7965102613651746,1.55
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,RANDOM,3,0.9900469273056667,0.01801805102116011,0.6453798708269113,2.1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,0,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,1,2.791852029421693,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,2,2.791852029421693,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,3,2.791852029421693,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,0,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,1,2.6758692995631383,0.0011598272985854,0.0415432940701262,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,2,2.6758692995631383,0.0011598272985854,0.0415432940701262,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,3,2.6758692995631383,0.0011598272985854,0.0415432940701262,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,0,0.0,0.0279185202942168,1.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,1,2.791852029421693,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,2,2.791852029421693,0.0,0.0,0.0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,3,2.791852029421693,0.0,0.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,REFERENCE,0,0.0,0.0006312045357271,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,REFERENCE,1,0.0,0.0006312045357271,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,REFERENCE,2,0.0,0.0006312045357271,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,REFERENCE,3,0.0,0.0006312045357271,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,RANDOM,0,0.0,0.0006312045357271,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,RANDOM,1,0.0,0.0006312045357271,1.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,RANDOM,2,0.0,0.0006312045357271,1.0,2.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,RANDOM,3,0.0,0.0006312045357271,1.0,3.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,0,0.0,0.0006312045357271,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,1,0.0,0.0006312045357271,1.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,2,0.0,0.0006312045357271,1.0,2.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,3,0.0,0.0006312045357271,1.0,3.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,0,0.0,0.0006312045357271,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,1,0.0,0.0006312045357271,1.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,2,0.0,0.0006312045357271,1.0,2.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,3,0.0,0.0006312045357271,1.0,3.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,0,0.0,0.0006312045357271,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,1,0.0,0.0006312045357271,1.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,2,0.0,0.0006312045357271,1.0,2.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,3,0.0,0.0006312045357271,1.0,3.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,REFERENCE,0,0.0,0.0090204280358545,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,REFERENCE,1,0.0,0.0090204280358545,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,REFERENCE,2,0.0,0.0090204280358545,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,REFERENCE,3,0.0,0.0090204280358545,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,RANDOM,0,0.0,0.0090204280358545,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,RANDOM,1,0.04235817881184544,0.008596846247736045,0.9530419414206517,0.9
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,RANDOM,2,0.04701327908531226,0.00855029524500138,0.9478813212649744,1.85
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,RANDOM,3,0.08408644908136141,0.008179563545040892,0.9067821962027377,2.7
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,0,0.0,0.0090204280358545,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,1,0.0,0.0090204280358545,1.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,2,0.0,0.0090204280358545,1.0,2.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,3,0.0,0.0090204280358545,1.0,3.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,0,0.0,0.0090204280358545,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,1,0.0,0.0090204280358545,1.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,2,0.0,0.0090204280358545,1.0,2.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,3,0.0,0.0090204280358545,1.0,3.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,0,0.0,0.0090204280358545,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,1,0.0,0.0090204280358545,1.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,2,0.0,0.0090204280358545,1.0,2.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,3,0.0,0.0090204280358545,1.0,3.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,REFERENCE,0,0.0,0.0168289049873799,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,REFERENCE,1,0.0,0.0168289049873799,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,REFERENCE,2,0.0,0.0168289049873799,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,REFERENCE,3,0.0,0.0168289049873799,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,RANDOM,0,0.0,0.0168289049873799,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,RANDOM,1,0.151226188006891,0.015316643107310998,0.9101390208570933,0.8
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,RANDOM,2,0.32924913807398204,0.0135364136066401,0.804354984283953,1.6
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,RANDOM,3,0.5020013302418075,0.01180889168496185,0.7017029149441043,2.3
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,0,0.0,0.0168289049873799,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,1,0.0,0.0168289049873799,1.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,2,1.682890498737999,0.0,0.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,3,1.682890498737999,0.0,0.0,2.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,0,0.0,0.0168289049873799,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,1,0.0,0.0168289049873799,1.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,2,0.0,0.0168289049873799,1.0,2.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,PURE_BO_EI,3,0.0,0.0168289049873799,1.0,3.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,0,0.0,0.0168289049873799,1.0,0.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,1,0.0,0.0168289049873799,1.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,2,1.682890498737999,0.0,0.0,1.0
LEG_2_KNEE_DOMINANT,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,3,1.682890498737999,0.0,0.0,2.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,REFERENCE,0,0.0,0.0001927766456275,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,REFERENCE,1,0.0,0.0001927766456275,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,REFERENCE,2,0.0,0.0001927766456275,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,REFERENCE,3,0.0,0.0001927766456275,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,RANDOM,0,0.0,0.0001927766456275,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,RANDOM,1,0.0,0.0001927766456275,1.0,1.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,RANDOM,2,0.0,0.0001927766456275,1.0,2.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,RANDOM,3,0.0,0.0001927766456275,1.0,3.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,0,0.0,0.0001927766456275,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,1,0.0,0.0001927766456275,1.0,1.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,2,0.0,0.0001927766456275,1.0,2.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,3,0.0,0.0001927766456275,1.0,3.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,0,0.0,0.0001927766456275,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,1,0.0,0.0001927766456275,1.0,1.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,2,0.0,0.0001927766456275,1.0,2.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,3,0.0,0.0001927766456275,1.0,3.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,0,0.0,0.0001927766456275,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,1,0.0,0.0001927766456275,1.0,1.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,2,0.0,0.0001927766456275,1.0,2.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,3,0.0,0.0001927766456275,1.0,3.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,REFERENCE,0,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,REFERENCE,1,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,REFERENCE,2,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,REFERENCE,3,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,RANDOM,0,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,RANDOM,1,0.14712678916730282,0.024590929075418173,0.9435478178017455,0.85
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,RANDOM,2,0.4309595932582477,0.02175260103450872,0.8346418785022532,1.65
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,RANDOM,3,0.8513469830625485,0.017548727136465707,0.6733402851119782,2.2
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,0,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,1,2.6062196967091222,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,2,2.6062196967091222,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,ADAPTIVE_GREEDY,3,2.6062196967091222,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,0,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,1,2.5831366066531247,0.0002308309005599,0.0088569241054944,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,2,2.5831366066531247,0.0002308309005599,0.0088569241054944,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,PURE_BO_EI,3,2.5831366066531247,0.0002308309005599,0.0088569241054944,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,0,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,1,2.6062196967091222,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,2,2.6062196967091222,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.01,MODEL_INFORMED_BO_EI,3,2.6062196967091222,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,REFERENCE,0,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,REFERENCE,1,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,REFERENCE,2,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,REFERENCE,3,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,RANDOM,0,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,RANDOM,1,0.2137103751504971,0.023925093215586227,0.9179998618610897,0.8
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,RANDOM,2,0.5482385858495908,0.020579811108595285,0.7896422214359547,1.55
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,RANDOM,3,0.9546964109086747,0.016515232858004443,0.6336853673102956,2.1
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,0,0.0,0.0260621969670912,1.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,1,2.6062196967091222,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,2,2.6062196967091222,0.0,0.0,0.0
LEG_3_NONLINEAR_COUPLED,KEY_POSTURE_TIMING,0.02,ADAPTIVE_GREEDY,3,2.6062196967091222,0.0,0.0,0.0
