model,family,tier,method,seed,trial_index,candidate_id,parameter_flex,parameter_extend,share_shift,E3,E2,peak_ratio,feasible,best_E3,best_candidate_id,next_selection
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,13,1,BETA_TIMING:254,0.09,-0.12,0.0,0.97925451999649,0.9968816843975211,0.9999989749320216,True,0.97925451999649,BETA_TIMING:254,"{'candidate_id': 'BETA_TIMING:52', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,13,2,BETA_TIMING:52,-0.09,-0.03,0.1,1.0058749348034515,1.0285905467815588,1.0007414005888922,False,0.97925451999649,BETA_TIMING:254,"{'candidate_id': 'BETA_TIMING:315', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,13,3,BETA_TIMING:315,0.12,0.06,-0.05,0.9977540508874715,1.0211151579431537,1.0008886926806784,False,0.97925451999649,BETA_TIMING:254,
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,14,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:41', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,14,1,BETA_TIMING:41,-0.09,-0.09,0.0,0.9971508876660052,1.0268284994406034,1.000006635754631,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:187', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,14,2,BETA_TIMING:187,0.03,-0.06,-0.1,0.9897628312864089,0.9995477932296041,1.002141108132565,True,0.9897628312864089,BETA_TIMING:187,"{'candidate_id': 'BETA_TIMING:37', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,14,3,BETA_TIMING:37,-0.09,-0.12,-0.05,0.9927448766406818,1.025698381593911,1.0009387040603595,False,0.9897628312864089,BETA_TIMING:187,
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,15,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:315', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,15,1,BETA_TIMING:315,0.12,0.06,-0.05,0.9977540508874715,1.0211151579431537,1.0008886926806784,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:237', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,15,2,BETA_TIMING:237,0.06,0.0,0.1,0.997195845363417,1.0043537885399823,1.0007421326726393,True,0.997195845363417,BETA_TIMING:237,"{'candidate_id': 'BETA_TIMING:95', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,15,3,BETA_TIMING:95,-0.06,0.03,-0.05,1.0076108821079663,1.015908932068728,1.0009299215097958,True,0.997195845363417,BETA_TIMING:237,
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,16,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:94', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,16,1,BETA_TIMING:94,-0.06,0.03,-0.1,1.0070618011807655,1.0145523149708382,1.0021694284171085,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:258', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,16,2,BETA_TIMING:258,0.09,-0.09,0.05,0.983746614889998,0.9966474436436171,1.0002436620017892,True,0.983746614889998,BETA_TIMING:258,"{'candidate_id': 'BETA_TIMING:1', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,16,3,BETA_TIMING:1,-0.12,-0.12,-0.05,0.99601644762979,1.0368682854868863,1.0009474799477287,False,0.983746614889998,BETA_TIMING:258,
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,17,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:117', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,17,1,BETA_TIMING:117,-0.03,-0.06,0.0,0.995454137558269,1.0081966410634617,0.9999994639479552,True,0.995454137558269,BETA_TIMING:117,"{'candidate_id': 'BETA_TIMING:69', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,17,2,BETA_TIMING:69,-0.09,0.12,-0.1,1.0203291378660426,1.0437969174953037,1.0021800337827045,False,0.995454137558269,BETA_TIMING:117,"{'candidate_id': 'BETA_TIMING:179', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,17,3,BETA_TIMING:179,0.0,0.12,0.0,1.0137030930057778,1.0464974913434981,1.000000930908824,False,0.995454137558269,BETA_TIMING:117,
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,18,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:144', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,18,1,BETA_TIMING:144,0.0,-0.12,-0.1,0.9844433595500691,1.0006777751896287,1.0021481931943919,True,0.9844433595500691,BETA_TIMING:144,"{'candidate_id': 'BETA_TIMING:41', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,18,2,BETA_TIMING:41,-0.09,-0.09,0.0,0.9971508876660052,1.0268284994406034,1.000006635754631,False,0.9844433595500691,BETA_TIMING:144,"{'candidate_id': 'BETA_TIMING:188', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,18,3,BETA_TIMING:188,0.03,-0.06,-0.05,0.9903096672723242,0.9991739839832319,1.0009064257382863,True,0.9844433595500691,BETA_TIMING:144,
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,19,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:37', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,19,1,BETA_TIMING:37,-0.09,-0.12,-0.05,0.9927448766406818,1.025698381593911,1.0009387040603595,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:255', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,19,2,BETA_TIMING:255,0.09,-0.09,-0.1,0.9819601528697727,0.9975417654136156,1.002126937382172,True,0.9819601528697727,BETA_TIMING:255,"{'candidate_id': 'BETA_TIMING:88', 'acquisition_value': None, 'metadata': {}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,RANDOM,19,3,BETA_TIMING:88,-0.06,-0.03,0.1,1.0030211348492406,1.0187872646770941,1.0007414005888922,True,0.9819601528697727,BETA_TIMING:255,
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,ADAPTIVE_GREEDY,0,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:288', 'acquisition_value': 0.9811479153885321, 'metadata': {'acquisition_type': 'MODEL_MEAN', 'acquisition_value': 0.9811479153885321, 'predictive_mean': 0.9811479153885321, 'predictive_std': 0.0, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:288', 'beta': [0.12, -0.12], 'trial_index': 2}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,ADAPTIVE_GREEDY,0,1,BETA_TIMING:288,0.12,-0.12,-0.1,0.9761832714416281,0.9966352036107473,1.002119851697644,True,0.9761832714416281,BETA_TIMING:288,"{'candidate_id': 'BETA_TIMING:289', 'acquisition_value': 0.9844858514634612, 'metadata': {'acquisition_type': 'MODEL_MEAN', 'acquisition_value': 0.9844858514634612, 'predictive_mean': 0.9844858514634612, 'predictive_std': 0.0, 'incumbent_measured_best': 0.9761832714416281, 'candidate_id': 'BETA_TIMING:289', 'beta': [0.12, -0.12], 'trial_index': 3}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,ADAPTIVE_GREEDY,0,2,BETA_TIMING:289,0.12,-0.12,-0.05,0.9767264474990731,0.9962683612390298,1.0008886926806784,True,0.9761832714416281,BETA_TIMING:288,"{'candidate_id': 'BETA_TIMING:252', 'acquisition_value': 0.9845942835491923, 'metadata': {'acquisition_type': 'MODEL_MEAN', 'acquisition_value': 0.9845942835491923, 'predictive_mean': 0.9845942835491923, 'predictive_std': 0.0, 'incumbent_measured_best': 0.9761832714416281, 'candidate_id': 'BETA_TIMING:252', 'beta': [0.09, -0.12], 'trial_index': 4}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,ADAPTIVE_GREEDY,0,3,BETA_TIMING:252,0.09,-0.12,-0.1,0.9781388405036809,0.9975417654136156,1.002126937382172,True,0.9761832714416281,BETA_TIMING:288,
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,PURE_BO_EI,0,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:0', 'acquisition_value': 0.23936536824080484, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.23936536824080484, 'predictive_mean': 1.0, 'predictive_std': 0.5999999999998626, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:0', 'beta': [-0.12, -0.12], 'trial_index': 2, 'xi': 0.0}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,PURE_BO_EI,0,1,BETA_TIMING:0,-0.12,-0.12,-0.1,0.9954795709821712,1.03550060411894,1.002190630993497,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:33', 'acquisition_value': 0.23936536824080484, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.23936536824080484, 'predictive_mean': 1.0, 'predictive_std': 0.5999999999998626, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:33', 'beta': [-0.12, 0.12], 'trial_index': 3, 'xi': 0.0}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,PURE_BO_EI,0,2,BETA_TIMING:33,-0.12,0.12,-0.1,1.0236013928277499,1.0437969174953037,1.002190630993497,False,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:288', 'acquisition_value': 0.23936536824080484, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.23936536824080484, 'predictive_mean': 1.0, 'predictive_std': 0.5999999999998626, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:288', 'beta': [0.12, -0.12], 'trial_index': 4, 'xi': 0.0}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,PURE_BO_EI,0,3,BETA_TIMING:288,0.12,-0.12,-0.1,0.9761832714416281,0.9966352036107473,1.002119851697644,True,0.9761832714416281,BETA_TIMING:288,
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,0,0,BETA_TIMING:163,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,BETA_TIMING:163,"{'candidate_id': 'BETA_TIMING:288', 'acquisition_value': 0.24890955459627997, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.24890955459627997, 'predictive_mean': 0.9811479153885321, 'predictive_std': 0.5999999999998626, 'incumbent_measured_best': 1.0, 'candidate_id': 'BETA_TIMING:288', 'beta': [0.12, -0.12], 'trial_index': 2, 'xi': 0.0}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,0,1,BETA_TIMING:288,0.12,-0.12,-0.1,0.9761832714416281,0.9966352036107473,1.002119851697644,True,0.9761832714416281,BETA_TIMING:288,"{'candidate_id': 'BETA_TIMING:290', 'acquisition_value': 0.2347904214970789, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.2347904214970789, 'predictive_mean': 0.9850879411472472, 'predictive_std': 0.5996265400090416, 'incumbent_measured_best': 0.9761832714416281, 'candidate_id': 'BETA_TIMING:290', 'beta': [0.12, -0.12], 'trial_index': 3, 'xi': 0.0}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,0,2,BETA_TIMING:290,0.12,-0.12,0.0,0.9773033718986431,0.9959795584708024,0.9999989749320216,True,0.9761832714416281,BETA_TIMING:288,"{'candidate_id': 'BETA_TIMING:216', 'acquisition_value': 0.23513010825207542, 'metadata': {'acquisition_type': 'EI', 'acquisition_value': 0.23513010825207542, 'predictive_mean': 0.9843982668066776, 'predictive_std': 0.5996234744993266, 'incumbent_measured_best': 0.9761832714416281, 'candidate_id': 'BETA_TIMING:216', 'beta': [0.06, -0.12], 'trial_index': 4, 'xi': 0.0}}"
MYOLEG_NATIVE_P0,BETA_TIMING,0.02,MODEL_INFORMED_BO_EI,0,3,BETA_TIMING:216,0.06,-0.12,-0.1,0.980146583647621,0.9985095810348156,1.002134022861152,True,0.9761832714416281,BETA_TIMING:288,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,REFERENCE,0,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,0,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:337', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,0,1,KEY_POSTURE_TIMING:337,0.09,0.09,0.0,1.0220825560570561,1.0495889870893602,1.0,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:219', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,0,2,KEY_POSTURE_TIMING:219,0.03,-0.09,-0.1,0.997309191605776,1.0177223667322695,1.0027521201818845,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:323', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,0,3,KEY_POSTURE_TIMING:323,0.09,0.0,0.05,1.0109681471013503,1.0488912787567306,1.0000311453504054,False,1.0,KEY_POSTURE_TIMING:193,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,1,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:366', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,1,1,KEY_POSTURE_TIMING:366,0.12,0.0,0.05,1.0152709704449299,1.0668976642532786,1.0000311453504054,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:310', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,1,2,KEY_POSTURE_TIMING:310,0.09,-0.06,-0.1,1.0080299160287622,1.0514481348699745,1.0027521201818845,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:5', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,1,3,KEY_POSTURE_TIMING:5,-0.12,-0.09,-0.05,0.9787618137254799,1.0023065588029765,1.0011956216644597,False,1.0,KEY_POSTURE_TIMING:193,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,2,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:218', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,2,1,KEY_POSTURE_TIMING:218,0.03,-0.12,0.05,0.9919826673749103,1.0150776788155598,1.0000311453504054,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:168', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,2,2,KEY_POSTURE_TIMING:168,-0.03,0.12,-0.1,1.0120888589958068,1.0613301421391403,1.0027521201818845,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:147', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,2,3,KEY_POSTURE_TIMING:147,-0.03,-0.03,0.1,0.991198665283616,0.9991635585659506,1.0000808630428408,True,0.991198665283616,KEY_POSTURE_TIMING:147,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,3,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:346', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,3,1,KEY_POSTURE_TIMING:346,0.12,-0.12,0.0,1.0054190169622723,1.0675831732368615,1.0,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:321', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,3,2,KEY_POSTURE_TIMING:321,0.09,0.0,-0.05,1.0128842312133792,1.050425864289708,1.0011956216644597,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:263', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,3,3,KEY_POSTURE_TIMING:263,0.06,-0.09,-0.05,1.0003523941370183,1.0331791019134746,1.0011956216644597,False,1.0,KEY_POSTURE_TIMING:193,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,4,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:207', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,4,1,KEY_POSTURE_TIMING:207,0.0,0.09,-0.05,1.0110574218714619,1.044213132214634,1.0011956216644597,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:221', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,4,2,KEY_POSTURE_TIMING:221,0.03,-0.09,0.0,0.9954281228997417,1.0157988641994546,1.0,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:292', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,4,3,KEY_POSTURE_TIMING:292,0.06,0.09,-0.1,1.0197873054485997,1.045216818222095,1.0027521201818845,False,1.0,KEY_POSTURE_TIMING:193,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,5,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:296', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,5,1,KEY_POSTURE_TIMING:296,0.06,0.09,0.1,1.015842856509007,1.0394785579677652,1.0000808630428408,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:206', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,5,2,KEY_POSTURE_TIMING:206,0.0,0.09,-0.1,1.0119887710704503,1.045216818222095,1.0027521201818845,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:351', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,5,3,KEY_POSTURE_TIMING:351,0.12,-0.09,0.05,1.0068593460440391,1.0668976642532786,1.0000311453504054,False,1.0,KEY_POSTURE_TIMING:193,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,6,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:26', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,6,1,KEY_POSTURE_TIMING:26,-0.12,0.03,0.0,0.9893829877561973,1.01343529980203,1.0,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:164', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,6,2,KEY_POSTURE_TIMING:164,-0.03,0.09,-0.05,1.007385687236855,1.044213132214634,1.0011956216644597,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:188', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,6,3,KEY_POSTURE_TIMING:188,0.0,-0.03,0.0,0.9970127010386178,1.0006050701595723,1.0,False,1.0,KEY_POSTURE_TIMING:193,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,7,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:150', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,7,1,KEY_POSTURE_TIMING:150,-0.03,0.0,0.0,0.996324775315075,1.0003726481034716,1.0,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:318', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,7,2,KEY_POSTURE_TIMING:318,0.09,-0.03,0.05,1.0079776943971444,1.0488912787567306,1.0000311453504054,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:74', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,7,3,KEY_POSTURE_TIMING:74,-0.09,0.06,0.0,0.995982880455274,1.0277617014751055,1.0,False,1.0,KEY_POSTURE_TIMING:193,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,8,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:213', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,8,1,KEY_POSTURE_TIMING:213,0.0,0.12,0.0,1.0138960221107913,1.0591115139972884,1.0,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:9', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,8,2,KEY_POSTURE_TIMING:9,-0.12,-0.06,-0.1,0.9823312139980492,1.0026188931866569,1.0027521201818845,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:87', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,8,3,KEY_POSTURE_TIMING:87,-0.06,-0.12,-0.05,0.9829202959473518,1.0025644390579058,1.0011956216644597,False,1.0,KEY_POSTURE_TIMING:193,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,9,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:331', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,9,1,KEY_POSTURE_TIMING:331,0.09,0.06,-0.05,1.0194335910729808,1.050425864289708,1.0011956216644597,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:314', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,9,2,KEY_POSTURE_TIMING:314,0.09,-0.06,0.1,1.004045975064597,1.0483006990260835,1.0000808630428408,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:227', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,9,3,KEY_POSTURE_TIMING:227,0.03,-0.06,0.05,0.9970416187382889,1.0150776788155598,1.0000311453504054,False,1.0,KEY_POSTURE_TIMING:193,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,10,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:248', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,10,1,KEY_POSTURE_TIMING:248,0.03,0.06,0.1,1.0082750312790338,1.024232715433753,1.0000808630428408,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:218', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,10,2,KEY_POSTURE_TIMING:218,0.03,-0.12,0.05,0.9919826673749103,1.0150776788155598,1.0000311453504054,False,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:330', 'acquisition_value': None, 'metadata': {}}"
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,10,3,KEY_POSTURE_TIMING:330,0.09,0.06,-0.1,1.0203526859569054,1.0514481348699745,1.0027521201818845,False,1.0,KEY_POSTURE_TIMING:193,
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.0,RANDOM,11,0,KEY_POSTURE_TIMING:193,0.0,0.0,0.0,1.0,1.0,1.0,True,1.0,KEY_POSTURE_TIMING:193,"{'candidate_id': 'KEY_POSTURE_TIMING:352', 'acquisition_value': None, 'metadata': {}}"
