model,family,tier,method,seed,K_additional,executed_trials,best_E3,improvement_pct,oracle_E3,headroom,regret,normalized_regret,constraint_violations
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,0,0,1,1.0,0.0,0.9743427545055032,0.025657245494496772,0.025657245494496772,1.0,0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,0,1,2,0.9743427545055031,2.5657245494496883,0.9743427545055032,0.025657245494496772,0.0,0.0,0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,0,2,3,0.9743427545055031,2.5657245494496883,0.9743427545055032,0.025657245494496772,0.0,0.0,0
LEG_0_NOMINAL,KEY_POSTURE_TIMING,0.02,MODEL_INFORMED_BO_EI,0,3,4,0.9743427545055031,2.5657245494496883,0.9743427545055032,0.025657245494496772,0.0,0.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,REFERENCE,0,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,REFERENCE,0,1,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,REFERENCE,0,2,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,REFERENCE,0,3,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,0,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,0,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,0,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,0,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,1,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,1,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,1,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,1,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,2,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,2,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,2,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,2,3,4,0.9911564540449675,0.884354595503245,0.981496929075323,0.018503070924676956,0.009659524969644506,0.5220498266999509,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,3,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,3,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,3,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,3,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,4,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,4,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,4,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,4,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,5,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,5,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,5,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,5,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,6,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,6,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,6,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,6,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,7,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,7,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,7,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,7,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,8,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,8,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,8,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,8,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,9,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,9,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,9,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,9,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,10,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,10,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,10,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,10,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,11,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,11,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,11,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,11,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,12,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,12,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,12,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,12,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,13,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,13,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,13,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,13,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,14,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,14,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,14,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,14,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,15,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,15,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,15,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,15,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,16,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,16,1,2,0.981496929075323,1.8503070924676956,0.981496929075323,0.018503070924676956,0.0,0.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,16,2,3,0.981496929075323,1.8503070924676956,0.981496929075323,0.018503070924676956,0.0,0.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,16,3,4,0.981496929075323,1.8503070924676956,0.981496929075323,0.018503070924676956,0.0,0.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,17,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,17,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,17,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,17,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,18,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,18,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,18,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,18,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,19,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,19,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,19,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,RANDOM,19,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,0,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,0,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,0,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,ADAPTIVE_GREEDY,0,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,0,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,0,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,0,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,PURE_BO_EI,0,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,0,0,1,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,0,1,2,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,0,2,3,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.0,MODEL_INFORMED_BO_EI,0,3,4,1.0,0.0,0.981496929075323,0.018503070924676956,0.018503070924676956,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,REFERENCE,0,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,REFERENCE,0,1,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,REFERENCE,0,2,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,REFERENCE,0,3,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,0,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,0,1,2,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,0,2,3,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,0,3,4,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,1,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,1,1,2,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,1,2,3,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,1,3,4,0.9750945270437872,2.4905472956212815,0.9720814797057832,0.02791852029421682,0.0030130473380040046,0.10792288797011002,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,2,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,2,1,2,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,2,2,3,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,2,3,4,0.9911564540449675,0.884354595503245,0.9720814797057832,0.02791852029421682,0.01907497433918437,0.6832372968969869,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,3,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,3,1,2,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,3,2,3,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,3,3,4,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,4,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,4,1,2,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,4,2,3,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,4,3,4,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,5,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,5,1,2,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,5,2,3,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,5,3,4,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,6,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,6,1,2,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,6,2,3,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,6,3,4,0.9969960932617941,0.30039067382059415,0.9720814797057832,0.02791852029421682,0.02491461355601088,0.8924045147611858,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,7,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,7,1,2,0.9950612426035504,0.49387573964495557,0.9720814797057832,0.02791852029421682,0.022979762897767264,0.8231010331348902,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,7,2,3,0.9950612426035504,0.49387573964495557,0.9720814797057832,0.02791852029421682,0.022979762897767264,0.8231010331348902,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,7,3,4,0.9950612426035504,0.49387573964495557,0.9720814797057832,0.02791852029421682,0.022979762897767264,0.8231010331348902,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,8,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,8,1,2,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,8,2,3,0.9779096339755817,2.2090366024418273,0.9720814797057832,0.02791852029421682,0.005828154269798547,0.20875584409127224,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,8,3,4,0.9779096339755817,2.2090366024418273,0.9720814797057832,0.02791852029421682,0.005828154269798547,0.20875584409127224,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,9,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,9,1,2,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,9,2,3,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,2
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,9,3,4,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,3
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,10,0,1,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,0
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,10,1,2,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,1
LEG_1_HEAVY_HIP_STIFF,KEY_POSTURE_TIMING,0.01,RANDOM,10,2,3,1.0,0.0,0.9720814797057832,0.02791852029421682,0.02791852029421682,1.0,2
