Frame,frame_step,frame_contiguous_from_previous,LHip_x_local_m,LHip_z_local_m,LHip_out_of_plane_m,LHip_planarity_error_m,RHip_x_local_m,RHip_z_local_m,RHip_out_of_plane_m,RHip_planarity_error_m,LKnee_x_local_m,LKnee_z_local_m,LKnee_out_of_plane_m,LKnee_planarity_error_m,RKnee_x_local_m,RKnee_z_local_m,RKnee_out_of_plane_m,RKnee_planarity_error_m,LAnkle_x_local_m,LAnkle_z_local_m,LAnkle_out_of_plane_m,LAnkle_planarity_error_m,RAnkle_x_local_m,RAnkle_z_local_m,RAnkle_out_of_plane_m,RAnkle_planarity_error_m,q_hip_rad,q_knee_rad,theta_shank_rad,theta_shank_projected_rad,theta_shank_closure_error_rad,projected_signed_knee_rotation_rad,q_hip_deg,q_knee_deg,theta_shank_deg,theta_shank_projected_deg,angle_valid,angle_invalid_reason,q_hip_within_configured_range,q_knee_within_configured_range,joint_range_valid,joint_range_reason,joint_angles_clipped,theta_shank_definition,observed_ankle_x_local_m,observed_ankle_z_local_m,observed_ankle_out_of_plane_m,observed_ankle_is_pull_point,q_hip_raw_rad,q_knee_raw_rad,q_hip_raw_deg,q_knee_raw_deg,x_hip_projected_m,z_hip_projected_m,x_knee_observed_m,z_knee_observed_m,x_ankle_observed_m,z_ankle_observed_m,planarity_error_m,joint_limit_valid,joint_limit_reason,invalid_reason,source_trajectory_type,simulation_status,angle_filter_method,angle_filter_uses_future_samples
5659,1.0,True,0.012090046062486799,-0.00028298748180788374,0.24013966149930335,0.24013966149930335,0.0,0.0,0.01638131952231226,0.01638131952231226,0.383682342891124,0.0009289753063664733,0.3011810424127289,0.3011810424127289,-0.01622952759082944,0.3729096635964544,-0.033454504244911185,0.033454504244911185,0.7333674812477174,-0.0002829874818078833,0.32290443898716437,0.32290443898716437,0.28600465765113875,0.20705467200309874,0.028993365492106564,0.028993365492106564,1.6179426299429118,2.1166947221577987,-0.4987520922148869,-0.5018931385734393,0.0,-2.1161833567410167,92.70128419002562,121.27767409725828,-28.576389907232663,-28.756358606832652,True,,True,True,True,,False,q_hip - q_knee,0.28600465765113875,0.20705467200309874,0.028993365492106564,False,1.6142902181675773,2.1161833567410167,92.49201641025508,121.24837501708772,0.0,0.0,-0.01622952759082944,0.3729096635964544,0.28600465765113875,0.20705467200309874,0.027252930889011706,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5660,1.0,True,0.013475688162079143,-0.00012126042972781506,0.24013966149930335,0.24013966149930335,0.0,0.0,0.015032453208527847,0.015032453208527847,0.38506798499071637,0.0010907023584465236,0.3011810424127289,0.3011810424127289,-0.02649152301382042,0.3727231169530455,-0.03171127575284798,0.03171127575284798,0.7347531233473098,-0.00012126042972780849,0.32290443898716437,0.32290443898716437,0.27608038049116956,0.20743099933116121,0.030610422406301994,0.030610422406301994,1.6394181797739766,2.1399522983956043,-0.5005341186216277,-0.49999066712497553,1.1102230246251565e-16,-2.1417432804723404,93.93174255806852,122.6102350573883,-28.678492499319773,-28.647355022191537,True,,True,True,True,,False,q_hip - q_knee,0.27608038049116956,0.20743099933116121,0.030610422406301994,False,1.6417526133473648,2.1417432804723404,94.0654957493773,122.71285077156885,0.0,0.0,-0.02649152301382042,0.3727231169530455,0.27608038049116956,0.20743099933116121,0.026886041107062594,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5661,1.0,True,0.01490030844945189,-5.1852005146047506e-05,0.24013966149930335,0.24013966149930335,0.0,0.0,0.013599575158098029,0.013599575158098029,0.3864926052780891,0.00116011078302828,0.3011810424127289,0.3011810424127289,-0.03462258707491143,0.3725482444690033,-0.02908650462564363,0.02908650462564363,0.7361777436346825,-5.185200514602441e-05,0.32290443898716437,0.32290443898716437,0.26783528014256736,0.20681440993485917,0.03263487537239984,0.03263487537239984,1.6611618146598564,2.1620324888412323,-0.500870674181376,-0.501273155263787,0.0,-2.1647378131427217,95.17756106830285,123.87533678076787,-28.697775712465013,-28.720836179821024,True,,True,True,True,,False,q_hip - q_knee,0.26783528014256736,0.20681440993485917,0.03263487537239984,False,1.6634646578789347,2.1647378131427217,95.30950426563636,124.03034044545738,0.0,0.0,-0.03462258707491143,0.3725482444690033,0.26783528014256736,0.20681440993485917,0.026432355717884944,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5662,1.0,True,0.016393067189635055,0.0001678691813927485,0.24013966149930335,0.24013966149930335,0.0,0.0,0.011922436540156029,0.011922436540156029,0.38798509047436497,0.0013811512557793594,0.3011909512298946,0.3011909512298946,-0.04436691124647968,0.3720418187565545,-0.025798104054618885,0.025798104054618885,0.7376705023748656,0.0001678691813927483,0.32290443898716437,0.32290443898716437,0.2585321376611139,0.2066100440476767,0.03451263120492111,0.03451263120492111,1.6825874185965215,2.1823561511757332,-0.4997687325792117,-0.49989134855267825,-1.1102230246251565e-16,-2.1893796323069648,96.40515774739265,125.03979685678377,-28.634639109391117,-28.64166448717164,True,,True,True,True,,False,q_hip - q_knee,0.2585321376611139,0.2066100440476767,0.03451263120492111,False,1.6894882837542866,2.1893796323069648,96.80054819592146,125.4422126830931,0.0,0.0,-0.04436691124647968,0.3720418187565545,0.2585321376611139,0.2066100440476767,0.025812195945288375,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5663,1.0,True,0.017690732270549358,0.0002964361876863272,0.24013966149930335,0.24013966149930335,0.0,0.0,0.010107350905077533,0.010107350905077533,0.3892827555552793,0.001509718262072978,0.3011909512298946,0.3011909512298946,-0.051721162170049594,0.37135013080759216,-0.02499927287112214,0.02499927287112214,0.7389681674557801,0.00029643618768629036,0.32290443898716437,0.32290443898716437,0.2505626333312198,0.20529102246520375,0.0366596892826285,0.0366596892826285,1.7044184215439557,2.201871133930775,-0.4974527123868193,-0.5023427764582535,2.220446049250313e-16,-2.2115275370761385,97.65598207881828,126.15792300591825,-28.501940927099955,-28.782120959941697,True,,True,True,True,,False,q_hip - q_knee,0.2505626333312198,0.20529102246520375,0.0366596892826285,False,1.7091847606178847,2.2115275370761385,97.92907319148271,126.71119415142442,0.0,0.0,-0.051721162170049594,0.37135013080759216,0.2505626333312198,0.20529102246520375,0.026274544110869377,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5664,1.0,True,0.019053968929990613,0.0011928223686435342,0.24013966149930335,0.24013966149930335,0.0,0.0,0.008695445233673113,0.008695445233673113,0.39064599221472057,0.002406104443030179,0.3011909512298946,0.3011909512298946,-0.058420271139135393,0.3705149639086669,-0.02466835460670945,0.02466835460670945,0.7403314041152212,0.0011928223686435678,0.32290443898716437,0.32290443898716437,0.24331377956384936,0.20421080243473885,0.03893563444132351,0.03893563444132351,1.7259773346049712,2.220592065179215,-0.49461473057424366,-0.503734442618316,1.1102230246251565e-16,-2.2309164675591253,98.89121680810393,127.23055335500842,-28.339336546904484,-28.861857557404452,True,,True,True,True,,False,q_hip - q_knee,0.24331377956384936,0.20421080243473885,0.03893563444132351,False,1.7271820249408092,2.2309164675591253,98.96024047996765,127.82209803737211,0.0,0.0,-0.058420271139135393,0.3705149639086669,0.24331377956384936,0.20421080243473885,0.02708087957805008,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5665,1.0,True,0.0181133654551903,0.008582107758253242,0.24013966149930335,0.24013966149930335,0.0,0.0,0.007202419268026693,0.007202419268026693,0.3897053887399202,0.009795389832639872,0.3011909512298946,0.3011909512298946,-0.06499257874318787,0.36964807446834735,-0.02361356278923729,0.02361356278923729,0.7393908006404211,0.008582107758253263,0.32290443898716437,0.32290443898716437,0.23840539126254867,0.2064490543371167,0.040188087068774525,0.040188087068774525,1.747160738648099,2.2388608176115534,-0.49170007896345447,-0.49350914649827493,1.1102230246251565e-16,-2.238349429150435,100.10493645549553,128.27727576635078,-28.172339310855254,-28.275991245454602,True,,True,True,True,,False,q_hip - q_knee,0.23840539126254867,0.2064490543371167,0.040188087068774525,False,1.74484028265216,2.238349429150435,99.9719841203824,128.24797536583702,0.0,0.0,-0.06499257874318787,0.36964807446834735,0.23840539126254867,0.2064490543371167,0.02723084974289942,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5666,1.0,True,0.013940617094681496,0.01674538937750534,0.24013966149930335,0.24013966149930335,0.0,0.0,0.00797053665791707,0.00797053665791707,0.38553264037941143,0.017958671451891985,0.3011909512298946,0.3011909512298946,-0.0740244246352329,0.3679772354932307,-0.022418178619010052,0.022418178619010052,0.7352180522799122,0.016745389377505297,0.32290443898716437,0.32290443898716437,0.2316610385640608,0.2099639296743961,0.04345075011705349,0.04345075011705349,1.7672736282598094,2.2563910772781344,-0.489117449018325,-0.4770876112060943,1.6653345369377348e-16,-2.2464001806991907,101.25732014405905,129.28168565901427,-28.02436551495523,-27.335106580087523,True,,True,True,True,,False,q_hip - q_knee,0.2316610385640608,0.2099639296743961,0.04345075011705349,False,1.7693125694930962,2.2464001806991907,101.37414287140159,128.70924945148911,0.0,0.0,-0.0740244246352329,0.3679772354932307,0.2316610385640608,0.2099639296743961,0.028601118118840873,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5667,1.0,True,0.012690359091985038,0.01815679439608913,0.24013966149930335,0.24013966149930335,0.0,0.0,0.0075773562919146265,0.0075773562919146265,0.38428238237671497,0.01937007647047579,0.3011909512298946,0.3011909512298946,-0.08133256862550813,0.36651334865162977,-0.021829184493187933,0.021829184493187933,0.7339677942772157,0.018156794396089127,0.32290443898716437,0.32290443898716437,0.22418073829674764,0.2089919282973283,0.0459778131028642,0.0459778131028642,1.7862324622507468,2.273448795127925,-0.48721633287717814,-0.47604637268809247,1.1102230246251565e-16,-2.265213033841031,102.34358131622893,130.25902089993227,-27.91543958370332,-27.27544800753956,True,,True,True,True,,False,q_hip - q_knee,0.22418073829674764,0.2089919282973283,0.0459778131028642,False,1.7891666611529384,2.265213033841031,102.51169852957644,129.787146537116,0.0,0.0,-0.08133256862550813,0.36651334865162977,0.22418073829674764,0.2089919282973283,0.029709083469169076,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5668,1.0,True,0.013071860789551795,0.018841033780040074,0.24013966149930335,0.24013966149930335,0.0,0.0,0.007032220602196904,0.007032220602196904,0.3846638840742817,0.02005431585442672,0.3011909512298946,0.3011909512298946,-0.08709601834344989,0.3652594576030078,-0.021347186020810083,0.021347186020810083,0.7343492959747825,0.01884103378004006,0.32290443898716437,0.32290443898716437,0.21785232496015874,0.20744990244664388,0.048319326147770486,0.048319326147770486,1.803563792252714,2.28993103468188,-0.4863672424291663,-0.477546258406519,-3.3306690738754696e-16,-2.282421211544314,103.33659337869011,131.20338366329747,-27.86679028460737,-27.361385128957348,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.21785232496015874,0.20744990244664388,0.048319326147770486,False,1.8048749531377952,2.282421211544314,103.4117173636679,130.77310249262524,0.0,0.0,-0.08709601834344989,0.3652594576030078,0.21785232496015874,0.20744990244664388,0.030767470684580973,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5669,1.0,True,0.013370886004500612,0.019753183107270166,0.24013966149930335,0.24013966149930335,0.0,0.0,0.006499522258236048,0.006499522258236048,0.38496290928923055,0.0209664651816568,0.3011909512298946,0.3011909512298946,-0.09288194441316992,0.3639070382421676,-0.020981540673216174,0.020981540673216174,0.7346483211897313,0.01975318310727014,0.32290443898716437,0.32290443898716437,0.21063207122792657,0.20429466379608183,0.050833167660792475,0.050833167660792475,1.8197127756046387,2.306019875436352,-0.48630709983171316,-0.48413770368739656,5.551115123125783e-17,-2.3048339904742243,104.26186196818243,132.12520633578677,-27.863344367604352,-27.739047124443054,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.21063207122792657,0.20429466379608183,0.050833167660792475,False,1.8206962867868277,2.3048339904742243,104.31821300802578,132.05726013246883,0.0,0.0,-0.09288194441316992,0.3639070382421676,0.21063207122792657,0.20429466379608183,0.031971235890184,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5670,1.0,True,0.013765697355023478,0.020412278603400353,0.24013966149930335,0.24013966149930335,0.0,0.0,0.005940579394895715,0.005940579394895715,0.38535772063975343,0.021625560677786985,0.3011909512298946,0.3011909512298946,-0.09830762792024081,0.3625585996702537,-0.0205620808081897,0.0205620808081897,0.7350431325402542,0.020412278603400374,0.32290443898716437,0.32290443898716437,0.20488497879916584,0.20261052853230055,0.05186369547304526,0.05186369547304526,1.8352364221773598,2.3221009837779323,-0.48686456160057245,-0.4854408566452405,3.3306690738754696e-16,-2.3210202182943416,105.15130139945208,133.04658597365196,-27.895284574199884,-27.813712288987503,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.20488497879916584,0.20261052853230055,0.05186369547304526,False,1.8355793616491007,2.3210202182943416,105.17095038381127,132.9846626727988,0.0,0.0,-0.09830762792024081,0.3625585996702537,0.20488497879916584,0.20261052853230055,0.03239306797670533,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5671,1.0,True,0.01411527117819233,0.021030557884965207,0.24013966149930335,0.24013966149930335,0.0,0.0,0.00534717491889077,0.00534717491889077,0.38570729446292223,0.022243839959351846,0.3011909512298946,0.3011909512298946,-0.10357148683162778,0.3611559337441435,-0.020185579278057156,0.020185579278057156,0.735392706363423,0.02103055788496521,0.32290443898716437,0.32290443898716437,0.19894455764763208,0.20107726450930682,0.05471145329751434,0.05471145329751434,1.850278935746157,2.3382856641084366,-0.48800672836227954,-0.4867007010723231,-1.1102230246251565e-16,-2.336779615194404,106.01317394021243,133.97389984935825,-27.960725909145825,-27.885896057502414,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.19894455764763208,0.20107726450930682,0.05471145329751434,False,1.8500789141220808,2.336779615194404,106.0017135453415,133.88760960284392,0.0,0.0,-0.10357148683162778,0.3611559337441435,0.19894455764763208,0.20107726450930682,0.03381022040907176,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5672,1.0,True,0.014657476765464425,0.02175186492268603,0.24013966149930335,0.24013966149930335,0.0,0.0,0.0048025381055321345,0.0048025381055321345,0.38624950005019437,0.02296514699707268,0.3011909512298946,0.3011909512298946,-0.10862375588768908,0.3597310356203914,-0.019801968968019862,0.019801968968019862,0.7359349119506952,0.021751864922686045,0.32290443898716437,0.32290443898716437,0.19322126626237324,0.19785137373830725,0.0539034451626292,0.0539034451626292,1.8645680862260268,2.3548195279634916,-0.4902514417374648,-0.49226462322168246,2.7755575615628914e-16,-2.3563133392744695,106.8318819555363,134.92122046729682,-28.08933851176051,-28.204685314200063,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.19322126626237324,0.19785137373830725,0.0539034451626292,False,1.8640487160527872,2.35631333927447,106.8021242366047,135.00680955080477,0.0,0.0,-0.10862375588768908,0.3597310356203914,0.19322126626237324,0.19785137373830725,0.03327042604509338,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5673,1.0,True,0.015129883731362408,0.022451244409111542,0.24013966149930335,0.24013966149930335,0.0,0.0,0.004317460799797965,0.004317460799797965,0.3867219070160924,0.023664526483498177,0.3011909512298946,0.3011909512298946,-0.11355424618112638,0.35826348805167346,-0.019380034917778458,0.019380034917778458,0.7364073189165931,0.022451244409111542,0.32290443898716437,0.32290443898716437,0.18771391490460793,0.19466816005338602,0.05292315915518562,0.05292315915518562,1.878566892420432,2.371548532957948,-0.49298164053751625,-0.4974702676517588,5.551115123125783e-17,-2.3752070836336987,107.63395446869731,135.87972184893243,-28.245767380235137,-28.50294676968922,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.18771391490460793,0.19466816005338602,0.05292315915518562,False,1.8777368159819399,2.3752070836336987,107.58639459209846,136.0893413617877,0.0,0.0,-0.11355424618112638,0.35826348805167346,0.18771391490460793,0.19466816005338602,0.03263478203868388,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5674,1.0,True,0.015704877620278203,0.023105526895905983,0.24013966149930335,0.24013966149930335,0.0,0.0,0.003803363090035173,0.003803363090035173,0.3872969009050082,0.024318808970292614,0.3011909512298946,0.3011909512298946,-0.11830084683560535,0.35678626427424565,-0.019000940521494133,0.019000940521494133,0.7369823128055089,0.02310552689590603,0.32290443898716437,0.32290443898716437,0.18252281754692234,0.1926549891720543,0.053906309329238344,0.053906309329238344,1.8919697688602395,2.388480656843198,-0.4965108879829585,-0.4994636424075209,-1.6653345369377348e-16,-2.390425778792689,108.4018827220336,136.84986108574992,-28.447978363716306,-28.61715873018231,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.18252281754692234,0.1926549891720543,0.053906309329238344,False,1.8909621363851679,2.3904257787926886,108.34414963391168,136.96130836409398,0.0,0.0,-0.11830084683560535,0.35678626427424565,0.18252281754692234,0.1926549891720543,0.03307260445845135,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5675,1.0,True,0.0163724445713184,0.023681015904784195,0.24013966149930335,0.24013966149930335,0.0,0.0,0.0033771392444573107,0.0033771392444573107,0.3879644678560483,0.024894297979170837,0.3011909512298946,0.3011909512298946,-0.12291182525186417,0.3552816175231653,-0.01857703720054982,0.01857703720054982,0.737649879756549,0.023681015904784202,0.32290443898716437,0.32290443898716437,0.1774628279603436,0.19058020744352255,0.05494878768719474,0.05494878768719474,1.904660912203358,2.4055308185447566,-0.5008699063413986,-0.5015524181271568,1.1102230246251565e-16,-2.4054164040740655,109.12903167278985,137.82676339126482,-28.69773171847497,-28.736836763266847,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.1774628279603436,0.19058020744352255,0.05494878768719474,False,1.903863985946909,2.405416404074066,109.08337116171217,137.82020792497903,0.0,0.0,-0.12291182525186417,0.3552816175231653,0.1774628279603436,0.19058020744352255,0.033545395356737465,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5676,1.0,True,0.016878943744904007,0.02407088492875641,0.24013966149930335,0.24013966149930335,0.0,0.0,0.0028801878068858665,0.0028801878068858665,0.38847096702963396,0.02528416700314306,0.3011909512298946,0.3011909512298946,-0.12738374787324433,0.35374600388527067,-0.018225991690309345,0.018225991690309345,0.7381563789301346,0.024070884928756423,0.32290443898716437,0.32290443898716437,0.17216904686948378,0.18869135826010688,0.0577664449028978,0.0577664449028978,1.9161906381936777,2.4217994130059766,-0.5056087748122988,-0.5036133445647256,3.3306690738754696e-16,-2.4200533052665594,109.78963631097746,138.75888519250262,-28.969248881525164,-28.854919150026475,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.17216904686948378,0.18869135826010688,0.0577664449028978,False,1.9164399607018339,2.42005330526656,109.80392143843243,138.65884058845893,0.0,0.0,-0.12738374787324433,0.35374600388527067,0.17216904686948378,0.18869135826010688,0.03501163812038166,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5677,1.0,True,0.017519672892108283,0.02463785746535509,0.24013966149930335,0.24013966149930335,0.0,0.0,0.0021104421978268752,0.0021104421978268752,0.3891116961768382,0.025851139539741746,0.3011909512298946,0.3011909512298946,-0.13172532351231692,0.3521648023550769,-0.018834421797555186,0.018834421797555186,0.738797108077339,0.02463785746535511,0.32290443898716437,0.32290443898716437,0.16690447847253292,0.1860467104636493,0.058464983199123736,0.058464983199123736,1.9279755685902618,2.437043175835971,-0.5090676072457094,-0.5076424714753062,-1.1102230246251565e-16,-2.436371546972535,110.46486308455717,139.63228846655971,-29.167425382002556,-29.085771117125326,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.16690447847253292,0.1860467104636493,0.058464983199123736,False,1.928729075497229,2.436371546972535,110.50803585016034,139.59380696728567,0.0,0.0,-0.13172532351231692,0.3521648023550769,0.16690447847253292,0.1860467104636493,0.03548400424225171,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5678,1.0,True,0.018227599015639796,0.025071422484114866,0.24013966149930335,0.24013966149930335,0.0,0.0,0.0016339319900354336,0.0016339319900354336,0.38981962230036976,0.026284704558501515,0.3011909512298946,0.3011909512298946,-0.13590475724570447,0.35062285177400043,-0.018524661012786964,0.018524661012786964,0.7395050342008705,0.025071422484114852,0.32290443898716437,0.32290443898716437,0.16246274438830974,0.18301140879117248,0.056554338380457106,0.056554338380457106,1.939855918683961,2.4518940046800606,-0.5120380859960996,-0.5118284587602346,0.0,-2.452404297562696,111.14555700406399,140.4831782815972,-29.337621277533206,-29.325610521647153,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.16246274438830974,0.18301140879117248,0.056554338380457106,False,1.9405758388024612,2.452404297562696,111.1868053884406,140.51241591008775,0.0,0.0,-0.13590475724570447,0.35062285177400043,0.16246274438830974,0.18301140879117248,0.03437162584185767,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5679,1.0,True,0.01892234562558158,0.02555097621336852,0.24013966149930335,0.24013966149930335,0.0,0.0,0.0011840927201474223,0.0011840927201474223,0.39051436891031155,0.02676425828775516,0.3011909512298946,0.3011909512298946,-0.13995419064878897,0.34906757642213176,-0.018192958413130275,0.018192958413130275,0.7401997808108123,0.02555097621336855,0.32290443898716437,0.32290443898716437,0.15825955118277996,0.18021561790149507,0.054695520694061334,0.054695520694061334,1.9516723438527854,2.466011751901961,-0.5143394080491757,-0.5152041744748095,4.440892098500626e-16,-2.4673145826467384,111.82258829516978,141.29206561364464,-29.469477318474848,-29.51902478492828,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.15825955118277996,0.18021561790149507,0.054695520694061334,False,1.952110408171929,2.467314582646739,111.84768753181197,141.3667123167403,0.0,0.0,-0.13995419064878897,0.34906757642213176,0.15825955118277996,0.18021561790149507,0.03328656283140033,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5680,1.0,True,0.019638193242535407,0.02610120305563093,0.24013966149930335,0.24013966149930335,0.0,0.0,0.0007128044735770932,0.0007128044735770932,0.39123021652726536,0.027314485130017562,0.3011909512298946,0.3011909512298946,-0.1438643079782628,0.34752302382879463,-0.017910562537427756,0.017910562537427756,0.7409156284277661,0.0261012030556309,0.32290443898716437,0.32290443898716437,0.15426556500136254,0.17771426113109406,0.053084588340843515,0.053084588340843515,1.9633795648355934,2.480049554112972,-0.5166699892773787,-0.5177513385923084,3.3306690738754696e-16,-2.481039331432738,112.49336264731168,142.09637243397498,-29.6030097866633,-29.664966538588132,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.15426556500136254,0.17771426113109406,0.053084588340843515,False,1.9632879928404299,2.4810393314327386,112.48811595846722,142.15308249705538,0.0,0.0,-0.1438643079782628,0.34752302382879463,0.15426556500136254,0.17771426113109406,0.03234846652698023,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5681,1.0,True,0.02023655608077004,0.02655755077638488,0.24013966149930335,0.24013966149930335,0.0,0.0,0.00016161605608037727,0.00016161605608037727,0.3918285793655,0.0277708328507715,0.3011909512298946,0.3011909512298946,-0.14765306349356075,0.34595930518558965,-0.017722348730021646,0.017722348730021646,0.7415139912660007,0.026557550776384893,0.32290443898716437,0.32290443898716437,0.14964646154494335,0.17569184099257734,0.05559174915818208,0.05559174915818208,1.9749215147175936,2.493940835753269,-0.5190193210356755,-0.5201142486187883,-1.1102230246251565e-16,-2.494299060671667,113.1546676629018,142.89228424399155,-29.737616581089753,-29.800351310474575,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.14964646154494335,0.17569184099257734,0.05559174915818208,False,1.9741848120528789,2.494299060671667,113.11245770945762,142.91280901993218,0.0,0.0,-0.14765306349356075,0.34595930518558965,0.14964646154494335,0.17569184099257734,0.03368753646243825,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5682,1.0,True,0.020664167012826546,0.026994700597929605,0.24013966149930335,0.24013966149930335,0.0,0.0,-8.465396708351802e-05,8.465396708351802e-05,0.3922561902975565,0.028207982672316244,0.3011909512298946,0.3011909512298946,-0.15132458124369752,0.3444047670869885,-0.017267570459251418,0.017267570459251418,0.7419416021980573,0.026994700597929584,0.32290443898716437,0.32290443898716437,0.14664409413501658,0.1748027367198403,0.05484609598751448,0.05484609598751448,1.9935586514707822,2.51207758068603,-0.5185189292152479,-0.5174600917700838,0.0,-2.502243773183018,114.22249694106766,143.93144318274403,-29.708946241676383,-29.648279324878065,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.14664409413501658,0.1748027367198403,0.05484609598751448,False,1.9847836814129343,2.502243773183018,113.71972819139931,143.36800751627737,0.0,0.0,-0.15132458124369752,0.3444047670869885,0.14664409413501658,0.1748027367198403,0.03319774289983686,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5683,1.0,True,0.02093846371124536,0.027582986422174008,0.24013966149930335,0.24013966149930335,0.0,0.0,-0.0006597896990892045,0.0006597896990892045,0.3925304869959753,0.028796268496560664,0.3011909512298946,0.3011909512298946,-0.15488914100824416,0.34286148397118915,-0.017130111699653314,0.017130111699653314,0.742215898896476,0.027582986422174053,0.32290443898716437,0.32290443898716437,0.14229867051985368,0.17279961492122484,0.05712236283401199,0.05712236283401199,2.013199400101243,2.530521993808306,-0.5173225937070631,-0.5197553513995697,1.1102230246251565e-16,-2.514863502490557,115.34782894407041,144.98823021024617,-29.640401266175758,-29.779788014534372,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.14229867051985368,0.17279961492122484,0.05712236283401199,False,1.995108151090987,2.514863502490557,114.31127672966252,144.0910647441969,0.0,0.0,-0.15488914100824416,0.34286148397118915,0.14229867051985368,0.17279961492122484,0.03443273822507749,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
5684,1.0,True,0.02134034428026975,0.027963333695031452,0.24013966149930335,0.24013966149930335,0.0,0.0,-0.0012257649284679374,0.0012257649284679374,0.39293236756499966,0.029176615769418098,0.3011909512298946,0.3011909512298946,-0.15832768108696135,0.34131105857018385,-0.01700933864692675,0.01700933864692675,0.7426177794655004,0.027963333695031463,0.32290443898716437,0.32290443898716437,0.1380083890439763,0.1708416036914993,0.05967579089404854,0.05967579089404854,2.0301329308466998,2.5453429595228485,-0.5152100286761487,-0.522027543137789,4.440892098500626e-16,-2.5271610070797563,116.31804878804012,145.83740899399754,-29.51936020595744,-29.90997501137883,True,,True,False,False,q_knee_out_of_range,False,q_hip - q_knee,0.1380083890439763,0.1708416036914993,0.05967579089404854,False,2.0051334639419673,2.5271610070797568,114.88568484432197,144.79565985570082,0.0,0.0,-0.15832768108696135,0.34131105857018385,0.1380083890439763,0.1708416036914993,0.03583303931520883,False,q_knee_out_of_range,q_knee_out_of_range,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True
