reference_version,active_reference,repeatable_loop,global_phase,segment_phase,cycle_phase,source_frame,q_hip_measured_interpolated_rad,q_knee_measured_interpolated_rad,q_hip_reference_rad,q_knee_reference_rad,q_hip_rad,q_knee_rad,dq_hip_dglobal_phase_rad,dq_knee_dglobal_phase_rad,d2q_hip_dglobal_phase2_rad,d2q_knee_dglobal_phase2_rad,theta_shank_rad,x_knee_m,z_knee_m,x_pull_m,z_pull_m,extension_source_is_measured,measured_extension_is_reversed_flexion,reference_provenance,spline_family,spline_degree,continuity_order,model_angle_definition,L1_m,L2_m,L2_definition,approved_hip_min_deg,approved_hip_max_deg,approved_knee_min_deg,approved_knee_max_deg,joint_limit_valid,trajectory_sample_valid,formal_execution_allowed,invalid_reason
reference_measured_asymmetric_closed,False,True,0.225,0.3970588235294118,flexion,5864.25,1.4633167679505215,1.7064609981660759,1.4633835221372125,1.70658267190295,1.4633835221372125,1.70658267190295,2.5587988478691983,2.9039281592201007,-22.45038358164573,-25.373138710754063,-0.24319914976573753,0.0450266786399622,0.41757945137500907,0.33619844641308494,0.34533679325755984,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2275,0.40147058823529413,flexion,5864.475,1.4697335292132045,1.7137515264327634,1.4697075317232942,1.7137612043102952,1.4697075317232942,1.7137612043102952,2.4992767870365924,2.838098993762392,-25.16726508447629,-27.290193655443368,-0.24405367258700106,0.04238501941345097,0.4178558485043872,0.3334949478859037,0.34536440387287615,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.23,0.40588235294117647,flexion,5864.7,1.4759997855451281,1.7208804867227856,1.475876315690978,1.7207709103374882,1.475876315690978,1.7207709103374882,2.43575673676015,2.769822586705518,-25.36935370530386,-27.096392413791484,-0.2448945946465102,0.039806566847717446,0.4181093603781171,0.3308554327432647,0.345373140646021,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2325,0.41029411764705886,flexion,5864.925,1.4820716024607044,1.7277991015227845,1.4818868063826292,1.727611825212571,1.4818868063826292,1.727611825212571,2.372876583016608,2.703514449691881,-24.842676739090855,-25.753369496584906,-0.2457250188299418,0.037292820536253345,0.41834106365076185,0.3282811841685933,0.345363175009249,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.23500000000000001,0.4147058823529412,flexion,5865.15,1.4879180241567698,1.7344745427286126,1.4877424524114864,1.7342917255149533,1.4877424524114864,1.7342917255149533,2.312325000148617,2.6410017598896482,-23.2990868003276,-24.306480892743277,-0.24654927310346686,0.03484253799007266,0.4185522638170893,0.32577065044460857,0.34533455159087395,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.23750000000000002,0.4191176470588236,flexion,5865.375,1.493572279916915,1.740945473687906,1.4934522031614907,1.7408193141560435,1.4934522031614907,1.7408193141560435,2.2558598941849146,2.581113924251599,-22.326402163933064,-24.13950562366694,-0.24736711099455277,0.032452153919377294,0.4187443822978322,0.3233202888663202,0.345288762550348,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.24,0.4235294117647059,flexion,5865.6,1.499067843994907,1.747242587435455,1.4990224044513603,1.7471959454083088,1.4990224044513603,1.7471959454083088,2.2006674834817685,2.5200734393436166,-21.399628052615867,-24.387956724599523,-0.24817354095694855,0.030119172035211198,0.4189186501886892,0.3209279755958761,0.3452284895726707,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2425,0.4279411764705882,flexion,5865.825,1.5044363452959588,1.7533940138649908,1.5044589710067868,1.753420265635449,1.5044589710067868,1.753420265635449,2.148822613667887,2.459265845671966,-21.20863806971247,-24.873704088573067,-0.24896129462866212,0.02784125902721169,0.4190762034472724,0.31859192266773895,0.34515698001660466,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.245,0.4323529411764706,flexion,5866.05,1.509707865751365,1.759426767829883,1.509761464494909,1.7594883229390057,1.509761464494909,1.7594883229390057,2.0920831158969295,2.39445057391759,-23.371664509763505,-26.181578135799928,-0.2497268584440968,0.025618729202954025,0.41921793939909785,0.3163127177635587,0.34507614946435816,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2475,0.43676470588235294,flexion,5866.275,1.5148682702906482,1.7653340808869649,1.5149201923379014,1.765395009100436,1.5149201923379014,1.765395009100436,2.0355861676518723,2.3318865957465578,-21.36216212129431,-23.600488595935133,-0.2504748167625346,0.02345576665072907,0.4193445206638886,0.3140942189348208,0.34498532450155966,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.25,0.4411764705882353,flexion,5866.5,1.5199172034610968,1.771114122909972,1.519948841719228,1.7711561856585505,1.519948841719228,1.7711561856585505,1.9899096249402095,2.2791392889892674,-15.179072048020839,-18.597356809827623,-0.25120734393932254,0.021346742407649225,0.419457168955999,0.311930646586858,0.3448850921982177,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2525,0.4455882352941177,flexion,5866.725,1.524871798770369,1.776776895241312,1.524882276423132,1.776800007629949,1.524882276423132,1.776800007629949,1.9592762348644908,2.237554483711913,-9.327640012524244,-14.670487412100531,-0.25191773120681704,0.019277126471525758,0.4195573767615114,0.30980798227976014,0.34477889173182574,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.255,0.45,flexion,5866.95,1.5297491897261246,1.7823323992233933,1.5297549488838655,1.7823532951607564,1.5297549488838655,1.7823532951607564,1.9399443592028007,2.2073475946699297,-6.47056708429845,-9.33894954730753,-0.2525983462768908,0.017232540038600933,0.4196463267607832,0.30771243319463615,0.34467011938765485,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2575,0.4544117647058824,flexion,5867.175,1.5345529448732789,1.7877874457308687,1.5345837878231308,1.7878435390175742,1.5345837878231308,1.7878435390175742,1.9216447328608883,2.1836674124027393,-9.36380397346776,-11.25473002137177,-0.25325975119444344,0.015205942479302787,0.41972464701672707,0.3056361824705463,0.3445563312272356,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.26,0.45882352941176474,flexion,5867.4,1.5392699299890928,1.7931405846147843,1.539355286737743,1.7932632686460162,1.539355286737743,1.7932632686460162,1.8949716444275881,2.1503713000952183,-11.065477595782562,-15.427569932597873,-0.25390798190827324,0.01320306128293718,0.4197924239106263,0.30358451384675617,0.3444358581255101,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2625,0.4632352941176471,flexion,5867.625,1.5439159968715823,1.798393358387259,1.5440573917118343,1.798585900174141,1.5440573917118343,1.798585900174141,1.86603767819469,2.10505850761755,-12.624357741286735,-21.745975284674252,-0.2545285084623068,0.011229014553960468,0.41984986510912076,0.3015636504645373,0.3443131244415967,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.265,0.46764705882352947,flexion,5867.85,1.5485081032156411,1.8035475019703768,1.5486808232562854,1.8037736639453965,1.5486808232562854,1.8037736639453965,1.8324676325763476,2.0444618130527457,-13.071239547391228,-22.98767975123776,-0.2550928406891111,0.00928775434320944,0.4198972941318629,0.29957971620742274,0.3441967203095588,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2675,0.4720588235294118,flexion,5868.075,1.5530659460479301,1.8086126019140834,1.5532233642206144,1.8088203346957512,1.5532233642206144,1.8088203346957512,1.80236949099416,1.9955083398799947,-11.207554875126739,-16.913180696980355,-0.25559697047513685,0.007380264418817097,0.4199351517759716,0.2976340264821721,0.3440882427547774,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.27,0.47647058823529415,flexion,5868.3,1.5576210890866964,1.8136624905052512,1.5576955345186896,1.8137601187231724,1.5576955345186896,1.8137601187231724,1.7756846432520321,1.957217863800989,-10.824957077413831,-16.051154943068532,-0.25606458420448286,0.005502175362433783,0.4199639580562611,0.29572043863727404,0.3439813306883191,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2725,0.48088235294117654,flexion,5868.525,1.562135805823854,1.8186366410605415,1.562098106900726,1.818592967420465,1.562098106900726,1.818592967420465,1.7452434512823103,1.9050177713261354,-13.566278928422491,-25.916865851108053,-0.256494860519739,0.003653206288804729,0.41998411170401606,0.2938387491745548,0.3438766173286099,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.275,0.4852941176470589,flexion,5868.75,1.566556161101846,1.8234356269358236,1.5664156064659038,1.823262295359416,1.5664156064659038,1.823262295359416,1.7074704243089498,1.8255540664025163,-16.65214265029535,-37.654098087806,-0.25684668889351214,0.0018398966533430933,0.4199959699572188,0.2919986448036196,0.34378638478668766,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2775,0.4897058823529412,flexion,5868.975,1.5708282197631154,1.8279600214869673,1.5706347713204942,1.827719112133281,1.5706347713204942,1.827719112133281,1.668872155203353,1.7441396184426226,-14.226472634193076,-27.477460280077135,-0.25708434081278675,6.78532989538408e-05,0.419999994518964,0.290208481901362,0.3437214547177888,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.28,0.4941176470588236,flexion,5869.2,1.57493189968493,1.8322070195363627,1.5747648524823932,1.8320023373676135,1.5747648524823932,1.8320023373676135,1.6361109388554695,1.685659257746285,-12.005212672359889,-19.557579002662305,-0.25723748488522036,-0.0016667764136757395,0.4199966926731528,0.288462167180204,0.34367372044919303,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.28250000000000003,0.49852941176470594,flexion,5869.425,1.5789095286931634,1.8362722176319963,1.5788170070778071,1.836152711757917,1.5788170070778071,1.836152711757917,1.6043780410748951,1.6299392074812806,-14.401563147807922,-28.760938043035964,-0.2573357046801099,-0.0033686496002764844,0.41998649049686176,0.28675279616748256,0.34363502223576525,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.28500000000000003,0.5029411764705883,flexion,5869.65,1.5827831432192194,1.8401392279810955,1.5827796280882223,1.8401234506906667,1.5827796280882223,1.8401234506906667,1.5647172894373373,1.5411802310055356,-16.935591977337882,-41.9813382000914,-0.2573438226024445,-0.005032866088328156,0.41996984446378643,0.28508795985458185,0.3436160210218414,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.28750000000000003,0.5073529411764707,flexion,5869.875,1.5865744062926583,1.843790321181794,1.5866362656409871,1.8438348680488619,1.5866362656409871,1.8438348680488619,1.519504165903019,1.4267122073779177,-19.516871106697668,-45.42404050285409,-0.25719860240787473,-0.006652496117940998,0.419947311332506,0.28347941488286116,0.34363562009831433,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.29,0.5117647058823529,flexion,5870.1,1.5903029040944006,1.847221675141229,1.5903714631499262,1.8472648824621278,1.5903714631499262,1.8472648824621278,1.4685920154996188,1.3208027606682011,-19.471803363871164,-36.72982488722553,-0.25689341931220167,-0.008221032214948491,0.41991953351722133,0.28193415431269164,0.34369638919011836,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2925,0.5161764705882352,flexion,5870.325,1.5939651873012892,1.8505102270929226,1.5939862278892238,1.8504664852765023,1.5939862278892238,1.8504664852765023,1.4248891646330806,1.24452145775261,-15.452667080811262,-28.396047692238763,-0.2564802573872784,-0.009738885522316339,0.41988707304319717,0.2804477687403141,0.3437838162938268,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.295,0.5205882352941177,flexion,5870.55,1.5975540155755956,1.8536313156378592,1.5975044847186322,1.8534849663477202,1.5975044847186322,1.8534849663477202,1.3915244294264044,1.1688358700064478,-10.955694698312785,-31.409236937942673,-0.25598048162908804,-0.011216092762452475,0.4198502105074428,0.27900855982063494,0.3438919915115619,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.2975,0.525,flexion,5870.775,1.6010640022081237,1.8565369948592305,1.6009550625379962,1.8563092488931172,1.6009550625379962,1.8563092488931172,1.3712468321608218,1.090746066379654,-5.931019409162396,-30.938724609791574,-0.25535418635512097,-0.012664748939347216,0.4198090091152205,0.27760741899451197,0.3440325713329028,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.3,0.5294117647058824,flexion,5871.0,1.6044897604896768,1.8591793188402277,1.6043636482542385,1.8589410820493601,1.6043636482542385,1.8589410820493601,1.3552229694306825,1.0153810604948303,-6.888070774930037,-29.35328009808712,-0.25457743379512165,-0.014095627588107415,0.41976340155246666,0.2762353123148087,0.34421245625666436,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.3025,0.5338235294117647,flexion,5871.225,1.607807605344753,1.861556009827087,1.6077270877206735,1.8613932311870578,1.6077270877206735,1.8613932311870578,1.3342915093293408,0.948508444369862,-9.857097306111944,-24.14481280186382,-0.2536661434663843,-0.015507393987574851,0.4197136175199872,0.27489227419892165,0.34442727933587364,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.305,0.538235294117647,flexion,5871.45,1.6110289615368414,1.8637360622461412,1.6110337098763459,1.8636922005886996,1.6110337098763459,1.8636922005886996,1.3124033718907586,0.8915862108261828,-7.006823745647416,-21.700052598964145,-0.2526584907123537,-0.016895141028358346,0.4196600460010839,0.2735802422006298,0.34466636801438666,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.3075,0.5426470588235294,flexion,5871.675,1.6142011071152336,1.8657784384507292,1.614296058494082,1.8658566146385005,1.614296058494082,1.8658566146385005,1.2986020434884855,0.8416178762882572,-4.2071250626425565,-17.89571767387805,-0.2515605561444185,-0.01826412606412907,0.4196026950570189,0.27229342022149877,0.34492798517157497,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.31,0.5470588235294118,flexion,5871.9,1.6173713201292208,1.8677421007941888,1.6175313154562185,1.8679074587230104,1.6175313154562185,1.8679074587230104,1.2898917600996591,0.799098722420789,-3.3267982272041876,-17.377293628415934,-0.2503761432667919,-0.019621550652278108,0.4195414100538826,0.27102423749873306,0.3452108925655889,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.3125,0.5514705882352942,flexion,5872.125,1.6205784099558262,1.8696709193710481,1.6207453529908953,1.869849813880009,1.6207453529908953,1.869849813880009,1.2809044409620918,0.7546743666538221,-4.3174897412554625,-17.695622257016932,-0.24910446088911375,-0.020969868824414817,0.41947617882483723,0.2697702090976577,0.34551533046662,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.315,0.5558823529411765,flexion,5872.35,1.6238021635176663,1.8715308173139034,1.6239325287276556,1.871682205182465,1.6239325287276556,1.871682205182465,1.2686350964014834,0.7123318294562618,-4.712768240918607,-14.93375790867629,-0.2477496764548095,-0.02230670435344023,0.4194072137444565,0.26853330772601475,0.3458403232731141,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.3175,0.5602941176470588,flexion,5872.575,1.6270208863940816,1.8733231562804167,1.627090770587348,1.8734221598293688,1.627090770587348,1.8734221598293688,1.2583979926661382,0.6819466600783147,-3.7481302593555554,-9.380268825643006,-0.2463313892420207,-0.023631180321202764,0.4193346722089968,0.26731287818540306,0.34618035026077076,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.32,0.5647058823529412,flexion,5872.8,1.6302161406246325,1.8750573249177167,1.6302252293977002,1.8751034232033676,1.6302252293977002,1.8751034232033676,1.2493214524770175,0.6651111406632566,-3.218972665134583,-4.941073143489141,-0.24487819380566744,-0.02494544934062943,0.4192585414242554,0.2661046094509368,0.3465270951480687,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.3225,0.5691176470588235,flexion,5873.025,1.6333697456214549,1.8767425982733865,1.6333403999148142,1.8767513807683651,1.6333403999148142,1.8767513807683651,1.2435493250660439,0.6534503133111444,-1.6586949701434888,-4.767927218105983,-0.24341098085355095,-0.02625138803671722,0.4191787979205839,0.26490506996287505,0.346874462192139,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.325,0.573529411764706,flexion,5873.25,1.6364902571857776,1.8783769835836084,1.6364432779164648,1.8783667214661763,1.6364432779164648,1.8783667214661763,1.2384283205615212,0.6374681197740191,-2.4381086335399687,-8.017827611661653,-0.24192344354971151,-0.02755192024831304,0.41909532530276516,0.2637117709775636,0.3472241755034389,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.3275,0.5779411764705883,flexion,5873.475,1.6395842699858731,1.8799610704088592,1.6395293297219218,1.8799368708523017,1.6395293297219218,1.8799368708523017,1.229453161217288,0.619265308316771,-4.742018841866947,-6.544421554190488,-0.24040754113037988,-0.02884513688248285,0.4190083031137102,0.26252716929541475,0.3475787630579778,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.33,0.5823529411764706,flexion,5873.7,1.6426432051630513,1.8815024868374892,1.642586182933573,1.8814666785169758,1.642586182933573,1.8814666785169758,1.215310908692568,0.6055032449075749,-6.512514943892677,-4.389505882726468,-0.23888049558340274,-0.03012584699533996,0.4189181702227935,0.2613551955804032,0.3479336520589163,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.3325,0.586764705882353,flexion,5873.925,1.645658483858622,1.883008860957848,1.6456019045113763,1.8829652348438661,1.6456019045113763,1.8829652348438661,1.1962375403730068,0.5914389488466771,-8.897564120054234,-8.208367953591353,-0.2373633303324898,-0.031389048654882706,0.4188254142534111,0.26019935365978786,0.3482832025247037,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.335,0.5911764705882353,flexion,5874.15,1.6486213256187001,1.8844774529003043,1.6485635356798263,1.8844143730482164,1.6485635356798263,1.8844143730482164,1.1735219036992437,0.5675323438090075,-8.173792632060579,-9.496192467693895,-0.23585083736839008,-0.032629315581914425,0.41873061479268003,0.25906544776713936,0.3486295089901355,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
reference_measured_asymmetric_closed,False,True,0.3375,0.5955882352941178,flexion,5874.375,1.6515331037253078,1.8858923392070313,1.651474341591803,1.885805743958672,1.651474341591803,1.885805743958672,1.1562075119109103,0.5477344109125538,-5.581263626547685,-4.4935316743398985,-0.234331402366869,-0.0338480191792225,0.41863386341484965,0.2579529214873828,0.3489760495955495,True,False,periodic_cubic_fit_of_measured_flexion_and_measured_extension,periodic_cubic_B_spline,3,2,theta_shank = q_hip - q_knee,0.42,0.3,knee_to_strap_equivalent_pull_point,0.0,120.0,5.0,145.0,True,True,True,
