source_frame,Frame,frame_step,frame_contiguous_from_previous,LHip_x_local_m,LHip_z_local_m,LHip_out_of_plane_m,LHip_planarity_error_m,RHip_x_local_m,RHip_z_local_m,RHip_out_of_plane_m,RHip_planarity_error_m,LKnee_x_local_m,LKnee_z_local_m,LKnee_out_of_plane_m,LKnee_planarity_error_m,RKnee_x_local_m,RKnee_z_local_m,RKnee_out_of_plane_m,RKnee_planarity_error_m,LAnkle_x_local_m,LAnkle_z_local_m,LAnkle_out_of_plane_m,LAnkle_planarity_error_m,RAnkle_x_local_m,RAnkle_z_local_m,RAnkle_out_of_plane_m,RAnkle_planarity_error_m,q_hip_rad,q_knee_rad,theta_shank_rad,theta_shank_projected_rad,theta_shank_closure_error_rad,projected_signed_knee_rotation_rad,q_hip_deg,q_knee_deg,theta_shank_deg,theta_shank_projected_deg,angle_valid,angle_invalid_reason,q_hip_within_configured_range,q_knee_within_configured_range,joint_range_valid,joint_range_reason,joint_angles_clipped,theta_shank_definition,observed_ankle_x_local_m,observed_ankle_z_local_m,observed_ankle_out_of_plane_m,observed_ankle_is_pull_point,q_hip_raw_rad,q_knee_raw_rad,q_hip_raw_deg,q_knee_raw_deg,x_hip_projected_m,z_hip_projected_m,x_knee_observed_m,z_knee_observed_m,x_ankle_observed_m,z_ankle_observed_m,planarity_error_m,joint_limit_valid,joint_limit_reason,invalid_reason,source_trajectory_type,simulation_status,angle_filter_method,angle_filter_uses_future_samples,global_phase,segment_phase,cycle_phase,q_hip_measured_rad,q_knee_measured_rad,theta_shank_reference_rad,x_pull_m,z_pull_m,reference_version,active_reference,repeatable_loop,extension_source_is_measured,measured_extension_is_reversed_flexion,source_values_modified,reference_provenance,model_angle_definition,projection_valid,rom_valid,trajectory_sample_valid
5875,5875,1.0,True,0.007422563994237,0.0074257572298681,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.021428763340765,0.021428763340765,0.379014587278967,0.0086390393042547,0.3011909512298946,0.3011909512298946,-0.0324483608136259,0.3686620225892846,-0.0910684350867356,0.0910684350867356,0.7286999991794677,0.0074257572298681,0.3229044389871643,0.3229044389871643,0.3042033881085209,0.28987138473725,-0.0344182388423326,0.0344182388423326,1.6594707280479986,1.8897719015830376,-0.2303011735350391,-0.2299038733404047,-8.326672684688674e-17,-1.888490519215297,95.08066894265232,108.27595420312004,-13.19528526046771,-13.172521636115434,True,,True,True,True,,False,q_hip - q_knee,0.3042033881085209,0.28987138473725,-0.0344182388423326,False,1.658586645874892,1.8884905192152968,95.03001476539058,108.202536401506,0.0,0.0,-0.0324483608136259,0.3686620225892846,0.3042033881085209,0.28987138473725,0.0575536472417093,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.34444444444444444,0.607843137254902,flexion,1.6594707280479986,1.8897719015830376,-0.2303011735350391,0.2548848475081508,0.3498685936216842,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5876,5876,1.0,True,0.008576729092967,0.0075578964142607,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0213824798575178,0.0213824798575178,0.380168752377697,0.0087711784886474,0.3011909512298946,0.3011909512298946,-0.0374344987811762,0.3681089453284402,-0.0914091060091865,0.0914091060091865,0.7298541642781978,0.0075578964142608,0.3229044389871643,0.3229044389871643,0.2993677584279066,0.2901476280779105,-0.0345018599729473,0.0345018599729473,1.6719263554223975,1.89626303776047,-0.2243366823380725,-0.2274688702248042,0.0,-1.8996108688652191,95.794323822393,108.6478689103316,-12.853545087938596,-13.03300623449032,True,,True,True,True,,False,q_hip - q_knee,0.2993677584279066,0.2901476280779105,-0.0345018599729473,False,1.6721419986404151,1.8996108688652191,95.80667926866604,108.83968550315636,0.0,0.0,-0.0374344987811762,0.3681089453284402,0.2993677584279066,0.2901476280779105,0.057744302598752,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.35555555555555557,0.6274509803921569,flexion,1.6719263554223975,1.89626303776047,-0.22433668233807236,0.2500803158396797,0.3511161859794354,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5877,5877,1.0,True,0.0098001437399714,0.0076026895302725,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0211176210682495,0.0211176210682495,0.3813921670247014,0.0088159716046591,0.3011909512298946,0.3011909512298946,-0.0420933222376024,0.3674596647624035,-0.0918625777485906,0.0918625777485906,0.7310775789252022,0.0076026895302725,0.3229044389871643,0.3229044389871643,0.2951318579349623,0.2915861182308493,-0.0346463825386214,0.0346463825386214,1.6848686774383914,1.904975912102587,-0.2201072346641959,-0.2213084614648067,-5.551115123125783e-17,-1.9061598622364315,96.53586425100868,109.14707983756271,-12.61121558655404,-12.68004081246704,True,,True,True,True,,False,q_hip - q_knee,0.2951318579349623,0.2915861182308493,-0.0346463825386214,False,1.684851400771625,1.9061598622364315,96.53487437091891,109.21491518338595,0.0,0.0,-0.0420933222376024,0.3674596647624035,0.2951318579349623,0.2915861182308493,0.0579800509750567,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.36666666666666664,0.6470588235294117,flexion,1.6848686774383914,1.904975912102587,-0.22010723466419568,0.24495566339064528,0.3517700550993482,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5878,5878,1.0,True,0.011029082325821,0.0074490611958045,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0207178607812539,0.0207178607812539,0.382621105610551,0.0086623432701911,0.3011909512298946,0.3011909512298946,-0.0466421654602829,0.3667641180992753,-0.0922627800700229,0.0922627800700229,0.7323065175110517,0.0074490611958045,0.3229044389871643,0.3229044389871643,0.2909575666660078,0.2928537328359637,-0.0347223801888474,0.0347223801888474,1.697487831049735,1.913798120157112,-0.2163102891073769,-0.2155285572187746,-2.498001805406602e-16,-1.9128179931104283,97.25888849396596,109.65255512507332,-12.393666631107362,-12.34887669317966,True,,True,True,True,,False,q_hip - q_knee,0.2909575666660078,0.2928537328359637,-0.0347223801888474,False,1.6972894358916542,1.9128179931104283,97.24752128873207,109.59639798191174,0.0,0.0,-0.0466421654602829,0.3667641180992753,0.2909575666660078,0.2928537328359637,0.0581586738374128,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.37777777777777777,0.6666666666666666,flexion,1.697487831049735,1.913798120157112,-0.21631028910737693,0.23994060110649817,0.352245641328361,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5879,5879,1.0,True,0.0123827315786072,0.0070453907191284,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0202640063478815,0.0202640063478815,0.3839747548633372,0.008258672793515,0.3011909512298946,0.3011909512298946,-0.0510194513955231,0.366014908216177,-0.0926474674616151,0.0926474674616151,0.733660166763838,0.0070453907191284,0.3229044389871643,0.3229044389871643,0.2869153869999469,0.2939045878316802,-0.0347521447431712,0.0347521447431712,1.7098586267086169,1.9232177526901704,-0.2133591259815539,-0.2102322723321955,8.326672684688674e-17,-1.9195279141178796,97.96768287443864,110.1922603137817,-12.224577439343069,-12.045421922079754,True,,True,True,True,,False,q_hip - q_knee,0.2869153869999469,0.2939045878316802,-0.0347521447431712,False,1.709295641785684,1.9195279141178796,97.93542621442508,109.98084813650485,0.0,0.0,-0.0510194513955231,0.366014908216177,0.2869153869999469,0.2939045878316802,0.0583149344638471,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.3888888888888889,0.6862745098039216,flexion,1.7098586267086169,1.9232177526901704,-0.2133591259815535,0.23497944484034905,0.35242227839999213,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5880,5880,1.0,True,0.0138351810627973,0.0068595400315464,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0197132341465124,0.0197132341465124,0.3854272043475273,0.008072822105933,0.3011909512298946,0.3011909512298946,-0.0551951537111019,0.3652442212874225,-0.0929369046564793,0.0929369046564793,0.735112616248028,0.0068595400315464,0.3229044389871643,0.3229044389871643,0.2830883343548868,0.2950365294023827,-0.0347302168784981,0.0347302168784981,1.7186341256210806,1.9302134482499944,-0.2115793226289135,-0.2046358905213521,-5.551115123125783e-17,-1.925415858793169,98.47048192524448,110.593084144118,-12.12260221887354,-11.724772863774646,True,,True,True,True,,False,q_hip - q_knee,0.2830883343548868,0.2950365294023827,-0.0347302168784981,False,1.7207799682718166,1.925415858793169,98.5934296526308,110.31820251640544,0.0,0.0,-0.0551951537111019,0.3652442212874225,0.2830883343548868,0.2950365294023827,0.0584011067591196,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.4,0.7058823529411765,flexion,1.7186341256210806,1.9302134482499944,-0.21157932262891377,0.23144419851744857,0.35241731063154824,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5881,5881,1.0,True,0.0149569121371182,0.0070608922756298,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0191724230235635,0.0191724230235635,0.3865489354218482,0.0082741743500164,0.3011909512298946,0.3011909512298946,-0.0596258626005112,0.3644852164748403,-0.0927302049397808,0.0927302049397808,0.7362343473223489,0.0070608922756298,0.3229044389871643,0.3229044389871643,0.2785769059782154,0.2942998111857096,-0.0340140196917186,0.0340140196917186,1.7271449376157837,1.9380847827540788,-0.2109398451382951,-0.2046202032264912,-1.9428902930940242e-16,-1.9375694765598257,98.95811553277026,111.04407839033776,-12.085962857567488,-11.723874047987136,True,,True,True,True,,False,q_hip - q_knee,0.2785769059782154,0.2942998111857096,-0.0340140196917186,False,1.7329492733333347,1.9375694765598257,99.29067947226298,111.0145535202501,0.0,0.0,-0.0596258626005112,0.3644852164748403,0.2785769059782154,0.2942998111857096,0.0580902351184684,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.4111111111111111,0.7254901960784313,flexion,1.7271449376157837,1.9380847827540788,-0.2109398451382951,0.22795116018685485,0.3520633205772755,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5882,5882,1.0,True,0.0160680108240082,0.0069608455031159,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.018469607008307,0.018469607008307,0.3876600341087382,0.0081741275775025,0.3011909512298946,0.3011909512298946,-0.0639526168473658,0.3636745182315657,-0.0923820240125738,0.0923820240125738,0.737345446009239,0.0069608455031159,0.3229044389871643,0.3229044389871643,0.2741895993998571,0.2933328040018279,-0.0335155027068416,0.0335155027068416,1.73741843095383,1.9476678268170784,-0.2102493958632485,-0.2050989555586336,-5.551115123125783e-17,-1.949966779635255,99.54674334189608,111.59314637003553,-12.046403028139451,-11.751304536050942,True,,True,True,True,,False,q_hip - q_knee,0.2741895993998571,0.2933328040018279,-0.0335155027068416,False,1.7448678240766218,1.949966779635255,99.97356212776585,111.72486666381675,0.0,0.0,-0.0639526168473658,0.3636745182315657,0.2741895993998571,0.2933328040018279,0.0577317176411528,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.4222222222222222,0.7450980392156863,flexion,1.73741843095383,1.9476678268170784,-0.2102493958632483,0.22373574982602779,0.35157211873174476,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5883,5883,1.0,True,0.0173954255490361,0.0067474578319301,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0180906138031372,0.0180906138031372,0.3889874488337661,0.0079607399063167,0.3011909512298946,0.3011909512298946,-0.0681216629223213,0.3628723908588375,-0.0922333490715953,0.0922333490715953,0.7386728607342667,0.0067474578319301,0.3229044389871643,0.3229044389871643,0.2699715239930843,0.2922673914347303,-0.033444139026669,0.033444139026669,1.7499584577968603,1.958713377532388,-0.2087549197355274,-0.2058741805085256,-2.498001805406602e-16,-1.9622396490895264,100.2652339549825,112.22600980842049,-11.960775853437976,-11.795721653852992,True,,True,True,True,,False,q_hip - q_knee,0.2699715239930843,0.2922673914347303,-0.033444139026669,False,1.7563654685810006,1.962239649089526,100.63232863220853,112.4280502860615,0.0,0.0,-0.0681216629223213,0.3628723908588375,0.2699715239930843,0.2922673914347303,0.0575985284070469,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.43333333333333335,0.7647058823529412,flexion,1.7499584577968603,1.958713377532388,-0.20875491973552762,0.2186407367724739,0.3511046038413903,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5884,5884,1.0,True,0.0186688397311613,0.0063891072826007,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0176083263322675,0.0176083263322675,0.3902608630158912,0.0076023893569873,0.3011909512298946,0.3011909512298946,-0.0722144545710889,0.3620311260443491,-0.0919740639139031,0.0919740639139031,0.7399462749163921,0.0063891072826007,0.3229044389871643,0.3229044389871643,0.2658276769709013,0.2910307621132974,-0.0333051878022371,0.0333051878022371,1.7649344296598684,1.9715865844334888,-0.2066521547736202,-0.2070248227371377,-1.3877787807814454e-16,-1.9747073233086248,101.12329393683952,112.96359023265222,-11.840296295812706,-11.861648597281995,True,,True,True,True,,False,q_hip - q_knee,0.2658276769709013,0.2910307621132974,-0.0333051878022371,False,1.767682500571487,1.9747073233086243,101.28074680187792,113.14239539915992,0.0,0.0,-0.0722144545710889,0.3620311260443491,0.2658276769709013,0.2910307621132974,0.0573832644697175,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.4444444444444444,0.7843137254901961,flexion,1.7649344296598684,1.9715865844334888,-0.20665215477362042,0.21259021880993417,0.35055467853626404,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5885,5885,1.0,True,0.0197793402548229,0.006575647000846,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0171600055537346,0.0171600055537346,0.3913713635395528,0.0077889290752327,0.3011909512298946,0.3011909512298946,-0.0761969848169739,0.3611767274768279,-0.0916834007657825,0.0916834007657825,0.7410567754400537,0.0065756470008461,0.3229044389871643,0.3229044389871643,0.2617515912486049,0.2898389021542438,-0.0329015326983912,0.0329015326983912,1.7819674373850054,1.9860442837888264,-0.2040768464038211,-0.2080366639921721,1.3877787807814454e-16,-1.9867527891063568,102.0992133919036,113.7919553871821,-11.692741995278505,-11.919622830732685,True,,True,True,True,,False,q_hip - q_knee,0.2617515912486049,0.2898389021542438,-0.0329015326983912,False,1.7787161251141843,1.9867527891063568,101.91292692090646,113.83254975163916,0.0,0.0,-0.0761969848169739,0.3611767274768279,0.2617515912486049,0.2898389021542438,0.0571046484403462,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.45555555555555555,0.803921568627451,flexion,1.7819674373850054,1.9860442837888264,-0.20407684640382096,0.2057403889416251,0.34987119320262694,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5886,5886,1.0,True,0.0211355095763228,0.0064734529905544,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0166660813129014,0.0166660813129014,0.3927275328610528,0.0076867350649411,0.3011909512298946,0.3011909512298946,-0.0800497882764636,0.3603103234247263,-0.091341954461211,0.091341954461211,0.7424129447615535,0.0064734529905544,0.3229044389871643,0.3229044389871643,0.257817575944112,0.288524102598211,-0.032704468208067,0.032704468208067,1.801004237221783,2.002454833593521,-0.2014505963717381,-0.2093553917859966,1.1102230246251563e-16,-1.998769956898904,103.18994167798628,114.73221063048034,-11.54226895249405,-11.995180367645428,True,,True,True,True,,False,q_hip - q_knee,0.257817575944112,0.288524102598211,-0.032704468208067,False,1.7894145651129072,1.998769956898904,102.52590238020724,114.52108274785266,0.0,0.0,-0.0800497882764636,0.3603103234247263,0.257817575944112,0.288524102598211,0.0568351216294251,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.4666666666666667,0.823529411764706,flexion,1.801004237221783,2.002454833593521,-0.20145059637173812,0.19809762665589678,0.34889272883542466,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5887,5887,1.0,True,0.0225505052619851,0.0063081514589655,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0160005269475702,0.0160005269475702,0.3941425285467151,0.0075214335333522,0.3011909512298946,0.3011909512298946,-0.0837949432580076,0.3594303716741168,-0.0908341945216878,0.0908341945216878,0.7438279404472158,0.0063081514589656,0.3229044389871643,0.3229044389871643,0.2539891830759669,0.287063676031095,-0.0323841127552455,0.0323841127552455,1.8213574838925783,2.0199429522895107,-0.1985854683969321,-0.2110491285001644,-3.6082248300317592e-16,-2.0108870276443005,104.35609681161156,115.73420602338436,-11.378109211772802,-12.092224332973602,True,,True,True,True,,False,q_hip - q_knee,0.2539891830759669,0.287063676031095,-0.0323841127552455,False,1.799837899144136,2.0108870276443,103.12311542865172,115.21533976162527,0.0,0.0,-0.0837949432580076,0.3594303716741168,0.2539891830759669,0.287063676031095,0.0564375717524777,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.4777777777777778,0.8431372549019609,flexion,1.8213574838925783,2.0199429522895107,-0.19858546839693236,0.18996598079704663,0.3477000041986535,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5888,5888,1.0,True,0.0241410541300207,0.0061519074823626,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0156312816115587,0.0156312816115587,0.3957330774147506,0.0073651895567492,0.3011909512298946,0.3011909512298946,-0.0874122862605071,0.3585476494424132,-0.0905482021971746,0.0905482021971746,0.7454184893152515,0.0061519074823626,0.3229044389871643,0.3229044389871643,0.250276543379255,0.2855551726854126,-0.0323201937012077,0.0323201937012077,1.8437094266191856,2.038755274912822,-0.1950458482936363,-0.2128780214422569,8.326672684688674e-17,-2.022804965824887,105.63676879376428,116.81207271253858,-11.175303918774294,-12.19701217973676,True,,True,True,True,,False,q_hip - q_knee,0.250276543379255,0.2855551726854126,-0.0323201937012077,False,1.80992694438263,2.022804965824887,103.70117514013398,115.89818731987074,0.0,0.0,-0.0874122862605071,0.3585476494424132,0.250276543379255,0.2855551726854126,0.0562373209616883,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.4888888888888889,0.8627450980392157,flexion,1.8437094266191856,2.038755274912822,-0.19504584829363636,0.1811057334459119,0.3463122587457382,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5889,5889,1.0,True,0.0258426472224216,0.0062195108808659,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0155481508206041,0.0155481508206041,0.3974346705071516,0.0074327929552526,0.3011909512298946,0.3011909512298946,-0.090540111017989,0.3577319521429999,-0.0906446548191838,0.0906446548191838,0.7471200824076524,0.0062195108808659,0.3229044389871643,0.3229044389871643,0.2474215180764729,0.2861379205333186,-0.0322622713658752,0.0322622713658752,1.8666342601210055,2.0583188646959676,-0.191684604574962,-0.2087545036898213,-2.775557561562891e-16,-2.027440155983055,106.95026499945868,117.93298383923808,-10.982718839779396,-11.960752015774936,True,,True,True,True,,False,q_hip - q_knee,0.2474215180764729,0.2861379205333186,-0.0322622713658752,False,1.8186856522932335,2.027440155983055,104.20301213739944,116.16376415317434,0.0,0.0,-0.090540111017989,0.3577319521429999,0.2474215180764729,0.2861379205333186,0.056270337345457,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.5,0.8823529411764706,flexion,1.8666342601210055,2.0583188646959676,-0.19168460457496206,0.1720579833572632,0.3446005635402305,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5890,5890,1.0,True,0.0273992151170163,0.0065140916827774,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0152794157453688,0.0152794157453688,0.3989912384017463,0.0077273737571641,0.3011909512298946,0.3011909512298946,-0.1154988158580016,0.3530593747105529,-0.0770708841240441,0.0770708841240441,0.748676650302247,0.0065140916827774,0.3229044389871643,0.3229044389871643,0.2238095112355721,0.2854144009830323,-0.0218918655176633,0.0218918655176633,1.8890710732390377,2.078109982498945,-0.1890389092599074,-0.1967814194215904,-1.9428902930940242e-16,-2.083741352723079,108.23579969684567,119.0669313611949,-10.83113166434923,-11.27474481945082,True,,True,True,True,,False,q_hip - q_knee,0.2238095112355721,0.2854144009830323,-0.0218918655176633,False,1.8869599333014888,2.083741352723079,108.11484028846264,119.38958510791343,0.0,0.0,-0.1154988158580016,0.3530593747105529,0.2238095112355721,0.2854144009830323,0.0470908182877339,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.5111111111111111,0.9019607843137254,flexion,1.8890710732390377,2.078109982498945,-0.18903890925990718,0.1632256505986979,0.34253171530414556,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5891,5891,1.0,True,0.0288244414921212,0.0067425758234259,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0150965913017684,0.0150965913017684,0.4004164647768511,0.0079558578978126,0.3011909512298946,0.3011909512298946,-0.1305013460764775,0.3493258775763906,-0.0675810254485891,0.0675810254485891,0.750101876677352,0.006742575823426,0.3229044389871643,0.3229044389871643,0.2113597495168959,0.287411047060803,-0.022338753380043,0.022338753380043,1.908809408104066,2.0970501134636996,-0.1882407053596337,-0.1791689352821273,2.220446049250313e-16,-2.1074908840757836,109.36672297922772,120.1521209289004,-10.78539794967267,-10.265623811518482,True,,True,True,True,,False,q_hip - q_knee,0.2113597495168959,0.287411047060803,-0.022338753380043,False,1.928321948793656,2.1074908840757836,110.48470920831852,120.75033301983704,0.0,0.0,-0.1305013460764775,0.3493258775763906,0.2113597495168959,0.287411047060803,0.0420084196806222,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.5222222222222223,0.9215686274509804,flexion,1.908809408104066,2.0970501134636996,-0.18824070535963355,0.15542292364704158,0.3400951840369022,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5892,5892,1.0,True,0.0302445930471235,0.0069825195945099,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0149322850403468,0.0149322850403468,0.4018366163318534,0.0081958016688966,0.3011909512298946,0.3011909512298946,-0.1375508396621182,0.3470486961699954,-0.0643915439809382,0.0643915439809382,0.7515220282323543,0.0069825195945099,0.3229044389871643,0.3229044389871643,0.2049253753157322,0.2869037841260894,-0.0214368069933124,0.0214368069933124,1.9275020798942144,2.119138479359627,-0.1916363994654124,-0.1738450246781628,-1.9428902930940242e-16,-2.121992462960032,110.4377341806265,121.41769107107774,-10.979956890451238,-9.960586203406374,True,,True,True,True,,False,q_hip - q_knee,0.2049253753157322,0.2869037841260894,-0.0214368069933124,False,1.9481474382818695,2.121992462960032,111.62062608277417,121.58121228618052,0.0,0.0,-0.1375508396621182,0.3470486961699954,0.2049253753157322,0.2869037841260894,0.040119740639091,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.5333333333333333,0.9411764705882353,flexion,1.9275020798942144,2.119138479359627,-0.19163639946541267,0.14784867563574575,0.33642225532491327,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5893,5893,1.0,True,0.0315033445801202,0.0072876589549638,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0149264072107905,0.0149264072107905,0.4030953678648502,0.0085009410293504,0.3011909512298946,0.3011909512298946,-0.1417576068958322,0.3456301169088611,-0.0624358091511822,0.0624358091511822,0.752780779765351,0.0072876589549638,0.3229044389871643,0.3229044389871643,0.2002818308901457,0.2829742824679668,-0.0196129599983367,0.0196129599983367,1.9426591900132668,2.1414381296904916,-0.1987789396772248,-0.1811743939486652,1.6653345369377348e-16,-2.1411899551999363,111.30617262006324,122.6953669196538,-11.389194299590566,-10.38052812909904,True,,True,True,True,,False,q_hip - q_knee,0.2002818308901457,0.2829742824679668,-0.0196129599983367,False,1.9600155612512709,2.1411899551999363,112.30061943966312,122.68114756876216,0.0,0.0,-0.1417576068958322,0.3456301169088611,0.2002818308901457,0.2829742824679668,0.0387543378065886,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.5444444444444444,0.9607843137254901,flexion,1.9426591900132668,2.1414381296904916,-0.19877893967722482,0.1414848575464639,0.3320521382718155,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5894,5894,1.0,True,0.032668806555383,0.007219566007402,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0148667269401075,0.0148667269401075,0.404260829840113,0.0084328480817886,0.3011909512298946,0.3011909512298946,-0.1435147099692026,0.3451470127877067,-0.0605336579315623,0.0605336579315623,0.7539462417406138,0.007219566007402,0.3229044389871643,0.3229044389871643,0.1978615695623687,0.2789565942434998,-0.0176924690343676,0.0176924690343676,1.9522533401941888,2.158659871636025,-0.2064065314418361,-0.1915164597394917,-8.326672684688674e-17,-2.1563715958064216,111.85587693344472,123.68210004899626,-11.82622311555154,-10.973084850360024,True,,True,True,True,,False,q_hip - q_knee,0.1978615695623687,0.2789565942434998,-0.0176924690343676,False,1.96485513606693,2.1563715958064216,112.57790665123818,123.5509915015982,0.0,0.0,-0.1435147099692026,0.3451470127877067,0.1978615695623687,0.2789565942434998,0.037409298189172,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.5555555555555556,0.9803921568627452,flexion,1.9522533401941888,2.158659871636025,-0.20640653144183596,0.13727738390797953,0.3283285384140999,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
5895,5895,1.0,True,0.0336978465511086,0.0071742965908423,0.2401396614993033,0.2401396614993033,0.0,0.0,-0.0150525423515286,0.0150525423515286,0.4052898698358386,0.0083875786652289,0.3011909512298946,0.3011909512298946,-0.1444097359768525,0.3448596473307139,-0.0600903075939493,0.0600903075939493,0.7549752817363393,0.0071742965908423,0.3229044389871643,0.3229044389871643,0.1960523525887305,0.2749560434912822,-0.0159524268131404,0.0159524268131404,1.9548809563433316,2.17111123643185,-0.2162302800885183,-0.2025054684572327,-2.220446049250313e-16,-2.1698661535902195,112.00642824897103,124.3955107009748,-12.38908245200378,-11.602708670919052,True,,True,True,True,,False,q_hip - q_knee,0.1960523525887305,0.2749560434912822,-0.0159524268131404,False,1.967360685132987,2.1698661535902195,112.7214640380862,124.32417270900524,0.0,0.0,-0.1444097359768525,0.3448596473307139,0.1960523525887305,0.2749560434912822,0.0369319374850936,True,,,provided_rehabilitation_reference,software_only,savitzky_golay_offline_by_frame,True,0.5666666666666667,1.0,flexion,1.9548809563433316,2.17111123643185,-0.2162302800885183,0.13563549478039988,0.3250347980901833,reference_measured_raw,False,False,True,False,False,direct_Stage5A_measured_flexion_and_measured_extension,theta_shank = q_hip - q_knee,True,True,True
