bundle_pair_id,case_id,subject_id,scenario_name,calibration_category,coordinate,direction,bundle_length,location_class,start_trajectory_id,endpoint_trajectory_id,intermediate_trajectory_ids,deltaJ_pred,deltaJ_truth,e_deltaJ_bundle,residual_column,residual_computation,n_times_one_step_uncertainty_used,sqrt_n_times_one_step_uncertainty_used,analytic_scaling_formula_used,truth_read_after_manifest_freeze,truth_used_for_selection_or_assignment,used_to_select_threshold,used_by_policy,heldout_final_test_used,data_role
dbv_bundle_0242b54483b22ee8303b593f,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,hip,POSITIVE,3,LOWER_BOUNDARY,asym_h-5.000_k-2.250_p+0.00750,asym_h-4.250_k-2.250_p+0.00750,asym_h-4.750_k-2.250_p+0.00750;asym_h-4.500_k-2.250_p+0.00750,0.000663817284194,0.0015142705153,0.000850453231107,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0247c06b3a0d4004fa327366,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,phase,POSITIVE,3,UPPER_BOUNDARY,asym_h-4.500_k-3.250_p+0.02250,asym_h-4.500_k-3.250_p+0.03000,asym_h-4.500_k-3.250_p+0.02500;asym_h-4.500_k-3.250_p+0.02750,-7.07606048207e-05,8.9437934656e-05,0.000160198539477,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0249766c66474f2316cccb21,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,knee,POSITIVE,3,LOWER_BOUNDARY,asym_h-0.500_k-5.000_p-0.01000,asym_h-0.500_k-4.250_p-0.01000,asym_h-0.500_k-4.750_p-0.01000;asym_h-0.500_k-4.500_p-0.01000,0.00339066389764,0.00339066389764,1.11022302463e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_024cc3c1086a7118feb5bc1b,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,phase,POSITIVE,3,UPPER_BOUNDARY,asym_h-0.750_k+0.250_p+0.02250,asym_h-0.750_k+0.250_p+0.03000,asym_h-0.750_k+0.250_p+0.02500;asym_h-0.750_k+0.250_p+0.02750,-7.87271040403e-05,-1.45879743374e-06,7.72683066066e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02587ec69b11c4a7a91b9677,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,phase,POSITIVE,3,LOWER_BOUNDARY,asym_h+0.000_k+1.750_p-0.03000,asym_h+0.000_k+1.750_p-0.02250,asym_h+0.000_k+1.750_p-0.02750;asym_h+0.000_k+1.750_p-0.02500,-0.000132648712298,-0.000132648712254,4.37427871702e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0262d199cce9258edd416c26,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,phase,POSITIVE,3,LOWER_BOUNDARY,asym_h+2.000_k-5.000_p-0.03000,asym_h+2.000_k-5.000_p-0.02250,asym_h+2.000_k-5.000_p-0.02750;asym_h+2.000_k-5.000_p-0.02500,-4.37938141379e-05,-1.08287986059e-05,3.2965015532e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02648e486502a7a1821751b0,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,knee,NEGATIVE,3,UPPER_BOUNDARY,asym_h+1.750_k+2.000_p-0.02250,asym_h+1.750_k+1.250_p-0.02250,asym_h+1.750_k+1.750_p-0.02250;asym_h+1.750_k+1.500_p-0.02250,-0.00374389034441,-0.00374389034441,4.4408920985e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_026e61ae46c6d080b5a85193,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,knee,NEGATIVE,3,LOWER_BOUNDARY,asym_h-1.000_k-4.250_p+0.00500,asym_h-1.000_k-5.000_p+0.00500,asym_h-1.000_k-4.500_p+0.00500;asym_h-1.000_k-4.750_p+0.00500,-0.00362235372436,-0.00385967736679,0.00023732364243,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_027484702bd07a4c4b8b416d,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,phase,POSITIVE,3,LOWER_BOUNDARY,asym_h-2.750_k+0.000_p-0.03000,asym_h-2.750_k+0.000_p-0.02250,asym_h-2.750_k+0.000_p-0.02750;asym_h-2.750_k+0.000_p-0.02500,-7.82715647578e-05,-0.000103187706884,2.49161421264e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02798a3a8ffa8dfab00b336a,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,phase,POSITIVE,3,UPPER_BOUNDARY,asym_h-0.500_k-1.250_p+0.02250,asym_h-0.500_k-1.250_p+0.03000,asym_h-0.500_k-1.250_p+0.02500;asym_h-0.500_k-1.250_p+0.02750,-6.58030220355e-05,-4.85978227507e-05,1.72051992848e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_027de618a4651cb3fee34071,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,knee,NEGATIVE,3,UPPER_BOUNDARY,asym_h+1.500_k+2.000_p-0.02750,asym_h+1.500_k+1.250_p-0.02750,asym_h+1.500_k+1.750_p-0.02750;asym_h+1.500_k+1.500_p-0.02750,-0.00382773918358,-0.0041322891293,0.000304549945714,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_027dee0d57541105deae5485,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,knee,POSITIVE,3,LOWER_BOUNDARY,asym_h-1.250_k-5.000_p-0.02750,asym_h-1.250_k-4.250_p-0.02750,asym_h-1.250_k-4.750_p-0.02750;asym_h-1.250_k-4.500_p-0.02750,0.00363715629475,0.00388138277271,0.000244226477955,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02810a45cf14bbc5c40e59c5,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,phase,POSITIVE,3,UPPER_BOUNDARY,asym_h-0.250_k-2.750_p+0.02250,asym_h-0.250_k-2.750_p+0.03000,asym_h-0.250_k-2.750_p+0.02500;asym_h-0.250_k-2.750_p+0.02750,-5.75248159183e-05,-2.01437494253e-05,3.7381066493e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0285415b08b83ccff2a602c9,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,phase,POSITIVE,3,UPPER_BOUNDARY,asym_h-2.250_k-4.250_p+0.02250,asym_h-2.250_k-4.250_p+0.03000,asym_h-2.250_k-4.250_p+0.02500;asym_h-2.250_k-4.250_p+0.02750,-7.20967761748e-05,2.64569953666e-05,9.85537715414e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0287bdebd0c2d3c0f15cf5e9,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,knee,POSITIVE,3,UPPER_BOUNDARY,asym_h-2.000_k+1.250_p-0.02250,asym_h-2.000_k+2.000_p-0.02250,asym_h-2.000_k+1.500_p-0.02250;asym_h-2.000_k+1.750_p-0.02250,0.00376926358808,0.00376926358808,8.881784197e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_028c14b74c3b9ada2c944e0d,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,phase,POSITIVE,3,LOWER_BOUNDARY,asym_h-4.250_k-2.500_p-0.03000,asym_h-4.250_k-2.500_p-0.02250,asym_h-4.250_k-2.500_p-0.02750;asym_h-4.250_k-2.500_p-0.02500,-4.59892517295e-05,-4.59892517296e-05,1.11022302463e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_028d9c6b8e94b8f82cf85a03,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,phase,POSITIVE,3,LOWER_BOUNDARY,asym_h-3.500_k-4.250_p-0.03000,asym_h-3.500_k-4.250_p-0.02250,asym_h-3.500_k-4.250_p-0.02750;asym_h-3.500_k-4.250_p-0.02500,-4.92283338458e-05,-5.50414534095e-05,5.81311956371e-06,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_029e2deaead03b6ef6fd15cb,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,knee,POSITIVE,3,UPPER_BOUNDARY,asym_h-2.250_k+1.250_p+0.02000,asym_h-2.250_k+2.000_p+0.02000,asym_h-2.250_k+1.500_p+0.02000;asym_h-2.250_k+1.750_p+0.02000,0.00523222927414,0.00523222927409,4.68514116392e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02a728d517129078e566bbb1,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,phase,NEGATIVE,3,UPPER_BOUNDARY,asym_h-2.500_k+0.000_p+0.03000,asym_h-2.500_k+0.000_p+0.02250,asym_h-2.500_k+0.000_p+0.02750;asym_h-2.500_k+0.000_p+0.02500,8.39172286825e-05,2.99431802797e-07,8.36177968797e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02a942deca6b59f6205e1fcd,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,phase,POSITIVE,3,LOWER_BOUNDARY,asym_h-4.500_k+1.250_p-0.03000,asym_h-4.500_k+1.250_p-0.02250,asym_h-4.500_k+1.250_p-0.02750;asym_h-4.500_k+1.250_p-0.02500,-7.14900233514e-05,-8.47076803427e-05,1.32176569914e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02ae3fc226b1bcf64d9a01d8,calibration_subject_005__matched_linear,calibration_subject_005,matched_linear,MATCHED,knee,POSITIVE,3,LOWER_BOUNDARY,asym_h-4.250_k-5.000_p+0.01000,asym_h-4.250_k-4.250_p+0.01000,asym_h-4.250_k-4.750_p+0.01000;asym_h-4.250_k-4.500_p+0.01000,0.00356675627681,0.00356675627681,8.881784197e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02b4ce4ec9af4e71a2c53e54,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,knee,POSITIVE,3,UPPER_BOUNDARY,asym_h-3.250_k+1.250_p+0.01000,asym_h-3.250_k+2.000_p+0.01000,asym_h-3.250_k+1.500_p+0.01000;asym_h-3.250_k+1.750_p+0.01000,0.00320432299318,0.00569163991287,0.00248731691969,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02bb8f22593f9d07694d18ed,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,hip,NEGATIVE,3,LOWER_BOUNDARY,asym_h-4.250_k+1.750_p+0.01500,asym_h-5.000_k+1.750_p+0.01500,asym_h-4.500_k+1.750_p+0.01500;asym_h-4.750_k+1.750_p+0.01500,0.00105926980275,0.00105926980272,3.24185123191e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02c38707ea2c9966e163b74e,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,knee,NEGATIVE,3,LOWER_BOUNDARY,asym_h-0.500_k-4.250_p+0.01250,asym_h-0.500_k-5.000_p+0.01250,asym_h-0.500_k-4.500_p+0.01250;asym_h-0.500_k-4.750_p+0.01250,-0.0030724457493,-0.00499821514567,0.00192576939637,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02c63efee74ab0c199a47b72,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,phase,NEGATIVE,3,LOWER_BOUNDARY,asym_h-2.500_k-0.750_p-0.02250,asym_h-2.500_k-0.750_p-0.03000,asym_h-2.500_k-0.750_p-0.02500;asym_h-2.500_k-0.750_p-0.02750,6.50868712886e-05,4.69790485869e-05,1.81078227017e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02c7091ca43cbf334d944a0c,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,hip,POSITIVE,3,LOWER_BOUNDARY,asym_h-5.000_k+1.250_p-0.02250,asym_h-4.250_k+1.250_p-0.02250,asym_h-4.750_k+1.250_p-0.02250;asym_h-4.500_k+1.250_p-0.02250,-0.00104862112731,-0.00104862112727,3.28626015289e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02c7db95705a3f7aaa0966a0,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,hip,POSITIVE,3,UPPER_BOUNDARY,asym_h+1.250_k-0.750_p-0.01250,asym_h+2.000_k-0.750_p-0.01250,asym_h+1.500_k-0.750_p-0.01250;asym_h+1.750_k-0.750_p-0.01250,0.00020966152666,0.000209661526654,5.88418203051e-15,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02d1d1fdeb4315be3fc74daf,calibration_subject_002__hip_knee_coupling_strong,calibration_subject_002,hip_knee_coupling_strong,MISMATCH,hip,POSITIVE,3,UPPER_BOUNDARY,asym_h+1.250_k-1.000_p-0.01000,asym_h+2.000_k-1.000_p-0.01000,asym_h+1.500_k-1.000_p-0.01000;asym_h+1.750_k-1.000_p-0.01000,-0.00129843615654,-0.00156584447679,0.000267408320248,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02eb907bdca43e70bf37149a,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,hip,POSITIVE,3,UPPER_BOUNDARY,asym_h+1.250_k-2.250_p-0.00250,asym_h+2.000_k-2.250_p-0.00250,asym_h+1.500_k-2.250_p-0.00250;asym_h+1.750_k-2.250_p-0.00250,-0.00142026020402,-0.00142026020402,0,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_02f200ead0d374c52cf74aa2,calibration_subject_002__matched_linear,calibration_subject_002,matched_linear,MATCHED,hip,NEGATIVE,3,UPPER_BOUNDARY,asym_h+2.000_k+1.000_p+0.02750,asym_h+1.250_k+1.000_p+0.02750,asym_h+1.750_k+1.000_p+0.02750;asym_h+1.500_k+1.000_p+0.02750,0.00142787138675,0.00142787138675,2.22044604925e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_030296a15b19bf1f9c56ed09,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,hip,NEGATIVE,3,LOWER_BOUNDARY,asym_h-4.250_k-1.500_p+0.01750,asym_h-5.000_k-1.500_p+0.01750,asym_h-4.500_k-1.500_p+0.01750;asym_h-4.750_k-1.500_p+0.01750,0.00161258645465,0.00161258645465,2.22044604925e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_030d70f671023e9703c45b15,calibration_subject_003__combined_strong,calibration_subject_003,combined_strong,MISMATCH,phase,NEGATIVE,3,LOWER_BOUNDARY,asym_h+1.500_k-3.750_p-0.02250,asym_h+1.500_k-3.750_p-0.03000,asym_h+1.500_k-3.750_p-0.02500;asym_h+1.500_k-3.750_p-0.02750,5.67926301798e-05,4.47722641995e-05,1.20203659802e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_032e0df50139b50e37caf862,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,phase,NEGATIVE,3,LOWER_BOUNDARY,asym_h-3.000_k-2.250_p-0.02250,asym_h-3.000_k-2.250_p-0.03000,asym_h-3.000_k-2.250_p-0.02500;asym_h-3.000_k-2.250_p-0.02750,6.20606433576e-05,6.20606433577e-05,1.11022302463e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0334632245779349742e5805,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,hip,POSITIVE,3,LOWER_BOUNDARY,asym_h-5.000_k-5.000_p+0.00500,asym_h-4.250_k-5.000_p+0.00500,asym_h-4.750_k-5.000_p+0.00500;asym_h-4.500_k-5.000_p+0.00500,-0.001619398022,-0.00161939802201,2.22044604925e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_03384066988e32a278a86765,calibration_subject_005__hip_knee_coupling_strong,calibration_subject_005,hip_knee_coupling_strong,MISMATCH,hip,NEGATIVE,3,LOWER_BOUNDARY,asym_h-4.250_k-4.500_p-0.00250,asym_h-5.000_k-4.500_p-0.00250,asym_h-4.500_k-4.500_p-0.00250;asym_h-4.750_k-4.500_p-0.00250,0.000916398643175,0.00120197512445,0.000285576481276,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_034572967c67c1271ed07021,calibration_subject_004__matched_linear,calibration_subject_004,matched_linear,MATCHED,phase,NEGATIVE,3,LOWER_BOUNDARY,asym_h-0.250_k+1.250_p-0.02250,asym_h-0.250_k+1.250_p-0.03000,asym_h-0.250_k+1.250_p-0.02500;asym_h-0.250_k+1.250_p-0.02750,5.0464438146e-05,5.04644381463e-05,2.22044604925e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_034d16c95a3ccff996710ca4,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,hip,NEGATIVE,3,UPPER_BOUNDARY,asym_h+2.000_k-0.750_p+0.02500,asym_h+1.250_k-0.750_p+0.02500,asym_h+1.750_k-0.750_p+0.02500;asym_h+1.500_k-0.750_p+0.02500,0.000650669523781,0.000650669523759,2.24265050974e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_036e38c889d7937d3a63fc37,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,phase,NEGATIVE,3,LOWER_BOUNDARY,asym_h-2.750_k-2.500_p-0.02250,asym_h-2.750_k-2.500_p-0.03000,asym_h-2.750_k-2.500_p-0.02500;asym_h-2.750_k-2.500_p-0.02750,7.91363512108e-05,0.000101502388473,2.23660372626e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_036f524eb895b30f20f5ae14,calibration_subject_001__matched_linear,calibration_subject_001,matched_linear,MATCHED,knee,NEGATIVE,3,UPPER_BOUNDARY,asym_h-2.750_k+2.000_p-0.03000,asym_h-2.750_k+1.250_p-0.03000,asym_h-2.750_k+1.750_p-0.03000;asym_h-2.750_k+1.500_p-0.03000,-0.00346501487243,-0.00346501487244,6.43929354283e-15,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_037d843ad16a21a8b39eada6,calibration_subject_001__nonlinear_stiffness_strong,calibration_subject_001,nonlinear_stiffness_strong,MISMATCH,hip,NEGATIVE,3,UPPER_BOUNDARY,asym_h+2.000_k-2.000_p+0.00500,asym_h+1.250_k-2.000_p+0.00500,asym_h+1.750_k-2.000_p+0.00500;asym_h+1.500_k-2.000_p+0.00500,-0.00135594855786,-0.00266682903802,0.00131088048016,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_038da0622df5b2fc1dbf2136,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,phase,NEGATIVE,3,UPPER_BOUNDARY,asym_h-3.250_k+1.250_p+0.03000,asym_h-3.250_k+1.250_p+0.02250,asym_h-3.250_k+1.250_p+0.02750;asym_h-3.250_k+1.250_p+0.02500,8.0784452688e-05,6.0715364183e-06,7.47129162697e-05,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_038da86f27de227ace4df7a1,calibration_subject_004__nonlinear_stiffness_strong,calibration_subject_004,nonlinear_stiffness_strong,MISMATCH,hip,POSITIVE,3,LOWER_BOUNDARY,asym_h-5.000_k+1.500_p+0.01000,asym_h-4.250_k+1.500_p+0.01000,asym_h-4.750_k+1.500_p+0.01000;asym_h-4.500_k+1.500_p+0.01000,-0.000176633193508,0.000956744732249,0.00113337792576,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0390dc71409972db29d9d40b,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,knee,NEGATIVE,3,LOWER_BOUNDARY,asym_h-3.250_k-4.250_p-0.00500,asym_h-3.250_k-5.000_p-0.00500,asym_h-3.250_k-4.500_p-0.00500;asym_h-3.250_k-4.750_p-0.00500,-0.00477709090525,-0.0047770909052,4.06341627013e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_03b53ed75e4f1845c499517a,calibration_subject_003__matched_linear,calibration_subject_003,matched_linear,MATCHED,phase,NEGATIVE,3,UPPER_BOUNDARY,asym_h-2.000_k-4.250_p+0.03000,asym_h-2.000_k-4.250_p+0.02250,asym_h-2.000_k-4.250_p+0.02750;asym_h-2.000_k-4.250_p+0.02500,6.17094494156e-05,6.17094494155e-05,1.11022302463e-16,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_040d1ac3b216a8b855683b98,calibration_subject_006__matched_linear,calibration_subject_006,matched_linear,MATCHED,phase,NEGATIVE,3,UPPER_BOUNDARY,asym_h-1.750_k-1.000_p+0.03000,asym_h-1.750_k-1.000_p+0.02250,asym_h-1.750_k-1.000_p+0.02750;asym_h-1.750_k-1.000_p+0.02500,7.00703742729e-06,7.00703738454e-06,4.27435864481e-14,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
dbv_bundle_0412d99557f7a77f542161fc,calibration_subject_006__combined_strong,calibration_subject_006,combined_strong,MISMATCH,knee,NEGATIVE,3,LOWER_BOUNDARY,asym_h-2.750_k-4.250_p+0.02250,asym_h-2.750_k-5.000_p+0.02250,asym_h-2.750_k-4.500_p+0.02250;asym_h-2.750_k-4.750_p+0.02250,-0.00352848354359,-0.00765440176362,0.00412591822003,e_deltaJ_3,DIRECT_START_TO_ENDPOINT_DIFFERENCE,False,False,False,True,False,False,False,False,INDEPENDENT_CALIBRATION_DECISION_ERROR_ONLY
