case_id,subject_id,scenario_name,distance_to_supported_region,distance_definition,point_count,mean_e_J_abs,median_e_J_abs,decision_sign_accuracy,false_improvement_rate,mean_absolute_rank_percentile_error,within_group_spearman_rank_correlation
hip_stiff__matched_linear,hip_stiff,matched_linear,7,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,1.27770809805e-16,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,7.071068,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,75,9.47390314347e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,7.211103,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,6.2172489379e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,7.28011,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,8.21565038223e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,7.615773,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,8.21565038223e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,7.81025,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,7.1054273576e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,8,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,1.4096660347e-16,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,8.062258,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,100,8.43769498715e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,8.246211,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,7.9936057773e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,8.485281,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,8.881784197e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,8.544004,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,1.04360964315e-16,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,8.602325,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,8.43769498715e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,8.944272,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,1.02140518266e-16,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,9,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,1.45407495568e-16,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,9.055385,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,9.99200722163e-17,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,9.219544,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,100,9.54791801178e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,9.433981,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,7.54951656745e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,9.486833,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,7.1054273576e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,9.848858,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,1.02140518266e-16,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,9.899495,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,6.2172489379e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,10,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,925,1.52310596567e-16,2.22044604925e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,10.049876,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,9.32587340685e-17,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,10.198039,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,8.881784197e-17,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,10.29563,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,7.54951656745e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,10.440307,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,9.54791801178e-17,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,10.630146,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,9.7699626167e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,10.77033,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,1.15463194561e-16,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,10.816654,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,7.9936057773e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,11,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,1.64186125013e-16,2.22044604925e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,11.045361,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,1.02140518266e-16,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,11.18034,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,100,9.7699626167e-17,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,11.313708,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,8.881784197e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,11.401754,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,100,8.10462807976e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,11.661904,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,8.43769498715e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,11.7047,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,1.02140518266e-16,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,12,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,450,1.49016601527e-16,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,12.041595,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,75,8.73375446038e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,12.083046,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,7.54951656745e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,12.165525,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,9.7699626167e-17,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,12.206556,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,7.54951656745e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,12.369317,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,9.32587340685e-17,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,12.529964,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,9.7699626167e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,12.649111,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,3.5527136788e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,12.727922,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,8.881784197e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,12.806248,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,1.11022302463e-16,1.11022302463e-16,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,13,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,8.881784197e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,13.038405,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,7.1054273576e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,13.416408,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,1.06581410364e-16,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,13.453624,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,8.43769498715e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,13.601471,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,7.54951656745e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,13.892444,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,1.06581410364e-16,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,14.142136,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,1.06581410364e-16,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,14.21267,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,9.7699626167e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,14.422205,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,7.1054273576e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,14.866069,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,7.54951656745e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,15,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,1.06581410364e-16,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,15.556349,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,8.881784197e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,15.620499,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,8.881784197e-17,0,1,0,0,1
hip_stiff__matched_linear,hip_stiff,matched_linear,16.278821,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,6.2172489379e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,0,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,7650,4.25658056369e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,1,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,4.25056815142e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,1.414214,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,5.3290705182e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,2,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,4.74541041383e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,2.236068,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.5527136788e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,2.828427,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,4.88498130835e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,3,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,4.37745078281e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,3.162278,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,4.66293670343e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,3.605551,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.77475828373e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,4,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,4.18712683573e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,4.123106,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.10862446895e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,4.242641,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,4.4408920985e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,4.472136,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.33066907388e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,5,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,925,4.52490897604e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,5.09902,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,5.99520433298e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,5.385165,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,4.88498130835e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,5.656854,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,2.6645352591e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,5.830952,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,5.99520433298e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,6,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,4.0475559412e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,6.082763,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,5.55111512313e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,6.324555,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,2.6645352591e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,6.403124,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.99680288865e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,6.708204,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,5.10702591328e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,7,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,4.45358036164e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,7.071068,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,75,3.99680288865e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,7.211103,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.5527136788e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,7.28011,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,2.44249065418e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,7.615773,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,2.22044604925e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,7.81025,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.5527136788e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,8,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,4.17443857259e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,8.062258,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,100,4.32986979604e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,8.246211,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.77475828373e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,8.485281,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,3.5527136788e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,8.544004,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,5.77315972805e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,8.602325,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,5.77315972805e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,8.944272,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,4.88498130835e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,9,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,4.49164515105e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,9.055385,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,5.3290705182e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,9.219544,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,100,4.99600361081e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,9.433981,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.5527136788e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,9.486833,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,4.66293670343e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,9.848858,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,2.88657986403e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,9.899495,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,5.3290705182e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,10,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,925,3.90078360003e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,10.049876,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,2.88657986403e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,10.198039,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,4.4408920985e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,10.29563,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.5527136788e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,10.440307,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,5.10702591328e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,10.630146,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,4.4408920985e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,10.77033,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,4.4408920985e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,10.816654,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,5.3290705182e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,11,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,875,4.4408920985e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,11.045361,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.99680288865e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,11.18034,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,100,5.44009282066e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,11.313708,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,25,2.6645352591e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,11.401754,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,100,5.10702591328e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,11.661904,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,4.4408920985e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,11.7047,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,50,3.5527136788e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,12,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,450,4.49023534404e-17,0,1,0,0,1
knee_stiff__matched_linear,knee_stiff,matched_linear,12.041595,euclidean_distance_to_nearest_supported_alpha_after_scaling_hip_by_0.25_deg_knee_by_0.25_deg_and_phase_by_0.0025,75,4.73695157173e-17,0,1,0,0,1
