subject_id,rom_protocol_version,theta_shank_definition,q_hip_rad,q_knee_rad,theta_shank_rad,q_hip_deg,q_knee_deg,x_knee,z_knee,x_pull,z_pull,reachable,near_singular,jacobian_determinant,jacobian_condition_number,jacobian_near_singular,jacobian_mapping_valid,mass_thigh_kg,mass_shank_kg,com_thigh_m,com_shank_m,k_hip_nm_per_rad,k_knee_nm_per_rad,q0_hip_rad,q0_knee_rad,gravity_m_s2,tau_gravity_hip_nm,tau_gravity_knee_nm,tau_stiffness_hip_nm,tau_stiffness_knee_nm,tau_total_hip_nm,tau_total_knee_nm,fx_robot_on_leg_n,fz_robot_on_leg_n,force_magnitude_n,force_mapping_valid,invalid_reason
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.0245819323134224,-0.8028514559173918,70.0,116.0,0.1436484601967809,0.3946709007300815,0.35204597133448,0.1788689606284861,True,False,0.11324804983369499,1.5088544211549237,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.225682874802711,-4.3613431130897675,31.415926535897928,22.200588085367873,45.64160941070064,17.839244972278106,-139.44462754845418,58.79713304889892,151.3337603011867,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.0420352248333655,-0.8203047484373349,70.0,117.0,0.1436484601967809,0.3946709007300815,0.3482479682155304,0.1752647902443303,True,False,0.1122668220477343,1.4797301233128857,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.146198265529335,-4.281858503816391,31.415926535897928,22.41002759560719,45.56212480142726,18.1281690917908,-139.26720367747458,60.742601512863345,151.93754525690383,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.059488517353309,-0.8377580409572785,70.0,118.0,0.1436484601967809,0.3946709007300815,0.3443876421044383,0.1717274530868631,True,False,0.11125139670022476,1.450917232943892,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,14.065409360676398,-4.201069598963454,31.415926535897928,22.619467105846514,45.48133589657432,18.41839750688306,-139.0809923076872,62.71221343137522,152.56586818405128,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.076941809873252,-0.8552113334772216,70.0,119.0,0.1436484601967809,0.3946709007300815,0.3404661688939331,0.1682580266632499,True,False,0.11020208309956385,1.4224067739431963,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.983340769326945,-4.119001007614001,31.415926535897928,22.82890661608583,45.399267305224875,18.70990560847183,-138.88548401212563,64.70736844352251,153.2195196447508,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.0943951023931953,-0.8726646259971647,70.0,120.0,0.1436484601967809,0.3946709007300815,0.3364847431027427,0.1648575677943881,True,False,0.10911920087683925,1.394190123545161,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.900017490368914,-4.03567772865597,31.415926535897928,23.03834612632515,45.31594402626684,19.00266839766918,-138.68014130286926,66.72954328522935,153.89936172329982,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.111848394913139,-0.8901179185171082,70.0,121.0,0.1436484601967809,0.3946709007300815,0.3324445775117321,0.1615271122929902,True,False,0.10800307988846616,1.3662590253892053,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.815464904880244,-3.951125143167299,31.415926535897928,23.24778563656447,45.23139144077817,19.29666049339717,-138.464396064722,68.78029884016921,154.60633391330117,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.129301687433082,-0.9075712110370512,70.0,122.0,0.1436484601967809,0.3946709007300815,0.3283469027944784,0.1582676746480649,True,False,0.10685406011570968,1.3386056147853824,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.729708768397558,-3.865369006684614,31.415926535897928,23.457225146803786,45.14563530429548,19.591856140119173,-138.23764673419697,70.86128789043875,155.34145968189006,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.1467549799530254,-0.9250245035569948,70.0,123.0,0.1436484601967809,0.3946709007300815,0.3241929671423953,0.1550802477158936,True,False,0.10567249156112339,1.31122246289607,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.642775203070764,-3.7784354413578196,31.415926535897928,23.66666465704311,45.05870173896869,19.888229215685293,-137.99925519195034,72.97426365452587,156.10585379624072,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.1642082724729685,-0.942477796076938,70.0,124.0,0.1436484601967809,0.3946709007300815,0.3199840358845228,0.1519658024175972,True,False,0.10445873414193522,1.284102651438925,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.554690689706009,-3.6903509279930637,31.415926535897928,23.876104167282428,44.97061722560394,20.185753239289365,-137.74854333229302,75.12108921249943,156.9007305102207,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.181661564992912,-0.9599310885968816,70.0,125.0,0.1436484601967809,0.3946709007300815,0.3157213911020947,0.1489252874433839,True,False,0.10321315758041295,1.257239898776375,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.465482059699351,-3.601142297986407,31.415926535897928,24.085543677521752,44.88140859559728,20.484401379535345,-137.48478926815483,77.30374793278406,157.72741272386472,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.199114857512855,-0.9773843811168246,70.0,126.0,0.1436484601967809,0.3946709007300815,0.3114063312380049,0.1459596289635689,True,False,0.10193614129124338,1.2306287767091642,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.375176486863682,-3.510836725150737,31.415926535897928,24.29498318776107,44.79110302276161,20.78414646261033,-137.20722312374738,79.52435503172424,158.5873422456582,True,
hip_stiff,ROM_PROTOCOL_V2,q_hip - q_knee,1.2217304763960306,2.2165681500327987,-0.994837673636768,70.0,127.0,0.1436484601967809,0.3946709007300815,0.307040170701289,0.1430697303464542,True,False,0.1006280742659589,1.2042650963183774,False,True,7.0,4.0,0.18,0.16,30.0,12.0,0.17453292519943295,0.17453292519943295,9.81,13.28380147915129,-3.419461717438345,31.415926535897928,24.50442269800039,44.69972801504922,21.084960980562045,-136.91502235999465,81.78517041685785,159.48209130793438,True,
