hip_target_deg,direction,time_s,desired_knee_deg,actual_knee_deg,source_equality_max_abs_residual,source_equality_max_abs_force,auxiliary_joint_positions_json,finite,warning_count
60.0,DESCENDING_125_TO_100,19.92,100.0001264689152,100.07795902217363,0.0002733597668495222,192.9701727565275,"[0.006463907280146531,0.0014103124860966722,0.004384323579998349,0.26243751425426537,-0.029844014551726774,-0.014933769274834367,-1.4326313977402423]",True,0
60.0,DESCENDING_125_TO_100,19.94,100.00005351516641,100.07789039232794,0.0002733580749198633,192.9696717880846,"[0.006463905305046134,0.0014103125851261012,0.004384366263319986,0.2624375049098418,-0.029844051668168704,-0.014933732811957217,-1.4326302495920498]",True,0
60.0,DESCENDING_125_TO_100,19.96,100.00001590415361,100.0778565053684,0.00027335699557614127,192.9694306257526,"[0.006463904273776837,0.0014103127301357682,0.004384387378551026,0.2624375002761221,-0.029844070227910118,-0.01493371489474118,-1.4326296871402013]",True,0
60.0,DESCENDING_125_TO_100,19.98,100.0000019940048,100.07784574943585,0.0002733564080309864,192.9693618509983,"[0.006463903876822472,0.0014103128943941338,0.0043843941344355744,0.26243749877779426,-0.029844076351167863,-0.014933709321117358,-1.4326295146697112]",True,0
60.0,DESCENDING_125_TO_100,20.0,100.0,100.07784637024116,0.0002733561899879028,192.96937697373903,"[0.006463903800866576,0.001410313050845407,0.004384393828181522,0.26243749882017636,-0.02984407623323125,-0.014933709812917072,-1.4326295340650836]",True,0
90.0,ASCENDING_100_TO_125,0.0,100.0,99.99977675494813,2.220446049250313e-16,200.93998839928878,"[0.0064273581001822915,0.001420967059344286,0.00443338603504485,0.262429079148792,-0.030157034895431874,-0.01476109370515644,-1.4313383081484443]",True,0
90.0,ASCENDING_100_TO_125,0.02,100.0000019940048,100.04102681869982,7.845573914210674e-05,198.86117646551244,"[0.006443199512537079,0.0014170882815410684,0.004406335976046388,0.26243392653941483,-0.030052786948845285,-0.014823347945821441,-1.4320096052842246]",True,0
90.0,ASCENDING_100_TO_125,0.04,100.0000159041536,100.08329792102322,0.00017003667068276815,196.2251274073203,"[0.006459063660688669,0.0014157316769528561,0.004381963083528975,0.26243899973596996,-0.029940954648814862,-0.014889106976189295,-1.4327223179573618]",True,0
90.0,ASCENDING_100_TO_125,0.06,100.0000535151664,100.10307131013401,0.0002250797855567685,194.66238344732628,"[0.006467372489568171,0.0014153569026338778,0.004369455029591271,0.26244108562066804,-0.029877412674402064,-0.01492497416644827,-1.4330615909655995]",True,0
90.0,ASCENDING_100_TO_125,0.08,100.0001264689152,100.11078985148771,0.00025245519869111777,193.86969119021944,"[0.006471432376683358,0.001415175479550437,0.004364391774250414,0.2624418600510457,-0.029847061988811287,-0.014941491781422052,-1.433193446481969]",True,0
90.0,ASCENDING_100_TO_125,0.1,100.000246265,100.11208775603757,0.00026484995368475026,193.4871151751363,"[0.006473472432101707,0.0014148563792140986,0.0043634144587122795,0.2624419410750284,-0.029834499300810134,-0.014947752055379201,-1.4332138657281726]",True,0
90.0,ASCENDING_100_TO_125,0.12,100.0004242613248,100.11185309379678,0.0002701243875075886,193.3119598282154,"[0.00647453597955237,0.001414527416672433,0.004363466551911632,0.26244188339747393,-0.029829573140838974,-0.014949995862343276,-1.433207189045774]",True,0
90.0,ASCENDING_100_TO_125,0.14,100.0006716746736,100.11177265693114,0.0002722745706066343,193.23742846018035,"[0.00647507632800155,0.0014143108201934982,0.004363466070166622,0.2624418619410227,-0.02982756060982236,-0.014950923416448459,-1.4332036118564098]",True,0
90.0,ASCENDING_100_TO_125,0.16,100.0009995812864,100.11200963083985,0.0002731271706716519,193.20893832170614,"[0.006475333078801794,0.0014142045618996757,0.004363294539899356,0.26244188704038673,-0.02982662443614421,-0.014951435125438745,-1.433206326583111]",True,0
90.0,ASCENDING_100_TO_125,0.18,100.0014189174352,100.11244019884919,0.00027346043136361117,193.2002577802228,"[0.006475450001679781,0.001414163216213443,0.004363016516559099,0.2624419412162324,-0.029826083923921963,-0.014951813537049644,-1.433212986887486]",True,0
90.0,ASCENDING_100_TO_125,0.2,100.00194048,100.11299180505765,0.0002735908684850484,193.19987283611337,"[0.0064755059735428925,0.001414150829815154,0.0043626695093572495,0.26244201380413634,-0.02982567424706809,-0.014952163776883954,-1.4332220397514273]",True,0
90.0,ASCENDING_100_TO_125,0.22,100.0025749270448,100.11364828509313,0.00027364363174932696,193.20313418646612,"[0.006475538876095032,0.0014141489390261366,0.004362260134815904,0.2624421016242302,-0.029825284345091855,-0.014952534613605526,-1.4332330100993256]",True,0
90.0,ASCENDING_100_TO_125,0.24,100.0033327783936,100.11441775874695,0.00027366738248327596,193.20831745888006,"[0.006475565095680698,0.0014141501436629922,0.004361781937110425,0.2624422051907105,-0.029824863615553966,-0.014952952601499127,-1.4332459407061966]",True,0
90.0,ASCENDING_100_TO_125,0.26,100.0042244162064,100.1153149299084,0.00027368088719529476,193.21485704257807,"[0.006475591202722762,0.0014141521637132464,0.004361225129822788,0.2624423261791364,-0.02982438656193227,-0.014953433963168497,-1.4332610428940313]",True,0
90.0,ASCENDING_100_TO_125,0.28,100.0052600855552,100.1163537661196,0.0002736913933031465,193.22261000396747,"[0.006475619744842029,0.0014141545530889465,0.00436058074035827,0.2624424663135438,-0.029823839048073234,-0.014953989230451287,-1.4332785400071746]",True,0
90.0,ASCENDING_100_TO_125,0.3,100.006449895,100.11754612272868,0.0002737017290696461,193.23157564682703,"[0.006475651796622349,0.0014141573101485478,0.004359841294362503,0.26244262712773053,-0.029823212241411337,-0.014954625831904943,-1.4332986282082445]",True,0
90.0,ASCENDING_100_TO_125,0.32,100.0078038171648,100.1189025138126,0.0002737130259059979,193.24179995384074,"[0.006475687935531798,0.001414160469137438,0.0043590002289076515,0.2624428100162731,-0.02982249961922943,-0.014955349760795825,-1.4333214833966583]",True,0
90.0,ASCENDING_100_TO_125,0.34,100.0093316893136,100.12043287521112,0.0002737257674757937,193.25334514307744,"[0.006475728562671099,0.0014141640443339613,0.004358051371187488,0.2624430163032252,-0.029821695573669302,-0.014956166444713842,-1.4333472723706553]",True,0
90.0,ASCENDING_100_TO_125,0.36,100.0110432139264,100.12214689979798,0.000273740194496698,193.26627939725486,"[0.006475774002975832,0.0014141680435499923,0.004356988715773459,0.26244324727705054,-0.02982079485239398,-0.014957081090479468,-1.4333761581295363]",True,0
90.0,ASCENDING_100_TO_125,0.38,100.0129479592752,100.12405413273753,0.00027375645854702327,193.2806728678368,"[0.006475824542368621,0.0014141724774375181,0.004355806359254595,0.26244350420221824,-0.029819792362757606,-0.014958098793508604,-1.4334083013845333]",True,0
90.0,ASCENDING_100_TO_125,0.4,100.01505536,100.12616398782089,0.00027377467890039517,193.2965959663747,"[0.006475880445365451,0.0014141773606883069,0.004354498486476915,0.262443788321097,-0.029818683109183324,-0.014959224566796705,-1.433443860765634]",True,0
90.0,ASCENDING_100_TO_125,0.42,100.0173747176848,100.12848574642757,0.0002737949628735352,193.31411862403988,"[0.006475941964285575,0.0014141827105036877,0.004353059369729187,0.26244410085349534,-0.02981746217423738,-0.014960463347126586,-1.43348299275051]",True,0
90.0,ASCENDING_100_TO_125,0.44,100.0199152014336,100.1310285558874,0.0002738174128768152,193.33330998725577,"[0.00647600934397782,0.0014141885450967664,0.004351483369435244,0.26244444299616865,-0.02981612471264119,-0.014961819996257095,-1.4335258516030096]",True,0
90.0,ASCENDING_100_TO_125,0.46,100.0226858484464,100.13380142982261,0.00027384212878758807,193.3542383091283,"[0.006476082824062622,0.0014141948828760072,0.004349764933987198,0.26244481592251717,-0.0298146659486905,-0.01496329930157543,-1.4335725893612523]",True,0
90.0,ASCENDING_100_TO_125,0.48,100.0256955645952,100.13681324944227,0.0002738692087419607,193.37697092163464,"[0.006476162639886229,0.0014142017421457551,0.004347898599152576,0.2624452207823377,-0.029813081174675578,-0.014964905976739697,-1.4336233558519078]",True,0
90.0,ASCENDING_100_TO_125,0.5,100.028953125,100.14007276480707,0.00027389874940771455,193.4015742351655,"[0.0064762490228879,0.0014142091410424148,0.004345878987607008,0.2624456587015552,-0.02981136574980423,-0.01496664466214975,-1.4336782987091214]",True,0
90.0,ASCENDING_100_TO_125,0.52,100.0324671746048,100.14358859579629,0.0002739308460864079,193.42811374584818,"[0.006476342200734585,0.0014142170975394465,0.004343700808704803,0.26244613078191437,-0.029809515099438154,-0.014968519925219066,-1.4337375633906042]",True,0
90.0,ASCENDING_100_TO_125,0.54,100.0362462287536,100.14736923285477,0.00027396559275646645,193.45665404387844,"[0.006476442397372043,0.0014142256294611638,0.004341358858408198,0.262446638100636,-0.02980752471449656,-0.014970536260522178,-1.4338012931908377]",True,0
90.0,ASCENDING_100_TO_125,0.56,100.0402986737664,100.15142303763328,0.0002740030820958736,193.48725882233964,"[0.006476549833046294,0.0014142347544934624,0.00433884801929602,0.2624471817100544,-0.029805390150932514,-0.014972698089885116,-1.4338696292528044]",True,0
90.0,ASCENDING_100_TO_125,0.58,100.0446327675152,100.15575824358571,0.0002740434054976336,193.51999088587775,"[0.00647666472431348,0.0014142444901921929,0.004336163260608399,0.2624477626372426,-0.029803107029236893,-0.014975009762453206,-1.4339427105791345]",True,0
90.0,ASCENDING_100_TO_125,0.6,100.04925664,100.16038295655133,0.00027408665308291044,193.55491215948769,"[0.006476787284044484,0.001414254853990941,0.0043332996383076494,0.26244838188363295,-0.029800671033950947,-0.014977475554750291,-1.4340206740430717]",True,0
90.0,ASCENDING_100_TO_125,0.62,100.0541782939248,100.16530515533155,0.0002741329137136879,193.59208369737962,"[0.006476917721426901,0.0014142658632090167,0.004330252295147429,0.2624490404246338,-0.029798077913181266,-0.01498009967073428,-1.4341036543994026]",True,0
90.0,ASCENDING_100_TO_125,0.64,100.0594056052736,100.17053269226469,0.0002741822750052178,193.63156569175706,"[0.006477056241965616,0.0014142775350597572,0.004327016460747316,0.26244973920924486,-0.02979532347811531,-0.014982886241850488,-1.4341917842953869]",True,0
90.0,ASCENDING_100_TO_125,0.66,100.0649463238864,100.17607329379979,0.00027423482333877036,193.6734174818552,"[0.006477203047482711,0.0014142898866590535,0.004323587451671444,0.26245047915966946,-0.02979240360253685,-0.014985839327083597,-1.4342851942816857]",True,0
90.0,ASCENDING_100_TO_125,0.68,100.0708080740352,100.18193456106954,0.00027429064387424554,193.71769756271584,"[0.006477358336117056,0.001414302935033977,0.004319960671510517,0.2624512611709287,-0.029789314222342017,-0.014988962913008377,-1.4343840128232972]",True,0
90.0,ASCENDING_100_TO_125,0.7000000000000001,100.076998355,100.18812397046283,0.0002743498205629649,193.7644635942924,"[0.00647752230232378,0.0014143166971314536,0.0043161316109662645,0.262452086110475,-0.029786051335055616,-0.014992260913839867,-1.4344883663104966]",True,0
90.0,ASCENDING_100_TO_125,0.72,100.0835245416448,100.19464887419701,0.0002744124361604601,193.81377241023148,"[0.006477695136873708,0.001414331189826954,0.004312095847937949,0.2624529548178064,-0.029782610999348032,-0.014995737171483236,-1.434598379069783]",True,0
90.0,ASCENDING_100_TO_125,0.74,100.0903938849936,100.20151650089024,0.0002744785722393443,193.86568002696677,"[0.006477877026852784,0.0014143464299331903,0.004307849047610184,0.26245386810408416,-0.02977898933455317,-0.014999395455583805,-1.434714173374834]",True,0
90.0,ASCENDING_100_TO_125,0.76,100.0976135128064,100.20873395613346,0.00027454830920196904,193.92024165255916,"[0.006478068155661582,0.0014143624342088056,0.0043033869625417435,0.2624548267517519,-0.029775182520187474,-0.015003239463577567,-1.4348358694574637]",True,0
90.0,ASCENDING_100_TO_125,0.78,100.1051904301552,100.21630822306267,0.0002746217262934898,193.97751169576034,"[0.006478268703014844,0.0014143792193670574,0.004298705432754838,0.26245583151415913,-0.02977118679547018,-0.015007272820742478,-1.434963585518591]",True,0
90.0,ASCENDING_100_TO_125,0.8,100.11313152,100.22424616293091,0.00027469890161456456,194.03754377481732,"[0.0064784788449411415,0.0014143968020844705,0.004293800385824489,0.26245688311518794,-0.029766998458845405,-0.015011499080250826,-1.435097437739211]",True,0
90.0,ASCENDING_100_TO_125,0.8200000000000001,100.1214435437648,100.23255451568042,0.00027477991213411754,194.1003907265395,"[0.006478698753782634,0.0014144151990094682,0.004288667836967536,0.26245798224888467,-0.029762613867506078,-0.015015921723223141,-1.4352375402913724]",True,0
90.0,ASCENDING_100_TO_125,0.84,100.1301331419136,100.24123990051471,0.0002748648337023603,194.16610461506502,"[0.006478928598194971,0.0014144344267709645,0.004283303889131016,0.2624591295790975,-0.029758029436919894,-0.015020544158783646,-1.4353840053491564]",True,0
90.0,ASCENDING_100_TO_125,0.86,100.1392068345264,100.25030881647058,0.00027495374106333015,194.23473674082769,"[0.006479168543147322,0.001414454501986904,0.004277704733079478,0.2624603257391194,-0.02975324164035788,-0.015025369724117764,-1.4355369430996614]",True,0
90.0,ASCENDING_100_TO_125,0.88,100.1486710218752,100.25976764299035,0.0002750467078678001,194.30633764942561,"[0.006479418749922605,0.0014144754412727697,0.004271866647480827,0.2624615713313381,-0.029748247008425453,-0.015030401684531926,-1.4356964617539913]",True,0
90.0,ASCENDING_100_TO_125,0.9,100.158531985,100.26962264049386,0.0002751438066858694,194.3809571403222,"[0.006479679376117877,0.0014144972612500086,0.00426578599899061,0.2624628669268919,-0.029743042128596315,-0.015035643233515658,-1.4358626675582422]",True,0
90.0,ASCENDING_100_TO_125,0.92,100.1687958862848,100.2798799509506,0.00027524510901972415,194.45864427581085,"[0.006479950575644948,0.0014145199785544132,0.004259459242334061,0.262464213065336,-0.029737623644749536,-0.015041097492806728,-1.4360356648044956]",True,0
90.0,ASCENDING_100_TO_125,0.9400000000000001,100.1794687700336,100.29054559845179,0.00027535068531633206,194.5394473895979,"[0.006480232498731204,0.0014145436098444207,0.004252882920385937,0.26246561025431436,-0.029731988256709835,-0.015046767512459052,-1.436215555841808]",True,0
90.0,ASCENDING_100_TO_125,0.96,100.1905565630464,100.30162548978258,0.00027546060497979363,194.62341409560915,"[0.006480525291920658,0.0014145681718093384,0.004246053664247696,0.2624670589692411,-0.029726132719791517,-0.015052656270913893,-1.4364024410872038]",True,0
90.0,ASCENDING_100_TO_125,0.98,100.2020650751952,100.31312541499409,0.0002755749363840959,194.71059129662677,"[0.006480829098075275,0.001414593681177485,0.004238968193321718,0.2624685596529926,-0.029720053844345985,-0.015058766675074659,-1.4365964190366665]",True,0
90.0,ASCENDING_100_TO_125,1.0,100.214,100.32505104797555,0.00027569374688537693,194.80102519286658,"[0.006481144056376542,0.0014146201547242377,0.0042316233153823915,0.2624701127156072,-0.029713748495313316,-0.015065101560385106,-1.436797586276133]",True,0
90.0,ASCENDING_100_TO_125,1.02,100.2263669152048,100.33740794702658,0.0002758171028344712,194.8947612905545,"[0.00648147030232733,0.0014146476092800012,0.004224015926643708,0.2624717185339977,-0.029707213591777824,-0.015071663690911707,-1.437006037492484]",True,0
90.0,ASCENDING_100_TO_125,1.04,100.2391712833536,100.3502015554292,0.0002759450695890217,194.99184441050352,"[0.006481807967754044,0.0014146760617380614,0.004216143011823177,0.2624733774516723,-0.02970044610652807,-0.015078455759429938,-1.4372218654845317]",True,0
90.0,ASCENDING_100_TO_125,1.06,100.2524184523664,100.36343720202015,0.0002760777115258829,195.09231869642326,"[0.0064821571808090775,0.0014147055290623367,0.004208001644201907,0.26247508977846834,-0.029693443065621213,-0.015085480387514892,-1.437445161174011]",True,0
90.0,ASCENDING_100_TO_125,1.08,100.2661136561152,100.37712010176313,0.00027621509205316697,195.19622762336857,"[0.006482518065973606,0.0014147360282950228,0.0041995889856804155,0.2624768557902969,-0.029686201547952113,-0.01509274012563643,-1.437676013616564]",True,0
90.0,ASCENDING_100_TO_125,1.1,100.280262015,100.39125535632081,0.00027635727362241083,195.3036140061191,"[0.006482890744060688,0.0014147675765641295,0.00419090228683014,0.26247867572889977,-0.029678718684827177,-0.015100237453258916,-1.4379145100127255]",True,0
90.0,ASCENDING_100_TO_125,1.12,100.2948685365248,100.40584795462735,0.00027650431774043846,195.4145200073452,"[0.006483275332218723,0.0014148001910908852,0.004181938886940347,0.26248054980161994,-0.029670991659543337,-0.015107974778945833,-1.4381607357189041]",True,0
90.0,ASCENDING_100_TO_125,1.1400000000000001,100.3099381158736,100.4209027734605,0.00027665628498131645,195.52898714585314,"[0.0064836719439352744,0.0014148338891970243,0.004172696214060298,0.2624824781811827,-0.02966301770697199,-0.015115954440469329,-1.4384147742583628]",True,0
90.0,ASCENDING_100_TO_125,1.16,100.3254755364864,100.43642457801394,0.0002768132349980877,195.64705630466585,"[0.0064840806890412335,0.0014148686883119494,0.0041631717850363955,0.2624844610054916,-0.029654794113148374,-0.015124178704925053,-1.438676707332194]",True,0
90.0,ASCENDING_100_TO_125,1.18,100.3414854706352,100.45241802246959,0.00027697522653456416,195.76876773908415,"[0.006484501673715389,0.0014149046059797616,0.004153363205544194,0.2624864983774381,-0.029646318214866192,-0.015132649768852199,-1.4389466148302892]",True,0
90.0,ASCENDING_100_TO_125,1.2,100.35797248,100.46888765056998,0.0002771423174367689,195.89416108465534,"[0.006484935000489367,0.00141494165986615,0.0041432681701151376,0.2624885903647246,-0.029637587399278083,-0.01514136975835904,-1.4392245748423125]",True,0
90.0,ASCENDING_100_TO_125,1.22,100.3749410162448,100.48583789619062,0.00027731456466448604,196.02327536507246,"[0.006485380768252965,0.0014149798677651458,0.004132884462157656,0.2624907369997014,-0.02962859910350145,-0.015150340729254119,-1.439510663668662]",True,0
90.0,ASCENDING_100_TO_125,1.24,100.3923954215936,100.5032730839124,0.000277492024302637,196.15614899997814,"[0.006485839072259908,0.0014150192476057343,0.004122209953972662,0.2624929382792191,-0.02961935081423038,-0.015159564667183129,-1.4398049558314314]",True,0
90.0,ASCENDING_100_TO_125,1.26,100.4103399294064,100.52119742959388,0.00027767475157249727,196.29281981270495,"[0.006486310004134008,0.0014150598174583221,0.004111242606763333,0.262495194164496,-0.029609840067353392,-0.015169043487771627,-1.4401075240853682]",True,0
90.0,ASCENDING_100_TO_125,1.28,100.4287786647552,100.53961504094394,0.0002778628008429061,196.43332503792692,"[0.006486793651875745,0.0014151015955410449,0.0040999804706386405,0.26249750458099874,-0.029600064447577096,-0.015178779036773895,-1.4404184394288237]",True,0
90.0,ASCENDING_100_TO_125,1.3,100.447715645,100.55852991809411,0.00027805622564117463,196.5777013292548,"[0.006487290099869272,0.0014151446002259335,0.0040884216846109765,0.26249986941834036,-0.029590021588056264,-0.01518877309022776,-1.4407377711146996]",True,0
90.0,ASCENDING_100_TO_125,1.32,100.4671547803648,100.5779459541712,0.0002782550786641774,196.7259847666585,"[0.0064877994288898904,0.0014151888500449196,0.004076564476587298,0.26250228853019353,-0.02957970917002984,-0.015199027354615759,-1.441065586661391]",True,0
90.0,ASCENDING_100_TO_125,1.34,100.4870998745136,100.59786693586972,0.000278459411788886,196.87821086393006,"[0.0064883217161119215,0.001415234363695685,0.004064407163354113,0.26250476173421905,-0.029569124922463587,-0.015209543467032476,-1.4414019518637224]",True,0
90.0,ASCENDING_100_TO_125,1.36,100.5075546251264,100.61829654402443,0.00027866927608327305,197.03441457599075,"[0.00648885703511707,0.0014152811600473395,0.00405194815055559,0.2625072888120106,-0.02955826662169894,-0.015220322995358547,-1.4417469308038777]",True,0
90.0,ASCENDING_100_TO_125,1.3800000000000001,100.5285226244752,100.63923835418308,0.00027888472181673493,197.1946303060512,"[0.006489405455903226,0.0014153292581459464,0.004039185932665128,0.2625098695090562,-0.029547132091108354,-0.015231367438440991,-1.4421005858623297]",True,0
90.0,ASCENDING_100_TO_125,1.4000000000000001,100.55000736,100.66069583717899,0.0002791057984704304,197.35889191282703,"[0.006489967044893744,0.0014153786772198773,0.004026119092950129,0.2625125035347151,-0.029535719200757392,-0.01524267822628025,-1.442462977728752]",True,0
90.0,ASCENDING_100_TO_125,1.42,100.5720122148848,100.68267235970359,0.0002793325547477028,197.5272327175165,"[0.006490541864947159,0.001415429436684992,0.00401274630342972,0.2625151905622128,-0.029524025867073252,-0.015254256720223963,-1.4428341654129384]",True,0
90.0,ASCENDING_100_TO_125,1.44,100.5945404686336,100.70517118487925,0.00027956503858413834,197.6996855108231,"[0.0064911299753674205,0.0014154815561496534,0.0039990663248254555,0.262517930228651,-0.029512050052520125,-0.015266104213167474,-1.4432142062557058]",True,0
90.0,ASCENDING_100_TO_125,1.46,100.6175952976464,100.72819547283189,0.00027980329715765473,197.87628255971552,"[0.0064917314319145785,0.0014155350554195623,0.00398507800650477,0.2625207221350361,-0.029499789765281184,-0.015278221929761214,-1.4436031559397966]",True,0
90.0,ASCENDING_100_TO_125,1.48,100.6411797757952,100.75174828126389,0.000280047376898275,198.05705561429355,"[0.0064923462868159455,0.0014155899545024169,0.003970780286417089,0.2625235658463231,-0.02948724305894749,-0.015290611026625064,-1.4440010685007665]",True,0
90.0,ASCENDING_100_TO_125,1.5,100.665296875,100.77583256602682,0.00028029732349798414,198.24203591436284,"[0.006492974588777777,0.0014156462736124003,0.003956172191022568,0.26252646089147813,-0.029474408032213618,-0.015303272592569682,-1.4444079963378758]",True,0
90.0,ASCENDING_100_TO_125,1.52,100.6899494658048,100.8004511816941,0.0002805531819203705,198.43125419611457,"[0.006493616382997402,0.0014157040331744734,0.003941252835213176,0.26252940676355696,-0.029461282828580296,-0.015316207648824898,-1.4448239902249602]",True,0
90.0,ASCENDING_100_TO_125,1.54,100.7151403179536,100.82560688213418,0.00028081499640983734,198.62474069850018,"[0.006494271711175878,0.0014157632538284992,0.003926021422226127,0.26253240291980134,-0.029447865636063907,-0.015329417149275278,-1.445249099321308]",True,0
90.0,ASCENDING_100_TO_125,1.56,100.7408721009664,100.85130232108321,0.0002810828105013381,198.82252516970564,"[0.006494940611531128,0.0014158239564331734,0.003910477243549558,0.2625354487817524,-0.029434154686912746,-0.015342901980702792,-1.4456833711825168]",True,0
90.0,ASCENDING_100_TO_125,1.58,100.7671473847152,100.87754005271805,0.0002813566670292096,199.02463687336572,"[0.006495623118811586,0.001415886162069775,0.0038946196788202025,0.26253854373538166,-0.029420148257330494,-0.015356662963036782,-1.4461268517713464]",True,0
90.0,ASCENDING_100_TO_125,1.6,100.79396864,100.90432253222923,0.0002816366081364631,199.23110459476194,"[0.006496319264310324,0.001415949892045719,0.003878448195713164,0.2625416871312391,-0.029405844667206478,-0.01537070084961114,-1.4465795854685648]",True,0
90.0,ASCENDING_100_TO_125,1.62,100.8213382391248,100.93165211639386,0.0002819226752837217,199.44195664700572,"[0.006497029075879712,0.001416015167897929,0.0038619623498233973,0.26254487828461887,-0.029391242279853003,-0.015385016327428834,-1.4470416150837817]",True,0
90.0,ASCENDING_100_TO_125,1.6400000000000001,100.8492584564736,100.9595310641489,0.0002822149092577726,199.65722087687203,"[0.006497752577946549,0.0014160820113960136,0.003845161784539027,0.26254811647574205,-0.029376339501749553,-0.015399610017433833,-1.447512981866274]",True,0
90.0,ASCENDING_100_TO_125,1.6600000000000001,100.8777314690864,100.98796153716411,0.00028251335018041404,199.87692467083272,"[0.0064984897915277215,0.0014161504445452523,0.0038280462309063135,0.26255140094995744,-0.029361134782294063,-0.015414482474790294,-1.4479937255158013]",True,0
90.0,ASCENDING_100_TO_125,1.68,100.9067593572352,101.01694560041513,0.0002828180375168167,200.10109496074318,"[0.0064992407342463615,0.0014162204895893816,0.0038106155074860925,0.2625547309179589,-0.02934562661356116,-0.015429634189169296,-1.4484838841934111]",True,0
90.0,ASCENDING_100_TO_125,1.7,100.936344105,101.04648522275664,0.0002831290100839476,200.32975822965116,"[0.006500005420348517,0.0014162921690131936,0.003792869520201598,0.2625581055560207,-0.0293298135300672,-0.015445065585042932,-1.4489834945322317]",True,0
90.0,ASCENDING_100_TO_125,1.72,100.9664876008448,101.0765822774957,0.0002834463060587787,200.56294051726567,"[0.006500783860720317,0.0014163655055449268,0.003774808262177681,0.26256152400624966,-0.0293136941085424,-0.015460777021985861,-1.4494925916482553]",True,0
90.0,ASCENDING_100_TO_125,1.74,100.9971916381936,101.1072385429649,0.0002837699629862876,200.80066742557023,"[0.006501576062905656,0.0014164405221584711,0.0037564318135710996,0.2625649853768544,-0.02929726696770976,-0.015476768794984417,-1.4500112091511095]",True,0
90.0,ASCENDING_100_TO_125,1.76,101.0284579160064,101.13845570309556,0.00028410001778738855,201.04296412409607,"[0.006502382031124379,0.0014165172420753612,0.0037377403413919714,0.2625684887424323,-0.029280530768070988,-0.015493041134753124,-1.4505393791548165]",True,0
90.0,ASCENDING_100_TO_125,1.78,101.0602880393552,101.17023534799111,0.0002844365067668393,201.28985535532652,"[0.006503201766290973,0.0014165956887665719,0.0037187340993160146,0.2625720331442734,-0.029263484211699043,-0.015509594208058822,-1.4510771322885367]",True,0
90.0,ASCENDING_100_TO_125,1.8,101.09268352,101.2025789745005,0.0002847794656206104,201.54136543982668,"[0.006504035266033763,0.0014166758859541174,0.003699413427487799,0.26257561759068004,-0.029246126042037787,-0.015526428118052191,-1.4516244977073056]",True,0
90.0,ASCENDING_100_TO_125,1.82,101.1256457769648,101.23548798679154,0.00028512892944361837,201.79751828136875,"[0.006504882524714619,0.001416757857612446,0.0036797787523146098,0.262579241057305,-0.029228455043707986,-0.015543542904606918,-1.4521815031027496]",True,0
90.0,ASCENDING_100_TO_125,1.84,101.1591761371136,101.2689636969244,0.00028548493273691106,202.05833737185696,"[0.006505743533449156,0.0014168416279696215,0.00365983058625099,0.2625829024875052,-0.029210470042320455,-0.015560938544666293,-1.452748174713793]",True,0
90.0,ASCENDING_100_TO_125,1.86,101.1932758357264,101.30300732542494,0.0002858475094148598,202.32384579634382,"[0.006506618280127437,0.0014169272215083088,0.003639569527573627,0.26258660079271234,-0.029192169904295576,-0.015578614952597375,-1.4533245373373473]",True,0
90.0,ASCENDING_100_TO_125,1.8800000000000001,101.2279460170752,101.33762000185845,0.00028621669281228904,202.5940662376961,"[0.006507506749435187,0.0014170146629665515,0.003618996260146721,0.26259033485281985,-0.0291735535366893,-0.015596571980552724,-1.4539106143389875]",True,0
90.0,ASCENDING_100_TO_125,1.9000000000000001,101.263187735,101.37280276540307,0.00028659251569137026,202.86902098134635,"[0.006508408922875474,0.0014171039773383416,0.0035981115531775586,0.2625941035165858,-0.029154619887025942,-0.015614809418839545,-1.4545064276636068]",True,0
90.0,ASCENDING_100_TO_125,1.92,101.2990019534848,101.40855656542342,0.00028697501024830055,203.14873191989443,"[0.006509324778790922,0.0014171951898739822,0.0035769162609621476,0.26259790560205226,-0.029135367943137334,-0.01563332699629646,-1.4551119978460643]",True,0
90.0,ASCENDING_100_TO_125,1.94,101.3353895472336,101.4448822620443,0.0002873642081199605,203.4332205575619,"[0.006510254292386388,0.0014172883260802377,0.003555411322620938,0.26260173989698055,-0.029115796733008327,-0.015652124380677646,-1.4557273440218035]",True,0
90.0,ASCENDING_100_TO_125,1.96,101.3723513022464,101.48178062672437,0.0002877601403903085,203.72250801456346,"[0.006511197435752136,0.0014173834117202776,0.0035335977618243366,0.2626056051593015,-0.02909590532462853,-0.015671201179044525,-1.4563524839374629]",True,0
90.0,ASCENDING_100_TO_125,1.98,101.4098879163952,101.51925234282987,0.0002881628375968476,204.0166150314821,"[0.006512154177887494,0.001417480472813418,0.0035114766865079654,0.262609500117582,-0.029075692825850295,-0.01569055693816493,-1.4569874339614632]",True,0
90.0,ASCENDING_100_TO_125,2.0,101.448,101.55729800620848,0.0002885723297367318,204.31556197331125,"[0.006513124484725,0.0014175795356346401,0.0034890492885775765,0.2626134234715061,-0.029055158384252957,-0.015710191144919682,-1.4576322090945752]",True,0
90.0,ASCENDING_100_TO_125,2.02,101.4866880764048,101.59591812576302,0.00028898864627266777,204.61936883372135,"[0.006514108319155015,0.0014176806267139027,0.003466316843603418,0.26261737389237144,-0.029034301187013042,-0.015730103226716557,-1.4582868229804673]",True,0
