variant,formal_role,hip_deg,knee_deg,knee_velocity_deg_s,tendon_length_min_m,tendon_length_max_m,actuator_length_min_m,actuator_length_max_m,normalized_actuator_length_min,normalized_actuator_length_max,actuator_force_max_abs_n,hip_moment_arm_max_abs_m,knee_moment_arm_max_abs_m,hip_qfrc_passive,knee_qfrc_passive,hip_qfrc_actuator,knee_qfrc_actuator,source_equality_max_abs_residual,source_equality_max_abs_force,qfrc_constraint_l2,finite,warning_count
NATIVE,PRIMARY_OR_NATIVE,110.0,105.0,5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.095712472755749,0.04615623233339416,0.0,-0.04363323129985824,-7.5611019107929005,-7.005014378439177,4.440892098500626e-16,244.34747579778593,443.53923892057713,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,105.0,-5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.095712472755749,0.04615623233339416,0.0,0.04363323129985824,-7.5611019107929005,-7.005014378439177,4.440892098500626e-16,244.3502133961767,443.35191964056685,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,110.0,0.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276130011,0.04465244583529148,0.0,0.0,-7.4116525954466885,-8.563569281701819,2.220446049250313e-16,295.7942550080125,483.401251379554,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,110.0,5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276130011,0.04465244583529148,0.0,-0.04363323129985824,-7.4116525954466885,-8.563569281701819,2.220446049250313e-16,295.7928190741648,483.48328059376666,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,110.0,-5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276130011,0.04465244583529148,0.0,0.04363323129985824,-7.4116525954466885,-8.563569281701819,2.220446049250313e-16,295.7956899018127,483.3171943741355,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,115.0,0.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276685123,0.041174830620049896,0.0,0.0,-7.31020244629527,-10.312087578947276,4.440892098500626e-16,358.0278137733507,536.278650497366,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,115.0,5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276685123,0.041174830620049896,0.0,-0.04363323129985824,-7.31020244629527,-10.312087578947276,4.440892098500626e-16,358.02633284296456,536.3513645795043,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,115.0,-5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276685123,0.041174830620049896,0.0,0.04363323129985824,-7.31020244629527,-10.312087578947276,4.440892098500626e-16,358.0292913718295,536.2037598450319,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,118.0,0.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276407567,0.037073883413230035,0.0,0.0,-7.264457301420906,-11.508282128205355,6.661338147750939e-16,402.0900031552553,576.1860585871837,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,118.0,5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276407567,0.037073883413230035,0.0,-0.04363323129985824,-7.264457301420906,-11.508282128205355,6.661338147750939e-16,402.08850684251047,576.2534713981232,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,118.0,-5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276407567,0.037073883413230035,0.0,0.04363323129985824,-7.264457301420906,-11.508282128205355,6.661338147750939e-16,402.0914944559829,576.116137689498,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,120.0,0.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276407567,0.03791801009289664,0.0,0.0,-7.238890849647356,-12.385305965686957,4.440892098500626e-16,434.88034963047676,606.993266417745,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,120.0,5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276407567,0.03791801009289664,0.0,-0.04363323129985824,-7.238890849647356,-12.385305965686957,4.440892098500626e-16,434.8788481768753,607.0573948930011,True,0
NATIVE,PRIMARY_OR_NATIVE,110.0,120.0,-5.0,0.07288433839778896,0.5854216436409769,0.07288433839778896,0.5854216436409769,-0.9156927494310412,1.0000039331521238,489.83883814178233,0.09571247276407567,0.03791801009289664,0.0,0.04363323129985824,-7.238890849647356,-12.385305965686957,4.440892098500626e-16,434.88184485477626,606.9264747616534,True,0
