hip_target_deg,actual_hip_deg,direction,time_s,desired_knee_deg,actual_knee_deg,desired_knee_velocity_deg_s,actual_knee_velocity_deg_s,knee_tracking_error_deg,hip_diagnostic_torque_nm,knee_diagnostic_torque_nm,hip_qfrc_passive,knee_qfrc_passive,hip_qfrc_actuator,knee_qfrc_actuator,source_equality_max_abs_residual,source_equality_max_abs_force,qfrc_constraint_l2,tendon_length_min_m,tendon_length_max_m,muscle_force_max_abs_n,individual_muscle_forces_json,finite,warning_count
60.0,59.543597972254595,DESCENDING_125_TO_100,14.68,113.9959090331648,114.00709901078696,-4.649178643199997,-4.62011271212353,0.011189977622152014,39.8523266009529,-1.4564267403127613,8.184866589953803e-05,0.04031595047375935,-13.785687860645062,-9.639484411790693,0.0004638865630597188,325.2473237004241,850.7781003076908,0.0806185696322891,0.5853599284469753,294.2653039870321,"[0.0,0.0,-0.1770762073411888,-7.2267850081018,0.0,0.0,0.0,0.0,0.0,-0.23559687630485548,-0.04424495681616104,0.0,0.0,0.0,-294.2653039870321,-45.62816773697423,-51.33441918711959,-0.020350996636366154,-10.301249845756088,-18.525416174696247,0.0,-1.134204680021756,-21.483785190569456,0.0,0.0,-1.4798940715390692,-1.2480409989844339,-60.481449223872985,0.0,0.0,0.0,0.0,0.0,-6.358905662111478,0.0,0.0,-1.056180804800557,-17.418645401944563,-48.45609183142566,-143.85838354623533,-0.09807397028663063,-0.5897939924031714,0.0,0.0,0.0,0.0,0.0,-8.680160749823754,0.0,-0.22138164365929017,-0.03561067721750469,0.0,-70.04225661857302,-91.30112234269889,0.0,0.0,-17.191605236144582,0.0,0.0,0.0,0.0,-0.13489279227420015,-4.834692330838204,-4.352103199738776,-7.557246305241461,-1.368780216220253,-1.6137682488706024,-3.3962173623802148,-48.44158487543463,0.0,-27.4026933286593,-0.6316063959164512,-1.8291383088779072,-4.985855430857941,-3.9682257009116286,0.0,-1.1486025264809423,0.0,0.0,0.0]",True,0
60.0,59.54341039982414,DESCENDING_125_TO_100,14.700000000000001,113.902878645,113.91464642290941,-4.65381075,-4.624859651214636,0.011767777909412303,39.868692753614106,-1.5069243054885453,8.183958755516794e-05,0.040357504133121835,-13.785665478342288,-9.611251262174713,0.0004623008359052553,324.13393592922756,850.2621762384125,0.08061858964647146,0.5853599284515637,294.26392785044095,"[0.0,0.0,-0.17704674480841628,-7.226668552215557,0.0,0.0,0.0,0.0,0.0,-0.23559676896670317,-0.04424493656759354,0.0,0.0,0.0,-294.26392785044095,-45.62793747603767,-51.33428071659908,-0.020351584858847797,-10.301191938825305,-18.52527693316294,0.0,-1.1342086035687382,-21.4837594723198,0.0,0.0,-1.4798947367969209,-1.248041534858027,-60.48122153357114,0.0,0.0,0.0,0.0,0.0,-6.358908779637287,0.0,0.0,-1.0561804214525836,-17.364341865862627,-48.23554896623601,-143.49111035527525,-0.0980739702691066,-0.5897939923633282,0.0,0.0,0.0,0.0,0.0,-8.680160753708654,0.0,-0.2213816436970184,-0.03561067719473033,0.0,-70.0422566417886,-91.30112236662964,0.0,0.0,-17.191605236011657,0.0,0.0,0.0,0.0,-0.1348927922979517,-4.834692330977995,-4.35210320075477,-7.557246305434969,-1.3687802163758027,-1.6137682490102465,-3.396217362510721,-48.441584875507864,0.0,-27.40269333296828,-0.6316063977901994,-1.8291383101107792,-4.985855429486309,-3.968225702229803,0.0,-1.1486025261406871,0.0,0.0,0.0]",True,0
60.0,59.543222855815756,DESCENDING_125_TO_100,14.72,113.8097585815552,113.82210199756254,-4.658146099200003,-4.6293111537727905,0.012343416007340124,39.88505475080624,-1.5572038830034738,8.182473278406767e-05,0.040396479825043324,-13.785643098167743,-9.583094086254075,0.00046071910205698965,323.0234908238812,849.749241345231,0.0806186096542695,0.5853599284561525,294.2625519171514,"[0.0,0.0,-0.1770172890002806,-7.226552113734766,0.0,0.0,0.0,0.0,0.0,-0.23559665940561125,-0.04424491714879898,0.0,0.0,0.0,-294.2625519171514,-45.62770725009846,-51.33414226684791,-0.020352172667999577,-10.301134037365241,-18.525137712474212,0.0,-1.1342125253090223,-21.48373375384439,0.0,0.0,-1.4798954000950941,-1.248042070268395,-60.480993876944694,0.0,0.0,0.0,0.0,0.0,-6.358911989311546,0.0,0.0,-1.056180047875883,-17.31020067464971,-48.01577047176646,-143.1248051694565,-0.09807397025163674,-0.5897939923236201,0.0,0.0,0.0,0.0,0.0,-8.680160757595685,0.0,-0.22138164373458388,-0.03561067717188174,0.0,-70.04225666500983,-91.30112239056132,0.0,0.0,-17.19160523587878,0.0,0.0,0.0,0.0,-0.1348927923215776,-4.834692331116963,-4.352103201771264,-7.557246305627325,-1.3687802165308594,-1.6137682491487673,-3.396217362640262,-48.44158487557841,0.0,-27.402693337277586,-0.6316063996647924,-1.8291383113442445,-4.985855428111688,-3.9682257035483306,0.0,-1.1486025257997081,0.0,0.0,0.0]",True,0
60.0,59.54303535344189,DESCENDING_125_TO_100,14.74,113.7165547822064,113.72947164824679,-4.662184273199999,-4.63346676998486,0.012916866040384889,39.901411445204964,-1.6072632635400903,8.180412115617662e-05,0.04043287361191188,-13.785620721702688,-9.555014426205613,0.0004591414501266995,321.91604894363195,849.239311819796,0.0806186296542887,0.5853599284607429,294.26117628411885,"[0.0,0.0,-0.1769878419912508,-7.226435700866482,0.0,0.0,0.0,0.0,0.0,-0.23559654762279622,-0.04424489856299773,0.0,0.0,0.0,-294.26117628411885,-45.62747707537603,-51.334003847620004,-0.02035276002385661,-10.301076145470336,-18.524998522441393,0.0,-1.1342164449718244,-21.483708036974093,0.0,0.0,-1.4798960613893521,-1.2480426051825027,-60.48076627004147,0.0,0.0,0.0,0.0,0.0,-6.358915291174544,0.0,0.0,-1.0561796841174542,-17.256224641543966,-47.796767528510465,-142.75948773509853,-0.0980739702342645,-0.5897939922841254,0.0,0.0,0.0,0.0,0.0,-8.680160761485062,0.0,-0.22138164377219935,-0.035610677149059494,0.0,-70.04225668824625,-91.30112241450303,0.0,0.0,-17.191605235746344,0.0,0.0,0.0,0.0,-0.13489279234511178,-4.834692331255489,-4.35210320278842,-7.557246305819848,-1.3687802166857144,-1.613768249287425,-3.3962173627696033,-48.441584875649625,0.0,-27.40269334158857,-0.631606401540422,-1.829138312578544,-4.985855426737399,-3.968225704867518,0.0,-1.1486025254589491,0.0,0.0,0.0]",True,0
60.0,59.54284790587175,DESCENDING_125_TO_100,14.76,113.62327319439359,113.63676129716153,-4.665924883199997,-4.637326078429403,0.013488102767936994,39.917761692950116,-1.6571002968178046,8.177777119878173e-05,0.04046668180364364,-13.78559835052314,-9.527013799818631,0.0004575679674062305,320.8116699223161,848.7324030724956,0.08061864964513935,0.585359928465335,294.259801047973,"[0.0,0.0,-0.1769584058483411,-7.226319321790172,0.0,0.0,0.0,0.0,0.0,-0.2355964336200217,-0.04424488081310479,0.0,0.0,0.0,-294.259801047973,-45.627246968033816,-51.33386546863704,-0.020353346886585973,-10.301018267220806,-18.52485937284245,0.0,-1.1342203622871956,-21.48368232353303,0.0,0.0,-1.479896720634894,-1.248043139567149,-60.48053872885167,0.0,0.0,0.0,0.0,0.0,-6.358918685238397,0.0,0.0,-1.056179330222076,-17.202416529791705,-47.57855109025165,-142.39517749014894,-0.09807397021696272,-0.58979399224483,0.0,0.0,0.0,0.0,0.0,-8.680160765376709,0.0,-0.22138164380984243,-0.03561067712633184,0.0,-70.04225671149673,-91.30112243845731,0.0,0.0,-17.19160523561426,0.0,0.0,0.0,0.0,-0.13489279236856427,-4.8346923313935095,-4.35210320380612,-7.557246306012451,-1.3687802168406908,-1.6137682494260706,-3.3962173628985095,-48.44158487572175,0.0,-27.402693345900907,-0.6316064034171631,-1.8291383138134252,-4.985855425364391,-3.968225706187225,0.0,-1.148602525119009,0.0,0.0,0.0]",True,0
60.0,59.54266052623255,DESCENDING_125_TO_100,14.780000000000001,113.5299197730448,113.54397687463309,-4.669367569200001,-4.640888686449492,0.014057101588292653,39.93410435378894,-1.7067128909380294,8.174570122541166e-05,0.04049790096106825,-13.78557598620015,-9.49909370057898,0.00045599873987206725,319.7104124718623,848.2285297422242,0.08061866962543685,0.5853599284699278,294.25842630503047,"[0.0,0.0,-0.1769289826310581,-7.226202984659241,0.0,0.0,0.0,0.0,0.0,-0.23559631739951514,-0.044244863901747436,0.0,0.0,0.0,-294.25842630503047,-45.62701694418456,-51.33372713958923,-0.02035393321654823,-10.30096040668486,-18.524720273423693,0.0,-1.1342242769864261,-21.483656615340742,0.0,0.0,-1.4798973777885926,-1.2480436733891338,-60.48031126931376,0.0,0.0,0.0,0.0,0.0,-6.358922171493412,0.0,0.0,-1.0561789862306654,-17.148779052911543,-47.361131885406714,-142.03189356541216,-0.09807397019972869,-0.5897939922057196,0.0,0.0,0.0,0.0,0.0,-8.680160769269781,0.0,-0.22138164384740036,-0.035610677103510784,0.0,-70.04225673475328,-91.30112246241444,0.0,0.0,-17.1916052354824,0.0,0.0,0.0,0.0,-0.13489279239192895,-4.834692331531026,-4.352103204824243,-7.557246306204064,-1.3687802169951333,-1.6137682495639294,-3.396217363026899,-48.441584875793424,0.0,-27.402693350214076,-0.6316064052945353,-1.8291383150488314,-4.9858554239916675,-3.9682257075072607,0.0,-1.1486025247784393,0.0,0.0,0.0]",True,0
60.0,59.54247322760905,DESCENDING_125_TO_100,14.8,113.43650047999999,113.45112431853717,-4.672511999999999,-4.644154230327743,0.01462383853717597,39.95043829126838,-1.756099011809259,8.170792988075476e-05,0.040526527897497285,-13.78555363030054,-9.471255597761274,0.00045443385218978637,318.6123343860501,847.7277057063628,0.08061868959380213,0.5853599284745209,294.2570521513076,"[0.0,0.0,-0.1768995743920298,-7.226086697601062,0.0,0.0,0.0,0.0,0.0,-0.23559619896420686,-0.044244847831448254,0.0,0.0,0.0,-294.2570521513076,-45.62678701988984,-51.333588870136225,-0.020354518974334528,-10.300902567918433,-18.52458123390101,0.0,-1.1342281888019663,-21.483630914211954,0.0,0.0,-1.4798980328069402,-1.2480442066157693,-60.48008390731743,0.0,0.0,0.0,0.0,0.0,-6.358925749907115,0.0,0.0,-1.056178652183043,-17.095314874976875,-47.14452041842232,-141.66965478586522,-0.09807397018258414,-0.5897939921668228,0.0,0.0,0.0,0.0,0.0,-8.680160773164323,0.0,-0.22138164388493325,-0.03561067708071488,0.0,-70.04225675801939,-91.301122486377,0.0,0.0,-17.19160523535098,0.0,0.0,0.0,0.0,-0.13489279241519597,-4.834692331668027,-4.352103205842752,-7.557246306395678,-1.3687802171494854,-1.6137682497020263,-3.3962173631550234,-48.44158487586598,0.0,-27.402693354527425,-0.6316064071726022,-1.8291383162846946,-4.985855422619229,-3.9682257088276502,0.0,-1.148602524438294,0.0,0.0,0.0]",True,0
60.0,59.542286023042806,DESCENDING_125_TO_100,14.82,113.34302128343519,113.35820957371908,-4.6753578731999985,-4.64712237538576,0.015188290283887795,39.96676237282783,-1.8052566825478358,8.16644762425186e-05,0.0405525596796303,-13.785531284386035,-9.443500936526947,0.00045287338771928323,317.51749254449544,847.2299440927346,0.0806187095488615,0.5853599284791154,294.25567868250073,"[0.0,0.0,-0.1768701831761055,-7.225970468716077,0.0,0.0,0.0,0.0,0.0,-0.23559607831743215,-0.04424483260455717,0.0,0.0,0.0,-294.25567868250073,-45.62655721115668,-51.3334506699054,-0.020355104120756654,-10.300844754964853,-18.524442263957443,0.0,-1.1342320974674598,-21.483605221956687,0.0,0.0,-1.4798986856483218,-1.248044739215224,-60.479856658699084,0.0,0.0,0.0,0.0,0.0,-6.358929420426428,0.0,0.0,-1.0561783281168684,-17.0420266109096,-46.9287269712324,-141.30847967205003,-0.09807397016554528,-0.5897939921282178,0.0,0.0,0.0,0.0,0.0,-8.680160777060447,0.0,-0.22138164392253382,-0.035610677058048296,0.0,-70.04225678129605,-91.30112251034765,0.0,0.0,-17.19160523522004,0.0,0.0,0.0,0.0,-0.1348927924383952,-4.8346923318046535,-4.35210320686175,-7.557246306588118,-1.3687802173041599,-1.6137682498406216,-3.39621736328295,-48.441584875942574,0.0,-27.402693358842114,-0.6316064090513426,-1.8291383175211398,-4.9858554212510615,-3.9682257101484564,0.0,-1.1486025241001336,0.0,0.0,0.0]",True,0
60.0,59.54209892553075,DESCENDING_125_TO_100,14.84,113.2494881572864,113.26523859141236,-4.677904915200003,-4.649792816022099,0.015750434125962443,39.983075470016416,-1.8541839829082731,8.161536012008213e-05,0.04057599362789924,-13.785508950012572,-9.41583113803142,0.0004513174285194904,316.4259429169252,846.7352572893043,0.08061872948924649,0.5853599284837081,294.25430599396464,"[0.0,0.0,-0.176840811020485,-7.22585430607584,0.0,0.0,0.0,0.0,0.0,-0.23559595546308656,-0.044244818222940234,0.0,0.0,0.0,-294.25430599396464,-45.62632753393516,-51.33331254849029,-0.020355688616779905,-10.300786971853553,-18.52430337324164,0.0,-1.1342360027176102,-21.483579540378198,0.0,0.0,-1.4798993362700354,-1.2480452711538836,-60.47962953923528,0.0,0.0,0.0,0.0,0.0,-6.35893318296806,0.0,0.0,-1.0561780140636163,-16.988916826787925,-46.71376160476892,-140.94838644157542,-0.09807397014854438,-0.5897939920896837,0.0,0.0,0.0,0.0,0.0,-8.680160780956728,0.0,-0.22138164396001664,-0.03561067703530747,0.0,-70.04225680457154,-91.30112253431196,0.0,0.0,-17.191605235089195,0.0,0.0,0.0,0.0,-0.13489279246146876,-4.834692331940553,-4.352103207880646,-7.557246306778577,-1.3687802174581296,-1.6137682499782182,-3.396217363410017,-48.441584876015355,0.0,-27.40269336315512,-0.6316064109300508,-1.82913831875746,-4.985855419880001,-3.9682257114689863,0.0,-1.1486025237606186,0.0,0.0,0.0]",True,0
60.0,59.541911948023454,DESCENDING_125_TO_100,14.86,113.1559070806736,113.17221732865708,-4.6801528812,-4.652165275746064,0.01631024798348335,39.999376458619324,-1.902879048703031,8.156060198339755e-05,0.040596827316759274,-13.785486628732492,-9.388247599538715,0.00044976605535411093,315.33774056771523,846.2436569558948,0.08061874941359506,0.5853599284883018,294.25293418074295,"[0.0,0.0,-0.1768114599547083,-7.2257382177251515,0.0,0.0,0.0,0.0,0.0,-0.23559583040583038,-0.04424480468857561,0.0,0.0,0.0,-294.25293418074295,-45.626098004123556,-51.3331745154519,-0.02035627242370454,-10.300729222602266,-18.524164571370466,0.0,-1.1342399042887406,-21.483553871277024,0.0,0.0,-1.4798999846319334,-1.2480458024005634,-60.47940256465701,0.0,0.0,0.0,0.0,0.0,-6.358937037431879,0.0,0.0,-1.0561777100571985,-16.935988040169182,-46.49963416054279,-140.5893930107047,-0.09807397013164648,-0.5897939920514487,0.0,0.0,0.0,0.0,0.0,-8.680160784854005,0.0,-0.22138164399755203,-0.035610677012660054,0.0,-70.04225682785393,-91.30112255828087,0.0,0.0,-17.191605234959017,0.0,0.0,0.0,0.0,-0.13489279248448258,-4.8346923320761235,-4.352103208899904,-7.557246306969943,-1.3687802176121595,-1.613768250116327,-3.3962173635371227,-48.44158487609038,0.0,-27.402693367469045,-0.6316064128092936,-1.8291383199942022,-4.985855418512926,-3.9682257127898084,0.0,-1.1486025234223478,0.0,0.0,0.0]",True,0
60.0,59.54172510342365,DESCENDING_125_TO_100,14.88,113.06228403732479,113.07915174771723,-4.6821015552,-4.654239507184243,0.01686771039244661,40.015664218815814,-1.9513400712075386,8.150022305683293e-05,0.04061505857476281,-13.785464322090908,-9.360751694536454,0.0004482193476976395,314.25293966044575,845.7551540351521,0.08061876932055052,0.5853599284928936,294.2515633374973,"[0.0,0.0,-0.1767821319998265,-7.22562221167706,0.0,0.0,0.0,0.0,0.0,-0.23559570315044437,-0.044244792002910344,0.0,0.0,0.0,-294.2515633374973,-45.625868637555556,-51.33303658031421,-0.02035685550294722,-10.300671511212684,-18.524025867922703,0.0,-1.134243801918093,-21.48352821644578,0.0,0.0,-1.479900630692064,-1.2480463329223526,-60.47917575062734,0.0,0.0,0.0,0.0,0.0,-6.358940983688028,0.0,0.0,-1.0561774161239312,-16.88324272041557,-46.28635426222743,-140.2315169959489,-0.09807397011481364,-0.5897939920133702,0.0,0.0,0.0,0.0,0.0,-8.680160788751106,0.0,-0.22138164403497473,-0.035610676989971925,0.0,-70.04225685113474,-91.30112258224341,0.0,0.0,-17.191605234829005,0.0,0.0,0.0,0.0,-0.1348927925073767,-4.834692332210993,-4.352103209919106,-7.557246307160154,-1.3687802177657167,-1.6137682502534374,-3.3962173636633946,-48.44158487616451,0.0,-27.402693371781297,-0.631606414688376,-1.82913832123091,-4.985855417145042,-3.9682257141103117,0.0,-1.1486025230838721,0.0,0.0,0.0]",True,0
60.0,59.54153840458453,DESCENDING_125_TO_100,14.9,112.968625015,112.98604781549851,-4.683750750000001,-4.656015292101173,0.017422800498508195,40.03193763529342,-1.9995652965531936,8.14342452036977e-05,0.04063068548473586,-13.785442031628962,-9.333344772867328,0.0004466773837412327,313.171593463009,845.2697587629956,0.08061878920876275,0.5853599284974852,294.25019355855557,"[0.0,0.0,-0.17675282916900334,-7.225506295915796,0.0,0.0,0.0,0.0,0.0,-0.23559557370286255,-0.04424478016758921,0.0,0.0,0.0,-294.25019355855557,-45.62563945000852,-51.332898752566294,-0.02035743781625821,-10.300613841673814,-18.523887272442487,0.0,-1.1342476953445753,-21.483502577672883,0.0,0.0,-1.4799012744123032,-1.2480468626887034,-60.478949112756446,0.0,0.0,0.0,0.0,0.0,-6.358945021596113,0.0,0.0,-1.0561771322928681,-16.830683289044096,-46.073931317364305,-139.8747757158549,-0.09807397009810549,-0.5897939919756403,0.0,0.0,0.0,0.0,0.0,-8.680160792648485,0.0,-0.22138164407250016,-0.03561067696742627,0.0,-70.04225687441789,-91.30112260620326,0.0,0.0,-17.191605234699573,0.0,0.0,0.0,0.0,-0.1348927925301971,-4.834692332345508,-4.352103210938491,-7.5572463073512735,-1.3687802179195157,-1.6137682503914212,-3.3962173637895887,-48.44158487624356,0.0,-27.402693376093204,-0.631606416567576,-1.8291383224676634,-4.985855415780957,-3.968225715430867,0.0,-1.1486025227466403,0.0,0.0,0.0]",True,0
60.0,59.541351864308254,DESCENDING_125_TO_100,14.92,112.8749360049152,112.89291150296529,-4.685100307199999,-4.657492441398824,0.017975498050091687,40.048195597420154,-2.047553025140391,8.136269106759208e-05,0.04064370638376591,-13.785419758880701,-9.306028160857046,0.000445140240399728,312.0937543526064,844.7874806806025,0.08061880907688743,0.585359928502074,294.24882493784884,"[0.0,0.0,-0.17672355346606142,-7.2253904783919625,0.0,0.0,0.0,0.0,0.0,-0.23559544206900307,-0.044244769183528126,0.0,0.0,0.0,-294.24882493784884,-45.62541045719359,-51.33276104165794,-0.020358019325545637,-10.300556217958052,-18.5237487944339,0.0,-1.1342515843081602,-21.48347695673942,0.0,0.0,-1.479901915751667,-1.2480473916671198,-60.478722666585796,0.0,0.0,0.0,0.0,0.0,-6.358949150976469,0.0,0.0,-1.05617685858492,-16.778312120076965,-45.86237451904211,-139.51918619275887,-0.09807397008142986,-0.5897939919379248,0.0,0.0,0.0,0.0,0.0,-8.680160796544921,0.0,-0.22138164410986527,-0.03561067694479204,0.0,-70.04225689769274,-91.30112263015579,0.0,0.0,-17.19160523457041,0.0,0.0,0.0,0.0,-0.13489279255290978,-4.834692332479347,-4.352103211957535,-7.557246307540827,-1.3687802180725999,-1.6137682505284068,-3.396217363915094,-48.44158487631837,0.0,-27.402693380402514,-0.6316064184462629,-1.8291383237041203,-4.985855414416112,-3.9682257167507893,0.0,-1.1486025224090939,0.0,0.0,0.0]",True,0
60.0,59.54116549534401,DESCENDING_125_TO_100,14.94,112.7812230011664,112.79974878455796,-4.6861500972000005,-4.658670795124421,0.018525783391567074,40.0644369993784,-2.0953016110106826,8.128558396695448e-05,0.04065411986328529,-13.785397505374888,-9.278803161457,0.00044360799331811217,311.0194738212305,844.3083286455137,0.08061882892358709,0.5853599285066611,294.2474575689318,"[0.0,0.0,-0.1766943068864385,-7.225274767024899,0.0,0.0,0.0,0.0,0.0,-0.23559530825568759,-0.04424475905175665,0.0,0.0,0.0,-294.2474575689318,-45.625181674759276,-51.33262345700086,-0.020358599993014127,-10.300498644023287,-18.52361044336349,0.0,-1.1342554685504216,-21.48345135542105,0.0,0.0,-1.4799025546725315,-1.248047919826581,-60.47849642759801,0.0,0.0,0.0,0.0,0.0,-6.358953371634818,0.0,0.0,-1.0561765950224535,-16.72613154041195,-45.65169284768503,-139.1647651547061,-0.09807397006484639,-0.589793991900444,0.0,0.0,0.0,0.0,0.0,-8.680160800440653,0.0,-0.221381644147273,-0.03561067692225238,0.0,-70.04225692096482,-91.30112265409694,0.0,0.0,-17.191605234441592,0.0,0.0,0.0,0.0,-0.1348927925755168,-4.8346923326125975,-4.352103212976374,-7.557246307730052,-1.3687802182257744,-1.6137682506652176,-3.39621736404011,-48.441584876392945,0.0,-27.402693384710222,-0.6316064203245008,-1.829138324940349,-4.985855413053354,-3.9682257180702805,0.0,-1.1486025220722873,0.0,0.0,0.0]",True,0
60.0,59.540979310386746,DESCENDING_125_TO_100,14.96,112.6874920001536,112.70656563760983,-4.6869000192,-4.659550222473553,0.019073637456230585,40.08066074030006,-2.142809461232419,8.120294794624442e-05,0.0406619247690909,-13.785375272633875,-9.251671054383314,0.000442080716878953,309.9488024810417,843.832310842497,0.08061884874753054,0.5853599285112456,294.24609154496136,"[0.0,0.0,-0.17666509141623402,-7.225159169698834,0.0,0.0,0.0,0.0,0.0,-0.23559517227018847,-0.0442447497730978,0.0,0.0,0.0,-294.24609154496136,-45.62495311828527,-51.332486007966374,-0.02035917978108198,-10.300441123811082,-18.52347222865629,0.0,-1.1342593478142493,-21.483425775486882,0.0,0.0,-1.4799031911369693,-1.2480484471364626,-60.478270411208634,0.0,0.0,0.0,0.0,0.0,-6.358957683354583,0.0,0.0,-1.0561763416240733,-16.67414383019001,-45.441895072820536,-138.81152903733823,-0.09807397004833882,-0.5897939918631767,0.0,0.0,0.0,0.0,0.0,-8.68016080433535,0.0,-0.22138164418455553,-0.03561067689966602,0.0,-70.04225694422743,-91.30112267802633,0.0,0.0,-17.191605234313222,0.0,0.0,0.0,0.0,-0.13489279259802814,-4.834692332745298,-4.3521032139949165,-7.557246307919026,-1.3687802183783857,-1.613768250801416,-3.3962173641646234,-48.441584876468866,0.0,-27.402693389015667,-0.6316064222021082,-1.829138326176132,-4.985855411690598,-3.968225719389302,0.0,-1.1486025217352605,0.0,0.0,0.0]",True,0
60.0,59.540793322075366,DESCENDING_125_TO_100,14.98,112.5937490000048,112.61336804176418,-4.687350001200002,-4.660130621798468,0.019619041759369793,40.09686572440951,-2.1900750352719065,8.111480775618516e-05,0.04066712020141986,-13.785353062173897,-9.224633096272248,0.00044055848420981696,308.8817900702759,843.3594347953067,0.08061886854739361,0.5853599285158276,294.2447269586853,"[0.0,0.0,-0.17663590903213822,-7.225043694264648,0.0,0.0,0.0,0.0,0.0,-0.23559503412040575,-0.04424474134802345,0.0,0.0,0.0,-294.2447269586853,-45.624724803285275,-51.33234870388471,-0.020359758652444004,-10.300383661246434,-18.523334159696887,0.0,-1.1342632218440636,-21.48340021869908,0.0,0.0,-1.479903825107367,-1.2480489735661393,-60.47804463276537,0.0,0.0,0.0,0.0,0.0,-6.358962085900259,0.0,0.0,-1.0561760984067408,-16.622351223191615,-45.23298975496434,-138.45949398595803,-0.09807397003191798,-0.5897939918261159,0.0,0.0,0.0,0.0,0.0,-8.6801608082286,0.0,-0.221381644221813,-0.03561067687717308,0.0,-70.04225696748365,-91.3011227019468,0.0,0.0,-17.191605234185293,0.0,0.0,0.0,0.0,-0.13489279262043974,-4.834692332877483,-4.352103215013185,-7.55724630810759,-1.3687802185308056,-1.6137682509376028,-3.3962173642888183,-48.441584876545015,0.0,-27.402693393318593,-0.6316064240791166,-1.8291383274116295,-4.985855410330877,-3.968225720707615,0.0,-1.148602521399194,0.0,0.0,0.0]",True,0
60.0,59.5406075429911,DESCENDING_125_TO_100,15.0,112.5,112.52016197839114,-4.6875,-4.66041192061188,0.020161978391143975,40.11305086115059,-2.2370968443707504,8.102118878883463e-05,0.040669705514971004,-13.785330875504215,-9.197690520833214,0.0004390413671908986,307.8184854590842,842.8897073781969,0.08061888832185882,0.5853599285204069,294.2433639024225,"[0.0,0.0,-0.17660676170131942,-7.224928348536532,0.0,0.0,0.0,0.0,0.0,-0.2355948938144512,-0.044244733776700074,0.0,0.0,0.0,-294.2433639024225,-45.62449674519895,-51.3322115540433,-0.02036033657002873,-10.300326260237231,-18.523196245826256,0.0,-1.1342670903856815,-21.48337468681262,0.0,0.0,-1.479904456546297,-1.2480494990832396,-60.47781910754438,0.0,0.0,0.0,0.0,0.0,-6.358966578988263,0.0,0.0,-1.0561758653797786,-16.570755907225603,-45.02498524747467,-138.1086758575916,-0.0980739700155893,-0.5897939917893396,0.0,0.0,0.0,0.0,0.0,-8.680160812120246,0.0,-0.22138164425915305,-0.035610676854774724,0.0,-70.04225699073488,-91.30112272585885,0.0,0.0,-17.19160523405785,0.0,0.0,0.0,0.0,-0.13489279264275367,-4.834692333009059,-4.352103216030978,-7.557246308295659,-1.3687802186835678,-1.613768251074725,-3.3962173644123914,-48.4415848766225,0.0,-27.402693397618908,-0.6316064259553237,-1.829138328646602,-4.985855408976188,-3.968225722025235,0.0,-1.148602521065505,0.0,0.0,0.0]",True,0
60.0,59.54042198565618,DESCENDING_125_TO_100,15.02,112.4062509999952,112.4269534300044,-4.6873500012000004,-4.660394075585557,0.020702430009208683,40.129215065314035,-2.2838734508911287,8.092211712109778e-05,0.040669680318911425,-13.785308714127527,-9.17084453900627,0.00043752943646302445,306.75893665551126,842.4231348265237,0.08061890806961586,0.5853599285249823,294.24200246806794,"[0.0,0.0,-0.17657765138074943,-7.224813140292113,0.0,0.0,0.0,0.0,0.0,-0.23559475136158728,-0.04424472705940042,0.0,0.0,0.0,-294.24200246806794,-45.62426895939503,-51.332074567685936,-0.020360913497042717,-10.300268924674045,-18.523058496341662,0.0,-1.1342709531864694,-21.483349181575893,0.0,0.0,-1.4799050854187463,-1.2480500236594738,-60.47759385075307,0.0,0.0,0.0,0.0,0.0,-6.3589711623496425,0.0,0.0,-1.0561756425579862,-16.519360024530368,-44.81788969846735,-137.75909022307724,-0.09807396999934197,-0.5897939917527341,0.0,0.0,0.0,0.0,0.0,-8.680160816009723,0.0,-0.22138164429626034,-0.035610676832241055,0.0,-70.04225701396258,-91.30112274974073,0.0,0.0,-17.191605233930847,0.0,0.0,0.0,0.0,-0.13489279266497586,-4.834692333140119,-4.352103217048167,-7.557246308483973,-1.3687802188349814,-1.6137682512096885,-3.3962173645356875,-48.44158487670044,0.0,-27.40269340191569,-0.631606427830376,-1.8291383298807755,-4.985855407616706,-3.9682257233419636,0.0,-1.1486025207292025,0.0,0.0,0.0]",True,0
