model,beta_flex,beta_extend,share_shift,step1,step2,valid,invalid_reason,flexion_share,flexion_duration_s,extension_duration_s,min_warp_derivative,ROM_excess_rad,hip_speed_peak_deg_s,knee_speed_peak_deg_s,hip_accel_peak_deg_s2,knee_accel_peak_deg_s2,knee_angle_change_peak_deg,E0,E2,hip_torque_peak_Nm,knee_torque_peak_Nm,decomposition_residual_Nm,warning_count,hip_flex_RMS_Nm,hip_extend_RMS_Nm,knee_flex_RMS_Nm,knee_extend_RMS_Nm,hip_flex_relative,hip_extend_relative,knee_flex_relative,knee_extend_relative
LEG_0_NOMINAL,-0.03,-0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158429,0.0,22.187512350414032,28.354220894992107,14.101230445371915,16.194835805016588,2.657952778420434,32.202654669160246,1.0078408966976482,36.71833338220439,16.720634860621796,,,29.528548589855493,30.83144877167233,11.743830996298593,11.112431751153968,1.0002590920928682,0.9995621652264897,0.9909159242029051,1.0078408966976482
LEG_0_NOMINAL,-0.03,0.0,-0.1,False,True,True,,0.4666666666666667,11.2,12.8,0.8969619877158429,5.551115123125783e-17,18.0273537847114,25.757889854614287,14.712549657581809,21.54166176360072,2.657952778420434,32.34530122559124,1.0022747354544757,36.82117514740867,16.719879080805377,,,29.580161408058075,30.891971477077817,11.767163913004357,11.051059378656138,1.0020074404926742,1.0015243242839016,0.9928846990200093,1.0022747354544757
LEG_0_NOMINAL,-0.03,0.0,-0.05,False,True,True,,0.5166666666666666,12.399999999999999,11.600000000000001,0.8969619877158429,5.551115123125783e-17,19.892252452095338,25.31860156529934,12.002746026580793,17.57405080401974,2.657952778420434,32.270331302169474,1.0012504302786014,36.76246528429159,16.720209925478535,,,29.551769909830938,30.87079467238563,11.754328927456204,11.039765412121785,1.0010456981925604,1.000837767745237,0.9918017141260179,1.0012504302786014
LEG_0_NOMINAL,-0.03,0.0,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158429,5.551115123125783e-17,22.187512350414032,28.239978668987725,14.101230445371915,17.795202122007552,2.657952778420434,32.195440828680475,1.0002590920928682,36.71833338220439,16.720688958152945,,,29.528548589855493,30.84502003247766,11.743830996298593,11.025954325673075,1.0002590920928682,1.0000021484052202,0.9909159242029051,0.9999978351614803
LEG_0_NOMINAL,-0.03,0.0,0.05,False,True,True,,0.6166666666666667,14.8,9.2,0.8969619877158429,5.551115123125783e-17,25.081535700468038,31.923454147551343,18.019719812989447,22.740182673869775,2.657952778420434,32.120661355792585,0.9996037777435992,36.68279841432384,16.72140594309362,,,29.509203120509614,30.81298453626559,11.735085462792012,11.00868129789299,0.9996037777435992,0.9989635507643833,0.9901779973355948,0.9984312596183048
LEG_0_NOMINAL,-0.03,0.0,0.1,False,True,True,,0.6666666666666666,16.0,8.0,0.8969619877158429,5.551115123125783e-17,28.84376605553824,36.71197226968404,23.831079452678534,30.073891586192765,2.657952778420434,32.04607108991885,0.9990494198036917,36.65362628521712,16.722526429707152,,,29.492837975224624,30.772129763376643,11.727687581853052,10.986462891378434,0.9990494198036917,0.9976390302868949,0.989553782117402,0.996416163440774
LEG_0_NOMINAL,-0.03,0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158429,2.029769827771588e-07,22.187512350414032,28.566208357456784,14.101230445371915,19.099772963855788,2.657952778420434,32.18826429859461,1.0003967808298175,36.71833338220439,16.72777414868373,,,29.528548589855493,30.85719245136854,11.743830996298593,10.94298736834394,1.0002590920928682,1.0003967808298175,0.9909159242029051,0.9924731551865336
LEG_0_NOMINAL,-0.03,0.03,-0.1,False,True,True,,0.4666666666666667,11.2,12.8,0.8969619877158422,4.0215965269041476e-07,18.0273537847114,25.757889854614287,14.712549657581809,21.54166176360072,4.666936137391513,32.327709419691075,1.0022675457059134,36.82117514740867,16.72788361181494,,,29.580161408058075,30.914896107476938,11.767163913004357,10.888759268111238,1.0020074404926742,1.0022675457059134,0.9928846990200093,0.987554943008622
LEG_0_NOMINAL,-0.03,0.03,-0.05,False,True,True,,0.5166666666666666,12.399999999999999,11.600000000000001,0.8969619877158422,4.0215965269041476e-07,19.892252452095338,26.064359159888575,12.002746026580793,17.57405080401974,4.666936137391513,32.254353459645884,1.001580960799795,36.76246528429159,16.727865859139733,,,29.551769909830938,30.89371842779196,11.754328927456204,10.877352410222086,1.0010456981925604,1.001580960799795,0.9918017141260179,0.9865203991625091
LEG_0_NOMINAL,-0.03,0.03,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,4.0215965269041476e-07,22.187512350414032,29.071785216798798,14.101230445371915,20.672806004978302,4.666936137391513,32.18108482537364,1.0007454122563846,36.71833338220439,16.727495298800434,,,29.528548589855493,30.867945971602033,11.743830996298593,10.863396269646014,1.0002590920928682,1.0007454122563846,0.9909159242029051,0.9852546483756783
LEG_0_NOMINAL,-0.03,0.03,0.05,False,True,True,,0.6166666666666667,14.8,9.2,0.8969619877158422,4.0215965269041476e-07,25.081535700468038,32.863757201598645,18.019719812989447,26.417423174603663,4.666936137391513,32.1079353011064,0.9997070741991981,36.68279841432384,16.72647962543713,,,29.509203120509614,30.835918482235662,11.735085462792012,10.845930546906194,0.9996037777435992,0.9997070741991981,0.9901779973355948,0.9836705963822211
LEG_0_NOMINAL,-0.03,0.03,0.1,False,True,True,,0.6666666666666666,16.0,8.0,0.8969619877158422,4.0215965269041476e-07,28.84376605553824,37.79332078183843,23.831079452678534,34.93704214841333,4.666936137391513,32.03498346378223,0.9990494198036917,36.65362628521712,16.724244717844876,,,29.492837975224624,30.795083141004223,11.727687581853052,10.823444917998732,0.9990494198036917,0.9983831837002034,0.989553782117402,0.9816312644962408
LEG_0_NOMINAL,-0.03,0.045,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8454429815737633,5.975619563614032e-07,22.187512350414032,29.915631020428616,14.101230445371915,21.72686801699004,6.95347039613168,32.173895383731185,1.0010460061083868,36.71833338220439,16.727211972961236,,,29.528548589855493,30.87721777506909,11.743830996298593,10.78739122201715,1.0002590920928682,1.0010460061083868,0.9909159242029051,0.9783613781112408
LEG_0_NOMINAL,-0.03,0.06,-0.1,False,True,True,,0.4666666666666667,11.2,12.8,0.7939239754316845,7.891978381913134e-07,18.0273537847114,25.757889854614287,14.712549657581809,21.54166176360072,9.205914826211368,32.31008913986313,1.0028220035774846,36.82117514740867,16.72751325351249,,,29.580161408058075,30.931998334890206,11.767163913004357,10.740629515051166,1.0020074404926742,1.0028220035774846,0.9928846990200093,0.9741203297309152
LEG_0_NOMINAL,-0.03,0.06,-0.05,False,True,True,,0.5166666666666666,12.399999999999999,11.600000000000001,0.7939239754316845,7.891978381913134e-07,19.892252452095338,27.611942865362238,12.002746026580793,18.51772113733331,9.205914826211368,32.238345226464226,1.0021351565345111,36.76246528429159,16.72740557512212,,,29.551769909830938,30.91081256960605,11.754328927456204,10.72909767540307,1.0010456981925604,1.0021351565345111,0.9918017141260179,0.9730744506765575
LEG_0_NOMINAL,-0.03,0.06,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.7939239754316845,7.891978381913134e-07,22.187512350414032,30.797936272904032,14.101230445371915,23.03757910724455,9.205914826211368,32.1666959877843,1.0012993416536005,36.71833338220439,16.726924202728966,,,29.528548589855493,30.885031898248243,11.743830996298593,10.714983244913673,1.0002590920928682,1.0012993416536005,0.9909159242029051,0.9717943438017205
LEG_0_NOMINAL,-0.03,0.06,0.05,False,True,True,,0.6166666666666667,14.8,9.2,0.7939239754316845,7.891978381913134e-07,25.081535700468038,34.81505839545674,18.019719812989447,29.43932604252802,9.205914826211368,32.09517329579089,1.0002607599314,36.68279841432384,16.72576859867303,,,29.509203120509614,30.85299689304578,11.735085462792012,10.69731077546371,0.9996037777435992,1.0002607599314,0.9901779973355948,0.9701915409358703
LEG_0_NOMINAL,-0.03,0.06,0.1,False,True,True,,0.6666666666666666,16.0,8.0,0.7939239754316845,7.891978381913134e-07,28.84376605553824,40.037317154775245,23.831079452678534,38.93350869124329,9.205914826211368,32.02385586873334,0.9990494198036917,36.65362628521712,16.72335142909364,,,29.492837975224624,30.8121567506073,11.727687581853052,10.674544178444911,0.9990494198036917,0.9989367137762459,0.989553782117402,0.9681267266748697
LEG_0_NOMINAL,-0.03,0.075,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.7424049692896055,9.770812443576915e-07,22.187512350414032,31.988072003980832,14.101230445371915,25.30659699375008,11.404485527842414,32.15948372234622,1.0015064577999389,36.71833338220439,16.726632019674042,,,29.528548589855493,30.89142038620604,11.743830996298593,10.646135582093384,1.0002590920928682,1.0015064577999389,0.9909159242029051,0.9655502118433729
LEG_0_NOMINAL,-0.03,0.09,-0.1,False,True,True,,0.4666666666666667,11.2,12.8,0.6908859631475266,1.1612261192617268e-06,18.0273537847114,26.97123322899682,14.712549657581809,21.54166176360072,13.55679253596286,32.2923978521677,1.0031903208226545,36.82117514740867,16.727124764549178,,,29.580161408058075,30.94335906328833,11.767163913004357,10.606812197348507,1.0020074404926742,1.0031903208226545,0.9928846990200093,0.9619837813599327
LEG_0_NOMINAL,-0.03,0.09,-0.05,False,True,True,,0.5166666666666666,12.399999999999999,11.600000000000001,0.6908859631475266,1.1612261192617268e-06,19.892252452095338,29.761360804410277,12.002746026580793,22.363518293014245,13.55679253596286,32.22227393989064,1.0025034387209089,36.76246528429159,16.72692736403892,,,29.551769909830938,30.922172216617962,11.754328927456204,10.595139889550818,1.0010456981925604,1.0025034387209089,0.9918017141260179,0.9609251625606647
LEG_0_NOMINAL,-0.03,0.09,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.6908859631475266,1.1612261192617268e-06,22.187512350414032,33.19536397414993,14.101230445371915,27.822069355658257,13.55679253596286,32.152251759481466,1.001667638710773,36.71833338220439,16.726335455368634,,,29.528548589855493,30.896392003948524,11.743830996298593,10.580846660721116,1.0002590920928682,1.001667638710773,0.9909159242029051,0.9596288395880682
LEG_0_NOMINAL,-0.03,0.09,0.05,False,True,True,,0.6166666666666667,14.8,9.2,0.6908859631475266,1.1612261192617268e-06,25.081535700468038,37.5251940577347,18.019719812989447,35.553343826890334,13.55679253596286,32.08236313275174,1.000629164613533,36.68279841432384,16.725040307969294,,,29.509203120509614,30.864360318432986,11.735085462792012,10.562939309082612,0.9996037777435992,1.000629164613533,0.9901779973355948,0.9580047341053995
LEG_0_NOMINAL,-0.03,0.09,0.1,False,True,True,,0.6666666666666666,16.0,8.0,0.6908859631475266,1.1612261192617268e-06,28.84376605553824,43.1539731663949,23.831079452678534,47.01929721106245,13.55679253596286,32.01268663818482,0.9993053997262723,36.65362628521712,16.72244144604101,,,29.492837975224624,30.823528851689677,11.727687581853052,10.539851372489549,0.9990494198036917,0.9993053997262723,0.989553782117402,0.9559107759835479
LEG_0_NOMINAL,-0.03,0.105,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.6393669570054478,1.3416464099691439e-06,22.187512350414032,34.43986098116011,14.101230445371915,28.429959103252035,15.655566470668626,32.14498701948387,1.0017838277628577,36.71833338220439,16.726034541392888,,,29.528548589855493,30.89997584988808,11.743830996298593,10.5190066691726,1.0002590920928682,1.0017838277628577,0.9909159242029051,0.9540202676814232
LEG_0_NOMINAL,-0.03,0.12,-0.1,False,True,True,,0.4666666666666667,11.2,12.8,0.5878479508633689,1.518356060881132e-06,18.0273537847114,29.036883389962483,14.712549657581809,21.54166176360072,17.672158546781056,32.27453717592152,1.0033768473880706,36.82117514740867,16.72671837426748,,,29.580161408058075,30.94911246657454,11.767163913004357,10.486908022469644,1.0020074404926742,1.0033768473880706,0.9928846990200093,0.9511090840988983
LEG_0_NOMINAL,-0.03,0.12,-0.05,False,True,True,,0.5166666666666666,12.399999999999999,11.600000000000001,0.5878479508633689,1.518356060881132e-06,19.892252452095338,32.040698913062045,12.002746026580793,25.183349253467163,17.672158546781056,32.20604714960513,1.0026898376068671,36.76246528429159,16.726431465510643,,,29.551769909830938,30.9279216816372,11.754328927456204,10.475088739131028,1.0010456981925604,1.0026898376068671,0.9918017141260179,0.9500371353675077
LEG_0_NOMINAL,-0.03,0.12,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.5878479508633689,1.518356060881132e-06,22.187512350414032,35.73770263379997,14.101230445371915,31.330172665925865,17.672158546781056,32.13766529840428,1.0018539002898708,36.71833338220439,16.725729309328052,,,29.528548589855493,30.902137233743996,11.743830996298593,10.460608375395099,1.0002590920928682,1.0018539002898708,0.9909159242029051,0.9487238402131315
LEG_0_NOMINAL,-0.03,0.12,0.05,False,True,True,,0.6166666666666667,14.8,9.2,0.5878479508633689,1.518356060881132e-06,25.081535700468038,40.39914210777389,18.019719812989447,40.03628869974649,17.672158546781056,32.06942313745773,1.000815277642437,36.68279841432384,16.724295022842778,,,29.509203120509614,30.870100966204603,11.735085462792012,10.442455101987214,0.9996037777435992,1.000815277642437,0.9901779973355948,0.9470774308799538
LEG_0_NOMINAL,-0.03,0.12,0.1,False,True,True,,0.6666666666666666,16.0,8.0,0.5878479508633689,1.518356060881132e-06,28.84376605553824,46.45901342393996,23.831079452678534,52.947991805414716,17.672158546781056,32.001398651871085,0.9994913435677619,36.65362628521712,16.721606880256314,,,29.492837975224624,30.829264280883315,11.727687581853052,10.419030571520338,0.9990494198036917,0.9994913435677619,0.989553782117402,0.944952945410065
LEG_0_NOMINAL,-0.015,-0.12,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.5878479508633715,0.0,22.187512350414032,35.049901593212255,14.101230445371915,28.449292446821584,17.904634618550684,32.26363059522571,1.0696737903128073,36.71788987911703,16.720317208418287,,,29.524909024523154,30.70297252579247,11.798388468471881,11.794199887896838,1.000135804342918,0.9953969378489869,0.995519351140657,1.0696737903128073
LEG_0_NOMINAL,-0.015,-0.105,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.6393669570054501,0.0,22.187512350414032,33.749839387343116,14.101230445371915,25.690982608547692,15.821174767543269,32.25611240623214,1.0602885162710811,36.71788987911703,16.720356232157286,,,29.524909024523154,30.72422111264301,11.798388468471881,11.690718060957394,1.000135804342918,0.9960858215805825,0.995519351140657,1.0602885162710811
LEG_0_NOMINAL,-0.015,-0.09,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.6908859631475286,0.0,22.187512350414032,32.514306899575224,14.101230445371915,22.176754476299497,13.69163711233995,32.248676126225746,1.0510319012876717,36.71788987911703,16.72039733050805,,,29.524909024523154,30.744775567555138,11.798388468471881,11.58865482598956,1.000135804342918,0.9967522014062329,0.995519351140657,1.0510319012876717
LEG_0_NOMINAL,-0.015,-0.075,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.7424049692896072,0.0,22.187512350414032,31.333174288082823,14.101230445371915,21.7727318354593,11.521384664337301,32.24129690692246,1.0419416816732863,36.71788987911703,16.720440529733004,,,29.524909024523154,30.76443549192834,11.798388468471881,11.488426262732354,1.000135804342918,0.9973895803604362,0.995519351140657,1.0419416816732863
LEG_0_NOMINAL,-0.015,-0.06,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.7939239754316858,0.0,22.187512350414032,30.266294108812822,14.101230445371915,18.32072235605301,9.286543130343905,32.23391289011811,1.0330521002232749,36.71788987911703,16.720485856094484,,,29.524909024523154,30.782930493107493,11.798388468471881,11.390409931500647,1.000135804342918,0.9979891922554662,0.995519351140657,1.0330521002232749
LEG_0_NOMINAL,-0.015,-0.045,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8454429815737643,0.0,22.187512350414032,29.427784494328396,14.101230445371915,18.14224259759526,7.020019514310139,32.226569147855905,1.0243889611456354,36.71788987911703,16.72053333585488,,,29.524909024523154,30.80028883862784,11.798388468471881,11.294890348929169,1.000135804342918,0.9985519535308627,0.995519351140657,1.0243889611456354
LEG_0_NOMINAL,-0.015,-0.03,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158429,0.0,22.187512350414032,28.77515435352716,14.101230445371915,15.53489980503135,4.6962585682973,32.21929335679346,1.0159773057335362,36.71788987911703,16.720582995276544,,,29.524909024523154,30.81650234561538,11.798388468471881,11.20214361977037,1.000135804342918,0.9990775988961,0.995519351140657,1.0159773057335362
LEG_0_NOMINAL,-0.015,-0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.9484809938579214,0.0,22.187512350414032,28.354220894992107,14.101230445371915,16.194835805016588,2.3487025618309914,32.21206301390938,1.0078408966976482,36.71788987911703,16.720634860621796,,,29.524909024523154,30.83144877167233,11.798388468471881,11.112431751153968,1.000135804342918,0.9995621652264897,0.995519351140657,1.0078408966976482
LEG_0_NOMINAL,-0.015,0.0,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.9484809938579214,5.551115123125783e-17,22.187512350414032,28.239978668987725,14.101230445371915,17.795202122007552,1.29549725934785,32.2048512808854,1.000135804342918,36.71788987911703,16.720688958152945,,,29.524909024523154,30.84502003247766,11.798388468471881,11.025954325673075,1.000135804342918,1.0000021484052202,0.995519351140657,0.9999978351614803
LEG_0_NOMINAL,-0.015,0.015,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.9484809938579211,2.029769827771588e-07,22.187512350414032,28.566208357456784,14.101230445371915,19.099772963855788,2.3458459462204395,32.19767684829233,1.0003967808298175,36.71788987911703,16.72777414868373,,,29.524909024523154,30.85719245136854,11.798388468471881,10.94298736834394,1.000135804342918,1.0003967808298175,0.995519351140657,0.9924731551865336
LEG_0_NOMINAL,-0.015,0.03,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8969619877158422,4.0215965269041476e-07,22.187512350414032,29.071785216798798,14.101230445371915,20.672806004978302,4.666936137391513,32.19049947436003,1.0007454122563846,36.71788987911703,16.727495298800434,,,29.524909024523154,30.867945971602033,11.798388468471881,10.863396269646014,1.000135804342918,1.0007454122563846,0.995519351140657,0.9852546483756783
LEG_0_NOMINAL,-0.015,0.045,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8454429815737633,5.975619563614032e-07,22.187512350414032,29.915631020428616,14.101230445371915,21.72686801699004,6.95347039613168,32.18331213585945,1.0010460061083868,36.71788987911703,16.727211972961236,,,29.524909024523154,30.87721777506909,11.798388468471881,10.78739122201715,1.000135804342918,1.0010460061083868,0.995519351140657,0.9783613781112408
LEG_0_NOMINAL,-0.015,0.06,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.7939239754316845,7.891978381913134e-07,22.187512350414032,30.797936272904032,14.101230445371915,23.03757910724455,9.205914826211368,32.17611484690808,1.0012993416536005,36.71788987911703,16.726924202728966,,,29.524909024523154,30.885031898248243,11.798388468471881,10.714983244913673,1.000135804342918,1.0012993416536005,0.995519351140657,0.9717943438017205
LEG_0_NOMINAL,-0.015,0.075,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.7424049692896055,9.770812443576915e-07,22.187512350414032,31.988072003980832,14.101230445371915,25.30659699375008,11.404485527842414,32.16890469317741,1.0015064577999389,36.71788987911703,16.726632019674042,,,29.524909024523154,30.89142038620604,11.798388468471881,10.646135582093384,1.000135804342918,1.0015064577999389,0.995519351140657,0.9655502118433729
LEG_0_NOMINAL,-0.015,0.09,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.6908859631475266,1.1612261192617268e-06,22.187512350414032,33.19536397414993,14.101230445371915,27.822069355658257,13.55679253596286,32.161674848738194,1.001667638710773,36.71788987911703,16.726335455368634,,,29.524909024523154,30.896392003948524,11.798388468471881,10.580846660721116,1.000135804342918,1.001667638710773,0.995519351140657,0.9596288395880682
LEG_0_NOMINAL,-0.015,0.105,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.6393669570054478,1.3416464099691439e-06,22.187512350414032,34.43986098116011,14.101230445371915,28.429959103252035,15.655566470668626,32.15441223772667,1.0017838277628577,36.71788987911703,16.726034541392888,,,29.524909024523154,30.89997584988808,11.798388468471881,10.5190066691726,1.000135804342918,1.0017838277628577,0.995519351140657,0.9540202676814232
LEG_0_NOMINAL,-0.015,0.12,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.5878479508633689,1.518356060881132e-06,22.187512350414032,35.73770263379997,14.101230445371915,31.330172665925865,17.672158546781056,32.147092663305315,1.0018539002898708,36.71788987911703,16.725729309328052,,,29.524909024523154,30.902137233743996,11.798388468471881,10.460608375395099,1.000135804342918,1.0018539002898708,0.995519351140657,0.9487238402131315
LEG_0_NOMINAL,0.0,-0.12,-0.1,False,True,True,,0.4666666666666667,11.2,12.8,0.5878479508633715,0.0,18.0273537847114,28.47804504448496,14.712549657581809,22.17055168308286,17.904634618550684,32.43243118649927,1.0718861768612882,36.81813055435883,16.719981666292753,,,29.572535792519012,30.749955603598025,11.874587895155472,11.818593613739598,1.001749128058098,0.9969201392829549,1.0019488736141753,1.0718861768612882
LEG_0_NOMINAL,0.0,-0.12,-0.05,False,True,True,,0.5166666666666666,12.399999999999999,11.600000000000001,0.5878479508633715,0.0,19.892252452095338,31.42404970425926,12.002746026580793,22.867683346077754,17.904634618550684,32.352494754823134,1.0708907246104942,36.761350901337494,16.720017980455562,,,29.544171338408614,30.728771225115068,11.861859739072809,11.807617778928046,1.0007883018586712,0.996233337200373,1.0008749027309067,1.0708907246104942
LEG_0_NOMINAL,0.0,-0.12,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.5878479508633715,0.0,22.187512350414032,35.049901593212255,14.101230445371915,28.449292446821584,17.904634618550684,32.27260678163621,1.0696737903128073,36.71744638071611,16.720317208418287,,,29.520970072092528,30.70297252579247,11.851448206520056,11.794199887896838,1.0000023750627736,0.9953969378489869,0.9999964029121396,1.0696737903128073
LEG_0_NOMINAL,0.0,-0.12,0.05,False,True,True,,0.6166666666666667,14.8,9.2,0.5878479508633715,0.0,25.081535700468038,39.62162788797908,18.019719812989447,36.35486142542797,17.904634618550684,32.19279751991644,1.0681525468036988,36.6820857620494,16.720880338341264,,,29.50163995689281,30.670884918366877,11.842774001381832,11.777426690135915,0.9993475808245507,0.9943566507514588,0.9992644945592369,1.0681525468036988
LEG_0_NOMINAL,0.0,-0.12,0.1,False,True,True,,0.6666666666666666,16.0,8.0,0.5878479508633715,0.0,28.84376605553824,45.56487207117593,23.831079452678534,48.079304235128475,17.904634618550684,32.11314345558606,1.0661973033242813,36.65305024537422,16.72177293174997,,,29.48528687628984,30.62992954565899,11.83543601158483,11.755868218165677,0.9987936315673743,0.9930288688063182,0.9986453328100787,1.0661973033242813
LEG_0_NOMINAL,0.0,-0.105,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.6393669570054501,0.0,22.187512350414032,33.749839387343116,14.101230445371915,25.690982608547692,15.821174767543269,32.265090684211785,1.0602885162710811,36.71744638071611,16.720356232157286,,,29.520970072092528,30.72422111264301,11.851448206520056,11.690718060957394,1.0000023750627736,0.9960858215805825,0.9999964029121396,1.0602885162710811
LEG_0_NOMINAL,0.0,-0.09,-0.1,False,True,True,,0.4666666666666667,11.2,12.8,0.6908859631475286,0.0,18.0273537847114,26.73420641941653,14.712549657581809,22.17055168308286,13.69163711233995,32.414079434563234,1.0532564849932589,36.81813055435883,16.719762175880543,,,29.572535792519012,30.791725403834626,11.874587895155472,11.613183037420617,1.001749128058098,0.9982743251428142,1.0019488736141753,1.0532564849932589
LEG_0_NOMINAL,0.0,-0.09,-0.05,False,True,True,,0.5166666666666666,12.399999999999999,11.600000000000001,0.6908859631475286,0.0,19.892252452095338,29.150757909963993,12.002746026580793,18.087109801807458,13.69163711233995,32.33583833039683,1.0522555010572325,36.761350901337494,16.72000182714978,,,29.544171338408614,30.77055342756103,11.861859739072809,11.602146210368309,1.0007883018586712,0.997587925142513,1.0008749027309067,1.0522555010572325
LEG_0_NOMINAL,0.0,-0.09,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.6908859631475286,0.0,22.187512350414032,32.514306899575224,14.101230445371915,22.176754476299497,13.69163711233995,32.25765647394629,1.0510319012876717,36.71744638071611,16.72039733050805,,,29.520970072092528,30.744775567555138,11.851448206520056,11.58865482598956,1.0000023750627736,0.9967522014062329,0.9999964029121396,1.0510319012876717
LEG_0_NOMINAL,0.0,-0.09,0.05,False,True,True,,0.6166666666666667,14.8,9.2,0.6908859631475286,0.0,25.081535700468038,36.755303451693734,18.019719812989447,28.339293054779706,13.69163711233995,32.17956500526488,1.0495024460672997,36.6820857620494,16.720996222857465,,,29.50163995689281,30.712722728155697,11.842774001381832,11.571791086079301,0.9993475808245507,0.9957130414955511,0.9992644945592369,1.0495024460672997
LEG_0_NOMINAL,0.0,-0.09,0.1,False,True,True,,0.6666666666666666,16.0,8.0,0.6908859631475286,0.0,28.84376605553824,42.26859896944779,23.831079452678534,37.47871506494615,13.69163711233995,32.10164165127403,1.047536772510757,36.65305024537422,16.721941890093582,,,29.48528687628984,30.671826038555405,11.83543601158483,11.550117612306106,0.9987936315673743,0.9943871620693133,0.9986453328100787,1.047536772510757
LEG_0_NOMINAL,0.0,-0.075,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.7424049692896072,0.0,22.187512350414032,31.333174288082823,14.101230445371915,21.7727318354593,11.521384664337301,32.250279309445595,1.0419416816732863,36.71744638071611,16.720440529733004,,,29.520970072092528,30.76443549192834,11.851448206520056,11.488426262732354,1.0000023750627736,0.9973895803604362,0.9999964029121396,1.0419416816732863
LEG_0_NOMINAL,0.0,-0.06,-0.1,False,True,True,,0.4666666666666667,11.2,12.8,0.7939239754316858,0.0,18.0273537847114,26.73420641941653,14.712549657581809,22.17055168308286,9.286543130343905,32.395970324330314,1.0352910076907564,36.81813055435883,16.71977482598664,,,29.572535792519012,30.82986050505616,11.874587895155472,11.415096076418024,1.001749128058098,0.9995106732830012,1.0019488736141753,1.0352910076907564
LEG_0_NOMINAL,0.0,-0.06,-0.05,False,True,True,,0.5166666666666666,12.399999999999999,11.600000000000001,0.7939239754316858,0.0,19.892252452095338,27.13529816652184,12.002746026580793,18.087109801807458,9.286543130343905,32.31939924329014,1.034283580604403,36.761350901337494,16.720063831589314,,,29.544171338408614,30.808695357712434,11.861859739072809,11.403988207330704,1.0007883018586712,0.9988244946780674,1.0008749027309067,1.034283580604403
LEG_0_NOMINAL,0.0,-0.06,0.0,True,True,True,,0.5666666666666667,13.6,10.4,0.7939239754316858,0.0,22.187512350414032,30.266294108812822,14.101230445371915,18.32072235605301,9.286543130343905,32.24289734972107,1.0330521002232749,36.71744638071611,16.720485856094484,,,29.520970072092528,30.782930493107493,11.851448206520056,11.390409931500647,1.0000023750627736,0.9979891922554662,0.9999964029121396,1.0330521002232749
LEG_0_NOMINAL,0.0,-0.06,0.05,False,True,True,,0.6166666666666667,14.8,9.2,0.7939239754316858,0.0,25.081535700468038,34.214071601266674,18.019719812989447,23.411735940816335,9.286543130343905,32.166496428739165,1.0315127536179263,36.6820857620494,16.72112228897941,,,29.50163995689281,30.750900940729004,11.842774001381832,11.373437129395317,0.9993475808245507,0.9969507873149857,0.9992644945592369,1.0315127536179263
LEG_0_NOMINAL,0.0,-0.06,0.1,False,True,True,,0.6666666666666666,16.0,8.0,0.7939239754316858,0.0,28.84376605553824,39.34618234145667,23.831079452678534,30.962020781729592,9.286543130343905,32.09027505094208,1.0295342201706212,36.65305024537422,16.722123597043275,,,29.48528687628984,30.710045249745555,11.83543601158483,11.351621862746986,0.9987936315673743,0.9956262370726772,0.9986453328100787,1.0295342201706212
LEG_0_NOMINAL,0.0,-0.045,0.0,True,False,True,,0.5666666666666667,13.6,10.4,0.8454429815737643,0.0,22.187512350414032,29.427784494328396,14.101230445371915,18.14224259759526,7.020019514310139,32.235555654253346,1.0243889611456354,36.71744638071611,16.72053333585488,,,29.520970072092528,30.80028883862784,11.851448206520056,11.294890348929169,1.0000023750627736,0.9985519535308627,0.9999964029121396,1.0243889611456354
