authorization_id,iteration,policy_id,bundle_policy_id,coordinate,direction,bundle_length,start_trajectory_id,first_step_trajectory_id,endpoint_trajectory_id,start_alpha_hip,start_alpha_knee,start_alpha_phase,first_step_alpha_hip,first_step_alpha_knee,first_step_alpha_phase,endpoint_alpha_hip,endpoint_alpha_knee,endpoint_alpha_phase,intermediate_trajectory_ids,predicted_cumulative_delta_J,calibrated_uncertainty,uncertainty_percentile,uncertainty_stratification,meaningful_improvement_tolerance,bundle_lower_bound_margin,path_exists,formal_neighbor_continuous,same_axis,direction_consistent,mixed_axis,direction_reversal,all_intermediate_nodes_admissible,patient_envelope_compliant,all_nodes_model_supported,support_gate_percent,reference_provenance_valid,bundle_evidence_authorizes_next_step,selected_authorization,authorized_execution_count,queued_later_steps,authorization_lifetime,authorization_invalidated_after_execution,truth_used_for_authorization,case_id,subject_id,scenario_name,start_J_truth_posthoc,endpoint_J_truth_posthoc,truth_cumulative_delta_J_posthoc,truth_bundle_meaningful_improvement,bundle_induced_false_improvement,posthoc_truth_fed_back_to_policy
bundle_auth_b9444f74a2c6a50953a6714e,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,2,,,,0,-5,0,0,-5.25,0,0,-5.5,0,,,0.00164217053717,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,,,,False,False,False
bundle_auth_d4dc0a45ab11a275d033b178,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,3,,,,0,-5,0,0,-5.25,0,0,-5.75,0,,,0.00244544326845,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,,,,False,False,False
bundle_auth_6149459a83c6caa9babc3787,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,5,,,,0,-5,0,0,-5.25,0,0,-6.25,0,,,0.00400496043747,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,,,,False,False,False
bundle_auth_855d54b6118a33b7aef7159b,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.500_p+0.00000,0,-5,0,0,-4.75,0,0,-4.5,0,asym_h+0.000_k-4.750_p+0.00000,0.00309690563447,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00973907617164,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.970884344171,0.00309690563447,False,False,False
bundle_auth_87def65da3ca77918b4712ad,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.250_p+0.00000,0,-5,0,0,-4.75,0,0,-4.25,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000,0.00465563429941,0.00244544326845,P95,SCALE_ONLY,0.005,-0.0121010775679,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.972443072835,0.00465563429941,False,False,False
bundle_auth_f4be45d857a744fcb9777240,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,0,-5,0,0,-4.75,0,0,-3.75,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000;asym_h+0.000_k-4.250_p+0.00000;asym_h+0.000_k-4.000_p+0.00000,0.00779369496413,0.00400496043747,P95,SCALE_ONLY,0.005,-0.0167986554016,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.9755811335,0.00779369496413,False,False,False
bundle_auth_1ef344de16328b2b943cf252,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00500,0,-5,0,0,-5,-0.0025,0,-5,-0.005,asym_h+0.000_k-5.000_p-0.00250,9.52719946767e-06,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00665169773664,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.967796965736,9.52719946778e-06,False,False,False
bundle_auth_464dfa36473955418bbb95eb,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00750,0,-5,0,0,-5,-0.0025,0,-5,-0.0075,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500,1.66673112945e-05,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00746211057974,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.967804105847,1.66673112946e-05,False,False,False
bundle_auth_254e63f5bd63c125a8edc560,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.01250,0,-5,0,0,-5,-0.0025,0,-5,-0.0125,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500;asym_h+0.000_k-5.000_p-0.00750;asym_h+0.000_k-5.000_p-0.01000,3.57795555308e-05,0.00400496043747,P95,SCALE_ONLY,0.005,-0.009040739993,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.967823218092,3.57795555308e-05,False,False,False
bundle_auth_5a1721d170f79cc8bea5c09c,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00500,0,-5,0,0,-5,0.0025,0,-5,0.005,asym_h+0.000_k-5.000_p+0.00250,-3.05261236355e-06,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00663911792481,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.967784385924,-3.05261236344e-06,False,False,False
bundle_auth_86aa1d70190cfda8b3d83c3e,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00750,0,-5,0,0,-5,0.0025,0,-5,0.0075,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500,-2.22872804245e-06,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00744321454041,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.967785209808,-2.22872804234e-06,False,False,False
bundle_auth_04884220183ec2a68c857b23,11,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.01250,0,-5,0,0,-5,0.0025,0,-5,0.0125,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500;asym_h+0.000_k-5.000_p+0.00750;asym_h+0.000_k-5.000_p+0.01000,4.13468433258e-06,0.00400496043747,P95,SCALE_ONLY,0.005,-0.0090090951218,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.96779157322,4.13468433269e-06,False,False,False
bundle_auth_0ff5a36979926e9c1c832b39,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-0.500_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-0.5,-5,0,asym_h-0.250_k-5.000_p+0.00000,0.00118771908853,0.00164217053717,P95,SCALE_ONLY,0.005,-0.0078298896257,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.968975157625,0.00118771908853,False,False,False
bundle_auth_4bd41bccb3451fb02412ade8,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-0.750_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-0.75,-5,0,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000,0.00179151020882,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00923695347727,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.969578948745,0.00179151020882,False,False,False
bundle_auth_5e67c20f55319311321b93bf,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-1.250_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-1.25,-5,0,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000;asym_h-0.750_k-5.000_p+0.00000;asym_h-1.000_k-5.000_p+0.00000,0.00301343386442,0.00400496043747,P95,SCALE_ONLY,0.005,-0.0120183943019,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.970800872401,0.00301343386442,False,False,False
bundle_auth_b53c1f3b42ad966e9c5c5914,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+0.500_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,0.5,-5,0,asym_h+0.250_k-5.000_p+0.00000,-0.00117924316758,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00546292736959,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.966608195368,-0.00117924316758,False,False,False
bundle_auth_4ba5298183d4b1cbc9fd1a75,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+0.750_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,0.75,-5,0,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000,-0.00175884942214,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00568659384631,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.966028589114,-0.00175884942214,False,False,False
bundle_auth_940735e31d17561d5a4b3ae6,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+1.250_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,1.25,-5,0,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000;asym_h+0.750_k-5.000_p+0.00000;asym_h+1.000_k-5.000_p+0.00000,-0.00290338552647,0.00400496043747,P95,SCALE_ONLY,0.005,-0.006101574911,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.96488405301,-0.00290338552647,False,False,False
bundle_auth_baa53a989b20d9732bf353ab,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,2,,,,0,-5,0,0,-5.25,0,0,-5.5,0,,,0.00164217053717,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,,,,False,False,False
bundle_auth_f2db5bac8691de224da74ef1,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,3,,,,0,-5,0,0,-5.25,0,0,-5.75,0,,,0.00244544326845,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,,,,False,False,False
bundle_auth_f3a2a8ebde5fc7433b2b19e3,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,5,,,,0,-5,0,0,-5.25,0,0,-6.25,0,,,0.00400496043747,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,,,,False,False,False
bundle_auth_a12d9cbffc76f7f4ef6086b0,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.500_p+0.00000,0,-5,0,0,-4.75,0,0,-4.5,0,asym_h+0.000_k-4.750_p+0.00000,0.00309690563447,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00973907617164,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.970884344171,0.00309690563447,False,False,False
bundle_auth_da97040df494f6ebd5906693,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-4.250_p+0.00000,0,-5,0,0,-4.75,0,0,-4.25,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000,0.00465563429941,0.00244544326845,P95,SCALE_ONLY,0.005,-0.0121010775679,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.972443072835,0.00465563429941,False,False,False
bundle_auth_776086ecc2856199ba4f5a49,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-4.750_p+0.00000,asym_h+0.000_k-3.750_p+0.00000,0,-5,0,0,-4.75,0,0,-3.75,0,asym_h+0.000_k-4.750_p+0.00000;asym_h+0.000_k-4.500_p+0.00000;asym_h+0.000_k-4.250_p+0.00000;asym_h+0.000_k-4.000_p+0.00000,0.00779369496413,0.00400496043747,P95,SCALE_ONLY,0.005,-0.0167986554016,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.9755811335,0.00779369496413,False,False,False
bundle_auth_11882dff278e7a5bbb46d7ae,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00500,0,-5,0,0,-5,-0.0025,0,-5,-0.005,asym_h+0.000_k-5.000_p-0.00250,9.52719946767e-06,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00665169773664,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.967796965736,9.52719946778e-06,False,False,False
bundle_auth_8c955bc90e2939eb33214042,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.00750,0,-5,0,0,-5,-0.0025,0,-5,-0.0075,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500,1.66673112945e-05,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00746211057974,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.967804105847,1.66673112946e-05,False,False,False
bundle_auth_2c6f45b222077ed207973188,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,NEGATIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p-0.00250,asym_h+0.000_k-5.000_p-0.01250,0,-5,0,0,-5,-0.0025,0,-5,-0.0125,asym_h+0.000_k-5.000_p-0.00250;asym_h+0.000_k-5.000_p-0.00500;asym_h+0.000_k-5.000_p-0.00750;asym_h+0.000_k-5.000_p-0.01000,3.57795555308e-05,0.00400496043747,P95,SCALE_ONLY,0.005,-0.009040739993,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.967823218092,3.57795555308e-05,False,False,False
bundle_auth_3a8e9a24d5a87c89e4a1737e,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00500,0,-5,0,0,-5,0.0025,0,-5,0.005,asym_h+0.000_k-5.000_p+0.00250,-3.05261236355e-06,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00663911792481,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.967784385924,-3.05261236344e-06,False,False,False
bundle_auth_9a36bf40ebec520ad87f4d93,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.00750,0,-5,0,0,-5,0.0025,0,-5,0.0075,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500,-2.22872804245e-06,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00744321454041,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.967785209808,-2.22872804234e-06,False,False,False
bundle_auth_ed34e24a501db3a8de28079a,12,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,phase,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.000_k-5.000_p+0.00250,asym_h+0.000_k-5.000_p+0.01250,0,-5,0,0,-5,0.0025,0,-5,0.0125,asym_h+0.000_k-5.000_p+0.00250;asym_h+0.000_k-5.000_p+0.00500;asym_h+0.000_k-5.000_p+0.00750;asym_h+0.000_k-5.000_p+0.01000,4.13468433258e-06,0.00400496043747,P95,SCALE_ONLY,0.005,-0.0090090951218,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.96779157322,4.13468433269e-06,False,False,False
bundle_auth_50c4d2955b70aeb528d895fe,13,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-0.500_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-0.5,-5,0,asym_h-0.250_k-5.000_p+0.00000,0.00118771908853,0.00164217053717,P95,SCALE_ONLY,0.005,-0.0078298896257,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.968975157625,0.00118771908853,False,False,False
bundle_auth_7db9eeddf66b3c1987b569c0,13,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-0.750_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-0.75,-5,0,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000,0.00179151020882,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00923695347727,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.969578948745,0.00179151020882,False,False,False
bundle_auth_38fde90c08dd66e28b7d3953,13,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,NEGATIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h-0.250_k-5.000_p+0.00000,asym_h-1.250_k-5.000_p+0.00000,0,-5,0,-0.25,-5,0,-1.25,-5,0,asym_h-0.250_k-5.000_p+0.00000;asym_h-0.500_k-5.000_p+0.00000;asym_h-0.750_k-5.000_p+0.00000;asym_h-1.000_k-5.000_p+0.00000,0.00301343386442,0.00400496043747,P95,SCALE_ONLY,0.005,-0.0120183943019,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.970800872401,0.00301343386442,False,False,False
bundle_auth_241e07854dc0889da2b8c19e,13,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,2,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+0.500_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,0.5,-5,0,asym_h+0.250_k-5.000_p+0.00000,-0.00117924316758,0.00164217053717,P95,SCALE_ONLY,0.005,-0.00546292736959,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.966608195368,-0.00117924316758,False,False,False
bundle_auth_821c36f28fe192204efccbc8,13,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,3,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+0.750_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,0.75,-5,0,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000,-0.00175884942214,0.00244544326845,P95,SCALE_ONLY,0.005,-0.00568659384631,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.966028589114,-0.00175884942214,False,False,False
bundle_auth_f6836fb1cbbbb8204c93c723,13,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,hip,POSITIVE,5,asym_h+0.000_k-5.000_p+0.00000,asym_h+0.250_k-5.000_p+0.00000,asym_h+1.250_k-5.000_p+0.00000,0,-5,0,0.25,-5,0,1.25,-5,0,asym_h+0.250_k-5.000_p+0.00000;asym_h+0.500_k-5.000_p+0.00000;asym_h+0.750_k-5.000_p+0.00000;asym_h+1.000_k-5.000_p+0.00000,-0.00290338552647,0.00400496043747,P95,SCALE_ONLY,0.005,-0.006101574911,True,True,True,True,False,False,True,True,True,90,True,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,0.967787438536,0.96488405301,-0.00290338552647,False,False,False
bundle_auth_10042d07a1cdfd7d2673c883,13,R1_G0_BUNDLE_SCALE_P95_S0,BUNDLE_SUPPORTED_ONE_STEP_COMMITMENT_V1,knee,NEGATIVE,2,,,,0,-5,0,0,-5.25,0,0,-5.5,0,,,0.00164217053717,P95,SCALE_ONLY,0.005,,False,False,True,True,False,False,False,False,False,90,False,False,False,0,False,CURRENT_ITERATION_ONLY,False,False,heavy_leg__matched_linear,heavy_leg,matched_linear,,,,False,False,False
